tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
119,890187230344027,890187230428190,5.2,5.2,0,0
120,890187280344027,890187280422308,5.2,5.2,0,0
121,890187330344027,890187330417415,5.2,5.2,0,0
122,890187380344027,890187380485539,5.2,5.2,0,0
123,890187430344027,890187430414394,5.2,5.2,0,0
124,890187480344027,890187480426930,5.2,5.2,0,0
125,890187530344027,890187530427859,5.2,5.2,0,0
126,890187580344027,890187580418510,5.2,5.2,0,0
127,890187630344027,890187630423740,5.2,5.2,0,0
128,890187680344027,890187680417553,5.2,5.2,0,0
129,890187730344027,890187730420765,5.2,5.2,0,0
130,890187780344027,890187780416675,5.2,5.2,0,0
131,890187830344027,890187830425113,5.2,5.2,0,0
132,890187880344027,890187880418646,5.2,5.2,0,0
133,890187930344027,890187930427320,5.2,5.2,0,0
134,890187980344027,890187980420351,5.2,5.2,0,0
135,890188030344027,890188030424231,5.2,5.2,0,0
136,890188080344027,890188080435724,5.2,5.2,0,0
137,890188130344027,890188130424051,5.2,5.2,0,0
138,890188180344027,890188180425040,5.2,5.2,0,0
139,890188230344027,890188230420849,5.2,5.2,0,0
140,890188280344027,890188280418611,5.2,5.2,0,0
141,890188330344027,890188330423524,5.2,5.2,0,0
142,890188380344027,890188380620837,5.2,5.2,0,0
143,890188430344027,890188430410706,5.2,5.2,0,0
144,890188480344027,890188480438390,5.2,5.2,0,0
145,890188530344027,890188530417086,5.2,5.2,0,0
146,890188580344027,890188580414762,5.2,5.2,0,0
147,890188630344027,890188630429724,5.2,5.2,0,0
148,890188680344027,890188680415810,5.2,5.2,0,0
149,890188730344027,890188730416441,5.2,5.2,0,0
150,890188780344027,890188780415290,5.2,5.2,0,0
151,890188830344027,890188830381623,5.2,5.2,0,0
152,890188880344027,890188880428758,5.2,5.2,0,0
153,890188930344027,890188930415031,5.2,5.2,0,0
154,890188980344027,890188980419952,5.2,5.2,0,0
155,890189030344027,890189030487267,5.2,5.2,0,0
156,890189080344027,890189080424570,5.2,5.2,0,0
157,890189130344027,890189130448488,5.2,5.2,0,0
158,890189180344027,890189180416102,5.2,5.2,0,0
159,890189230344027,890189230414899,5.2,5.2,0,0
