run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
A1,oaitun_ue1,ue0,81,80.001,1.6612,3.32324,3.32896,0,0,0,16612480,0,11200,0,0,0,0,0,0,,,
A1,oaitun_ue2,ue1,81,80.001,1.70278,3.32305,3.32896,0,0,0,17027792,0,11480,0,0,0,0,0,0,,,
