time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
21:23:09.237759,960,760,2,760,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:09.306321,3836,766,2,766,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.351643,960,770,2,770,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.419218,3836,776,2,776,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:09.464082,960,780,2,780,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.531673,3836,786,2,786,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.576625,960,790,2,790,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.644072,3836,796,2,796,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.688793,960,800,2,800,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:09.756206,3836,806,2,806,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.801190,960,810,2,810,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:09.868555,3836,816,2,816,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:09.913915,960,820,2,820,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.028793,3836,826,2,826,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.076528,960,830,2,830,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.144278,3836,836,2,836,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.189308,960,840,2,840,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:10.257132,3836,846,2,846,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.302255,960,850,2,850,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.370235,3836,856,2,856,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:10.415987,960,860,2,860,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.483299,3836,866,2,866,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.529114,960,870,2,870,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.596988,3836,876,2,876,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.641837,960,880,2,880,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:10.710667,3836,886,2,886,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.756037,960,890,2,890,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.823674,3836,896,2,896,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:10.868945,960,900,2,900,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.936823,3836,906,2,906,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:10.998931,960,910,2,910,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.157347,3836,916,2,916,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.202743,960,920,2,920,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:11.271187,3836,926,2,926,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.316684,960,930,2,930,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.385625,3836,936,2,936,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:11.431328,960,940,2,940,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.499619,3836,946,2,946,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.547114,960,950,2,950,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.615907,3836,956,2,956,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.661551,960,960,2,960,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:11.730197,3836,966,2,966,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.775730,960,970,2,970,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.843678,3836,976,2,976,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:23:11.889312,960,980,2,980,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:11.958921,3836,986,2,986,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:12.005246,960,990,2,990,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:12.165502,3836,996,2,996,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:23:12.211331,960,1000,2,1000,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
