time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
21:23:10.278473,0,3836,848,100,0,0,28,28,0,28,1,1,1000000,988730,989857,50000,150000,3,1
21:23:10.301147,0,960,850,100,0,0,28,28,0,28,1,1,1000000,975269,977742,50000,150000,3,1
21:23:11.522829,0,3836,948,100,0,0,28,28,0,28,1,1,1000000,989857,990871,50000,150000,3,1
21:23:11.546039,0,960,950,100,0,0,28,28,0,28,1,1,1000000,977742,979968,50000,150000,3,1
21:23:12.765767,0,3836,24,100,0,0,28,28,0,28,1,1,1000000,990871,991784,50000,150000,3,1
21:23:12.788561,0,960,26,100,0,0,28,28,0,28,1,1,1000000,979968,981971,50000,150000,3,1
21:23:13.954433,0,3836,124,100,0,0,28,28,0,28,1,1,1000000,991784,992605,50000,150000,3,1
21:23:13.977208,0,960,126,100,0,0,28,28,0,28,1,1,1000000,981971,983774,50000,150000,3,1
21:23:15.196238,0,3836,224,100,0,0,28,28,0,28,1,1,1000000,992605,993345,50000,150000,3,1
21:23:15.218983,0,960,226,100,0,0,28,28,0,28,1,1,1000000,983774,985396,50000,150000,3,1
21:23:16.368562,0,3836,324,100,0,0,28,28,0,28,1,1,1000000,993345,994010,50000,150000,3,1
21:23:16.391364,0,960,326,100,0,0,28,28,0,28,1,1,1000000,985396,986857,50000,150000,3,1
21:23:17.640044,0,3836,424,100,0,0,28,28,0,28,1,1,1000000,994010,994609,50000,150000,3,1
21:23:17.663311,0,960,426,100,0,0,28,28,0,28,1,1,1000000,986857,988171,50000,150000,3,1
21:23:18.785143,0,3836,524,100,0,0,28,28,0,28,1,1,1000000,994609,995148,50000,150000,3,1
21:23:18.807977,0,960,526,100,0,0,28,28,0,28,1,1,1000000,988171,989354,50000,150000,3,1
21:23:19.907803,0,3836,619,95,0,0,28,28,0,28,1,1,1000000,995148,995633,50000,150000,3,1
