time,mono_sec,mono_nsec,ue_id,rb_id,sdu_bytes
19:31:22.803110,1580527,866654902,1,1,1501
19:31:22.803671,1580527,867215796,1,1,1501
19:31:22.803692,1580527,867237200,1,1,1501
19:31:22.803698,1580527,867243605,1,1,1501
19:31:22.803703,1580527,867248286,1,1,1501
19:31:22.803707,1580527,867252524,1,1,1501
19:31:22.803711,1580527,867256594,1,1,1501
19:31:22.803716,1580527,867260851,1,1,1501
19:31:22.804092,1580527,867637603,1,1,689
19:31:22.905328,1580527,968873576,1,1,1501
19:31:22.905903,1580527,969446463,1,1,1501
19:31:22.905937,1580527,969481847,1,1,1501
19:31:22.905943,1580527,969488189,1,1,1501
19:31:22.905949,1580527,969494157,1,1,1501
19:31:22.905956,1580527,969500845,1,1,1501
19:31:22.905961,1580527,969505852,1,1,1501
19:31:22.905966,1580527,969511057,1,1,1501
19:31:22.906263,1580527,969808220,1,1,689
19:31:23.005903,1580528,69447103,1,1,1501
19:31:23.006299,1580528,69844536,1,1,1501
19:31:23.006312,1580528,69857810,1,1,1501
19:31:23.006318,1580528,69863255,1,1,1501
19:31:23.006322,1580528,69867487,1,1,1501
19:31:23.006326,1580528,69871581,1,1,1501
19:31:23.006330,1580528,69875757,1,1,1501
19:31:23.006335,1580528,69879941,1,1,1501
19:31:23.006552,1580528,70097100,1,1,689
19:31:23.103343,1580528,166888133,1,1,1501
19:31:23.103702,1580528,167247218,1,1,1501
19:31:23.103711,1580528,167256348,1,1,1501
19:31:23.103716,1580528,167260876,1,1,1501
19:31:23.103720,1580528,167265132,1,1,1501
19:31:23.103724,1580528,167269417,1,1,1501
19:31:23.103728,1580528,167273757,1,1,1501
19:31:23.103733,1580528,167277932,1,1,1501
19:31:23.104451,1580528,167996572,1,1,689
19:31:23.195909,1580528,259454007,1,1,1501
19:31:23.196447,1580528,259992139,1,1,1501
19:31:23.196466,1580528,260011334,1,1,1501
19:31:23.196472,1580528,260017625,1,1,1501
19:31:23.196477,1580528,260021971,1,1,1501
19:31:23.196481,1580528,260026082,1,1,1501
19:31:23.196486,1580528,260031612,1,1,1501
19:31:23.196491,1580528,260035863,1,1,1501
19:31:23.196871,1580528,260416109,1,1,689
19:31:23.302965,1580528,366510194,1,1,1501
19:31:23.303017,1580528,366562246,1,1,1501
19:31:23.303023,1580528,366568429,1,1,1501
19:31:23.303028,1580528,366573006,1,1,1501
19:31:23.303032,1580528,366577064,1,1,1501
19:31:23.303036,1580528,366581098,1,1,1501
19:31:23.303040,1580528,366585288,1,1,1501
19:31:23.303044,1580528,366589660,1,1,1501
19:31:23.303698,1580528,367242977,1,1,689
19:31:23.402970,1580528,466515010,1,1,1501
19:31:23.403370,1580528,466915187,1,1,1501
19:31:23.403384,1580528,466929517,1,1,1501
19:31:23.403388,1580528,466933169,1,1,1501
19:31:23.403391,1580528,466936337,1,1,1501
19:31:23.403394,1580528,466939565,1,1,1501
19:31:23.403397,1580528,466942588,1,1,1501
19:31:23.403400,1580528,466945492,1,1,1501
19:31:23.403670,1580528,467215420,1,1,689
19:31:23.503232,1580528,566777600,1,1,1501
19:31:23.503272,1580528,566817640,1,1,1501
19:31:23.503278,1580528,566822918,1,1,1501
19:31:23.503280,1580528,566825823,1,1,1501
19:31:23.503284,1580528,566828871,1,1,1501
19:31:23.503287,1580528,566832073,1,1,1501
19:31:23.503357,1580528,566902098,1,1,1501
19:31:23.503361,1580528,566905923,1,1,1501
19:31:23.503363,1580528,566908823,1,1,689
19:31:23.604451,1580528,667996161,1,1,1501
19:31:23.604958,1580528,668503352,1,1,1501
19:31:23.604974,1580528,668519196,1,1,1501
19:31:23.604978,1580528,668523581,1,1,1501
19:31:23.604981,1580528,668526546,1,1,1501
19:31:23.604984,1580528,668529579,1,1,1501
19:31:23.604987,1580528,668532745,1,1,1501
19:31:23.604990,1580528,668535456,1,1,1501
19:31:23.605323,1580528,668868559,1,1,689
19:31:23.703396,1580528,766941555,1,1,1501
19:31:23.703884,1580528,767429114,1,1,1501
19:31:23.703889,1580528,767434357,1,1,1501
19:31:23.703893,1580528,767438123,1,1,1501
19:31:23.703896,1580528,767441098,1,1,1501
19:31:23.703899,1580528,767444047,1,1,1501
19:31:23.703902,1580528,767447140,1,1,1501
19:31:23.703905,1580528,767450206,1,1,1501
19:31:23.704189,1580528,767734156,1,1,689
19:31:23.803654,1580528,867199157,1,1,1501
19:31:23.804214,1580528,867758915,1,1,1501
19:31:23.804220,1580528,867765437,1,1,1501
19:31:23.804224,1580528,867769782,1,1,1501
19:31:23.804227,1580528,867772823,1,1,1501
19:31:23.804231,1580528,867775878,1,1,1501
