time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:39:09.080339,0,908,0,-2147483648,-183,-90,-90,0,-90,4
20:39:09.080646,0,908,0,-2147483648,-183,-90,-90,0,-90,4
20:39:10.176706,0,1008,0,-2147483648,-183,-95,-90,5,-95,4
20:39:10.177028,0,1008,0,-2147483648,-183,-95,-90,5,-95,4
20:39:11.337945,0,84,0,-2147483648,-183,-93,-90,3,-93,4
20:39:11.338500,0,84,0,-2147483648,-183,-93,-90,3,-93,4
20:39:12.497199,0,184,0,-2147483648,-183,-95,-90,5,-95,4
20:39:12.497671,0,184,0,-2147483648,-183,-95,-90,5,-95,4
20:39:13.654707,0,284,0,-2147483648,-183,-93,-90,3,-93,4
20:39:13.655042,0,284,0,-2147483648,-183,-93,-90,3,-93,4
20:39:14.835329,0,384,0,-2147483648,-183,-95,-90,5,-95,4
20:39:14.835748,0,384,0,-2147483648,-183,-95,-90,5,-95,4
20:39:16.022055,0,484,0,-2147483648,-183,-90,-90,0,-90,4
20:39:16.022277,0,484,0,-2147483648,-183,-90,-90,0,-90,4
20:39:17.277683,0,584,0,-2147483648,-183,-93,-90,3,-93,4
20:39:17.277862,0,584,0,-2147483648,-183,-93,-90,3,-93,4
20:39:18.514989,0,684,0,-2147483648,-183,-93,-90,3,-93,4
20:39:18.515241,0,684,0,-2147483648,-183,-93,-90,3,-93,4
20:39:19.745690,0,784,0,-2147483648,-183,-95,-90,5,-95,4
20:39:19.746434,0,784,0,-2147483648,-183,-93,-90,3,-93,4
20:39:20.995595,0,884,0,-2147483648,-183,-95,-90,5,-95,4
20:39:20.995862,0,884,0,-2147483648,-183,-95,-90,5,-95,4
20:39:22.157732,0,984,0,-2147483648,-183,-96,-90,6,-96,4
20:39:22.158016,0,984,0,-2147483648,-183,-95,-90,5,-95,4
20:39:23.288001,0,60,0,-2147483648,-183,-93,-90,3,-93,4
20:39:23.288284,0,60,0,-2147483648,-183,-93,-90,3,-93,4
20:39:24.452141,0,160,0,-2147483648,-183,-93,-90,3,-93,4
20:39:24.452239,0,160,0,-2147483648,-183,-93,-90,3,-93,4
20:39:25.502163,0,260,0,-2147483648,-183,-96,-90,6,-96,4
20:39:25.502389,0,260,0,-2147483648,-183,-95,-90,5,-95,4
20:39:26.642647,0,360,0,-2147483648,-183,-95,-90,5,-95,4
20:39:26.642832,0,360,0,-2147483648,-183,-95,-90,5,-95,4
20:39:27.842640,0,460,0,-2147483648,-183,-95,-90,5,-95,4
20:39:27.843073,0,460,0,-2147483648,-183,-95,-90,5,-95,4
20:39:28.931210,0,560,0,-2147483648,-183,-93,-90,3,-93,4
20:39:28.931480,0,560,0,-2147483648,-183,-93,-90,3,-93,4
20:39:30.146045,0,660,0,-2147483648,-183,-93,-90,3,-93,4
20:39:30.146382,0,660,0,-2147483648,-183,-95,-90,5,-95,4
20:39:31.261266,0,760,0,-2147483648,-183,-90,-90,0,-90,4
20:39:31.261644,0,760,0,-2147483648,-183,-95,-90,5,-95,4
20:39:32.504514,0,860,0,-2147483648,-183,-93,-90,3,-93,4
20:39:32.504659,0,860,0,-2147483648,-183,-90,-90,0,-90,4
20:39:33.656276,0,960,0,-2147483648,-183,-95,-90,5,-95,4
20:39:33.656408,0,960,0,-2147483648,-183,-95,-90,5,-95,4
20:39:34.924209,0,36,0,-2147483648,-183,-93,-90,3,-93,4
20:39:34.924431,0,36,0,-2147483648,-183,-95,-90,5,-95,4
20:39:36.122686,0,130,0,-2147483648,-183,-93,-90,3,-93,4
20:39:36.192909,0,136,0,-2147483648,-183,-95,-90,5,-95,4
20:39:36.193198,0,136,0,-2147483648,-183,-95,-90,5,-95,4
20:39:37.173260,0,214,0,-2147483648,-183,-96,-90,6,-96,4
20:39:37.434617,0,236,0,-2147483648,-183,-90,-90,0,-90,4
20:39:37.434911,0,236,0,-2147483648,-183,-90,-90,0,-90,4
20:39:38.677416,0,336,0,-2147483648,-183,-95,-90,5,-95,4
20:39:38.677834,0,336,0,-2147483648,-183,-95,-90,5,-95,4
20:39:39.910871,0,436,0,-2147483648,-183,-90,-90,0,-90,4
20:39:39.911622,0,436,0,-2147483648,-183,-90,-90,0,-90,4
20:39:41.095251,0,536,0,-2147483648,-183,-93,-90,3,-93,4
20:39:41.095486,0,536,0,-2147483648,-183,-93,-90,3,-93,4
20:39:42.286492,0,636,0,-2147483648,-183,-95,-90,5,-95,4
20:39:42.287057,0,636,0,-2147483648,-183,-95,-90,5,-95,4
20:39:43.505476,0,736,0,-2147483648,-183,-93,-90,3,-93,4
20:39:43.505702,0,736,0,-2147483648,-183,-93,-90,3,-93,4
20:39:44.661052,0,836,0,-2147483648,-183,-93,-90,3,-93,4
20:39:44.661378,0,836,0,-2147483648,-183,-93,-90,3,-93,4
20:39:45.678504,0,936,0,-2147483648,-183,-90,-90,0,-90,4
20:39:45.678558,0,936,0,-2147483648,-183,-90,-90,0,-90,4
20:39:46.804769,0,12,0,-2147483648,-183,-90,-90,0,-90,4
20:39:46.805087,0,12,0,-2147483648,-183,-90,-90,0,-90,4
20:39:47.931977,0,112,0,-2147483648,-183,-95,-90,5,-95,4
20:39:47.932265,0,112,0,-2147483648,-183,-95,-90,5,-95,4
20:39:49.286389,0,212,0,-2147483648,-183,-93,-90,3,-93,4
20:39:49.287037,0,212,0,-2147483648,-183,-93,-90,3,-93,4
