time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
20:39:08.458065,893393,521609814,1,4,3
20:39:18.969949,893404,33494458,1,4,94
20:39:18.980675,893404,44220008,1,4,464
20:39:18.981206,893404,44751505,1,4,959
20:39:18.981207,893404,44752317,1,4,1208
20:39:18.981658,893404,45203317,1,4,304
20:39:18.981659,893404,45204253,1,4,1507
20:39:18.981660,893404,45204982,1,4,356
20:39:18.986463,893404,50008118,1,4,464
20:39:18.987315,893404,50860484,1,4,697
20:39:18.987316,893404,50861569,1,4,1473
20:39:18.987382,893404,50927772,1,4,39
20:39:18.987383,893404,50928620,1,4,1507
20:39:18.987384,893404,50929442,1,4,332
20:39:18.991770,893404,55315124,1,4,464
20:39:18.992270,893404,55815791,1,4,721
20:39:18.992271,893404,55816696,1,4,1446
20:39:18.993226,893404,56771140,1,4,66
20:39:18.993227,893404,56771919,1,4,1507
20:39:18.993227,893404,56772834,1,4,594
20:39:18.997686,893404,61231585,1,4,464
20:39:18.997839,893404,61384128,1,4,459
20:39:18.997839,893404,61384738,1,4,1507
20:39:18.997840,893404,61385192,1,4,202
20:39:18.998391,893404,61936736,1,4,1310
20:39:18.998392,893404,61937589,1,4,860
20:39:19.002913,893404,66458639,1,4,464
20:39:19.003465,893404,67010833,1,4,193
20:39:19.003466,893404,67011344,1,4,1507
20:39:19.003467,893404,67011846,1,4,464
20:39:19.004007,893404,67552055,1,4,1048
20:39:19.004008,893404,67552899,1,4,1122
20:39:19.008666,893404,72211423,1,4,390
20:39:19.008667,893404,72211942,1,4,72
20:39:19.009099,893404,72644383,1,4,1440
20:39:19.009100,893404,72644919,1,4,730
20:39:19.009644,893404,73189713,1,4,782
20:39:19.009645,893404,73190300,1,4,1099
20:39:19.014188,893404,77733385,1,4,413
20:39:19.014189,893404,77734152,1,4,49
20:39:19.014729,893404,78274219,1,4,1463
20:39:19.014729,893404,78274768,1,4,479
20:39:19.015272,893404,78817427,1,4,1033
20:39:19.015273,893404,78817990,1,4,912
20:39:19.019749,893404,83294680,1,4,464
20:39:19.020288,893404,83833008,1,4,141
20:39:19.020288,893404,83833584,1,4,1507
20:39:19.020289,893404,83833962,1,4,519
20:39:19.020851,893404,84396366,1,4,993
20:39:19.020852,893404,84397554,1,4,1177
20:39:19.025379,893404,88923862,1,4,335
20:39:19.025379,893404,88924411,1,4,127
20:39:19.025941,893404,89486517,1,4,1385
20:39:19.025942,893404,89487733,1,4,782
20:39:19.026477,893404,90022686,1,4,730
20:39:19.026478,893404,90023283,1,4,1440
20:39:19.030960,893404,94505624,1,4,72
20:39:19.030961,893404,94506120,1,4,389
20:39:19.031552,893404,95097557,1,4,1123
20:39:19.031553,893404,95098141,1,4,1047
20:39:19.032061,893404,95606745,1,4,465
20:39:19.032062,893404,95607359,1,4,1416
20:39:19.036617,893404,100162078,1,4,96
20:39:19.036617,893404,100162711,1,4,365
20:39:19.037172,893404,100717362,1,4,1147
20:39:19.037173,893404,100718126,1,4,1020
20:39:19.037726,893404,101271775,1,4,492
20:39:19.037727,893404,101272342,1,4,1507
20:39:19.037727,893404,101272775,1,4,169
20:39:19.042270,893404,105815412,1,4,464
20:39:19.042784,893404,106329177,1,4,884
20:39:19.042785,893404,106329845,1,4,1286
20:39:19.043329,893404,106874416,1,4,226
20:39:19.043330,893404,106875114,1,4,1507
20:39:19.043330,893404,106875532,1,4,434
20:39:19.047853,893404,111398127,1,4,464
20:39:19.048469,893404,112014112,1,4,619
20:39:19.048469,893404,112014756,1,4,1507
20:39:19.048470,893404,112015103,1,4,39
20:39:19.048946,893404,112491319,1,4,1473
20:39:19.048947,893404,112491860,1,4,697
20:39:19.053408,893404,116953590,1,4,143
20:39:19.053409,893404,116954180,1,4,318
20:39:19.053955,893404,117500104,1,4,1194
