label,profile,policy,noise_power_dB,attempted_frames,edge_frames,edge_delivery_pct,payload_p50_kib,snr_p50_db,mcs_p50,mcs_p95,ul_sched_mbps,ul_first_tx_mbps,retx_rate_pct,ul_grant_rate_hz,front_build_p50_ms,front_to_edge_p50_ms,front_to_edge_p95_ms,tail_p50_ms,backbone_to_tail_p50_ms,capture_to_map_publish_p50_ms,rlc_queue_little_ms,pdcp_to_gnb_p50_ms,rlc_buffer_p95_kib,bsr_lcg_p95_kib,rlc_sdu_drain_mbps,udp_partial_messages_dropped_max,edge_queue_dropped_max,spatial_publisher_dropped_max,run_group,ul_retx_mbps,ul_new_data_grant_rate_hz,mcs_avg,prb_p50,tbs_avg_bytes,tbs_p95_bytes,rlc_buffer_p50_kib,rlc_buffer_max_kib,bsr_lcg_p50_kib,bsr_lcg_max_kib,snr_p05_db,snr_p95_db,pdcp_to_gnb_mean_ms,pdcp_to_gnb_p95_ms
clear_sinr,clear,sinr,,1199,1169,97.4979149291076,1047.08984375,50.3,28.0,28.0,36.683697,36.683697,0.0,710.485407,80.29932097997516,41.634934954345226,52.422059210948625,10.480519966222346,60.97916804719716,137.80604908242822,14.0,17.4,22663.801318359376,1010.075830078125,32.891964,30.0,0.0,0.0,track1_track2_uplink_only_sinr_clear_fps10_chsweep_full_p1u8_clear_sinr,0.0,710.485407,28.0,106.0,6453.985008,10247.0,17433.29296875,27866.154296875,432.46240234375,1100.2041015625,50.3,50.5,17.5,30.2
mild_sinr,mild,sinr,-10,1199,266,22.18515429524604,1046.232421875,19.5,24.0,24.0,27.778469,27.778469,0.0,585.986035,72.39757291972637,5996.6621020575985,8563.726660970133,8.532267936971039,6017.516153980978,6089.740410505328,8439.2,5956.6,1010259.550390625,48828.84907226563,26.916496,34.0,0.0,0.0,track1_track2_uplink_only_sinr_mild_awgn_fps10_chsweep_full_p1u8_mild_sinr,0.0,585.986035,24.0,106.0,5925.582568,8197.0,1004309.0087890625,1012133.00390625,48410.41455078125,48907.9072265625,19.4,19.6,5887.9,9205.6
mid15_sinr,mid15,sinr,-8,1199,128,10.67556296914095,1048.134765625,15.6,19.0,19.0,19.711695,19.711695,0.0,618.780203,75.24198899045587,10599.488503474277,14580.93982353457,10.840840463060886,10622.000862436835,10686.938966449816,13116.0,5417.2,1146091.1600585938,48851.325927734375,19.060991,181.0,0.0,0.0,track1_track2_uplink_only_sinr_mid15_awgn_fps10_chsweep_full_p1u8_mid15_sinr,0.0,618.780203,19.0,106.0,3981.966288,5505.0,1143590.0732421875,1147817.453125,48592.2607421875,48913.7919921875,15.5,15.7,5324.0,9636.1
strong_sinr,strong,sinr,-4,1199,55,4.587155963302752,1048.9560546875,8.2,9.0,9.0,9.184863,9.184863,0.0,651.463104,68.29283689148724,15423.746629036032,29023.086537863124,8.229598053731024,15444.889220991172,15501.391915022396,29234.2,5604.7,1099918.7681640624,48888.48828125,8.881335,1.0,0.0,0.0,track1_track2_uplink_only_sinr_strong_awgn_fps10_chsweep_full_p1u8_strong_sinr,0.0,651.463104,9.0,106.0,1762.352834,2433.0,1098183.4321289062,1100909.5302734375,48779.5458984375,48921.03125,8.2,8.3,5407.7,9557.1
