seq,send_monotonic_ns,send_wall_ns,send_ok,acked,ack_monotonic_ns,ack_source_expected,ack_latency_ms
454,1589818601272800,1787375173537728195,1,0,,0,
455,1589818701290962,1787375173637746813,1,1,1589818765384537,1,64.0936
456,1589818801280303,1787375173737736128,1,1,1589818854352227,1,53.0719
457,1589818901276984,1787375173837732701,1,1,1589818929018219,1,27.7412
458,1589819001276971,1787375173937732388,1,0,,0,
459,1589819101289846,1787375174037745532,1,0,,0,
460,1589819201276900,1787375174137732815,1,1,1589819268850088,1,67.5732
461,1589819301276732,1787375174237732270,1,0,,0,
462,1589819401276486,1787375174337732593,1,0,,0,
463,1589819501276879,1787375174437732494,1,0,,0,
464,1589819601275724,1787375174537731112,1,1,1589819644340181,1,43.0645
465,1589819701276491,1787375174637731903,1,0,,0,
466,1589819801278718,1787375174737734172,1,1,1589819823258617,1,21.9799
467,1589819901280886,1787375174837736654,1,0,,0,
468,1589820001279000,1787375174937734473,1,1,1589820062387679,1,61.1087
469,1589820101278194,1787375175037733915,1,1,1589820151985741,1,50.7075
470,1589820201286559,1787375175137742309,1,0,,0,
471,1589820301278234,1787375175237733927,1,1,1589820353728660,1,52.4504
472,1589820401283613,1787375175337739135,1,1,1589820435895806,1,34.6122
473,1589820501278297,1787375175437733959,1,0,,0,
474,1589820601279820,1787375175537735440,1,1,1589820672194914,1,70.9151
475,1589820701276702,1787375175637732168,1,1,1589820767504992,1,66.2283
476,1589820801276559,1787375175737732055,1,0,,0,
477,1589820901277234,1787375175837732641,1,1,1589820942902660,1,41.6254
478,1589821001275737,1787375175937731219,1,1,1589821037447041,1,36.1713
479,1589821101276348,1787375176037732206,1,1,1589821118817500,1,17.5412
480,1589821201281522,1787375176137737552,1,1,1589821294260446,1,92.9789
481,1589821301278824,1787375176237734420,1,1,1589821388771056,1,87.4922
482,1589821401276758,1787375176337732414,1,1,1589821423642510,1,22.3658
483,1589821501276527,1787375176437732154,1,0,,0,
484,1589821601281668,1787375176537737798,1,1,1589821651038173,1,49.7565
485,1589821701282171,1787375176637738337,1,1,1589821725558476,1,24.2763
486,1589821801276859,1787375176737732466,1,1,1589821868388717,1,67.1119
487,1589821901276068,1787375176837731413,1,1,1589821940818088,1,39.5420
488,1589822001276418,1787375176937731946,1,1,1589822015504245,1,14.2278
489,1589822101277656,1787375177037733565,1,0,,0,
490,1589822201277411,1787375177137733051,1,0,,0,
491,1589822301281868,1787375177237738246,1,0,,0,
492,1589822401278646,1787375177337734377,1,1,1589822419629294,1,18.3506
493,1589822501277571,1787375177437733021,1,1,1589822556200057,1,54.9225
494,1589822601276136,1787375177537731708,1,0,,0,
495,1589822701276889,1787375177637732333,1,1,1589822724791828,1,23.5149
496,1589822801278209,1787375177737733960,1,0,,0,
497,1589822901288749,1787375177837744824,1,0,,0,
498,1589823001284197,1787375177937740144,1,0,,0,
499,1589823101274773,1787375178037730369,1,0,,0,
500,1589823201276906,1787375178137732556,1,1,1589823225543175,1,24.2663
501,1589823301276932,1787375178237732878,1,0,,0,
502,1589823401276916,1787375178337732478,1,0,,0,
503,1589823501276799,1787375178437732394,1,1,1589823543035664,1,41.7589
504,1589823601276977,1787375178537732517,1,1,1589823616852520,1,15.5755
505,1589823701276487,1787375178637731960,1,0,,0,
506,1589823801286151,1787375178737741826,1,0,,0,
507,1589823901278322,1787375178837733958,1,0,,0,
508,1589824001276649,1787375178937732244,1,0,,0,
509,1589824101276141,1787375179037731812,1,0,,0,
510,1589824201276177,1787375179137732119,1,0,,0,
511,1589824301277112,1787375179237732884,1,1,1589824337901723,1,36.6246
512,1589824401275600,1787375179337731086,1,0,,0,
513,1589824501276306,1787375179437732005,1,1,1589824575464127,1,74.1878
514,1589824601276150,1787375179537731682,1,0,,0,
515,1589824701276462,1787375179637732065,1,1,1589824754153037,1,52.8766
516,1589824801281666,1787375179737737376,1,0,,0,
517,1589824901275825,1787375179837731381,1,1,1589824924784626,1,23.5088
518,1589825001276092,1787375179937731411,1,0,,0,
519,1589825101276549,1787375180037732054,1,0,,0,
520,1589825201282902,1787375180137738418,1,1,1589825276762027,1,75.4791
521,1589825301276541,1787375180237731986,1,0,,0,
522,1589825401275901,1787375180337731480,1,1,1589825463375775,1,62.0999
523,1589825501276415,1787375180437731742,1,0,,0,
524,1589825601275977,1787375180537731371,1,1,1589825620631001,1,19.3550
525,1589825701275988,1787375180637731436,1,1,1589825772335741,1,71.0598
526,1589825801276250,1787375180737731694,1,0,,0,
527,1589825901275877,1787375180837731192,1,0,,0,
528,1589826001276368,1787375180937731791,1,0,,0,
529,1589826101275745,1787375181037731180,1,0,,0,
530,1589826201276034,1787375181137731530,1,0,,0,
531,1589826301276534,1787375181237732268,1,1,1589826336368091,1,35.0916
532,1589826401282222,1787375181337737749,1,1,1589826420344456,1,19.0622
533,1589826501276425,1787375181437731750,1,0,,0,
534,1589826601275896,1787375181537731292,1,1,1589826663187423,1,61.9115
535,1589826701276920,1787375181637732410,1,0,,0,
536,1589826801282219,1787375181737737837,1,1,1589826822479963,1,21.1977
537,1589826901276194,1787375181837731602,1,0,,0,
538,1589827001276088,1787375181937731483,1,0,,0,
539,1589827101275694,1787375182037731106,1,1,1589827146394675,1,45.1190
540,1589827201275490,1787375182137730790,1,0,,0,
541,1589827301277071,1787375182237732668,1,0,,0,
542,1589827401276119,1787375182337731561,1,1,1589827434941324,1,33.6652
543,1589827501275779,1787375182437731235,1,1,1589827544939371,1,43.6636
544,1589827601276279,1787375182537731875,1,0,,0,
545,1589827701280425,1787375182637736050,1,1,1589827741799917,1,40.5195
546,1589827801286841,1787375182737742430,1,1,1589827847671295,1,46.3845
547,1589827901276149,1787375182837731757,1,0,,0,
548,1589828001275818,1787375182937731590,1,1,1589828024420077,1,23.1443
549,1589828101278862,1787375183037734719,1,1,1589828135539893,1,34.2610
550,1589828201276331,1787375183137731906,1,1,1589828216708339,1,15.4320
551,1589828301264748,1787375183237720280,1,0,,0,
552,1589828401275443,1787375183337730932,1,0,,0,
553,1589828501276132,1787375183437731739,1,0,,0,
554,1589828601275477,1787375183537731297,1,1,1589828615885931,1,14.6105
555,1589828701274729,1787375183637730336,1,0,,0,
556,1589828801276066,1787375183737731734,1,0,,0,
557,1589828901276837,1787375183837732746,1,1,1589828945530263,1,44.2534
558,1589829001275680,1787375183937731539,1,1,1589829019816687,1,18.5410
559,1589829101278311,1787375184037733958,1,1,1589829175319332,1,74.0410
560,1589829201281655,1787375184137737498,1,0,,0,
561,1589829301279649,1787375184237735308,1,0,,0,
562,1589829401276559,1787375184337732138,1,1,1589829483994980,1,82.7184
563,1589829501276517,1787375184437731846,1,0,,0,
564,1589829601276378,1787375184537731780,1,1,1589829667419127,1,66.1427
565,1589829701275742,1787375184637731148,1,0,,0,
566,1589829801276088,1787375184737731584,1,1,1589829836475676,1,35.1996
567,1589829901279823,1787375184837735492,1,0,,0,
568,1589830001281167,1787375184937736725,1,1,1589830073476234,1,72.1951
569,1589830101280518,1787375185037736026,1,0,,0,
570,1589830201280131,1787375185137735725,1,1,1589830261359108,1,60.0790
571,1589830301282111,1787375185237738168,1,0,,0,
572,1589830401275844,1787375185337731717,1,0,,0,
573,1589830501280772,1787375185437736476,1,1,1589830541366411,1,40.0856
574,1589830601275721,1787375185537731605,1,1,1589830615009511,1,13.7338
575,1589830701276747,1787375185637732178,1,1,1589830758464104,1,57.1874
576,1589830801275688,1787375185737731244,1,0,,0,
577,1589830901275836,1787375185837731378,1,1,1589830939517076,1,38.2412
578,1589831001281785,1787375185937737941,1,1,1589831021328262,1,20.0465
579,1589831101276446,1787375186037731934,1,1,1589831162395325,1,61.1189
580,1589831201282941,1787375186137738742,1,0,,0,
581,1589831301276268,1787375186237731981,1,1,1589831363376991,1,62.1007
582,1589831401277770,1787375186337733269,1,0,,0,
583,1589831501282847,1787375186437738657,1,0,,0,
584,1589831601287084,1787375186537742861,1,1,1589831627979162,1,26.6921
585,1589831701280419,1787375186637735916,1,0,,0,
586,1589831801283002,1787375186737738784,1,0,,0,
587,1589831901282557,1787375186837738629,1,1,1589831931760107,1,30.4776
588,1589832001277944,1787375186937733565,1,1,1589832074252448,1,72.9745
589,1589832101277531,1787375187037733035,1,0,,0,
590,1589832201291710,1787375187137747986,1,1,1589832262064177,1,60.7725
591,1589832301276717,1787375187237732401,1,1,1589832341244197,1,39.9675
592,1589832401276913,1787375187337732606,1,1,1589832415999654,1,14.7227
593,1589832501279022,1787375187437734541,1,1,1589832564735106,1,63.4561
594,1589832601279266,1787375187537734699,1,1,1589832639486247,1,38.2070
595,1589832701279809,1787375187637735262,1,0,,0,
596,1589832801278501,1787375187737734031,1,1,1589832863246747,1,61.9682
597,1589832901276368,1787375187837731860,1,1,1589832949518833,1,48.2425
598,1589833001279351,1787375187937734956,1,1,1589833030946605,1,29.6673
599,1589833101278353,1787375188037733855,1,1,1589833173768050,1,72.4897
600,1589833201276844,1787375188137732228,1,0,,0,
601,1589833301277732,1787375188237733326,1,1,1589833330817544,1,29.5398
602,1589833401279053,1787375188337734671,1,1,1589833484150954,1,82.8719
603,1589833501268204,1787375188437723694,1,0,,0,
604,1589833601276741,1787375188537732221,1,1,1589833659765028,1,58.4883
605,1589833701276108,1787375188637731700,1,1,1589833747217996,1,45.9419
606,1589833801277814,1787375188737733150,1,1,1589833829256335,1,27.9785
607,1589833901276354,1787375188837731660,1,1,1589833972113762,1,70.8374
608,1589834001280912,1787375188937736372,1,0,,0,
609,1589834101282716,1787375189037738290,1,1,1589834153914026,1,52.6313
610,1589834201282409,1787375189137738441,1,1,1589834254316796,1,53.0344
611,1589834301276473,1787375189237732146,1,0,,0,
612,1589834401280116,1787375189337735645,1,0,,0,
613,1589834501277624,1787375189437733189,1,1,1589834570719712,1,69.4421
614,1589834601278017,1787375189537733543,1,1,1589834658213537,1,56.9355
615,1589834701276525,1787375189637731962,1,1,1589834739559712,1,38.2832
616,1589834801277205,1787375189737732555,1,0,,0,
617,1589834901276458,1787375189837731943,1,0,,0,
618,1589835001284720,1787375189937740433,1,1,1589835065568086,1,64.2834
619,1589835101278161,1787375190037734456,1,1,1589835159474970,1,58.1968
620,1589835201281200,1787375190137737469,1,0,,0,
621,1589835301275909,1787375190237731434,1,0,,0,
622,1589835401281342,1787375190337737139,1,1,1589835450022701,1,48.7414
623,1589835501277160,1787375190437732806,1,1,1589835524485674,1,23.2085
624,1589835601277042,1787375190537732588,1,1,1589835667740652,1,66.4636
625,1589835701278292,1787375190637733757,1,1,1589835743497092,1,42.2188
626,1589835801277936,1787375190737733693,1,1,1589835820279542,1,19.0016
627,1589835901277341,1787375190837732821,1,1,1589835967567234,1,66.2899
628,1589836001281050,1787375190937736510,1,1,1589836043301477,1,42.0204
629,1589836101276710,1787375191037732250,1,1,1589836122472053,1,21.1953
630,1589836201281066,1787375191137736807,1,1,1589836286557007,1,85.2759
631,1589836301280361,1787375191237735820,1,0,,0,
632,1589836401280986,1787375191337736798,1,1,1589836447828261,1,46.5473
633,1589836501279272,1787375191437734733,1,1,1589836525318977,1,24.0397
634,1589836601476761,1787375191537932202,1,0,,0,
635,1589836701285699,1787375191637741194,1,0,,0,
636,1589836801276405,1787375191737732173,1,0,,0,
637,1589836901278116,1787375191837733774,1,1,1589836940054606,1,38.7765
638,1589837001277257,1787375191937732835,1,1,1589837016778081,1,15.5008
639,1589837101277352,1787375192037733058,1,1,1589837164060119,1,62.7828
640,1589837201281815,1787375192137737366,1,0,,0,
641,1589837301286190,1787375192237741955,1,0,,0,
642,1589837401282082,1787375192337737912,1,0,,0,
643,1589837501277278,1787375192437732695,1,1,1589837517593093,1,16.3158
644,1589837601277504,1787375192537732989,1,0,,0,
645,1589837701284057,1787375192637739756,1,1,1589837719933826,1,18.6498
646,1589837801278863,1787375192737734388,1,1,1589837859841180,1,58.5623
647,1589837901276528,1787375192837732006,1,1,1589837929890218,1,28.6137
648,1589838001276453,1787375192937731915,1,1,1589838055907645,1,54.6312
649,1589838101277761,1787375193037733443,1,0,,0,
650,1589838201276594,1787375193137732063,1,0,,0,
651,1589838301283367,1787375193237739247,1,1,1589838355230656,1,53.9473
652,1589838401284741,1787375193337740685,1,1,1589838419386939,1,18.1022
653,1589838501276853,1787375193437732411,1,1,1589838539948579,1,38.6717
654,1589838601276406,1787375193537731773,1,1,1589838667478861,1,66.2025
655,1589838701291145,1787375193637747076,1,1,1589838732108145,1,30.8170
656,1589838801286411,1787375193737741877,1,0,,0,
657,1589838901287169,1787375193837742731,1,0,,0,
658,1589839001284118,1787375193937739477,1,1,1589839083594353,1,82.3102
659,1589839101285469,1787375194037740814,1,1,1589839148284642,1,46.9992
660,1589839201282199,1787375194137737918,1,1,1589839230801968,1,29.5198
661,1589839301286427,1787375194237742006,1,0,,0,
662,1589839401297425,1787375194337753150,1,0,,0,
663,1589839501292858,1787375194437748737,1,0,,0,
664,1589839601286699,1787375194537742414,1,1,1589839660911921,1,59.6252
665,1589839701283085,1787375194637738566,1,0,,0,
666,1589839801285487,1787375194737741068,1,0,,0,
667,1589839901275667,1787375194837731084,1,0,,0,
668,1589840001293977,1787375194937749974,1,1,1589840039834262,1,38.5403
669,1589840101383479,1787375195037839107,1,1,1589840178484319,1,77.1008
670,1589840201281682,1787375195137737719,1,1,1589840259063352,1,57.7817
671,1589840301276679,1787375195237732480,1,0,,0,
672,1589840401286401,1787375195337741817,1,1,1589840424010596,1,22.7242
673,1589840501286083,1787375195437741887,1,0,,0,
674,1589840601276559,1787375195537732203,1,1,1589840623546755,1,22.2702
675,1589840701276923,1787375195637732224,1,1,1589840757888941,1,56.6120
676,1589840801275910,1787375195737731657,1,0,,0,
677,1589840901275950,1787375195837731403,1,1,1589840916864935,1,15.5890
678,1589841001347742,1787375195937803798,1,1,1589841044903505,1,43.5558
679,1589841101276730,1787375196037732140,1,0,,0,
680,1589841201304054,1787375196137759681,1,1,1589841246811777,1,45.5077
681,1589841301415786,1787375196237871884,1,0,,0,
682,1589841401282608,1787375196337738158,1,0,,0,
683,1589841501287869,1787375196437743709,1,0,,0,
684,1589841601285333,1787375196537740778,1,0,,0,
685,1589841701282042,1787375196637737758,1,0,,0,
686,1589841801299177,1787375196737754614,1,1,1589841843457370,1,42.1582
687,1589841901275749,1787375196837731065,1,1,1589841972457454,1,71.1817
688,1589842001284418,1787375196937739970,1,0,,0,
689,1589842101278737,1787375197037734710,1,1,1589842113244779,1,11.9660
690,1589842201280592,1787375197137735991,1,1,1589842259675490,1,58.3949
691,1589842301291514,1787375197237747230,1,1,1589842343452927,1,42.1614
692,1589842401278264,1787375197337734059,1,1,1589842422331134,1,21.0529
693,1589842501313164,1787375197437768865,1,1,1589842572697206,1,71.3840
694,1589842601282427,1787375197537738258,1,0,,0,
695,1589842701276588,1787375197637732247,1,1,1589842762769378,1,61.4928
696,1589842801276989,1787375197737732606,1,0,,0,
697,1589842901278976,1787375197837734348,1,0,,0,
698,1589843001276444,1787375197937731911,1,1,1589843068651298,1,67.3749
699,1589843101276824,1787375198037732647,1,1,1589843150338248,1,49.0614
700,1589843201277350,1787375198137733241,1,1,1589843269851039,1,68.5737
701,1589843301288471,1787375198237744130,1,1,1589843340856987,1,39.5685
702,1589843401278842,1787375198337734426,1,1,1589843475458270,1,74.1794
703,1589843501277563,1787375198437732913,1,0,,0,
704,1589843601275481,1787375198537730790,1,0,,0,
705,1589843701278878,1787375198637734293,1,1,1589843719848547,1,18.5697
706,1589843801278188,1787375198737733884,1,1,1589843854542832,1,53.2646
707,1589843901278336,1787375198837734155,1,0,,0,
708,1589844001277758,1787375198937733299,1,0,,0,
709,1589844101278804,1787375199037734178,1,1,1589844171047484,1,69.7687
710,1589844201279565,1787375199137735295,1,1,1589844244075581,1,42.7960
711,1589844301276877,1787375199237732633,1,1,1589844330734058,1,29.4572
712,1589844401277465,1787375199337733043,1,0,,0,
713,1589844501278337,1787375199437733860,1,0,,0,
714,1589844601281534,1787375199537737321,1,0,,0,
715,1589844701283722,1787375199637739705,1,1,1589844726431638,1,25.1479
716,1589844801315295,1787375199737771046,1,0,,0,
717,1589844901321585,1787375199837777079,1,0,,0,
718,1589845001247262,1787375199937702831,1,0,,0,
719,1589845101277439,1787375200037732934,1,0,,0,
720,1589845201281856,1787375200137737443,1,0,,0,
721,1589845301286018,1787375200237741678,1,0,,0,
722,1589845401287666,1787375200337742998,1,0,,0,
723,1589845501280209,1787375200437735714,1,1,1589845582049046,1,80.7688
724,1589845601280421,1787375200537735841,1,0,,0,
725,1589845701283604,1787375200637739229,1,0,,0,
726,1589845801282765,1787375200737738620,1,0,,0,
727,1589845901285561,1787375200837741150,1,1,1589845942295401,1,41.0098
728,1589846001278082,1787375200937733385,1,1,1589846014420178,1,13.1421
729,1589846101277915,1787375201037733481,1,1,1589846155206412,1,53.9285
730,1589846201276018,1787375201137731530,1,0,,0,
731,1589846301281317,1787375201237737054,1,0,,0,
732,1589846401276219,1787375201337731622,1,1,1589846483566481,1,82.2903
733,1589846501277177,1787375201437732761,1,1,1589846558630892,1,57.3537
734,1589846601276336,1787375201537731907,1,0,,0,
735,1589846701278230,1787375201637733960,1,0,,0,
736,1589846801276743,1787375201737732332,1,0,,0,
737,1589846901278488,1787375201837734047,1,1,1589846974035759,1,72.7573
738,1589847001278648,1787375201937734182,1,1,1589847049346705,1,48.0681
739,1589847101278488,1787375202037739200,1,1,1589847125485558,1,24.2071
740,1589847201282634,1787375202137738707,1,1,1589847295348093,1,94.0655
741,1589847301277439,1787375202237732938,1,1,1589847368820774,1,67.5433
742,1589847401280425,1787375202337736113,1,0,,0,
743,1589847501276735,1787375202437732533,1,0,,0,
744,1589847601277195,1787375202537732810,1,0,,0,
745,1589847701276393,1787375202637732400,1,1,1589847765269846,1,63.9935
746,1589847801277564,1787375202737733437,1,1,1589847834733000,1,33.4554
747,1589847901275813,1787375202837731661,1,0,,0,
748,1589848001278163,1787375202937733781,1,1,1589848037318271,1,36.0401
749,1589848101278201,1787375203037733717,1,1,1589848167276007,1,65.9978
750,1589848201297068,1787375203137752809,1,0,,0,
751,1589848301276201,1787375203237731938,1,1,1589848327896784,1,26.6206
752,1589848401282875,1787375203337738358,1,1,1589848423320437,1,22.0376
753,1589848501276852,1787375203437732245,1,1,1589848523901204,1,22.6244
754,1589848601276373,1787375203537731760,1,1,1589848611934206,1,10.6578
755,1589848701283777,1787375203637739111,1,1,1589848723581873,1,22.2981
756,1589848801281703,1787375203737737076,1,1,1589848821867318,1,20.5856
757,1589848901280228,1787375203837735830,1,1,1589848924931174,1,23.6509
758,1589849001281253,1787375203937736813,1,1,1589849013221519,1,11.9403
759,1589849101276065,1787375204037731545,1,1,1589849121906656,1,20.6306
760,1589849201279188,1787375204137734881,1,1,1589849236903742,1,35.6246
761,1589849301276916,1787375204237732492,1,1,1589849321330149,1,20.0532
762,1589849401277401,1787375204337732940,1,1,1589849421791660,1,20.5143
763,1589849501277477,1787375204437733000,1,1,1589849524069489,1,22.7920
764,1589849601278085,1787375204537733607,1,1,1589849620879258,1,19.6012
765,1589849701283497,1787375204637739095,1,1,1589849723658666,1,22.3752
766,1589849801276711,1787375204737732164,1,1,1589849814557744,1,13.2810
767,1589849901275877,1787375204837731348,1,1,1589849923097349,1,21.8215
768,1589850001283570,1787375204937738957,1,1,1589850011783056,1,10.4995
769,1589850101280809,1787375205037736295,1,1,1589850124718967,1,23.4382
770,1589850201277603,1787375205137733131,1,1,1589850237499036,1,36.2214
771,1589850301279883,1787375205237735489,1,1,1589850323682424,1,22.4025
772,1589850401277721,1787375205337733207,1,1,1589850421533414,1,20.2557
773,1589850501283149,1787375205437739244,1,1,1589850520536223,1,19.2531
774,1589850601282453,1787375205537738326,1,1,1589850621743474,1,20.4610
775,1589850701276192,1787375205637731875,1,1,1589850722555079,1,21.2789
776,1589850801276926,1787375205737732958,1,1,1589850823944792,1,22.6679
777,1589850901282486,1787375205837738358,1,1,1589850912395823,1,11.1133
778,1589851001275554,1787375205937731249,1,1,1589851022448629,1,21.1731
779,1589851101277011,1787375206037732481,1,1,1589851123166972,1,21.8900
780,1589851201276057,1787375206137731641,1,1,1589851232997170,1,31.7211
781,1589851301279731,1787375206237735313,1,1,1589851318454192,1,17.1745
782,1589851401275387,1787375206337730895,1,1,1589851424519359,1,23.2440
783,1589851501277670,1787375206437733257,1,1,1589851515275466,1,13.9978
784,1589851601276251,1787375206537731730,1,1,1589851623130679,1,21.8544
785,1589851701276771,1787375206637732241,1,1,1589851723490514,1,22.2137
786,1589851801275786,1787375206737731081,1,1,1589851814803337,1,13.5276
787,1589851901281231,1787375206837736964,1,1,1589851922421960,1,21.1407
788,1589852001285493,1787375206937740879,1,1,1589852023175163,1,21.8897
789,1589852101278277,1787375207037733773,1,1,1589852113976827,1,12.6985
790,1589852201277406,1787375207137732877,1,1,1589852228283759,1,27.0064
791,1589852301277889,1787375207237733473,1,1,1589852313863756,1,12.5859
792,1589852401277425,1787375207337732786,1,1,1589852423136183,1,21.8588
793,1589852501278112,1787375207437733566,1,1,1589852523179636,1,21.9015
794,1589852601276370,1787375207537732245,1,1,1589852615878555,1,14.6022
795,1589852701279040,1787375207637734422,1,1,1589852721662407,1,20.3834
796,1589852801279633,1787375207737735291,1,1,1589852822082326,1,20.8027
797,1589852901277407,1787375207837732974,1,1,1589852924008317,1,22.7309
798,1589853001277572,1787375207937733040,1,1,1589853012358413,1,11.0808
799,1589853101276981,1787375208037732419,1,1,1589853123120959,1,21.8440
800,1589853201275554,1787375208137730986,1,1,1589853237319037,1,36.0435
801,1589853301280540,1787375208237736047,1,1,1589853319900813,1,18.6203
802,1589853401278135,1787375208337733618,1,1,1589853423203476,1,21.9253
803,1589853501277743,1787375208437733108,1,1,1589853523016312,1,21.7386
804,1589853601277182,1787375208537732699,1,1,1589853621816035,1,20.5389
805,1589853701277677,1787375208637733122,1,1,1589853722378545,1,21.1009
806,1589853801275896,1787375208737731219,1,1,1589853824370096,1,23.0942
807,1589853901276716,1787375208837732124,1,1,1589853924966358,1,23.6896
808,1589854001285467,1787375208937740880,1,1,1589854022992761,1,21.7073
809,1589854101278736,1787375209037734229,1,1,1589854128541178,1,27.2624
810,1589854201318856,1787375209137774315,1,1,1589854222283614,1,20.9648
811,1589854301285745,1787375209237741295,1,1,1589854325092850,1,23.8071
812,1589854401287805,1787375209337743158,1,1,1589854422664573,1,21.3768
813,1589854501286184,1787375209437741523,1,1,1589854520094354,1,18.8082
814,1589854601286465,1787375209537741808,1,1,1589854620550770,1,19.2643
815,1589854701302051,1787375209637757416,1,1,1589854720651798,1,19.3497
816,1589854801294081,1787375209737749622,1,1,1589854821336850,1,20.0428
817,1589854901281817,1787375209837737321,1,1,1589854919404560,1,18.1227
818,1589855001291245,1787375209937746799,1,1,1589855020008013,1,18.7168
819,1589855101282712,1787375210037738240,1,1,1589855121442086,1,20.1594
820,1589855201238334,1787375210137693696,1,1,1589855234393088,1,33.1548
821,1589855301306378,1787375210237761797,1,1,1589855319984993,1,18.6786
822,1589855401286532,1787375210337742113,1,1,1589855421556537,1,20.2700
823,1589855501282244,1787375210437737960,1,1,1589855522209793,1,20.9275
824,1589855601289983,1787375210537745407,1,1,1589855620655632,1,19.3656
825,1589855701292658,1787375210637748299,1,1,1589855721338185,1,20.0455
826,1589855801280849,1787375210737736285,1,1,1589855820628273,1,19.3474
827,1589855901283407,1787375210837738742,1,1,1589855919179313,1,17.8959
828,1589856001280034,1787375210937735359,1,1,1589856019468328,1,18.1883
829,1589856101285863,1787375211037741515,1,1,1589856122088154,1,20.8023
830,1589856201299770,1787375211137755613,1,1,1589856234024930,1,32.7252
831,1589856301287831,1787375211237743260,1,1,1589856314659668,1,13.3718
832,1589856401283881,1787375211337739351,1,1,1589856419792841,1,18.5090
833,1589856501280535,1787375211437735947,1,1,1589856520199796,1,18.9193
834,1589856601288662,1787375211537743989,1,1,1589856620317766,1,19.0291
835,1589856701281538,1787375211637736903,1,1,1589856720589298,1,19.3078
836,1589856801289640,1787375211737745007,1,1,1589856821099669,1,19.8100
837,1589856901290668,1787375211837746316,1,1,1589856920807039,1,19.5164
838,1589857001294230,1787375211937749829,1,1,1589857021894416,1,20.6002
839,1589857101292894,1787375212037748255,1,1,1589857122456491,1,21.1636
840,1589857201255160,1787375212137710882,1,1,1589857233845777,1,32.5906
841,1589857301280634,1787375212237736139,1,1,1589857313501480,1,12.2208
842,1589857401280534,1787375212337736031,1,1,1589857421738247,1,20.4577
843,1589857501288483,1787375212437743972,1,1,1589857522445380,1,21.1569
844,1589857601288110,1787375212537743444,1,1,1589857618970718,1,17.6826
845,1589857701290811,1787375212637746144,1,1,1589857719313300,1,18.0225
846,1589857801287960,1787375212737743574,1,1,1589857818977247,1,17.6893
847,1589857901282033,1787375212837737472,1,1,1589857919285687,1,18.0037
848,1589858001285242,1787375212937740650,1,1,1589858018717173,1,17.4319
849,1589858101278733,1787375213037734099,1,1,1589858119928936,1,18.6502
