time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:03:38.985946,0,1006,0,-2147483648,-183,-90,-90,0,-90,6
20:03:39.009302,0,1008,0,-2147483648,-183,-95,-90,5,-95,6
20:03:40.217672,0,82,0,-2147483648,-183,-90,-90,0,-90,6
20:03:40.240795,0,84,0,-2147483648,-183,-95,-90,5,-95,6
20:03:41.353080,0,182,0,-2147483648,-183,-93,-90,3,-93,6
20:03:41.376288,0,184,0,-2147483648,-183,-93,-90,3,-93,6
20:03:42.521003,0,282,0,-2147483648,-183,-90,-90,0,-90,6
20:03:42.543543,0,284,0,-2147483648,-183,-90,-90,0,-90,6
20:03:43.757381,0,382,0,-2147483648,-183,-90,-90,0,-90,6
20:03:43.780619,0,384,0,-2147483648,-183,-90,-90,0,-90,6
20:03:44.909372,0,482,0,-2147483648,-183,-93,-90,3,-93,6
20:03:44.981542,0,484,0,-2147483648,-183,-95,-90,5,-95,6
20:03:46.242784,0,582,0,-2147483648,-183,-93,-90,3,-93,6
20:03:46.265634,0,584,0,-2147483648,-183,-93,-90,3,-93,6
20:03:47.489504,0,682,0,-2147483648,-183,-90,-90,0,-90,6
20:03:47.512735,0,684,0,-2147483648,-183,-95,-90,5,-95,6
20:03:48.612839,0,780,0,-2147483648,-183,-95,-90,5,-95,6
20:03:48.637279,0,782,0,-2147483648,-183,-93,-90,3,-93,6
20:03:48.660652,0,784,0,-2147483648,-183,-93,-90,3,-93,6
20:03:49.813479,0,882,0,-2147483648,-183,-93,-90,3,-93,6
20:03:49.836714,0,884,0,-2147483648,-183,-93,-90,3,-93,6
20:03:51.044727,0,982,0,-2147483648,-183,-93,-90,3,-93,6
20:03:51.067810,0,984,0,-2147483648,-183,-95,-90,5,-95,6
20:03:52.255262,0,58,0,-2147483648,-183,-90,-90,0,-90,6
20:03:52.278403,0,60,0,-2147483648,-183,-90,-90,0,-90,6
20:03:53.421921,0,158,0,-2147483648,-183,-93,-90,3,-93,6
20:03:53.445054,0,160,0,-2147483648,-183,-93,-90,3,-93,6
20:03:54.614385,0,258,0,-2147483648,-183,-90,-90,0,-90,6
20:03:54.637255,0,260,0,-2147483648,-183,-90,-90,0,-90,6
20:03:55.762287,0,358,0,-2147483648,-183,-93,-90,3,-93,6
20:03:55.785685,0,360,0,-2147483648,-183,-93,-90,3,-93,6
20:03:56.991465,0,458,0,-2147483648,-183,-90,-90,0,-90,6
20:03:57.015401,0,460,0,-2147483648,-183,-90,-90,0,-90,6
20:03:58.242440,0,558,0,-2147483648,-183,-93,-90,3,-93,6
20:03:58.265292,0,560,0,-2147483648,-183,-93,-90,3,-93,6
