label,traffic,channel,awgn_noise_power_dB,condition,run_group,cap_root,traffic_start_sod,traffic_end_sod,traffic_elapsed_s,traffic_start_hms,traffic_end_hms,app_sent_mbps,app_sent_mbytes,app_sent_seconds,app_lost_percent,app_jitter_ms,app_packet_delivery_pct,app_recv_mbps,app_byte_delivery_pct,server_app_lost_percent,server_app_jitter_ms,server_app_packet_delivery_pct,server_app_byte_delivery_pct,active_ul_grants,active_ul_grant_hz,active_ul_scheduled_mbps,active_ul_first_tx_mbps,active_ul_retx_mbps,active_ul_retx_grant_pct,active_ul_avg_mcs,active_ul_p50_mcs,active_ul_p95_mcs,active_ul_avg_tbs_bytes,active_ul_p50_tbs_bytes,active_ul_p95_tbs_bytes,active_ul_avg_rb_size,active_ul_p50_rb_size,active_ul_p95_rb_size,active_ul_full_prb_grant_pct,active_rlc_lcid4_mean_kib,active_rlc_lcid4_p50_kib,active_rlc_lcid4_p95_kib,active_rlc_lcid4_max_kib,active_rlc_nonzero_pct_100ms,sched_mbps_when_rlc_nonzero,first_tx_mbps_when_rlc_nonzero,retx_mbps_when_rlc_nonzero,grant_hz_when_rlc_nonzero,mcs_when_rlc_nonzero,tbs_when_rlc_nonzero,rb_when_rlc_nonzero,active_bsr_lcg1_mean_kib,active_bsr_lcg1_p50_kib,active_bsr_lcg1_p95_kib,active_bsr_lcg1_max_kib,active_bsr_sdu_bytes_mean,gnb_snr_p05_db,gnb_snr_p50_db,gnb_snr_p95_db,gnb_pusch_mcs_p50,bler_updates,branch_increase_low_bler_pct,branch_decrease_high_bler_pct,branch_decrease_few_samples_pct,branch_hold_target_pct,num_sched_p50,num_sched_p95,num_retx_p50,num_retx_p95,bler_window_ppm_p50_pct,bler_window_ppm_p95_pct,bler_before_ppm_p50_pct,bler_before_ppm_p95_pct,bler_after_ppm_p50_pct,bler_after_ppm_p95_pct,tractor_udp_datagrams,tractor_bytes,tractor_duration_s,tractor_mean_mbps,tractor_sent_packets,tractor_sent_bytes,tractor_elapsed_s,tractor_offered_mbps,sink_packets,sink_udp_bytes,sink_duration_s,sink_mbps
iperf_clear,iperf,clear,,noncarla_iperf_clear_vanilla,noncarla_iperf_clear_vanilla_noncarla_awgn_vanilla_20260803_iperf_clear,/home/shr_aisvcs/workarea/carla_0_10_env/Carla-0.10.0-Linux-Shipping/PythonAPI/neu_collab/abiodun/metrics_logs/noncarla_awgn/noncarla_iperf_clear_vanilla_noncarla_awgn_vanilla_20260803_iperf_clear,51886.994374424,51947.196512843,60.20209336280823,14:24:46.994374424,14:25:47.196512843,17.999781300207765,134.998488,60.042243,0.0,0.8346740247648484,100.0,17.999781300207765,100.0,0.0,0.8346740247648484,100.0,100.0,101184.0,1680.7388970714705,38.98552978641007,38.98552978641007,0.0,0.0,27.85241737824162,28.0,28.0,2899.4338334123972,2178.0,8448.0,61.064417299177734,57.0,106.0,34.02316571790006,3.0369025749096266,2.896484375,7.0546875,192.6005859375,100.0,38.922230580431176,38.922230580431176,0.0,1678.009950248756,27.87003718671881,2899.9651865866867,60.84783269722862,2.3958894114654883,0.77734375,7.0498046875,190.4814453125,1369.2430250140833,50.0,50.5,51.0,28.0,5761.0,0.5728172192327721,0.0,0.1909390730775907,99.23624370768964,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
iperf_mild,iperf,mild_awgn,-10,noncarla_iperf_mild_awgn_vanilla,noncarla_iperf_mild_awgn_vanilla_noncarla_awgn_vanilla_20260803_iperf_mild,/home/shr_aisvcs/workarea/carla_0_10_env/Carla-0.10.0-Linux-Shipping/PythonAPI/neu_collab/abiodun/metrics_logs/noncarla_awgn/noncarla_iperf_mild_awgn_vanilla_noncarla_awgn_vanilla_20260803_iperf_mild,52059.235599416,52119.617733536,60.38216948509216,14:27:39.235599416,14:28:39.617733536,17.999778300247566,134.998488,60.078685,0.0,0.749570844445881,100.0,17.999778300247566,100.0,0.0,0.7495708444458812,100.0,100.0,29848.0,494.31811169635455,22.163463476257,20.15159207388891,2.011871402368089,7.548244438488341,25.400294827124096,26.0,27.0,5604.5547775395335,7685.0,9737.0,90.86719378182792,106.0,106.0,70.77861163227017,40.03437964761269,18.9111328125,54.26953125,996.2900390625,100.0,22.156920662251654,20.145643178807944,2.0112774834437084,494.17218543046357,25.5500694582991,5616.786039675106,90.26215902904922,50.63926793378556,15.93359375,102.18496093749991,995.357421875,5016.821525638703,19.0,19.5,20.0,26.0,801.0,11.11111111111111,7.990012484394507,0.12484394506866417,80.77403245942571,34.0,44.0,0.0,12.0,0.0,41.9354,9.0887,15.6327,9.0955,15.6327,,,,,,,,,,,,
tractor_clear,tractor,clear,,noncarla_tractor_clear_vanilla,noncarla_tractor_clear_vanilla_noncarla_awgn_vanilla_20260803_tractor_clear,/home/shr_aisvcs/workarea/carla_0_10_env/Carla-0.10.0-Linux-Shipping/PythonAPI/neu_collab/abiodun/metrics_logs/noncarla_awgn/noncarla_tractor_clear_vanilla_noncarla_awgn_vanilla_20260803_tractor_clear,52208.47471278,52268.94182222,60.467824935913086,14:30:08.474712780,14:31:08.941822220,18.259,136.918224,59.991,,,99.89595845905019,18.28614536524267,99.89860517033875,,,,,65224.0,1078.656294800214,34.85806427193216,34.85806427193216,0.0,0.0,24.799950938304917,28.0,28.0,4039.52404023059,2178.0,10247.0,75.45800625536613,106.0,106.0,59.15307248865448,6.021888811735226,0.0,30.09765625,384.9404296875,96.03305785123968,36.27548736660929,36.27548736660929,0.0,1118.4509466437175,24.404367760596568,3634.061367249706,71.24691175116561,14.447546403188435,1.94921875,76.03076171874999,382.82421875,2159.423785723047,50.0,50.5,51.0,28.0,5198.0,21.52751058099269,0.0,25.105809926894963,53.36667949211235,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105727.0,136918224.0,59.991,18.259,105727.0,136918224.0,59.991,18.259,105617.0,136779396.0,59.83957505226135,18.28614536524267
tractor_mild,tractor,mild_awgn,-10,noncarla_tractor_mild_awgn_vanilla,noncarla_tractor_mild_awgn_vanilla_noncarla_awgn_vanilla_20260803_tractor_mild,/home/shr_aisvcs/workarea/carla_0_10_env/Carla-0.10.0-Linux-Shipping/PythonAPI/neu_collab/abiodun/metrics_logs/noncarla_awgn/noncarla_tractor_mild_awgn_vanilla_noncarla_awgn_vanilla_20260803_tractor_mild,52368.704404689,52429.178123068,60.4735803604126,14:32:48.704404689,14:33:49.178123068,18.259,136.918224,59.991,,,99.85245017828937,18.28770288465821,99.85461394824986,,,,,28569.0,472.42117681363425,22.60684007548768,20.765424248339183,1.8414158271484926,6.979593265427561,25.309916342889146,26.0,27.0,5981.6433896881235,8197.0,9737.0,95.250796317687,106.0,106.0,77.81861458223949,1399.9061893791854,20.666015625,9823.616796875001,15557.517578125,97.35537190082644,23.210044414261457,21.31943307300509,1.8906113412563665,484.70288624787776,25.29368782470974,5584.171346662055,90.35547729129013,2303.9943585739065,61.171875,11979.409082031245,15548.0400390625,5298.180470366886,19.0,19.5,20.0,26.0,780.0,13.846153846153847,8.461538461538462,3.076923076923077,74.61538461538461,32.5,60.0,0.0,13.0,0.0,41.68852999999998,8.6937,15.8088,8.7106,15.8088,105727.0,136918224.0,59.991,18.259,105727.0,136918224.0,59.991,18.259,105571.0,136719164.0,59.80813002586365,18.28770288465821
