profile,policy,noise_power_dB,frames,returned,delivery_pct,payload_p50_kib,snr_p50_db,mcs_avg,mcs_p50,mcs_p95,ul_sched_mbps,retx_rate_pct,olla_bler_status,filtered_bler_p50_pct,filtered_bler_p95_pct,filtered_above_upper_pct,window_bler_p95_pct,bad_retx_window_pct,branch1_inc,branch2_dec,branch3_sparse,branch4_hold,branch2_delta_med,uplink_p50_ms,uplink_p95_ms,capture_result_p50_ms,capture_result_p95_ms,hypothesis_read,run_group,front_build_p50_ms,edge_tail_p50_ms,downlink_p50_ms,prb_p50,avg_tbs_bytes,p95_tbs_bytes,bler_windows,num_sched_p50,num_sched_p95,window_bler_p50_pct,window_bler_max_pct,filtered_bler_max_pct,sum_window_retx_pct,branch3_pct,branch2_old_mcs_med,branch2_new_mcs_med,snr_p05_db,snr_p95_db
mild,vanilla,-10,300,292,97.33333333333334,1043.6708984375,19.5,22.701866,25.0,27.0,15.948114,3.4607,available,2.6744,13.98615,3.4469551895825354,33.3333,10.41746457296055,557.0,70.0,1279.0,705.0,-1.0,249.31466579437256,342.03821420669556,318.59496457036585,473.3145384932868,BLER not persistent; channel may be too mild for decisive bad-channel test,downlink_oai_default106_awgn_mild_track2_vanilla_fps10_track2_sinr_awgn_ladder_20260803_mild_vanilla,54.99245447572321,7.125784002710134,4.753803485073149,106.0,5563.951283,9737.0,2611.0,6.0,60.0,0.0,200.0,27.7552,3.565012901329327,48.98506319417847,26.0,25.0,19.4,19.6
mild,sinr,-10,300,299,99.66666666666667,1046.23046875,19.5,24.0,24.0,24.0,16.712435,0.0,not_applicable_sinr_policy,,,,,,,,,,,247.56121635437012,275.47919750213623,318.11380002181977,373.18408099235967,SINR-driven: MCS follows avg_snr; OLLA BLER columns are N/A by design,downlink_oai_default106_awgn_mild_track2_sinr_fps10_track2_sinr_awgn_ladder_20260803_mild_sinr,55.18682795809582,7.285695988684893,4.895948921330273,106.0,5736.697386,8197.0,,,,,,,,,,,19.5,19.6
medium,vanilla,-5,300,289,96.33333333333334,1047.82177734375,9.8,12.130114,13.0,15.0,10.268801,4.9706,available,5.6053,19.79074,10.909090909090908,40.0,16.95395513577332,844.0,349.0,1427.0,1615.0,-1.0,597.0585346221924,788.9379024505614,676.0085449786857,875.7398776477198,MCS lowers under sustained BLER; compare latency/retransmission tradeoff,downlink_oai_default106_awgn_medium_track2_vanilla_fps10_track2_sinr_awgn_ladder_20260803_medium_vanilla,58.388162520714104,7.123766001313925,7.971293991431594,106.0,2389.387546,4352.0,4235.0,44.0,60.0,0.0,200.0,33.5461,5.214597232042227,33.69539551357733,14.0,13.0,9.8,9.8
medium,sinr,-5,300,291,97.0,1043.16650390625,9.8,12.0,12.0,12.0,9.76927,0.0007,not_applicable_sinr_policy,,,,,,,,,,,604.1910648345947,635.0808143615723,681.9648660020903,727.1472304710187,SINR-driven: MCS follows avg_snr; OLLA BLER columns are N/A by design,downlink_oai_default106_awgn_medium_track2_sinr_fps10_track2_sinr_awgn_ladder_20260803_medium_sinr,58.58751095365733,7.270319038070738,8.143197977915406,106.0,2204.680113,3072.0,,,,,,,,,,,9.8,9.8
strong,vanilla,-4,300,286,95.33333333333334,1045.375,8.2,9.691857,10.0,13.0,8.559271,4.6171,available,6.2493,18.74415999999999,12.709237445753255,91.3043,16.077702004546392,1030.0,549.0,1288.0,1972.0,-1.0,777.6093482971191,962.8902077674866,853.3985184621997,1048.283541778801,MCS lowers under sustained BLER; compare latency/retransmission tradeoff,downlink_oai_default106_awgn_strong_track2_vanilla_fps10_track2_sinr_awgn_ladder_20260803_strong_vanilla,55.92195299686864,7.446348550729454,8.240553957875818,106.0,1819.39322,3072.0,4839.0,58.0,60.0,0.0,150.0,32.2189,4.831859452435796,26.61706964248812,12.0,11.0,8.2,8.3
strong,sinr,-4,300,291,97.0,1041.703125,8.2,9.0,9.0,9.0,8.453103,0.0,not_applicable_sinr_policy,,,,,,,,,,,751.9559860229492,787.3129844665527,832.4055389966816,880.4560950375162,SINR-driven: MCS follows avg_snr; OLLA BLER columns are N/A by design,downlink_oai_default106_awgn_strong_track2_sinr_fps10_track2_sinr_awgn_ladder_20260803_strong_sinr,56.47278000833467,7.070939987897873,8.582998998463154,106.0,1750.178675,2433.0,,,,,,,,,,,8.2,8.3
