ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
0,100000000,895844849885430,0.15,2.08,decentralized_c1,sent,895844850286750,895844850287171,895844851116770,0.401741,409600,7,409852,5.2,3.6399999999999997,local_token_available,
1,200000000,895845649885430,0.95,2.08,decentralized_c1,sent,895845650017431,895845650017800,895845650756077,0.13237,409600,7,409852,5.2,3.6399999999999997,local_token_available,
0,100000001,895846399885430,1.7,2.08,decentralized_c1,sent,895846750172663,895846750174489,895846751017415,350.289059,409600,7,409852,2.43728358408179,1.706098508857253,local_token_available,
1,200000001,895847199885430,2.5,2.08,decentralized_c1,sent,895847549992101,895847549993057,895847550958603,350.107627,409600,7,409852,2.4271620201278674,1.699013414089507,local_token_available,
0,100000002,895847999885430,3.3,2.08,decentralized_c1,sent,895849099970752,895849099971614,895849100818363,1100.086184,409600,7,409852,2.127926625654551,1.4895486379581855,local_token_available,
1,200000002,895848799885430,4.1,2.08,decentralized_c1,sent,895849899977802,895849899978652,895849901134939,1100.093222,409600,7,409852,2.098524961444823,1.4689674730113762,local_token_available,
0,100000003,895849599885430,4.9,2.08,decentralized_c1,replaced,895851149885430,0,0,nan,409600,7,409852,nan,nan,newest_replaces_unsent,
1,200000003,895850349885430,5.65,2.08,decentralized_c1,replaced,895851949885430,0,0,nan,409600,7,409852,nan,nan,newest_replaces_unsent,
0,100000004,895851149885430,6.45,2.08,decentralized_c1,sent,895851649991702,895851649992764,895851650884535,500.107334,409600,7,409852,1.994288833362686,1.39600218335388,local_token_available,
1,200000004,895851949885430,7.25,2.08,decentralized_c1,sent,895852300017776,895852300018828,895852300935732,350.133398,409600,7,409852,2.1252097117439566,1.4876467982207695,local_token_available,
