tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
66,895847999885430,895847999986730,2.127926625654551,1.6956052522575362,895847942630948,895847949040516
67,895848049885430,895848049968887,2.127926625654551,1.886052201806029,895847942630948,895847995298031
68,895848099885430,895848100148984,2.127926625654551,2.098524961444823,895847942630948,895848044742286
69,895848149885430,895848150104526,2.127926625654551,2.098524961444823,895848061651221,895848095699610
70,895848199885430,895848199971441,2.127926625654551,2.098524961444823,895848061651221,895848118727035
71,895848249885430,895848249973904,2.127926625654551,2.098524961444823,895848175536655,895848118727035
72,895848299885430,895848300076753,2.127926625654551,2.098524961444823,895848175536655,895848232844030
73,895848349885430,895848349973941,2.127926625654551,2.098524961444823,895848289720759,895848232844030
74,895848399885430,895848399973997,2.127926625654551,2.098524961444823,895848289720759,895848232844030
75,895848449885430,895848450123030,2.127926625654551,2.098524961444823,895848289720759,895848364657303
76,895848499885430,895848500114114,2.127926625654551,2.098524961444823,895848421092128,895848364657303
77,895848549885430,895848550359810,2.127926625654551,2.098524961444823,895848421092128,895848472020712
78,895848599885430,895848600095579,2.127926625654551,2.098524961444823,895848525496227,895848472020712
79,895848649885430,895848650111970,2.127926625654551,2.098524961444823,895848525496227,895848577731013
80,895848699885430,895848699971320,2.127926625654551,2.098524961444823,895848635252259,895848577731013
81,895848749885430,895848749969770,2.127926625654551,2.098524961444823,895848635252259,895848686600904
82,895848799885430,895848799959366,2.127926625654551,2.098524961444823,895848738735719,895848686600904
83,895848849885430,895848849959868,2.127926625654551,2.098524961444823,895848738735719,895848791940307
84,895848899885430,895848899961324,2.127926625654551,2.098524961444823,895848845789532,895848791940307
85,895848949885430,895848949979360,2.127926625654551,2.098524961444823,895848845789532,895848897875692
86,895848999885430,895848999965329,2.127926625654551,2.098524961444823,895848845789532,895848897875692
87,895849049885430,895849049959564,2.127926625654551,2.098524961444823,895848959871611,895848897875692
88,895849099885430,895849099954851,2.127926625654551,2.098524961444823,895848959871611,895849017185098
89,895849149885430,895849149957080,2.127926625654551,2.098524961444823,895849077435352,895849017185098
90,895849199885430,895849199973805,1.7037669005236407,2.098524961444823,895849077435352,895849136646304
91,895849249885430,895849249966667,1.3644247204189126,2.098524961444823,895849193921232,895849136646304
92,895849299885430,895849299956502,1.1537861763351303,2.098524961444823,895849246216101,895849136646304
93,895849349885430,895849349964467,1.0527569410681044,2.098524961444823,895849298886430,895849250499509
94,895849399885430,895849399987373,1.0400263528544835,2.098524961444823,895849349516609,895849250499509
95,895849449885430,895849449969081,1.0905010822835868,2.098524961444823,895849399522949,895849366019843
96,895849499885430,895849500805079,1.1985240658268697,2.098524961444823,895849447026913,895849366019843
97,895849549885430,895849549969278,1.352571252661496,2.098524961444823,895849499193658,895849480895276
98,895849599885430,895849600220466,1.540717802129197,2.098524961444823,895849549382384,895849480895276
99,895849649885430,895849649969316,1.7553790417033577,2.098524961444823,895849599825089,895849594628922
100,895849699885430,895849700103735,1.994288833362686,2.098524961444823,895849647648228,895849594628922
101,895849749885430,895849749998393,1.994288833362686,2.098524961444823,895849698937860,895849594628922
102,895849799885430,895849799965737,1.994288833362686,2.098524961444823,895849721697965,895849710087262
103,895849849885430,895849849970111,1.994288833362686,2.098524961444823,895849721697965,895849710087262
104,895849899885430,895849899961433,1.994288833362686,2.098524961444823,895849835814526,895849824299474
105,895849949885430,895849950000690,1.994288833362686,2.098524961444823,895849835814526,895849824299474
106,895849999885430,895849999961029,1.994288833362686,1.6877879691558586,895849949167397,895849949171151
107,895850049885430,895850050055929,1.994288833362686,1.427753575324687,895849949167397,895849999899079
108,895850099885430,895850099981266,1.994288833362686,1.2761948602597495,895849949167397,895850044375123
109,895850149885430,895850149957900,1.994288833362686,1.1734102882077995,895849949167397,895850097663948
110,895850199885430,895850199960313,1.994288833362686,1.1586498305662396,895850102914717,895850149317032
111,895850249885430,895850249981117,1.994288833362686,1.2119118644529916,895850102914717,895850198978328
112,895850299885430,895850299966474,1.994288833362686,1.3186654915623932,895850217153088,895850249662883
113,895850349885430,895850349970701,1.994288833362686,1.4717115932499147,895850217153088,895850296097856
114,895850399885430,895850399958650,1.994288833362686,1.6613676745999317,895850329890919,895850346796836
115,895850449885430,895850449960595,1.994288833362686,1.8814861396799456,895850329890919,895850397448133
116,895850499885430,895850499964410,1.994288833362686,2.1252097117439566,895850441949515,895850448727860
117,895850549885430,895850550162188,1.994288833362686,2.1252097117439566,895850441949515,895850498444744
118,895850599885430,895850599961329,1.994288833362686,2.1252097117439566,895850441949515,895850498444744
119,895850649885430,895850649966586,1.994288833362686,2.1252097117439566,895850555439521,895850498444744
120,895850699885430,895850699968026,1.994288833362686,2.1252097117439566,895850555439521,895850611572523
121,895850749885430,895850749972985,1.994288833362686,2.1252097117439566,895850668411822,895850611572523
122,895850799885430,895850799953548,1.994288833362686,2.1252097117439566,895850668411822,895850726706185
123,895850849885430,895850849956964,1.994288833362686,2.1252097117439566,895850783774197,895850726706185
124,895850899885430,895850899953131,1.994288833362686,2.1252097117439566,895850783774197,895850840653451
125,895850949885430,895850949959694,1.994288833362686,2.1252097117439566,895850898044300,895850840653451
126,895850999885430,895850999911445,1.994288833362686,2.1252097117439566,895850898044300,895850840653451
127,895851049885430,895851049965646,1.994288833362686,2.1252097117439566,895850898044300,895850953996132
128,895851099885430,895851099970741,1.994288833362686,2.1252097117439566,895851011877082,895850953996132
129,895851149885430,895851149958585,1.994288833362686,2.1252097117439566,895851011877082,895851068994692
130,895851199885430,895851199999692,1.994288833362686,2.1252097117439566,895851125773556,895851068994692
131,895851249885430,895851250055131,1.994288833362686,2.1252097117439566,895851125773556,895851182475459
132,895851299885430,895851299975346,1.994288833362686,2.1252097117439566,895851239634046,895851182475459
133,895851349885430,895851350068796,1.994288833362686,2.1252097117439566,895851239634046,895851296460908
134,895851399885430,895851400083508,1.994288833362686,2.1252097117439566,895851239634046,895851296460908
135,895851449885430,895851450056885,1.994288833362686,2.1252097117439566,895851379519727,895851296460908
136,895851499885430,895851500080057,1.994288833362686,2.1252097117439566,895851379519727,895851437423103
137,895851549885430,895851549993478,1.994288833362686,2.1252097117439566,895851494457476,895851437423103
138,895851599885430,895851599970937,1.994288833362686,2.1252097117439566,895851494457476,895851437423103
139,895851649885430,895851649973712,1.994288833362686,2.1252097117439566,895851494457476,895851553246835
140,895851699885430,895851699972210,1.994288833362686,2.1252097117439566,895851611066464,895851553246835
141,895851749885430,895851749961169,1.596695066690149,2.1252097117439566,895851611066464,895851669378630
142,895851799885430,895851799971492,1.2944952533521192,2.1252097117439566,895851749411306,895851669378630
143,895851849885430,895851849975397,1.1201866026816953,2.1252097117439566,895851796465945,895851783572459
144,895851899885430,895851899978831,1.0485748821453562,2.1252097117439566,895851846904101,895851783572459
145,895851949885430,895851949961833,1.059472705716285,2.1252097117439566,895851899008504,895851898377594
146,895851999885430,895851999963759,1.135563764573028,2.1252097117439566,895851949660608,895851898377594
147,895852049885430,895852049971117,1.2580222116584225,2.1252097117439566,895851999535015,895851898377594
148,895852099885430,895852099961544,1.422705769326738,2.1252097117439566,895852046163467,895852012210403
149,895852149885430,895852150058013,1.6222878154613904,2.1252097117439566,895852096791790,895852012210403
150,895852199885430,895852199959158,1.7937470523691126,2.1252097117439566,895852108368067,895852012210403
151,895852249885430,895852249960712,1.99456564189529,2.1252097117439566,895852198565772,895852169096358
152,895852299885430,895852299980275,2.222908513516232,2.1252097117439566,895852249756427,895852169096358
153,895852349885430,895852350081204,2.222908513516232,2.1252097117439566,895852294826088,895852283156787
154,895852399885430,895852400082641,2.222908513516232,1.7014605693951654,895852294826088,895852283156787
155,895852449885430,895852449981222,2.222908513516232,1.3626228555161326,895852294826088,895852396583149
156,895852499885430,895852499976184,2.222908513516232,1.151352684412906,895852408181338,895852448292914
157,895852549885430,895852550128325,2.222908513516232,1.047046947530325,895852408181338,895852499239021
158,895852599885430,895852599984083,2.222908513516232,1.0273559580242602,895852522426922,895852546968882
159,895852649885430,895852649968934,2.222908513516232,1.0792767664194083,895852522426922,895852597440188
