time,rnti,frame,slot,snrx10,tpc,rssi
21:32:39.232196,960,524,7,100,1,937
21:32:42.951044,960,862,17,100,1,929
21:32:43.540052,3836,922,7,100,1,937
21:32:44.767054,960,10,17,100,1,937
21:32:44.772202,960,11,7,100,1,929
21:32:44.937856,960,23,7,100,1,937
21:32:45.583038,3836,87,17,110,1,937
21:32:47.336410,3836,258,7,100,1,937
21:32:48.374663,960,353,17,100,1,937
21:32:48.423853,960,357,17,100,1,929
21:32:48.910949,3836,398,7,100,1,937
21:32:49.095895,3836,406,7,100,1,937
21:32:49.358708,3836,428,17,100,1,929
21:32:50.185754,960,501,7,100,1,937
21:32:50.304072,960,511,7,100,1,937
21:32:51.091328,3836,572,17,110,1,937
21:32:51.117898,3836,575,7,110,1,937
21:32:51.324550,3836,594,17,100,1,937
21:32:51.998276,960,660,7,100,1,937
21:32:53.046836,3836,757,17,100,1,937
21:32:53.596808,960,812,17,100,1,944
21:32:53.720830,960,825,7,100,1,937
21:32:53.785724,960,831,17,100,1,937
21:32:54.736235,3836,926,17,100,1,937
21:32:54.779736,3836,930,17,100,1,937
21:32:55.567872,3836,999,7,100,1,929
21:32:56.331851,3836,39,17,100,1,937
21:32:56.496992,3836,54,7,100,1,937
21:32:57.409395,960,134,7,100,1,937
21:32:58.198741,3836,200,17,100,1,937
21:32:58.360062,3836,214,17,100,1,937
21:32:58.429166,3836,220,17,100,1,937
21:32:59.126700,960,279,7,100,1,937
21:32:59.404634,960,297,17,100,1,937
21:33:02.406491,960,542,7,100,1,944
21:33:02.516072,3836,551,17,100,1,937
21:33:02.521498,3836,552,7,100,1,937
21:33:03.266286,3836,615,7,100,1,937
21:33:03.712371,3836,648,7,100,1,937
21:33:03.758829,960,652,7,100,1,929
21:33:04.492694,960,710,7,110,1,937
21:33:04.509799,960,711,17,100,1,929
21:33:04.893413,3836,744,17,100,1,937
21:33:04.899299,3836,745,7,100,1,937
21:33:05.903632,3836,824,17,100,1,937
21:33:06.587616,960,884,7,100,1,937
21:33:06.895223,3836,910,17,100,1,937
21:33:07.149069,960,930,17,100,1,929
21:33:07.154542,960,931,7,100,1,929
21:33:07.784399,3836,982,17,100,1,937
21:33:07.939123,960,996,7,100,1,937
21:33:07.979365,3836,999,17,100,1,937
21:33:08.019296,960,1003,7,100,1,929
21:33:08.582365,960,22,17,100,1,937
21:33:09.180272,3836,75,7,100,1,929
21:33:09.549424,960,105,17,100,1,937
21:33:10.427326,3836,180,17,100,1,937
21:33:11.113151,960,237,7,100,1,937
21:33:11.189323,3836,243,17,100,1,937
21:33:11.405808,960,262,7,100,1,937
21:33:11.632210,960,276,17,100,1,937
21:33:11.638035,960,277,7,100,1,937
21:33:11.918994,3836,301,7,100,1,937
21:33:12.529605,3836,349,7,100,1,937
21:33:12.835679,960,371,17,100,1,929
21:33:13.879828,960,457,7,100,1,937
21:33:13.885655,960,457,17,100,1,937
21:33:13.930819,3836,461,17,100,1,937
21:33:14.005164,3836,468,7,100,1,937
21:33:14.497552,960,511,7,100,1,929
21:33:15.243729,3836,571,7,100,1,937
21:33:15.290120,960,575,7,100,1,937
21:33:15.411657,960,585,17,100,1,937
21:33:15.423427,3836,586,17,100,1,937
21:33:16.221068,960,652,7,100,1,937
21:33:16.470510,960,673,17,100,1,937
21:33:16.586607,960,683,17,100,1,937
21:33:16.996947,3836,711,7,100,1,937
21:33:17.531591,3836,757,7,100,1,937
21:33:18.314781,960,822,7,100,1,937
21:33:18.361388,3836,826,7,100,1,929
21:33:18.361389,960,826,7,100,1,937
21:33:18.483497,960,836,17,100,1,937
21:33:19.361716,960,903,17,100,1,929
21:33:19.551532,3836,920,7,100,1,937
21:33:19.683829,960,931,17,100,1,937
21:33:19.972369,3836,952,17,100,1,937
21:33:20.057961,3836,956,7,100,1,937
21:33:20.263981,960,974,7,100,1,937
21:33:21.046931,3836,9,7,100,1,937
21:33:21.271346,3836,28,7,100,1,929
21:33:21.705441,960,65,7,100,1,937
21:33:22.246249,3836,103,17,100,1,929
21:33:22.334932,960,111,7,100,1,937
21:33:22.568576,960,131,7,100,1,937
21:33:22.887302,3836,158,7,100,1,937
21:33:23.469488,3836,202,7,100,1,929
21:33:25.065836,3836,339,7,100,1,937
21:33:25.978390,960,407,7,100,1,937
21:33:26.521913,960,451,7,100,1,937
21:33:27.073327,960,494,7,100,1,937
21:33:27.360006,960,515,7,100,1,929
21:33:28.170193,960,581,7,100,1,937
21:33:28.200425,960,583,17,100,1,929
21:33:28.477729,960,603,17,100,1,937
21:33:28.531410,3836,608,7,100,1,937
21:33:29.080087,960,654,17,100,1,937
