time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:18:40.677758,1,7,0,35953,395,1,395,7,28,0,0,23,10,3,480,11,0,2,1,6,9480,1,0,2
20:18:40.689184,1,7,0,35953,396,1,396,7,28,0,0,23,10,3,480,11,0,3,2,6,9480,1,0,2
20:18:40.700699,1,7,0,35953,397,1,397,7,28,0,0,23,10,3,480,11,0,1,3,6,9480,1,0,2
20:18:40.735741,1,7,0,7659,400,2,400,8,28,0,0,5,0,12,437,7,1,0,0,6,9480,1,8,2
20:18:40.746473,1,7,0,7659,401,1,401,7,28,0,0,21,10,3,437,7,0,2,1,6,9480,1,8,2
20:18:40.757844,1,7,0,7659,402,1,402,7,28,0,0,21,10,3,437,7,0,3,2,6,9480,1,8,2
20:18:40.769387,1,7,0,7659,403,1,403,7,28,0,0,21,10,3,437,7,0,1,3,6,9480,1,8,2
20:18:40.815809,1,7,0,35953,407,2,407,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,1,14,2
20:18:40.826320,1,7,0,35953,408,1,408,7,28,0,0,23,10,3,480,12,0,2,1,6,9480,1,0,2
20:18:40.838821,1,7,0,35953,409,1,409,7,28,0,0,23,10,3,480,12,0,3,2,6,9480,1,0,2
20:18:40.850251,1,7,0,35953,410,1,410,7,28,0,0,23,10,3,480,12,0,1,3,6,9480,1,0,2
20:18:40.885276,1,7,0,7659,413,2,413,8,28,0,0,5,0,13,480,8,1,0,0,6,9480,1,8,2
20:18:40.896044,1,7,0,7659,414,1,414,7,28,0,0,23,10,3,480,8,0,2,1,6,9480,2,8,2
20:18:40.907504,1,7,0,7659,415,1,415,7,28,0,0,23,10,3,480,8,0,3,2,6,9480,1,8,2
20:18:40.918832,1,7,0,7659,416,1,416,7,28,0,0,23,10,3,480,8,0,1,3,6,9480,1,8,2
20:18:40.964408,1,7,0,35953,420,2,420,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,1,14,2
20:18:40.975213,1,7,0,35953,421,1,421,7,28,0,0,23,10,3,480,13,0,2,1,6,9480,2,0,2
20:18:40.986397,1,7,0,35953,422,1,422,7,28,0,0,23,10,3,480,13,0,3,2,6,9480,1,0,2
20:18:40.997698,1,7,0,35953,423,1,423,7,28,0,0,23,10,3,480,13,0,1,3,6,9480,1,0,2
20:18:41.031657,0,1,0,35953,426,0,426,0,0,0,0,5,1,13,168,2,1,0,0,2,1200,1,0,2
20:18:41.033009,1,7,0,7659,426,2,426,8,28,0,0,5,0,13,480,9,1,0,0,6,9480,1,8,2
20:18:41.039793,0,1,0,35953,426,14,426,14,0,0,0,5,1,13,168,2,0,2,1,2,1200,0,14,2
20:18:41.044009,1,7,0,7659,427,1,427,7,28,0,0,23,10,3,480,9,0,2,1,6,9480,2,8,2
20:18:41.051142,0,1,0,35953,427,14,427,14,0,0,0,5,1,13,168,2,0,3,2,2,1200,0,14,2
20:18:41.055286,1,7,0,7659,428,1,428,7,28,0,0,23,10,3,480,9,0,3,2,6,9480,1,8,2
20:18:41.062481,0,1,0,35953,428,14,428,14,0,0,0,5,1,13,168,2,0,1,3,2,1200,0,14,2
20:18:41.066647,1,7,0,7659,429,1,429,7,28,0,0,23,10,3,480,9,0,1,3,6,9480,1,8,2
20:18:41.100361,0,1,0,7659,432,0,432,0,0,0,0,5,1,12,152,3,1,0,0,2,1200,1,2,2
20:18:41.108537,0,1,0,7659,432,14,432,14,0,0,0,5,1,12,152,3,0,2,1,2,1200,0,10,2
20:18:41.112745,1,7,0,35953,433,2,433,8,28,0,0,5,0,13,480,14,1,0,0,6,9480,1,14,2
20:18:41.119952,0,1,0,7659,433,14,433,14,0,0,0,5,1,12,152,3,0,3,2,2,1200,0,10,2
20:18:41.123608,1,7,0,35953,434,1,434,7,28,0,0,23,10,3,480,14,0,2,1,6,9480,1,0,2
20:18:41.131410,0,1,0,7659,434,14,434,14,0,0,0,5,1,12,152,3,0,1,3,2,1200,0,10,2
20:18:41.135105,1,7,0,35953,435,1,435,7,28,0,0,23,10,3,480,14,0,3,2,6,9480,2,0,2
20:18:41.146518,1,7,0,35953,436,1,436,7,28,0,0,23,10,3,480,14,0,1,3,6,9480,1,0,2
20:18:41.181787,1,7,0,7659,439,2,439,8,28,0,0,5,0,13,480,10,1,0,0,6,9480,1,8,2
20:18:41.192641,1,7,0,7659,440,1,440,7,28,0,0,23,10,3,480,10,0,2,1,6,9480,1,8,2
20:18:41.204108,1,7,0,7659,441,1,441,7,28,0,0,23,10,3,480,10,0,3,2,6,9480,2,8,2
20:18:41.215484,1,7,0,7659,442,1,442,7,28,0,0,23,10,3,480,10,0,1,3,6,9480,1,8,2
20:18:41.261283,1,7,0,35953,446,2,446,8,28,0,0,5,0,13,480,15,1,0,0,6,9480,1,14,2
20:18:41.271979,1,7,0,35953,447,1,447,7,28,0,0,23,10,3,480,15,0,2,1,6,9480,1,0,2
20:18:41.283348,1,7,0,35953,448,1,448,7,28,0,0,23,10,3,480,15,0,3,2,6,9480,1,0,2
20:18:41.294844,1,7,0,35953,449,1,449,7,28,0,0,23,10,3,480,15,0,1,3,6,9480,2,0,2
20:18:41.330113,1,7,0,7659,452,2,452,8,28,0,0,5,0,13,480,11,1,0,0,6,9480,1,8,2
20:18:41.340667,1,7,0,7659,453,1,453,7,28,0,0,23,10,3,480,11,0,2,1,6,9480,1,8,2
20:18:41.352286,1,7,0,7659,454,1,454,7,28,0,0,23,10,3,480,11,0,3,2,6,9480,1,8,2
20:18:41.363514,1,7,0,7659,455,1,455,7,28,0,0,23,10,3,480,11,0,1,3,6,9480,2,8,2
20:18:41.408920,1,7,0,35953,459,2,459,8,28,0,0,5,0,13,480,0,1,0,0,6,9480,1,14,2
20:18:41.420158,1,7,0,35953,460,1,460,7,28,0,0,23,10,3,480,0,0,2,1,6,9480,1,0,2
20:18:41.431242,1,7,0,35953,461,1,461,7,28,0,0,23,10,3,480,0,0,3,2,6,9480,1,0,2
20:18:41.442595,1,7,0,35953,462,1,462,7,28,0,0,23,10,3,480,0,0,1,3,6,9480,1,0,2
20:18:41.477498,1,7,0,7659,465,2,465,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,1,8,2
20:18:41.488406,1,7,0,7659,466,1,466,7,28,0,0,23,10,3,480,12,0,2,1,6,9480,1,8,2
20:18:41.499388,1,7,0,7659,467,1,467,7,28,0,0,23,10,3,480,12,0,3,2,6,9480,1,8,2
20:18:41.510718,1,7,0,7659,468,1,468,7,28,0,0,23,10,3,480,12,0,1,3,6,9480,2,8,2
20:18:41.556589,1,7,0,35953,472,2,472,8,28,0,0,5,0,12,437,1,1,0,0,6,9480,2,14,2
20:18:41.567335,1,7,0,35953,473,1,473,7,28,0,0,21,10,3,437,1,0,2,1,6,9480,1,0,2
20:18:41.578601,1,7,0,35953,474,1,474,7,28,0,0,21,10,3,437,1,0,3,2,6,9480,1,0,2
20:18:41.590046,1,7,0,35953,475,1,475,7,28,0,0,21,10,3,437,1,0,1,3,6,9480,1,0,2
20:18:41.624731,1,7,0,7659,478,2,478,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,1,8,2
20:18:41.635499,1,7,0,7659,479,1,479,7,28,0,0,23,10,3,480,13,0,2,1,6,9480,1,8,2
20:18:41.647108,1,7,0,7659,480,1,480,7,28,0,0,23,10,3,480,13,0,3,2,6,9480,1,8,2
20:18:41.658433,1,7,0,7659,481,1,481,7,28,0,0,23,10,3,480,13,0,1,3,6,9480,1,8,2
20:18:41.716347,1,7,0,35953,485,2,485,8,28,0,0,5,0,13,480,2,1,0,0,6,9480,2,14,2
20:18:41.727114,1,7,0,35953,486,1,486,7,28,0,0,23,10,3,480,2,0,2,1,6,9480,1,0,2
20:18:41.738367,1,7,0,35953,487,1,487,7,28,0,0,23,10,3,480,2,0,3,2,6,9480,1,0,2
20:18:41.749560,1,7,0,35953,488,1,488,7,28,0,0,23,10,3,480,2,0,1,3,6,9480,1,0,2
20:18:41.780189,1,7,0,7659,491,2,491,8,27,0,0,5,0,13,469,14,1,0,0,6,9100,2,8,2
20:18:41.789348,1,7,0,7659,492,1,492,7,27,0,0,23,10,3,469,14,0,2,1,6,9100,1,8,2
20:18:41.799133,1,7,0,7659,493,1,493,7,27,0,0,23,10,3,469,14,0,3,2,6,9100,1,8,2
20:18:41.808906,1,7,0,7659,494,1,494,7,27,0,0,23,10,3,469,14,0,1,3,6,9100,1,8,2
20:18:41.848486,1,7,0,35953,498,2,498,8,27,0,0,5,0,13,469,3,1,0,0,6,9100,1,14,2
20:18:41.857855,1,7,0,35953,499,1,499,7,27,0,0,23,10,3,469,3,0,2,1,6,9100,2,0,2
20:18:41.867761,1,7,0,35953,500,1,500,7,27,0,0,23,10,3,469,3,0,3,2,6,9100,1,0,2
20:18:41.877674,1,7,0,35953,501,1,501,7,27,0,0,23,10,3,469,3,0,1,3,6,9100,1,0,2
20:18:41.908368,1,7,0,7659,504,2,504,8,27,0,0,5,0,12,421,15,1,0,0,6,9100,1,8,2
20:18:41.917572,1,7,0,7659,505,1,505,7,27,0,0,21,10,3,421,15,0,2,1,6,9100,2,8,2
20:18:41.927188,1,7,0,7659,506,1,506,7,27,0,0,21,10,3,421,15,0,3,2,6,9100,1,8,2
20:18:41.937038,1,7,0,7659,507,1,507,7,27,0,0,21,10,3,421,15,0,1,3,6,9100,1,8,2
20:18:41.976610,1,7,0,35953,511,2,511,8,27,0,0,5,0,13,469,4,1,0,0,6,9100,1,14,2
20:18:41.985875,1,7,0,35953,512,1,512,7,27,0,0,23,10,3,469,4,0,2,1,6,9100,1,0,2
20:18:41.995684,1,7,0,35953,513,1,513,7,27,0,0,23,10,3,469,4,0,3,2,6,9100,2,0,2
20:18:42.005562,1,7,0,35953,514,1,514,7,27,0,0,23,10,3,469,4,0,1,3,6,9100,1,0,2
20:18:42.036297,1,7,0,7659,517,2,517,8,25,0,0,5,0,13,421,0,1,0,0,6,8220,1,8,2
20:18:42.045186,1,7,0,7659,518,1,518,7,25,0,0,23,10,3,421,0,0,2,1,6,8220,2,8,2
20:18:42.055077,1,7,0,7659,519,1,519,7,25,0,0,23,10,3,421,0,0,3,2,6,8220,1,8,2
20:18:42.065284,1,7,0,7659,520,1,520,7,25,0,0,23,10,3,421,0,0,1,3,6,8220,1,8,2
20:18:42.104244,1,7,0,35953,524,2,524,8,25,0,0,5,0,13,421,5,1,0,0,6,8220,1,14,2
20:18:42.113656,1,7,0,35953,525,1,525,7,25,0,0,23,10,3,421,5,0,2,1,6,8220,1,0,2
20:18:42.123071,0,1,0,35953,526,0,526,0,0,0,0,5,1,13,168,3,1,0,0,2,1200,0,0,2
20:18:42.123403,1,7,0,35953,526,1,526,7,25,0,0,23,10,3,421,5,0,3,2,6,8220,2,0,2
20:18:42.130298,0,1,0,35953,526,15,526,15,0,0,0,5,1,13,168,3,0,2,1,2,1200,0,8,2
20:18:42.133266,1,7,0,35953,527,1,527,7,25,0,0,23,10,3,421,5,0,1,3,6,8220,1,0,2
20:18:42.139602,0,1,0,35953,527,14,527,14,0,0,0,5,1,13,168,3,0,3,2,2,1200,0,14,2
20:18:42.149400,0,1,0,35953,528,14,528,14,0,0,0,5,1,13,168,3,0,1,3,2,1200,0,14,2
20:18:42.163454,1,7,0,7659,530,2,530,8,23,0,0,5,0,13,372,1,1,0,0,6,7190,1,8,2
20:18:42.172816,1,7,0,7659,531,1,531,7,23,0,0,23,10,3,372,1,0,2,1,6,7190,1,8,2
20:18:42.181983,0,1,0,7659,532,0,532,0,0,0,0,5,1,13,168,4,1,0,0,2,1200,0,2,2
20:18:42.182376,1,7,0,7659,532,1,532,7,23,0,0,23,10,3,372,1,0,3,2,6,7190,2,8,2
20:18:42.188768,0,1,0,7659,532,14,532,14,0,0,0,5,1,13,168,4,0,2,1,2,1200,0,10,2
20:18:42.192097,1,7,0,7659,533,1,533,7,23,0,0,23,10,3,372,1,0,1,3,6,7190,1,8,2
20:18:42.199168,0,1,0,7659,533,15,533,15,0,0,0,5,1,13,168,4,0,3,2,2,1200,0,0,2
20:18:42.231793,1,7,0,35953,537,2,537,8,23,0,0,5,0,13,372,6,1,0,0,6,7190,1,14,2
20:18:42.241097,1,7,0,35953,538,1,538,7,23,0,0,23,10,3,372,6,0,2,1,6,7190,1,0,2
20:18:42.251010,1,7,0,35953,539,1,539,7,23,0,0,23,10,3,372,6,0,3,2,6,7190,1,0,2
20:18:42.260855,1,7,0,35953,540,1,540,7,23,0,0,23,10,3,372,6,0,1,3,6,7190,2,0,2
