time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
20:18:51.409066,892176,472611374,1,4,109
20:18:51.419801,892176,483345861,1,4,523
20:18:51.420325,892176,483870803,1,4,885
20:18:51.420326,892176,483871558,1,4,1507
20:18:51.420327,892176,483872053,1,4,28
20:18:51.421121,892176,484666447,1,4,1484
20:18:51.421122,892176,484667597,1,4,941
20:18:51.425966,892176,489511673,1,4,523
20:18:51.426738,892176,490283702,1,4,53
20:18:51.426739,892176,490284292,1,4,1507
20:18:51.426740,892176,490285143,1,4,862
20:18:51.427000,892176,490545025,1,4,650
20:18:51.427000,892176,490545642,1,4,1507
20:18:51.427001,892176,490546100,1,4,265
20:18:51.432749,892176,496293858,1,4,1247
20:18:51.432750,892176,496294862,1,4,1175
20:18:51.437445,892176,500990144,1,4,337
20:18:51.437445,892176,500990693,1,4,184
20:18:51.437997,892176,501542376,1,4,1328
20:18:51.437998,892176,501543101,1,4,1097
20:18:51.438567,892176,502112786,1,4,415
20:18:51.438568,892176,502113460,1,4,1507
20:18:51.438569,892176,502113950,1,4,246
20:18:51.443251,892176,506796631,1,4,523
20:18:51.443937,892176,507482711,1,4,748
20:18:51.443938,892176,507483548,1,4,1485
20:18:51.444358,892176,507903163,1,4,27
20:18:51.444359,892176,507904001,1,4,1507
20:18:51.444359,892176,507904415,1,4,693
20:18:51.449006,892176,512550909,1,4,523
20:18:51.449450,892176,512995142,1,4,301
20:18:51.449450,892176,512995726,1,4,1507
20:18:51.449451,892176,512996284,1,4,614
20:18:51.450049,892176,513593905,1,4,898
20:18:51.450049,892176,513594521,1,4,1507
20:18:51.450050,892176,513595018,1,4,18
20:18:51.455118,892176,518663193,1,4,523
20:18:51.456033,892176,519578230,1,4,976
20:18:51.456034,892176,519578956,1,4,1449
20:18:51.456247,892176,519792823,1,4,63
20:18:51.456248,892176,519793423,1,4,1507
20:18:51.456249,892176,519793952,1,4,849
20:18:51.461230,892176,524775564,1,4,663
20:18:51.461231,892176,524776213,1,4,1507
20:18:51.465803,892176,529348490,1,4,523
20:18:51.466204,892176,529749762,1,4,989
20:18:51.466205,892176,529750576,1,4,1307
20:18:51.466795,892176,530340461,1,4,205
20:18:51.466796,892176,530341090,1,4,1507
20:18:51.466796,892176,530341822,1,4,707
20:18:51.471372,892176,534917696,1,4,523
20:18:51.471973,892176,535518369,1,4,287
20:18:51.471974,892176,535518977,1,4,1507
20:18:51.471974,892176,535519628,1,4,628
20:18:51.472430,892176,535975350,1,4,884
20:18:51.472431,892176,535975940,1,4,1507
20:18:51.472431,892176,535976416,1,4,32
20:18:51.477103,892176,540648041,1,4,464
20:18:51.477681,892176,541226111,1,4,1021
20:18:51.477681,892176,541226768,1,4,1149
20:18:51.478195,892176,541740731,1,4,363
20:18:51.478196,892176,541741361,1,4,1507
20:18:51.478197,892176,541741861,1,4,294
20:18:51.482968,892176,546513472,1,4,464
20:18:51.483283,892176,546828418,1,4,759
20:18:51.483284,892176,546829290,1,4,1411
20:18:51.484147,892176,547691943,1,4,101
20:18:51.484147,892176,547692544,1,4,1507
20:18:51.484148,892176,547693096,1,4,270
20:18:51.488385,892176,551930244,1,4,464
20:18:51.488996,892176,552541284,1,4,783
20:18:51.488997,892176,552542209,1,4,1387
20:18:51.489451,892176,552995913,1,4,125
20:18:51.489452,892176,552997214,1,4,1507
20:18:51.489453,892176,552998701,1,4,532
20:18:51.493981,892176,557526100,1,4,308
20:18:51.493981,892176,557526632,1,4,154
20:18:51.494789,892176,558334066,1,4,1358
20:18:51.494789,892176,558334712,1,4,812
20:18:51.495192,892176,558737503,1,4,700
20:18:51.495193,892176,558738065,1,4,1470
20:18:51.499664,892176,563209658,1,4,42
20:18:51.499665,892176,563210209,1,4,419
20:18:51.500202,892176,563747180,1,4,1093
20:18:51.500202,892176,563747802,1,4,1077
20:18:51.500761,892176,564306500,1,4,435
20:18:51.500762,892176,564307135,1,4,1507
20:18:51.500762,892176,564307543,1,4,223
20:18:51.505335,892176,568880398,1,4,464
20:18:51.505829,892176,569374015,1,4,830
20:18:51.505830,892176,569374889,1,4,1340
20:18:51.506295,892176,569840613,1,4,172
20:18:51.506296,892176,569841350,1,4,1507
20:18:51.506297,892176,569841940,1,4,200
20:18:51.510985,892176,574529896,1,4,464
20:18:51.511565,892176,575110546,1,4,853
20:18:51.511566,892176,575111239,1,4,1317
20:18:51.512371,892176,575916532,1,4,195
