ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,893280888707712,893281077528420,893281619459089,730.751377,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,893281688707712,893281795430371,893282245684833,556.977121,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,893282438707712,893282726500963,893283168165872,729.45816,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,893283238707712,893283350573408,893283837605269,598.897557,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,893284038707712,893284226592820,893284664392697,625.684985,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,893284838707712,893284988691477,893285421962994,583.255282,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,893285588707712,893285693222605,893286167592052,578.88434,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,893286388707712,893286581883652,893287111697124,722.989412,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,893287188707712,893287384405931,893287858804784,670.097072,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,893287988707712,893288158467374,893288592572049,603.864337,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,893288738707712,893288963298500,893289402875020,664.167308,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,893289538707712,893289705318319,893290251564052,712.85634,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,893290338707712,893290518078007,893291060427846,721.720134,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,893291138707712,893291261084512,893291710040779,571.333067,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,893291938707712,893292088594299,893292553374712,614.667,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,893292688707712,893292858241624,893293293675418,604.967706,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,893293488707712,893293581624338,893294019009177,530.301465,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,893294288707712,893294430709320,893294873150447,584.442735,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,893295088707712,893295295564687,893295769324686,680.616974,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
