recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
893281077528420,1786678644664310069,192.168.70.134,1,736870912,0,7,60000,60028,0
893281154495375,1786678644741259967,192.168.70.134,1,736870912,1,7,60000,60028,0
893281235498079,1786678644822257903,192.168.70.134,1,736870912,2,7,60000,60028,0
893281313780561,1786678644900539497,192.168.70.134,1,736870912,3,7,60000,60028,0
893281390326241,1786678644977084530,192.168.70.134,1,736870912,4,7,60000,60028,0
893281466633030,1786678645053395036,192.168.70.134,1,736870912,5,7,60000,60028,0
893281619459089,1786678645206220665,192.168.70.134,1,736870912,6,7,49656,49684,0
893281795430371,1786678645382194777,192.168.70.134,0,368435456,0,7,60000,60028,0
893281878580449,1786678645465348155,192.168.70.134,0,368435456,1,7,60000,60028,0
893281950509289,1786678645537276501,192.168.70.134,0,368435456,2,7,60000,60028,0
893282032275087,1786678645619040929,192.168.70.134,0,368435456,3,7,60000,60028,0
893282107180454,1786678645693948161,192.168.70.134,0,368435456,4,7,60000,60028,0
893282182290559,1786678645769056582,192.168.70.134,0,368435456,5,7,60000,60028,0
893282245684833,1786678645832451158,192.168.70.134,0,368435456,6,7,49656,49684,0
893282726500963,1786678646313274370,192.168.70.134,1,736870913,0,7,60000,60028,0
893282801442101,1786678646388215299,192.168.70.134,1,736870913,1,7,60000,60028,0
893282879564382,1786678646466405425,192.168.70.134,1,736870913,2,7,60000,60028,0
893282957406701,1786678646544189294,192.168.70.134,1,736870913,3,7,60000,60028,0
893283030750914,1786678646617532495,192.168.70.134,1,736870913,4,7,60000,60028,0
893283105635660,1786678646692413895,192.168.70.134,1,736870913,5,7,60000,60028,0
893283168165872,1786678646754948857,192.168.70.134,1,736870913,6,7,49656,49684,0
893283350573408,1786678646937355250,192.168.70.134,0,368435457,0,7,60000,60028,0
893283425151652,1786678647011933455,192.168.70.134,0,368435457,1,7,60000,60028,0
