run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
CAL_B,oaitun_ue1,ue0,51,50.0007,4.11991,6.64656,9.96874,0.000276222,0,0.00918858,25749344,1728,17360,3,0,0,0,0,0,,,
CAL_B,oaitun_ue2,ue1,51,50.0007,4.11992,6.64656,9.96934,0.000368673,0,0.00924507,25749344,2304,17360,4,0,0,0,0,0,,,
