ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,867955270618877,0.2,6.760000000000001,open_loop,sent,867955270843307,867955270845105,867955271804732,0.226228,409600,7,409852,nan,nan,open_loop,
0,100000000,867955520618877,0.45,6.760000000000001,open_loop,sent,867955520886284,867955520887692,867955521473813,0.268815,409600,7,409852,nan,nan,open_loop,
1,200000001,867955770618877,0.7,6.760000000000001,open_loop,sent,867955770802546,867955770804136,867955771602063,0.185259,409600,7,409852,nan,nan,open_loop,
0,100000001,867956020618877,0.95,6.760000000000001,open_loop,sent,867956020802722,867956020804466,867956021549022,0.185589,409600,7,409852,nan,nan,open_loop,
1,200000002,867956270618877,1.2,6.760000000000001,open_loop,sent,867956270910166,867956270911642,867956271621917,0.292765,409600,7,409852,nan,nan,open_loop,
0,100000002,867956520618877,1.45,6.760000000000001,open_loop,sent,867956520840761,867956520842021,867956521644980,0.223144,409600,7,409852,nan,nan,open_loop,
1,200000003,867956720618877,1.65,6.760000000000001,open_loop,sent,867956720840141,867956720841748,867956721549368,0.222871,409600,7,409852,nan,nan,open_loop,
0,100000003,867956970618877,1.9,6.760000000000001,open_loop,sent,867956970830700,867956970832217,867956971511605,0.21334,409600,7,409852,nan,nan,open_loop,
1,200000004,867957220618877,2.15,6.760000000000001,open_loop,sent,867957220838867,867957220840386,867957221588356,0.221509,409600,7,409852,nan,nan,open_loop,
0,100000004,867957470618877,2.4,6.760000000000001,open_loop,sent,867957470837870,867957470839454,867957471557480,0.220577,409600,7,409852,nan,nan,open_loop,
1,200000005,867957720618877,2.65,6.760000000000001,open_loop,sent,867957720841772,867957720843218,867957721600744,0.224341,409600,7,409852,nan,nan,open_loop,
0,100000005,867957970618877,2.9,6.760000000000001,open_loop,sent,867957970823185,867957970824392,867957971508624,0.205515,409600,7,409852,nan,nan,open_loop,
1,200000006,867958220618877,3.15,6.760000000000001,open_loop,sent,867958220806280,867958220807980,867958221566474,0.189103,409600,7,409852,nan,nan,open_loop,
0,100000006,867958420618877,3.35,6.760000000000001,open_loop,sent,867958420774237,867958420775500,867958421486007,0.156623,409600,7,409852,nan,nan,open_loop,
1,200000007,867958670618877,3.6,6.760000000000001,open_loop,sent,867958670816464,867958670817706,867958671486242,0.198829,409600,7,409852,nan,nan,open_loop,
0,100000007,867958920618877,3.85,6.760000000000001,open_loop,sent,867958920899581,867958920900991,867958921521602,0.282114,409600,7,409852,nan,nan,open_loop,
1,200000008,867959170618877,4.1,6.760000000000001,open_loop,sent,867959170840597,867959170842104,867959171524213,0.223227,409600,7,409852,nan,nan,open_loop,
0,100000008,867959420618877,4.35,6.760000000000001,open_loop,sent,867959420873473,867959420874876,867959421597976,0.255999,409600,7,409852,nan,nan,open_loop,
1,200000009,867959670618877,4.6,6.760000000000001,open_loop,sent,867959670846300,867959670847750,867959671497230,0.228873,409600,7,409852,nan,nan,open_loop,
0,100000009,867959920618877,4.85,6.760000000000001,open_loop,sent,867959920849332,867959920850567,867959921524795,0.23169,409600,7,409852,nan,nan,open_loop,
1,200000010,867960120618877,5.05,6.760000000000001,open_loop,sent,867960120911090,867960120912616,867960121603441,0.293739,409600,7,409852,nan,nan,open_loop,
0,100000010,867960370618877,5.3,6.760000000000001,open_loop,sent,867960370810193,867960370811682,867960371517450,0.192805,409600,7,409852,nan,nan,open_loop,
1,200000011,867960620618877,5.55,6.760000000000001,open_loop,sent,867960620874023,867960620875561,867960621617412,0.256684,409600,7,409852,nan,nan,open_loop,
0,100000011,867960870618877,5.8,6.760000000000001,open_loop,sent,867960870787958,867960870789551,867960871484506,0.170674,409600,7,409852,nan,nan,open_loop,
1,200000012,867961120618877,6.05,6.760000000000001,open_loop,sent,867961120841400,867961120843019,867961121509043,0.224142,409600,7,409852,nan,nan,open_loop,
0,100000012,867961370618877,6.3,6.760000000000001,open_loop,sent,867961370806745,867961370808288,867961371569794,0.189411,409600,7,409852,nan,nan,open_loop,
1,200000013,867961570618877,6.5,6.760000000000001,open_loop,sent,867961570787367,867961570788845,867961571485195,0.169968,409600,7,409852,nan,nan,open_loop,
0,100000013,867961820618877,6.75,6.760000000000001,open_loop,sent,867961820817955,867961820819386,867961821505675,0.200509,409600,7,409852,nan,nan,open_loop,
1,200000014,867962070618877,7.0,6.760000000000001,open_loop,sent,867962070941450,867962070943020,867962071587526,0.324143,409600,7,409852,nan,nan,open_loop,
0,100000014,867962320618877,7.25,6.760000000000001,open_loop,sent,867962320799988,867962320801261,867962321464384,0.182384,409600,7,409852,nan,nan,open_loop,
1,200000015,867962570618877,7.5,6.760000000000001,open_loop,sent,867962570794170,867962570795670,867962571551631,0.176793,409600,7,409852,nan,nan,open_loop,
0,100000015,867962820618877,7.75,6.760000000000001,open_loop,sent,867962820797891,867962820799240,867962821458963,0.180363,409600,7,409852,nan,nan,open_loop,
