rung_index,commanded_noise_power_db,candidate_application_index,candidate_application_attempted_once,attempt_started_monotonic_ns,attempt_started_wall_time_ns,status,ran_epoch_id,control_session_id,send_monotonic_ns,send_wall_time_ns,response_received_monotonic_ns,response_received_wall_time_ns,handler_bracket_ms,response_sha256,post_apply_state_sha256,candidate_applied_once
1,-2.0,0,True,1582300217299832,1787367655153755141,ACK_AND_POST_STATE_VALIDATED_ONCE,98396ec1-73ef-4fff-aaf5-bdf65107081e,f0fe6e6f-2d0e-4d51-9ad2-2fec856f36cc,1582300217302431,1787367655153757645,1582300217432534,1787367655153887727,0.130103,ba2522ae06aa77154261d104362c33b989976d6e6a0dec6d6d5be095700269e2,a57e9d28b88dc4927463570800e8ac53396daf029383be3137aac328c3fe24bf,True
