wall_time_s,elapsed_s,frame_index,chunk_index,chunk_bytes,frame_bytes,period_s,scheduled_frame_time_s,send_lag_ms
1787368100.386416,0.000046,0,0,12500,12500,0.100000,0.000000,0.001
1787368100.486535,0.100165,1,0,12500,12500,0.100000,0.100000,0.106
1787368100.586559,0.200188,2,0,12500,12500,0.100000,0.200000,0.104
1787368100.686521,0.300150,3,0,12500,12500,0.100000,0.300000,0.096
1787368100.786563,0.400192,4,0,12500,12500,0.100000,0.400000,0.111
1787368100.886526,0.500156,5,0,12500,12500,0.100000,0.500000,0.103
1787368100.986572,0.600201,6,0,12500,12500,0.100000,0.600000,0.103
1787368101.086570,0.700199,7,0,12500,12500,0.100000,0.700000,0.104
1787368101.186559,0.800188,8,0,12500,12500,0.100000,0.800000,0.103
1787368101.286569,0.900198,9,0,12500,12500,0.100000,0.900000,0.107
1787368101.386719,1.000349,10,0,12500,12500,0.100000,1.000000,0.253
1787368101.486577,1.100206,11,0,12500,12500,0.100000,1.100000,0.107
1787368101.586570,1.200199,12,0,12500,12500,0.100000,1.200000,0.108
1787368101.686558,1.300187,13,0,12500,12500,0.100000,1.300000,0.104
1787368101.786530,1.400159,14,0,12500,12500,0.100000,1.400000,0.105
1787368101.886566,1.500195,15,0,12500,12500,0.100000,1.500000,0.110
1787368101.986530,1.600159,16,0,12500,12500,0.100000,1.600000,0.100
1787368102.086566,1.700195,17,0,12500,12500,0.100000,1.700000,0.107
1787368102.186577,1.800206,18,0,12500,12500,0.100000,1.800000,0.109
1787368102.286605,1.900234,19,0,12500,12500,0.100000,1.900000,0.110
1787368102.386543,2.000172,20,0,12500,12500,0.100000,2.000000,0.099
1787368102.486542,2.100172,21,0,12500,12500,0.100000,2.100000,0.104
1787368102.586537,2.200167,22,0,12500,12500,0.100000,2.200000,0.098
1787368102.686534,2.300164,23,0,12500,12500,0.100000,2.300000,0.097
1787368102.786557,2.400186,24,0,12500,12500,0.100000,2.400000,0.107
1787368102.886532,2.500161,25,0,12500,12500,0.100000,2.500000,0.097
1787368102.986549,2.600178,26,0,12500,12500,0.100000,2.600000,0.108
1787368103.086547,2.700177,27,0,12500,12500,0.100000,2.700000,0.111
1787368103.186534,2.800163,28,0,12500,12500,0.100000,2.800000,0.098
1787368103.286541,2.900170,29,0,12500,12500,0.100000,2.900000,0.098
1787368103.386544,3.000174,30,0,12500,12500,0.100000,3.000000,0.105
1787368103.486566,3.100195,31,0,12500,12500,0.100000,3.100000,0.105
1787368103.586532,3.200162,32,0,12500,12500,0.100000,3.200000,0.096
1787368103.686585,3.300214,33,0,12500,12500,0.100000,3.300000,0.097
1787368103.786566,3.400196,34,0,12500,12500,0.100000,3.400000,0.105
1787368103.886545,3.500175,35,0,12500,12500,0.100000,3.500000,0.104
1787368103.986547,3.600176,36,0,12500,12500,0.100000,3.600000,0.105
1787368104.086536,3.700165,37,0,12500,12500,0.100000,3.700000,0.097
1787368104.186568,3.800198,38,0,12500,12500,0.100000,3.800000,0.106
1787368104.286546,3.900176,39,0,12500,12500,0.100000,3.900000,0.104
1787368104.386546,4.000176,40,0,12500,12500,0.100000,4.000000,0.104
1787368104.486542,4.100171,41,0,12500,12500,0.100000,4.100000,0.102
1787368104.586586,4.200215,42,0,12500,12500,0.100000,4.200000,0.096
1787368104.686543,4.300172,43,0,12500,12500,0.100000,4.300000,0.104
1787368104.786549,4.400178,44,0,12500,12500,0.100000,4.400000,0.105
1787368104.886536,4.500165,45,0,12500,12500,0.100000,4.500000,0.096
1787368104.986534,4.600164,46,0,12500,12500,0.100000,4.600000,0.097
1787368105.086535,4.700164,47,0,12500,12500,0.100000,4.700000,0.096
1787368105.186584,4.800213,48,0,12500,12500,0.100000,4.800000,0.127
1787368105.286557,4.900186,49,0,12500,12500,0.100000,4.900000,0.098
1787368105.386577,5.000206,50,0,12500,12500,0.100000,5.000000,0.122
1787368105.486530,5.100160,51,0,12500,12500,0.100000,5.100000,0.095
1787368105.586574,5.200203,52,0,12500,12500,0.100000,5.200000,0.118
1787368105.686541,5.300170,53,0,12500,12500,0.100000,5.300000,0.104
1787368105.787224,5.400853,54,0,12500,12500,0.100000,5.400000,0.162
1787368105.886532,5.500161,55,0,12500,12500,0.100000,5.500000,0.098
1787368105.986676,5.600305,56,0,12500,12500,0.100000,5.600000,0.096
1787368106.086535,5.700165,57,0,12500,12500,0.100000,5.700000,0.107
1787368106.186719,5.800348,58,0,12500,12500,0.100000,5.800000,0.234
1787368106.286646,5.900275,59,0,12500,12500,0.100000,5.900000,0.206
1787368106.386664,6.000293,60,0,12500,12500,0.100000,6.000000,0.191
1787368106.486655,6.100284,61,0,12500,12500,0.100000,6.100000,0.227
1787368106.586561,6.200190,62,0,12500,12500,0.100000,6.200000,0.108
1787368106.686666,6.300294,63,0,12500,12500,0.100000,6.300000,0.198
1787368106.786565,6.400194,64,0,12500,12500,0.100000,6.400000,0.105
1787368106.886720,6.500349,65,0,12500,12500,0.100000,6.500000,0.252
1787368106.986697,6.600326,66,0,12500,12500,0.100000,6.600000,0.238
1787368107.086558,6.700187,67,0,12500,12500,0.100000,6.700000,0.111
1787368107.186593,6.800222,68,0,12500,12500,0.100000,6.800000,0.102
1787368107.286576,6.900205,69,0,12500,12500,0.100000,6.900000,0.103
1787368107.386545,7.000174,70,0,12500,12500,0.100000,7.000000,0.101
1787368107.486636,7.100266,71,0,12500,12500,0.100000,7.100000,0.185
1787368107.586685,7.200314,72,0,12500,12500,0.100000,7.200000,0.225
1787368107.686543,7.300173,73,0,12500,12500,0.100000,7.300000,0.113
1787368107.786536,7.400165,74,0,12500,12500,0.100000,7.400000,0.106
1787368107.886592,7.500221,75,0,12500,12500,0.100000,7.500000,0.163
1787368107.986702,7.600332,76,0,12500,12500,0.100000,7.600000,0.273
1787368108.086736,7.700365,77,0,12500,12500,0.100000,7.700000,0.106
1787368108.186569,7.800198,78,0,12500,12500,0.100000,7.800000,0.111
1787368108.286546,7.900176,79,0,12500,12500,0.100000,7.900000,0.104
1787368108.386555,8.000185,80,0,12500,12500,0.100000,8.000000,0.107
1787368108.486546,8.100175,81,0,12500,12500,0.100000,8.100000,0.107
1787368108.586548,8.200178,82,0,12500,12500,0.100000,8.200000,0.099
1787368108.686561,8.300174,83,0,12500,12500,0.100000,8.300000,0.098
1787368108.786539,8.400168,84,0,12500,12500,0.100000,8.400000,0.096
1787368108.886559,8.500189,85,0,12500,12500,0.100000,8.500000,0.105
1787368108.986528,8.600157,86,0,12500,12500,0.100000,8.600000,0.104
1787368109.086523,8.700152,87,0,12500,12500,0.100000,8.700000,0.103
1787368109.186537,8.800166,88,0,12500,12500,0.100000,8.800000,0.107
1787368109.286515,8.900144,89,0,12500,12500,0.100000,8.900000,0.096
1787368109.386596,9.000226,90,0,12500,12500,0.100000,9.000000,0.157
1787368109.486519,9.100148,91,0,12500,12500,0.100000,9.100000,0.097
1787368109.586523,9.200153,92,0,12500,12500,0.100000,9.200000,0.097
1787368109.686522,9.300151,93,0,12500,12500,0.100000,9.300000,0.098
1787368109.786554,9.400184,94,0,12500,12500,0.100000,9.400000,0.100
1787368109.886527,9.500157,95,0,12500,12500,0.100000,9.500000,0.100
1787368109.986550,9.600180,96,0,12500,12500,0.100000,9.600000,0.105
1787368110.086551,9.700180,97,0,12500,12500,0.100000,9.700000,0.105
1787368110.186548,9.800177,98,0,12500,12500,0.100000,9.800000,0.115
1787368110.286546,9.900176,99,0,12500,12500,0.100000,9.900000,0.100
1787368110.386525,10.000154,100,0,12500,12500,0.100000,10.000000,0.098
1787368110.486596,10.100225,101,0,12500,12500,0.100000,10.100000,0.170
1787368110.586601,10.200230,102,0,12500,12500,0.100000,10.200000,0.178
1787368110.686517,10.300146,103,0,12500,12500,0.100000,10.300000,0.098
1787368110.786549,10.400178,104,0,12500,12500,0.100000,10.400000,0.124
1787368110.886540,10.500169,105,0,12500,12500,0.100000,10.500000,0.103
1787368110.986545,10.600174,106,0,12500,12500,0.100000,10.600000,0.121
1787368111.086616,10.700246,107,0,12500,12500,0.100000,10.700000,0.190
1787368111.186525,10.800154,108,0,12500,12500,0.100000,10.800000,0.105
1787368111.286523,10.900153,109,0,12500,12500,0.100000,10.900000,0.104
1787368111.386522,11.000152,110,0,12500,12500,0.100000,11.000000,0.098
1787368111.486523,11.100152,111,0,12500,12500,0.100000,11.100000,0.100
1787368111.586542,11.200171,112,0,12500,12500,0.100000,11.200000,0.105
1787368111.686537,11.300166,113,0,12500,12500,0.100000,11.300000,0.100
1787368111.786531,11.400161,114,0,12500,12500,0.100000,11.400000,0.098
1787368111.886535,11.500164,115,0,12500,12500,0.100000,11.500000,0.100
1787368111.986532,11.600161,116,0,12500,12500,0.100000,11.600000,0.100
1787368112.086561,11.700191,117,0,12500,12500,0.100000,11.700000,0.101
1787368112.186558,11.800187,118,0,12500,12500,0.100000,11.800000,0.101
1787368112.286533,11.900162,119,0,12500,12500,0.100000,11.900000,0.106
1787368112.386535,12.000164,120,0,12500,12500,0.100000,12.000000,0.104
1787368112.486545,12.100174,121,0,12500,12500,0.100000,12.100000,0.105
