time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:19:33.320787,7659,37,8,60,48,1,101,0,5,8,890
20:19:33.340318,35953,39,8,60,48,2,101,0,5,8,890
20:19:33.418429,7659,47,8,60,48,1,101,0,5,8,890
20:19:33.438097,35953,49,8,60,48,1,101,0,5,8,890
20:19:33.557712,7659,57,8,60,48,2,101,0,5,8,890
20:19:33.577253,35953,59,8,60,48,1,101,0,5,8,890
20:19:33.656145,7659,67,8,60,48,1,101,0,5,8,890
20:19:33.686077,35953,69,8,60,48,1,101,0,5,8,890
20:19:33.764884,7659,77,8,60,48,1,101,0,5,8,890
20:19:33.783847,35953,79,8,60,48,1,101,0,5,8,890
20:19:33.862059,7659,87,8,60,48,1,101,0,5,8,890
20:19:33.881578,35953,89,8,60,48,2,101,0,5,8,890
20:19:33.960028,7659,97,8,60,48,1,101,0,5,8,890
20:19:33.978986,35953,99,8,60,48,1,101,0,5,8,890
20:19:34.057361,7659,107,8,60,48,2,101,0,5,8,890
20:19:34.076993,35953,109,8,60,48,1,101,0,5,8,890
20:19:34.155117,7659,117,8,55,48,1,101,0,5,8,890
20:19:34.174614,35953,119,8,60,48,1,101,0,5,8,890
20:19:34.252795,7659,127,8,60,48,1,101,0,5,8,890
20:19:34.272927,35953,129,8,60,48,2,101,0,5,8,890
20:19:34.350410,7659,137,8,60,48,1,101,0,5,8,890
20:19:34.370025,35953,139,8,55,48,1,101,0,5,8,890
20:19:34.448070,7659,147,8,60,48,2,101,0,5,8,890
20:19:34.467771,35953,149,8,60,48,1,101,0,5,8,890
20:19:34.596101,7659,157,8,60,48,1,101,0,5,8,890
20:19:34.622928,35953,159,8,60,48,1,101,0,5,8,890
20:19:34.700992,7659,167,8,60,48,1,101,0,5,8,890
20:19:34.720977,35953,169,8,55,48,1,101,0,5,8,890
20:19:34.799133,7659,177,8,60,48,1,101,0,5,8,890
20:19:34.818856,35953,179,8,60,48,2,101,0,5,8,890
20:19:34.897140,7659,187,8,60,48,1,101,0,5,8,890
20:19:34.916669,35953,189,8,60,48,1,101,0,5,8,890
20:19:34.995299,7659,197,8,60,48,2,101,0,5,8,890
20:19:35.014718,35953,199,8,60,48,1,101,0,5,8,890
20:19:35.093158,7659,207,8,60,48,1,101,0,5,8,890
20:19:35.113246,35953,209,8,60,48,1,101,0,5,8,890
20:19:35.191258,7659,217,8,60,48,1,101,0,5,8,890
20:19:35.211226,35953,219,8,60,48,1,101,0,5,8,890
20:19:35.288780,7659,227,8,60,48,1,101,0,5,8,890
20:19:35.308426,35953,229,8,60,48,2,101,0,5,8,890
20:19:35.386752,7659,237,8,60,48,1,101,0,5,8,890
20:19:35.406142,35953,239,8,60,48,1,101,0,5,8,890
20:19:35.484263,7659,247,8,60,48,2,101,0,5,8,890
20:19:35.503807,35953,249,8,60,48,1,101,0,5,8,890
20:19:35.582152,7659,257,8,60,48,1,101,0,5,8,890
20:19:35.602117,35953,259,8,60,48,1,101,0,5,8,890
20:19:35.679981,7659,267,8,60,48,1,101,0,5,8,890
20:19:35.699763,35953,269,8,60,48,2,101,0,5,8,890
20:19:35.778171,7659,277,8,60,48,1,101,0,5,8,890
20:19:35.799916,35953,279,8,55,48,1,101,0,5,8,890
20:19:35.891009,7659,287,8,60,48,1,101,0,5,8,890
20:19:35.911158,35953,289,8,60,48,1,101,0,5,8,890
20:19:36.005022,7659,297,8,60,48,2,101,0,5,8,890
20:19:36.024718,35953,299,8,60,48,1,101,0,5,8,890
20:19:36.102589,7659,307,8,60,48,1,101,0,5,8,890
20:19:36.122266,35953,309,8,60,48,1,101,0,5,8,890
20:19:36.200421,7659,317,8,60,48,1,101,0,5,8,890
20:19:36.220218,35953,319,8,60,48,2,101,0,5,8,890
20:19:36.300172,7659,327,8,60,48,1,101,0,5,8,890
20:19:36.320653,35953,329,8,60,48,1,101,0,5,8,890
20:19:36.401001,7659,337,8,60,48,2,101,0,5,8,890
20:19:36.421161,35953,339,8,60,48,1,101,0,5,8,890
20:19:36.501694,7659,347,8,60,48,1,101,0,5,8,890
20:19:36.522120,35953,349,8,60,48,1,101,0,5,8,890
20:19:36.601159,7659,357,8,55,48,1,101,0,5,8,890
20:19:36.621279,35953,359,8,60,48,1,101,0,5,8,890
20:19:36.701230,7659,367,8,60,48,1,101,0,5,8,890
20:19:36.723924,35953,369,8,60,48,2,101,0,5,8,890
20:19:36.800855,7659,377,8,60,48,1,101,0,5,8,890
20:19:36.820592,35953,379,8,60,48,1,101,0,5,8,890
20:19:36.900641,7659,387,8,60,48,2,101,0,5,8,890
20:19:36.920794,35953,389,8,60,48,1,101,0,5,8,890
20:19:37.032140,7659,397,8,60,48,1,101,0,5,8,890
20:19:37.052018,35953,399,8,60,48,1,101,0,5,8,890
20:19:37.131284,7659,407,8,60,48,1,101,0,5,8,890
20:19:37.151021,35953,409,8,60,48,2,101,0,5,8,890
20:19:37.229465,7659,417,8,60,48,1,101,0,5,8,890
