registry_schema,registry_id,action_index,profile_id,display_profile_id,model_family,ae_bottleneck_channels,ae_source,ae_arch,external_ae_override_allowed,checkpoint_path,checkpoint_sha256,checkpoint_bytes,checkpoint_trial_name,checkpoint_epoch,checkpoint_strict_structure_status,input_schema_id,input_width,input_height,rgb_channels,radar_channels,feature_schema_id,feature_levels,expected_low_shape,expected_high_native_shape,expected_high_wire_shape,expected_high_after_edge_decode_shape,feature_shape_status,quantization_mode,quantization_bits,roi_drop_fraction,roi_semantics,entropy_coder,entropy_level,feature_wire_schema_id,udp_chunk_bytes,udp_chunk_header_struct,object_classes,object_channels,object_score_threshold,object_nms_radius_px,topk_objects,max_objects_published,decoder_override_required,map_output_schema_id,runtime_path,runtime_sha256,edge_container_checkpoint_path,edge_decoder_checkpoint_sha256,edge_binding_mode,edge_decoder_binding_status,edge_launcher_propagation_status,wire_profile_identity_present,wire_mismatch_rejection_present,quality_source_profile_id,quality_source_sha256,offline_payload_semantics,quality_mask_applied,static_binding_status,wire_smoke_status,technical_validity_status,technical_invalid_reason,front_profile_launch_args_json,edge_profile_launch_args_json,row_fingerprint_sha256
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,10,noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.9,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",ecf317da3bd30ed4ff51179b7a3247de7f8e996ef0124851893d496bc43733c4
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,11,noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.98,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",34885d7549d8a6670a2cfa4b1e10886534a29c19111467101fa8feabc11ed07c
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,12,noae__u4__q0__zstd3__ckptf319e2a5e8fb,noae/u4/q0,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint4,4,0,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u4__q0__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",cfb6b6342cc66b98f990800653142f2e46ba6c7a833247b52f5802ff15ff4966
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,13,noae__u4__q0.3__zstd3__ckptf319e2a5e8fb,noae/u4/q0.3,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint4,4,0.3,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u4__q0.3__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.3"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.3"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",d98d6518a3a60b1d9419adcb4c91aceed52591202b0727c65b82f129948a363a
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,14,noae__u4__q0.5__zstd3__ckptf319e2a5e8fb,noae/u4/q0.5,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint4,4,0.5,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u4__q0.5__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.5"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.5"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",afaf80b05cbe794f4780da13ba5b8743609e4ef28fc3fc4d6b3fdc11c5a827f3
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,15,noae__u4__q0.7__zstd3__ckptf319e2a5e8fb,noae/u4/q0.7,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint4,4,0.7,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u4__q0.7__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.7"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.7"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",3d11a41d53ce2bcb70ddefec7c535a941d5d96289cfa2971f17b74c0fc7a3bb2
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,16,noae__u4__q0.9__zstd3__ckptf319e2a5e8fb,noae/u4/q0.9,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint4,4,0.9,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u4__q0.9__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",f6e992226c72ad77248e721a39026c76d4665c95aa246189ed007fdb5f6d8d88
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,17,noae__u4__q0.98__zstd3__ckptf319e2a5e8fb,noae/u4/q0.98,noae,0,none,none,False,experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,18886798,mprime_joint_noae,39,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x960x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint4,4,0.98,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt,f319e2a5e8fb134e74c24c0822233e17368df6e4c733add658026603e131d4fa,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,noae__u4__q0.98__zstd3__ckptf319e2a5e8fb,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/noae_baseline/checkpoints/mprime_joint_noae/best.pt"",""--quantization-mode"",""per_channel_uint4"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",51c663b84255a4a7613b8057b8c1b7cd31d9c7ef026f0199a20f8c25a4108070
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,18,ae32__u8__q0__zstd3__ckpt10cebbeede4d,ae32/u8/q0,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint8,8,0,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u8__q0__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",0353988bdc0611b714d55b661bc8e9837af7f207299ee3f73c0f8003a0d3fcbc
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,19,ae32__u8__q0.3__zstd3__ckpt10cebbeede4d,ae32/u8/q0.3,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint8,8,0.3,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u8__q0.3__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.3"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.3"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",56f7f533e6aef570dbe2b284dd3b279aaf70b55a64ba526ebabe109ef2890c09
