ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,896981752545391,896981843548042,896982278048993,525.503602,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,896982552545391,896982732342548,896983167214676,614.669285,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,896983302545391,896983482640194,896983906334638,603.789247,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,896984102545391,896984251214728,896984684634903,582.089512,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,896984902545391,896985040444674,896985426690784,524.145393,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,896985702545391,896985797555909,896986186205779,483.660388,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,896986452545391,896986565266496,896986948703459,496.158068,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,896987252545391,896987397231615,896987809068022,556.522631,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,896988052545391,896988173825002,896988656985536,604.440145,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,896988852545391,896989010587788,896989398234979,545.689588,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,896989602545391,896989741754325,896990163350316,560.804925,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,896990402545391,896990526107261,896991012753796,610.208405,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,896991202545391,896991333806226,896991771053216,568.507825,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,896992002545391,896992132532676,896992597646958,595.101567,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,896992802545391,896992912851092,896993353975867,551.430476,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,896993552545391,896993768087470,896994218158242,665.612851,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,896994352545391,896994465799341,896995004054162,651.508771,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,896995152545391,896995343465021,896995804633587,652.088196,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,896995952545391,896996144873708,896996601126375,648.580984,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
