time,rnti,frame,slot,snrx10,tpc,rssi
21:35:02.216667,3836,333,7,100,1,937
21:35:03.267579,3836,433,7,100,1,937
21:35:04.350280,960,537,7,100,1,937
21:35:07.422858,3836,832,7,100,1,937
21:35:13.104476,960,339,17,100,1,937
21:35:13.247252,960,353,17,100,1,937
21:35:15.465384,960,554,7,100,1,937
21:35:15.576042,960,562,7,100,1,929
21:35:17.445930,3836,718,17,100,1,937
21:35:17.554708,960,728,7,100,1,937
21:35:17.772476,3836,747,7,100,1,937
21:35:20.468210,3836,967,17,100,1,937
21:35:20.491321,960,969,17,100,1,937
21:35:20.611834,3836,980,7,100,1,937
21:35:20.617779,3836,980,17,100,1,937
21:35:20.998297,3836,1010,7,100,1,937
21:35:22.856003,3836,137,7,100,1,937
21:35:24.511895,960,275,7,100,1,937
21:35:24.625917,960,285,7,100,1,937
21:35:24.832269,960,296,7,100,1,937
21:35:26.941741,960,468,7,100,1,937
21:35:27.035386,960,476,7,100,1,937
21:35:28.528850,3836,598,17,100,1,937
21:35:29.647912,3836,686,7,100,1,937
21:35:30.843840,3836,783,7,100,1,929
21:35:33.672892,3836,1015,17,100,1,937
21:35:34.118976,3836,28,17,100,1,937
21:35:34.182267,960,34,7,100,1,929
21:35:34.211013,960,36,17,100,1,937
21:35:34.228007,960,38,7,100,1,937
21:35:36.147733,960,195,7,100,1,937
21:35:36.715016,3836,241,7,100,1,937
21:35:36.760964,3836,245,17,100,1,929
21:35:39.216950,3836,456,17,100,1,937
21:35:40.462877,960,564,7,100,1,937
21:35:40.979269,960,607,7,100,1,937
21:35:41.874483,3836,686,17,100,1,937
21:35:42.005270,3836,698,7,100,1,937
21:35:43.106556,960,791,17,100,1,937
21:35:45.270542,960,964,7,100,1,937
21:35:45.398681,960,975,7,100,1,937
21:35:47.360122,960,115,7,100,1,937
21:35:47.524469,960,129,17,100,1,937
21:35:47.821212,3836,155,17,100,1,937
21:35:48.800420,960,238,7,100,1,937
21:35:49.934604,960,335,7,100,1,937
21:35:50.102769,3836,348,7,100,1,937
21:35:51.887236,960,500,17,100,1,937
21:35:52.109410,960,518,7,100,1,937
21:35:52.189992,960,525,7,100,1,937
21:35:52.407169,3836,544,7,100,1,937
21:35:54.167667,960,694,7,100,1,937
21:35:54.403744,960,714,17,100,1,937
21:35:55.345873,3836,795,7,100,1,937
21:35:55.575630,3836,815,7,100,1,944
21:35:56.624193,960,901,7,100,1,937
21:35:56.658744,960,904,7,100,1,937
21:35:57.105775,960,940,7,100,1,937
21:35:59.193838,960,87,17,100,1,937
21:35:59.358839,960,102,7,100,1,937
21:35:59.528663,960,117,7,100,1,937
21:36:01.344158,960,274,7,100,1,937
21:36:03.365188,3836,441,7,100,1,937
21:36:03.719884,960,471,17,100,1,937
21:36:03.878238,960,485,7,100,1,937
21:36:04.222440,960,508,17,100,1,937
21:36:06.437015,960,690,17,100,1,929
21:36:06.484211,3836,695,7,100,1,937
21:36:08.739107,3836,901,7,100,1,937
21:36:08.830631,3836,909,7,100,1,929
21:36:08.911564,960,916,7,100,1,937
21:36:09.016746,3836,923,17,100,1,937
21:36:10.325207,960,1020,7,100,1,937
21:36:10.506856,960,11,17,100,1,937
21:36:10.553797,960,15,17,100,1,937
21:36:10.629225,960,22,7,100,1,937
21:36:11.478656,3836,88,17,100,1,929
21:36:12.647279,960,195,7,100,1,937
21:36:12.673985,960,197,17,100,1,937
21:36:17.359554,3836,591,7,100,1,937
21:36:22.071475,3836,990,7,100,1,937
