tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
0,896847669138482,896847669218891,3.038704,3.038704,0,0
1,896847719138482,896847719205942,3.038704,3.038704,896847615929945,896847615918308
2,896847769138482,896847769210859,3.038704,3.038704,896847615929945,896847615918308
3,896847819138482,896847819218824,3.038704,3.038704,896847731707638,896847731697090
4,896847869138482,896847869212313,3.038704,3.038704,896847731707638,896847731697090
5,896847919138482,896847919231906,2.4464287340574886,3.038704,896847866885816,896847860533283
6,896847969138482,896847969217403,2.033228060143273,3.038704,896847918339819,896847860533283
7,896848019138482,896848019207681,1.7686999967718144,3.038704,896847965832076,896847860533283
8,896848069138482,896848069218598,1.624354194126356,3.038704,896848017943098,896847976433709
9,896848119138482,896848119214216,1.5680497562470506,3.038704,896848064924492,896847976433709
10,896848169138482,896848169208280,1.5902828539953147,3.038704,896848117500872,896848093442564
11,896848219138482,896848219213107,1.6679801652978876,3.038704,896848168434162,896848093442564
12,896848269138482,896848269183522,1.7962208869521863,3.038704,896848216160368,896848209782527
13,896848319138482,896848319218595,1.9655845689024403,3.038704,896848269094008,896848209782527
14,896848369138482,896848369229611,2.1384558047736903,3.038704,896848297827249,896848209782527
15,896848419138482,896848419209888,2.321262663484206,3.038704,896848368993342,896848357154297
16,896848469138482,896848469218044,2.5041639860114824,3.038704,896848417249517,896848357154297
17,896848519138482,896848519356316,2.5041639860114824,3.038704,896848438402370,896848357154297
18,896848569138482,896848569226025,2.5041639860114824,3.038704,896848438402370,896848357154297
19,896848619138482,896848619223711,2.5041639860114824,3.038704,896848438402370,896848532667601
20,896848669138482,896848669218413,2.5041639860114824,3.038704,896848596417178,896848532667601
21,896848719138482,896848719216805,2.5041639860114824,3.038704,896848596417178,896848656475144
22,896848769138482,896848769222245,2.5041639860114824,3.038704,896848716636564,896848656475144
23,896848819138482,896848819243724,2.6743243300850543,3.038704,896848716636564,896848656475144
24,896848869138482,896848869223230,2.810452605343912,3.038704,896848716636564,896848777681765
25,896848919138482,896848919263720,2.927171462366407,3.038704,896848863988419,896848777681765
26,896848969138482,896848969242112,3.0264949514604855,3.038704,896848919009106,896848899924809
27,896849019138482,896849019270279,3.099802176948727,3.038704,896848966588810,896848899924809
28,896849069138482,896849069220340,3.151082142391574,3.038704,896849018264526,896848899924809
29,896849119138482,896849119223030,3.199471929693598,3.038704,896849066431163,896849019633237
30,896849169138482,896849169236379,3.2308179445874705,3.038704,896849118710805,896849019633237
31,896849219138482,896849219215763,3.2620667960108474,3.038704,896849166594336,896849136878212
32,896849269138482,896849269209476,3.287754109164123,3.038704,896849218990455,896849136878212
33,896849319138482,896849319219804,3.300501896986052,3.038704,896849265691732,896849253334381
34,896849369138482,896849369212976,3.341379211096942,3.038704,896849318560512,896849253334381
35,896849419138482,896849419226187,3.341379211096942,3.038704,896849368378938,896849362626368
36,896849469138482,896849469224522,3.341379211096942,3.038704,896849372657429,896849362626368
37,896849519138482,896849519226492,3.341379211096942,3.038704,896849372657429,896849362626368
38,896849569138482,896849569224441,3.341379211096942,3.038704,896849372657429,896849511431946
39,896849619138482,896849619235843,3.3966730263423406,3.038704,896849565441888,896849511431946
40,896849669138482,896849669231403,3.515638736029685,3.038704,896849618358130,896849617316297
41,896849719138482,896849719258984,3.6778658907007076,3.038704,896849669020405,896849617316297
42,896849769138482,896849769214466,3.881828631257872,3.038704,896849718741883,896849617316297
43,896849819138482,896849819216608,4.111566766019479,3.038704,896849766231583,896849723018231
44,896849869138482,896849869215520,4.366196349379254,3.038704,896849818243779,896849723018231
45,896849919138482,896849919246803,4.617751827350446,3.038704,896849868293465,896849827740186
46,896849969138482,896849969231415,4.819938000905238,3.038704,896849919060567,896849827740186
47,896850019138482,896850019214347,4.9954878027781735,3.038704,896849967860118,896849935459102
48,896850069138482,896850069211909,4.9954878027781735,3.038704,896850009051186,896849935459102
49,896850119138482,896850119209479,4.9954878027781735,3.038704,896850009051186,896850040599452
50,896850169138482,896850169213851,4.9954878027781735,3.038704,896850114178834,896850040599452
51,896850219138482,896850219381216,4.9954878027781735,3.038704,896850114178834,896850145952965
52,896850269138482,896850269370815,4.870747281846199,3.038704,896850114178834,896850145952965
53,896850319138482,896850319221178,4.7711139301657735,3.038704,896850267944111,896850251224445
54,896850369138482,896850369212908,4.690668619954533,3.038704,896850315999819,896850251224445
55,896850419138482,896850420404241,4.62705100065244,3.038704,896850368531899,896850356990241
56,896850469138482,896850469209713,4.639718360305079,3.038704,896850417407092,896850356990241
57,896850519138482,896850519206805,4.68739160340339,3.038704,896850465561432,896850356990241
58,896850569138482,896850569210503,4.756006119424447,3.038704,896850518425479,896850513341942
59,896850619138482,896850619216618,4.832341592905932,3.038704,896850568182707,896850513341942
60,896850669138482,896850669213568,4.886014233612305,3.038704,896850616296860,896850513341942
61,896850719138482,896850719230790,4.928465701572132,3.038704,896850664892722,896850621214720
62,896850769138482,896850769235607,4.962001652498494,3.038704,896850719187553,896850621214720
63,896850819138482,896850819290677,4.962001652498494,3.038704,896850763544702,896850729717413
64,896850869138482,896850869210935,4.962001652498494,2.440766962679009,896850763544702,896850818780756
65,896850919138482,896850919220808,4.962001652498494,2.0361432030699946,896850763544702,896850869172685
66,896850969138482,896850969221025,4.962001652498494,1.7790121376986596,896850874618169,896850919180094
67,896851019138482,896851019220081,4.962001652498494,1.6406280306990848,896850874618169,896850966976046
68,896851069138482,896851069214941,4.962001652498494,1.5965406591692624,896850982571560,896851014620437
69,896851119138482,896851119229637,4.962001652498494,1.6350265553242518,896850982571560,896851067886829
70,896851169138482,896851169234881,4.962001652498494,1.7330919202999517,896851089097114,896851115746885
71,896851219138482,896851219209718,4.962001652498494,1.8853000056593592,896851089097114,896851169164189
72,896851269138482,896851269210481,4.962001652498494,2.0743431219985937,896851194918307,896851216912933
73,896851319138482,896851319217785,4.962001652498494,2.2921896546316427,896851194918307,896851265412466
74,896851369138482,896851369218478,4.962001652498494,2.2921896546316427,896851303633502,896851297175238
75,896851419138482,896851419209521,4.962001652498494,2.2921896546316427,896851303633502,896851297175238
76,896851469138482,896851469216474,4.962001652498494,2.2921896546316427,896851411498803,896851400984065
77,896851519138482,896851520464579,4.962001652498494,2.2921896546316427,896851411498803,896851400984065
78,896851569138482,896851569315327,4.2996408584708234,2.2921896546316427,896851411498803,896851400984065
79,896851619138482,896851619218508,3.7029811186218717,2.2921896546316427,896851411498803,896851400984065
80,896851669138482,896851669216354,3.1581735163800637,2.2921896546316427,896851411498803,896851613219370
81,896851719138482,896851719210310,2.708200566919034,2.2921896546316427,896851667029686,896851613219370
82,896851769138482,896851769207312,2.345044055850413,2.2921896546316427,896851719009020,896851719004248
83,896851819138482,896851819213316,2.0705938679858193,2.2921896546316427,896851769112301,896851719004248
84,896851869138482,896851869226798,1.9178048223209594,2.2921896546316427,896851817685556,896851719004248
85,896851919138482,896851919211231,1.862141528104948,2.2921896546316427,896851866147695,896851827253612
86,896851969138482,896851969233502,1.8920753918468183,2.2921896546316427,896851918935391,896851827253612
87,896852019138482,896852019213268,1.9749915247664374,2.2921896546316427,896851961371892,896851933975774
88,896852069138482,896852069215885,2.1162582509040964,2.2921896546316427,896852018810674,896851933975774
89,896852119138482,896852119206739,2.2958395741301,2.2921896546316427,896852067487930,896852044260548
90,896852169138482,896852169234430,2.2958395741301,2.2921896546316427,896852119145779,896852044260548
91,896852219138482,896852219220077,2.2958395741301,2.2921896546316427,896852119145779,896852150747516
92,896852269138482,896852269221606,2.2958395741301,2.2921896546316427,896852119145779,896852150747516
93,896852319138482,896852319212855,2.2958395741301,2.2921896546316427,896852224441902,896852256167986
94,896852369138482,896852369215656,2.2958395741301,2.2921896546316427,896852224441902,896852256167986
95,896852419138482,896852419216043,2.2958395741301,2.2921896546316427,896852329771629,896852360340620
96,896852469138482,896852469224975,2.2958395741301,2.2921896546316427,896852329771629,896852360340620
97,896852519138482,896852519502137,2.2958395741301,2.2921896546316427,896852434114170,896852465877173
98,896852569138482,896852569203315,2.507559282170391,2.2921896546316427,896852434114170,896852465877173
99,896852619138482,896852619210638,2.7070203945395077,2.2921896546316427,896852566282459,896852465877173
100,896852669138482,896852669225201,2.896326577110309,2.2921896546316427,896852619063011,896852570359154
101,896852719138482,896852719210903,3.062101553145472,2.2921896546316427,896852667140533,896852570359154
102,896852769138482,896852769224410,3.1915449573754398,2.2921896546316427,896852718987906,896852708566464
