recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
891000562546282,1786676364126361098,192.168.70.134,0,368435456,0,7,60000,60028,0
891000631679626,1786676364195480597,192.168.70.134,0,368435456,1,7,60000,60028,0
891000700349636,1786676364264153465,192.168.70.134,0,368435456,2,7,60000,60028,0
891000769601765,1786676364333403595,192.168.70.134,0,368435456,3,7,60000,60028,0
891000838421321,1786676364402220945,192.168.70.134,0,368435456,4,7,60000,60028,0
891000907270766,1786676364471070744,192.168.70.134,0,368435456,5,7,60000,60028,0
891000966719572,1786676364530586834,192.168.70.134,0,368435456,6,7,49656,49684,0
891001366524050,1786676364930331200,192.168.70.134,1,736870912,0,7,60000,60028,0
891001434946062,1786676364998756272,192.168.70.134,1,736870912,1,7,60000,60028,0
891001505297332,1786676365069142751,192.168.70.134,1,736870912,2,7,60000,60028,0
891001574033525,1786676365137841860,192.168.70.134,1,736870912,3,7,60000,60028,0
891001642274766,1786676365206082905,192.168.70.134,1,736870912,4,7,60000,60028,0
891001709590042,1786676365273400853,192.168.70.134,1,736870912,5,7,60000,60028,0
891001766953603,1786676365330762501,192.168.70.134,1,736870912,6,7,49656,49684,0
891002368731763,1786676365932549666,192.168.70.134,0,368435457,0,7,60000,60028,0
891002438481429,1786676366002297992,192.168.70.134,0,368435457,1,7,60000,60028,0
891002508011557,1786676366071828303,192.168.70.134,0,368435457,2,7,60000,60028,0
891002577719899,1786676366141537934,192.168.70.134,0,368435457,3,7,60000,60028,0
891002647404880,1786676366211231323,192.168.70.134,0,368435457,4,7,60000,60028,0
891002717364137,1786676366281190776,192.168.70.134,0,368435457,5,7,60000,60028,0
891002776354960,1786676366340174431,192.168.70.134,0,368435457,6,7,49656,49684,0
891003195434290,1786676366759268835,192.168.70.134,1,736870913,0,7,60000,60028,0
891003266067420,1786676366829897465,192.168.70.134,1,736870913,1,7,60000,60028,0
891003335258356,1786676366899085596,192.168.70.134,1,736870913,2,7,60000,60028,0
891003405942047,1786676366969769555,192.168.70.134,1,736870913,3,7,60000,60028,0
891003475385511,1786676367039219101,192.168.70.134,1,736870913,4,7,60000,60028,0
891003544682811,1786676367108512030,192.168.70.134,1,736870913,5,7,60000,60028,0
891003603971252,1786676367167800191,192.168.70.134,1,736870913,6,7,49656,49684,0
891004567050591,1786676368130894185,192.168.70.134,0,368435458,0,7,60000,60028,0
891004637350006,1786676368201186465,192.168.70.134,0,368435458,1,7,60000,60028,0
891004704960964,1786676368268836705,192.168.70.134,0,368435458,2,7,60000,60028,0
891004772886410,1786676368336727005,192.168.70.134,0,368435458,3,7,60000,60028,0
891004841206515,1786676368405048124,192.168.70.134,0,368435458,4,7,60000,60028,0
891004909933343,1786676368473774237,192.168.70.134,0,368435458,5,7,60000,60028,0
891004967489021,1786676368531387699,192.168.70.134,0,368435458,6,7,49656,49684,0
891005507255094,1786676369071103346,192.168.70.134,1,736870914,0,7,60000,60028,0
891005574860609,1786676369138708319,192.168.70.134,1,736870914,1,7,60000,60028,0
891005642813956,1786676369206665030,192.168.70.134,1,736870914,2,7,60000,60028,0
891005710599263,1786676369274448003,192.168.70.134,1,736870914,3,7,60000,60028,0
891005777572793,1786676369341421388,192.168.70.134,1,736870914,4,7,60000,60028,0
891005849078744,1786676369412928474,192.168.70.134,1,736870914,5,7,60000,60028,0
891005906141364,1786676369469991592,192.168.70.134,1,736870914,6,7,49656,49684,0
891007073101981,1786676370636967127,192.168.70.134,0,368435460,0,7,60000,60028,0
891007142169074,1786676370706033783,192.168.70.134,0,368435460,1,7,60000,60028,0
891007248186866,1786676370812052829,192.168.70.134,0,368435460,2,7,60000,60028,0
891007311616085,1786676370875482558,192.168.70.134,0,368435460,3,7,60000,60028,0
891007380549803,1786676370944416564,192.168.70.134,0,368435460,4,7,60000,60028,0
891007448842544,1786676371012713216,192.168.70.134,0,368435460,5,7,60000,60028,0
891007506846530,1786676371070712721,192.168.70.134,0,368435460,6,7,49656,49684,0
891007953571180,1786676371517449364,192.168.70.134,1,736870916,0,7,60000,60028,0
891008022379532,1786676371586252286,192.168.70.134,1,736870916,1,7,60000,60028,0
891008090538340,1786676371654417509,192.168.70.134,1,736870916,2,7,60000,60028,0
891008158901308,1786676371722776320,192.168.70.134,1,736870916,3,7,60000,60028,0
891008275913780,1786676371839789523,192.168.70.134,1,736870916,4,7,60000,60028,0
891008343187166,1786676371907063306,192.168.70.134,1,736870916,5,7,60000,60028,0
891008400661716,1786676371964541693,192.168.70.134,1,736870916,6,7,49656,49684,0
