tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
0,891000304364753,891000304435300,5.2,5.2,0,0
1,891000354364753,891000354425340,5.2,5.2,891000268266776,891000267809236
2,891000404364753,891000404425419,5.2,5.2,891000268266776,891000267809236
3,891000454364753,891000454426140,5.2,5.2,891000373824362,891000372826050
4,891000504364753,891000504425644,5.2,5.2,891000373824362,891000372826050
5,891000554364753,891000554424691,4.1841296,5.2,891000500183740,891000479106138
6,891000604364753,891000604427575,3.4465260800000004,5.2,891000552997651,891000479106138
7,891000654364753,891000654425074,2.9255424640000007,5.2,891000604402372,891000584342180
8,891000704364753,891000704425411,2.583097971200001,5.2,891000653423328,891000584342180
9,891000754364753,891000754436478,2.3767711769600006,5.2,891000700872926,891000690339825
10,891000804364753,891000804424873,2.2879849415680007,5.2,891000754240749,891000690339825
11,891000854364753,891000854422777,2.284122353254401,5.2,891000801901000,891000796530785
12,891000904364753,891000904444783,2.349587482603521,5.2,891000851577194,891000796530785
13,891000954364753,891000954426164,2.477146786082817,5.2,891000902385887,891000901180435
14,891001004364753,891001004430600,2.477146786082817,5.2,891000953940707,891000901180435
15,891001054364753,891001054429636,2.477146786082817,5.2,891000966616716,891000901180435
16,891001104364753,891001104418296,2.477146786082817,5.2,891000966616716,891001007908753
17,891001154364753,891001154424640,2.477146786082817,5.2,891000966616716,891001007908753
18,891001204364753,891001204424034,2.477146786082817,5.2,891001132709705,891001007908753
19,891001254364753,891001254424709,2.477146786082817,5.2,891001132709705,891001177241227
20,891001304364753,891001304421124,2.477146786082817,5.2,891001240457852,891001177241227
21,891001354364753,891001354423335,2.477146786082817,4.1846144,891001240457852,891001304208578
22,891001404364753,891001404424816,2.477146786082817,3.44019232,891001345562569,891001351135302
23,891001454364753,891001454424796,2.477146786082817,2.9200482560000003,891001345562569,891001403820263
24,891001504364753,891001504423012,2.477146786082817,2.5715618048,891001451417822,891001451421881
25,891001554364753,891001554424457,2.477146786082817,2.36145424384,891001451417822,891001503918906
26,891001604364753,891001604423501,2.477146786082817,2.2681729950719998,891001451417822,891001552478863
27,891001654364753,891001654424087,2.477146786082817,2.2617351960575998,891001557774317,891001600224458
28,891001704364753,891001704425473,2.477146786082817,2.33167775684608,891001557774317,891001651896494
29,891001754364753,891001754423395,2.477146786082817,2.459334205476864,891001662449605,891001703532980
30,891001804364753,891001804423118,2.477146786082817,2.459334205476864,891001662449605,891001751012758
31,891001854364753,891001854421300,2.477146786082817,2.459334205476864,891001766782483,891001766776639
32,891001904364753,891001904427802,2.477146786082817,2.459334205476864,891001766782483,891001766776639
33,891001954364753,891001954426887,2.477146786082817,2.459334205476864,891001871292942,891001871281808
34,891002004364753,891002004420844,2.477146786082817,2.459334205476864,891001871292942,891001871281808
35,891002054364753,891002054418660,2.477146786082817,2.459334205476864,891001976631304,891001975677486
36,891002104364753,891002104431724,2.477146786082817,2.459334205476864,891001976631304,891001975677486
37,891002154364753,891002154427925,2.477146786082817,2.459334205476864,891001976631304,891001975677486
38,891002204364753,891002204433526,2.477146786082817,2.459334205476864,891001976631304,891001975677486
39,891002254364753,891002254436336,2.477146786082817,2.459334205476864,891002179278795,891002179266375
40,891002304364753,891002304435226,2.477146786082817,2.459334205476864,891002179278795,891002179266375
41,891002354364753,891002354427992,1.9978918288662535,2.459334205476864,891002301623782,891002284588974
42,891002404364753,891002404533789,1.6901390630930029,2.459334205476864,891002353992776,891002284588974
43,891002454364753,891002454428571,1.5115656504744024,2.459334205476864,891002401477704,891002390045248
44,891002504364753,891002504432524,1.4413357203795218,2.459334205476864,891002454365214,891002390045248
45,891002554364753,891002554437970,1.4558029763036175,2.459334205476864,891002503884268,891002497429083
46,891002604364753,891002604442693,1.5352119810428941,2.459334205476864,891002551442632,891002497429083
47,891002654364753,891002654433818,1.6711615848343155,2.459334205476864,891002604008013,891002604002750
48,891002704364753,891002704426213,1.8507788678674526,2.459334205476864,891002652679814,891002604002750
49,891002754364753,891002754424188,2.062866294293962,2.459334205476864,891002701416984,891002604002750
50,891002804364753,891002804429968,2.30440023543517,2.459334205476864,891002754106972,891002711971312
51,891002854364753,891002854428095,2.30440023543517,2.459334205476864,891002776244291,891002711971312
52,891002904364753,891002904427027,2.30440023543517,2.459334205476864,891002776244291,891002819619770
53,891002954364753,891002954427876,2.30440023543517,2.459334205476864,891002883694494,891002819619770
54,891003004364753,891003004421540,2.30440023543517,2.459334205476864,891002883694494,891002938494884
55,891003054364753,891003054432183,2.30440023543517,2.459334205476864,891002883694494,891002938494884
56,891003104364753,891003104438956,2.30440023543517,2.459334205476864,891003020817691,891002938494884
57,891003154364753,891003154424221,2.30440023543517,2.0063393643814913,891003020817691,891003095129250
58,891003204364753,891003204444480,2.30440023543517,1.659383491505193,891003020817691,891003153932432
59,891003254364753,891003254443486,2.30440023543517,1.4495435932041545,891003174218111,891003201943889
60,891003304364753,891003304429692,2.30440023543517,1.3502572745633237,891003174218111,891003254349207
61,891003354364753,891003354434116,2.30440023543517,1.345985019650659,891003281886891,891003303895078
62,891003404364753,891003404428207,2.30440023543517,1.4099400157205273,891003281886891,891003352185409
63,891003454364753,891003454425985,2.30440023543517,1.529321612576422,891003389526622,891003404266917
64,891003504364753,891003504442645,2.30440023543517,1.7003516900611375,891003389526622,891003454027414
65,891003554364753,891003554427835,2.30440023543517,1.9041805520489101,891003496307735,891003501781922
66,891003604364753,891003604428834,2.30440023543517,2.1357988416391285,891003496307735,891003550488984
67,891003654364753,891003654438530,2.30440023543517,2.1357988416391285,891003603756762,891003603743857
68,891003704364753,891003704424345,2.30440023543517,2.1357988416391285,891003603756762,891003603743857
69,891003754364753,891003754437540,2.30440023543517,2.1357988416391285,891003603756762,891003603743857
70,891003804364753,891003804432551,2.30440023543517,2.1357988416391285,891003712121579,891003712098335
71,891003854364753,891003854434828,2.30440023543517,2.1357988416391285,891003712121579,891003712098335
72,891003904364753,891003904427622,2.30440023543517,2.1357988416391285,891003818634735,891003818593480
73,891003954364753,891003954433156,2.30440023543517,2.1357988416391285,891003818634735,891003818593480
74,891004004364753,891004004433631,2.30440023543517,2.1357988416391285,891003925438722,891003924458073
75,891004054364753,891004054428511,2.30440023543517,2.1357988416391285,891003925438722,891003924458073
76,891004104364753,891004104427982,2.30440023543517,2.1357988416391285,891004038139265,891004038124957
77,891004154364753,891004154439980,2.30440023543517,2.1357988416391285,891004038139265,891004038124957
78,891004204364753,891004204434878,2.30440023543517,2.1357988416391285,891004038139265,891004038124957
79,891004254364753,891004254430960,2.30440023543517,2.1357988416391285,891004159495566,891004159479586
80,891004304364753,891004304426011,2.30440023543517,2.1357988416391285,891004159495566,891004159479586
81,891004354364753,891004354423140,2.30440023543517,2.1357988416391285,891004267143301,891004265963168
82,891004404364753,891004404423354,2.30440023543517,2.1357988416391285,891004267143301,891004265963168
83,891004454364753,891004454424259,2.30440023543517,2.1357988416391285,891004371806158,891004371790022
84,891004504364753,891004504426221,1.844974588348136,2.1357988416391285,891004371806158,891004371790022
85,891004554364753,891004554426789,1.493624470678509,2.1357988416391285,891004503716782,891004483689416
86,891004604364753,891004604432234,1.2868867765428071,2.1357988416391285,891004552246401,891004483689416
87,891004654364753,891004654431441,1.1904342212342458,2.1357988416391285,891004604098167,891004588033537
88,891004704364753,891004704430527,1.1880769769873967,2.1357988416391285,891004652603995,891004588033537
89,891004754364753,891004754431429,1.2540775815899174,2.1357988416391285,891004700555624,891004694190496
90,891004804364753,891004804428305,1.382271665271934,2.1357988416391285,891004752104654,891004694190496
91,891004854364753,891004854427677,1.5566909322175473,2.1357988416391285,891004803932539,891004798395382
92,891004904364753,891004904424696,1.7676423457740378,2.1357988416391285,891004852975119,891004798395382
93,891004954364753,891004954430459,2.00498907661923,2.1357988416391285,891004904018158,891004798395382
94,891005004364753,891005004426521,2.00498907661923,2.1357988416391285,891004952044156,891004905098038
95,891005054364753,891005054432333,2.00498907661923,2.1357988416391285,891004967103611,891004905098038
96,891005104364753,891005104536782,2.00498907661923,2.1357988416391285,891004967103611,891005008954357
97,891005154364753,891005154568984,2.00498907661923,2.1357988416391285,891005070515238,891005008954357
98,891005204364753,891005204610654,2.00498907661923,2.1357988416391285,891005070515238,891005112696804
99,891005254364753,891005254516170,2.00498907661923,2.1357988416391285,891005173295480,891005112696804
100,891005304364753,891005304559471,2.00498907661923,2.1357988416391285,891005173295480,891005215794792
101,891005354364753,891005354566340,2.00498907661923,2.1357988416391285,891005276999994,891005215794792
102,891005404364753,891005404538246,2.00498907661923,2.1357988416391285,891005276999994,891005319042784
103,891005454364753,891005454951759,2.00498907661923,1.710093473311303,891005382403784,891005319042784
104,891005504364753,891005504432286,2.00498907661923,1.4008587786490423,891005382403784,891005453947886
105,891005554364753,891005554428960,2.00498907661923,1.2279078229192337,891005486715604,891005502882290
106,891005604364753,891005604434974,2.00498907661923,1.161617458335387,891005486715604,891005553441697
107,891005654364753,891005654434946,2.00498907661923,1.1797947666683097,891005590414741,891005600994810
108,891005704364753,891005704426999,2.00498907661923,1.269891813334648,891005590414741,891005652690301
109,891005754364753,891005754431500,2.00498907661923,1.4135694506677183,891005694202754,891005704407228
110,891005804364753,891005804449607,2.00498907661923,1.6001915605341748,891005694202754,891005751840592
111,891005854364753,891005854744917,2.00498907661923,1.81695644842734,891005802410287,891005802391048
112,891005904364753,891005904537248,2.00498907661923,2.0661811587418724,891005802410287,891005854055733
113,891005954364753,891005954563814,2.00498907661923,2.0661811587418724,891005802410287,891005901634676
114,891006004364753,891006004432088,2.00498907661923,2.0661811587418724,891005905848885,891005905838090
115,891006054364753,891006054430539,2.00498907661923,2.0661811587418724,891005905848885,891005905838090
116,891006104364753,891006104423153,2.00498907661923,2.0661811587418724,891006010499434,891006010482518
117,891006154364753,891006154426729,2.00498907661923,2.0661811587418724,891006010499434,891006010482518
118,891006204364753,891006204742867,2.00498907661923,2.0661811587418724,891006114917004,891006114899670
119,891006254364753,891006254436793,2.00498907661923,2.0661811587418724,891006114917004,891006114899670
120,891006304364753,891006304432223,2.00498907661923,2.0661811587418724,891006220047906,891006218865404
121,891006354364753,891006354430124,2.00498907661923,2.0661811587418724,891006220047906,891006218865404
122,891006404364753,891006404437879,2.00498907661923,2.0661811587418724,891006220047906,891006218865404
123,891006454364753,891006454434575,2.00498907661923,2.0661811587418724,891006363991395,891006363974044
124,891006504364753,891006504436608,2.00498907661923,2.0661811587418724,891006363991395,891006363974044
125,891006554364753,891006554431558,2.00498907661923,2.0661811587418724,891006468259820,891006468247165
126,891006604364753,891006604435162,2.00498907661923,2.0661811587418724,891006468259820,891006468247165
127,891006654364753,891006654438786,2.00498907661923,2.0661811587418724,891006571880903,891006571858082
128,891006704364753,891006704435891,2.00498907661923,2.0661811587418724,891006571880903,891006571858082
129,891006754364753,891006754426538,2.00498907661923,2.0661811587418724,891006676518193,891006675642037
130,891006804364753,891006804435930,2.00498907661923,2.0661811587418724,891006676518193,891006675642037
131,891006854364753,891006854431242,2.00498907661923,2.0661811587418724,891006780671192,891006779704392
132,891006904364753,891006904439047,2.00498907661923,2.0661811587418724,891006780671192,891006779704392
133,891006954364753,891006954429690,2.00498907661923,2.0661811587418724,891006885028274,891006885014060
134,891007004364753,891007004445070,1.6054456612953842,2.0661811587418724,891006885028274,891006885014060
135,891007054364753,891007054431116,1.2937229290363075,2.0661811587418724,891007004071729,891006988305831
136,891007104364753,891007104436166,1.119707943229046,2.0661811587418724,891007052117018,891006988305831
137,891007154364753,891007154435250,1.048412754583237,2.0661811587418724,891007104042062,891007093489460
138,891007204364753,891007204548805,1.0667398036665896,2.0661811587418724,891007152632893,891007093489460
139,891007254364753,891007254431728,1.1490302429332717,2.0661811587418724,891007201235918,891007199590111
140,891007304364753,891007304432516,1.2451185943466174,2.0661811587418724,891007254042478,891007199590111
141,891007354364753,891007354430796,1.389362075477294,2.0661811587418724,891007301202016,891007199590111
142,891007404364753,891007404431384,1.5808256603818351,2.0661811587418724,891007354103613,891007336861156
143,891007454364753,891007454434651,1.8016701283054681,2.0661811587418724,891007401871246,891007336861156
144,891007504364753,891007504426059,2.0501073026443746,2.0661811587418724,891007453827791,891007443187388
145,891007554364753,891007554425580,2.0501073026443746,2.0661811587418724,891007502835739,891007443187388
146,891007604364753,891007604436893,2.0501073026443746,2.0661811587418724,891007506837991,891007548653312
147,891007654364753,891007654442329,2.0501073026443746,2.0661811587418724,891007506837991,891007548653312
148,891007704364753,891007704433564,2.0501073026443746,2.0661811587418724,891007613904685,891007548653312
149,891007754364753,891007754429525,2.0501073026443746,2.0661811587418724,891007613904685,891007655281863
150,891007804364753,891007804430825,2.0501073026443746,2.0661811587418724,891007720192551,891007655281863
151,891007854364753,891007854437067,2.0501073026443746,2.0661811587418724,891007720192551,891007762642373
152,891007904364753,891007904435160,2.0501073026443746,1.654399326993498,891007826114085,891007762642373
153,891007954364753,891007954436659,2.0501073026443746,1.3623914615947985,891007826114085,891007901231760
154,891008004364753,891008004428863,2.0501073026443746,1.1978843692758387,891007933026273,891007953354738
155,891008054364753,891008054434731,2.0501073026443746,1.140459495420671,891007933026273,891008001832615
156,891008104364753,891008104435847,2.0501073026443746,1.1698683963365368,891008037901684,891008053538149
157,891008154364753,891008154439132,2.0501073026443746,1.2617891170692297,891008037901684,891008100985107
158,891008204364753,891008204455977,2.0501073026443746,1.4102120936553837,891008142447981,891008153985099
159,891008254364753,891008254442169,2.0501073026443746,1.597344074924307,891008142447981,891008200418674
