ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,892103414871684,892103415994585,892103416234617,1.362933,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000000,368435456,892103664871684,892103665670100,892103666122796,1.251112,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000001,736870913,892103914871684,892103915689892,892103915959617,1.087933,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000001,368435457,892104114871684,892104115766767,892104115969002,1.097318,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000002,736870914,892104364871684,892104365732629,892104365964210,1.092526,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000002,368435458,892104614871684,892104615765251,892104615931844,1.06016,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000003,736870915,892104864871684,892104865941050,892104866108324,1.23664,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000003,368435459,892105114871684,892105115897558,892105116984262,2.112578,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000004,736870916,892105364871684,892105365851873,892105366111337,1.239653,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000004,368435460,892105564871684,892105565717647,892105565921709,1.050025,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000005,736870917,892105814871684,892105815804248,892105816530570,1.658886,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000005,368435461,892106064871684,892106065707371,892106065892492,1.020808,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000006,736870918,892106314871684,892106315826161,892106316006492,1.134808,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000006,368435462,892106564871684,892106565720553,892106565896074,1.02439,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000007,736870919,892106814871684,892106815792057,892106816000576,1.128892,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000007,368435463,892107064871684,892107065813812,892107066067995,1.196311,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000008,736870920,892107264871684,892107265940918,892107266104715,1.233031,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000008,368435464,892107514871684,892107515929612,892107516092818,1.221134,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000009,736870921,892107764871684,892107765830300,892107766233405,1.361721,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000009,368435465,892108014871684,892108015876549,892108016028329,1.156645,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000010,736870922,892108264871684,892108265877877,892108266024241,1.152557,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000010,368435466,892108514871684,892108519074269,892108519259474,4.38779,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000011,736870923,892108764871684,892108765864501,892108766019741,1.148057,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000011,368435467,892108964871684,892108965821707,892108965971062,1.099378,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000012,736870924,892109214871684,892109215836959,892109216015362,1.143678,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000012,368435468,892109464871684,892109465690384,892109465932587,1.060903,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000013,736870925,892109714871684,892109716028005,892109716169209,1.297525,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000013,368435469,892109964871684,892109966084266,892109966243471,1.371787,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000014,736870926,892110214871684,892110215815762,892110216001038,1.129354,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000014,368435470,892110414871684,892110415780070,892110416156395,1.284711,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000015,736870927,892110664871684,892110665681426,892110665820017,0.948333,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000015,368435471,892110914871684,892110915880561,892110916082561,1.210877,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000016,736870928,892111164871684,892111165882043,892111166053331,1.181647,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
