ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,892103414871684,0.05,6.760000000000001,open_loop,sent,892103415011127,892103415012337,892103415900983,0.140653,409600,7,409852,nan,nan,open_loop,
0,100000000,892103664871684,0.3,6.760000000000001,open_loop,sent,892103664955063,892103664955633,892103665575840,0.083949,409600,7,409852,nan,nan,open_loop,
1,200000001,892103914871684,0.55,6.760000000000001,open_loop,sent,892103914945046,892103914945511,892103915687927,0.073827,409600,7,409852,nan,nan,open_loop,
0,100000001,892104114871684,0.75,6.760000000000001,open_loop,sent,892104114956386,892104114956842,892104115672477,0.085158,409600,7,409852,nan,nan,open_loop,
1,200000002,892104364871684,1.0,6.760000000000001,open_loop,sent,892104364969186,892104364970265,892104365711476,0.098581,409600,7,409852,nan,nan,open_loop,
0,100000002,892104614871684,1.25,6.760000000000001,open_loop,sent,892104615051869,892104615052466,892104615684166,0.180782,409600,7,409852,nan,nan,open_loop,
1,200000003,892104864871684,1.5,6.760000000000001,open_loop,sent,892104865164093,892104865164556,892104865998354,0.292872,409600,7,409852,nan,nan,open_loop,
0,100000003,892105114871684,1.75,6.760000000000001,open_loop,sent,892105114944719,892105114945228,892105115652001,0.073544,409600,7,409852,nan,nan,open_loop,
1,200000004,892105364871684,2.0,6.760000000000001,open_loop,sent,892105365013377,892105365014515,892105365745655,0.142831,409600,7,409852,nan,nan,open_loop,
0,100000004,892105564871684,2.2,6.760000000000001,open_loop,sent,892105564956465,892105564957113,892105565721173,0.085429,409600,7,409852,nan,nan,open_loop,
1,200000005,892105814871684,2.45,6.760000000000001,open_loop,sent,892105814947578,892105814948041,892105815700225,0.076357,409600,7,409852,nan,nan,open_loop,
0,100000005,892106064871684,2.7,6.760000000000001,open_loop,sent,892106064951045,892106064951823,892106065689342,0.080139,409600,7,409852,nan,nan,open_loop,
1,200000006,892106314871684,2.95,6.760000000000001,open_loop,sent,892106314949907,892106314950475,892106315707770,0.078791,409600,7,409852,nan,nan,open_loop,
0,100000006,892106564871684,3.2,6.760000000000001,open_loop,sent,892106564963451,892106564964201,892106565723795,0.092517,409600,7,409852,nan,nan,open_loop,
1,200000007,892106814871684,3.45,6.760000000000001,open_loop,sent,892106814953543,892106814954102,892106815678299,0.082418,409600,7,409852,nan,nan,open_loop,
0,100000007,892107064871684,3.7,6.760000000000001,open_loop,sent,892107064949190,892107064949665,892107065662970,0.077981,409600,7,409852,nan,nan,open_loop,
1,200000008,892107264871684,3.9,6.760000000000001,open_loop,sent,892107265118378,892107265119896,892107265855194,0.248212,409600,7,409852,nan,nan,open_loop,
0,100000008,892107514871684,4.15,6.760000000000001,open_loop,sent,892107515092001,892107515093303,892107515875859,0.221619,409600,7,409852,nan,nan,open_loop,
1,200000009,892107764871684,4.4,6.760000000000001,open_loop,sent,892107765110550,892107765111009,892107765855939,0.239325,409600,7,409852,nan,nan,open_loop,
0,100000009,892108014871684,4.65,6.760000000000001,open_loop,sent,892108015051666,892108015052996,892108015788860,0.181312,409600,7,409852,nan,nan,open_loop,
1,200000010,892108264871684,4.9,6.760000000000001,open_loop,sent,892108265033826,892108265035056,892108265805903,0.163372,409600,7,409852,nan,nan,open_loop,
0,100000010,892108514871684,5.15,6.760000000000001,open_loop,sent,892108515078529,892108515079845,892108515824376,0.208161,409600,7,409852,nan,nan,open_loop,
1,200000011,892108764871684,5.4,6.760000000000001,open_loop,sent,892108765038680,892108765039349,892108765827734,0.167665,409600,7,409852,nan,nan,open_loop,
0,100000011,892108964871684,5.6,6.760000000000001,open_loop,sent,892108964949486,892108964950010,892108965677895,0.078326,409600,7,409852,nan,nan,open_loop,
1,200000012,892109214871684,5.85,6.760000000000001,open_loop,sent,892109215028021,892109215029427,892109215751338,0.157743,409600,7,409852,nan,nan,open_loop,
0,100000012,892109464871684,6.1,6.760000000000001,open_loop,sent,892109464949706,892109464950182,892109465664820,0.078498,409600,7,409852,nan,nan,open_loop,
1,200000013,892109714871684,6.35,6.760000000000001,open_loop,sent,892109715169642,892109715170906,892109715970551,0.299222,409600,7,409852,nan,nan,open_loop,
0,100000013,892109964871684,6.6,6.760000000000001,open_loop,sent,892109965235015,892109965235757,892109966022292,0.364073,409600,7,409852,nan,nan,open_loop,
1,200000014,892110214871684,6.85,6.760000000000001,open_loop,sent,892110214954698,892110214955353,892110215694977,0.083669,409600,7,409852,nan,nan,open_loop,
0,100000014,892110414871684,7.05,6.760000000000001,open_loop,sent,892110414953708,892110414954341,892110415703238,0.082657,409600,7,409852,nan,nan,open_loop,
1,200000015,892110664871684,7.3,6.760000000000001,open_loop,sent,892110664962025,892110664962738,892110665677679,0.091054,409600,7,409852,nan,nan,open_loop,
0,100000015,892110914871684,7.55,6.760000000000001,open_loop,sent,892110914970575,892110914971399,892110915699466,0.099715,409600,7,409852,nan,nan,open_loop,
1,200000016,892111164871684,7.8,6.760000000000001,open_loop,sent,892111165043319,892111165044650,892111165767086,0.172966,409600,7,409852,nan,nan,open_loop,
