metric,context_family,budget_kib,feasible_profile_count,global_profile,confirmation_frames,confirmation_trajectory_groups,action_change_fraction,mean_global_utility,mean_contextual_utility,mean_utility_lift,ci95_low,ci95_high,p_one_sided,enough_frames,enough_groups,p_holm,practical_reversal
utility_v5_frame,nearest_range,90.0,6,ae32__uint4__roi0.0,831,12,0.5740072202166066,0.9213433248863576,0.913121814591435,-0.008221510294922444,-0.012972214973259507,-0.0037476339954701935,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,94.2,7,ae32__uint4__roi0.0,831,12,0.5740072202166066,0.9213433248863576,0.913121814591435,-0.008221510294922444,-0.013224815654481697,-0.0037714384542691204,0.9998000399920016,True,True,1.0,False
utility_v5_frame,nearest_range,96.4,8,ae32__uint4__roi0.0,831,12,0.5740072202166066,0.9213433248863576,0.913121814591435,-0.008221510294922444,-0.013210696154883251,-0.0038076947578300196,0.9996000799840032,True,True,1.0,False
utility_v5_frame,nearest_range,101.1,9,ae64__uint4__roi0.0,831,12,0.42839951865222625,0.9160334303902621,0.9171901583802006,0.0011567279899385287,-0.002204702115111889,0.004151117194692771,0.23955208958208357,True,True,1.0,False
utility_v5_frame,nearest_range,117.9,10,ae64__uint4__roi0.0,831,12,0.6799037304452467,0.9160334303902621,0.9159343655374113,-9.906485285077526e-05,-0.003773129391253472,0.003571731385311076,0.5336932613477304,True,True,1.0,False
utility_v5_frame,nearest_range,122.7,11,ae64__uint4__roi0.0,831,12,0.6799037304452467,0.9160334303902621,0.9159343655374113,-9.906485285077526e-05,-0.0038614294952552257,0.003670912327478888,0.5310937812437513,True,True,1.0,False
utility_v5_frame,nearest_range,124.4,12,ae64__uint4__roi0.0,831,12,0.6799037304452467,0.9160334303902621,0.9159343655374113,-9.906485285077526e-05,-0.0038169368754672078,0.0036247702670478975,0.5148970205958808,True,True,1.0,False
utility_v5_frame,nearest_range,129.2,13,ae128__uint4__roi0.0,831,12,0.0024067388688327317,0.9221004733875536,0.9213875889896488,-0.00071288439790481,-0.00224908621875696,0.0,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,148.6,14,ae128__uint4__roi0.0,831,12,0.0024067388688327317,0.9221004733875536,0.9213875889896488,-0.00071288439790481,-0.0022582707094443463,0.0,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,153.9,15,ae128__uint4__roi0.0,831,12,0.0024067388688327317,0.9221004733875536,0.9213875889896488,-0.00071288439790481,-0.002259682855674847,0.0,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,154.6,16,ae128__uint4__roi0.0,831,12,0.0024067388688327317,0.9221004733875536,0.9213875889896488,-0.00071288439790481,-0.002253734617741891,0.0,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,163.4,17,ae128__uint4__roi0.0,831,12,0.0024067388688327317,0.9221004733875536,0.9213875889896488,-0.00071288439790481,-0.0022656767094034274,0.0,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,174.7,18,ae128__uint4__roi0.0,831,12,0.0024067388688327317,0.9221004733875536,0.9213875889896488,-0.00071288439790481,-0.0022484402654722956,0.0,1.0,True,True,1.0,False
utility_v5_frame,nearest_range,192.8,19,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.0026503129481811336,0.0009787066611477194,0.7874425114977005,True,True,1.0,False
utility_v5_frame,nearest_range,195.7,20,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.00259471291001303,0.0010422413908964354,0.7936412717456509,True,True,1.0,False
utility_v5_frame,nearest_range,200.6,21,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.0026698313401368632,0.0009517837142041689,0.79124175164967,True,True,1.0,False
utility_v5_frame,nearest_range,203.1,22,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.002722263769514564,0.0009978697006240407,0.7950409918016397,True,True,1.0,False
utility_v5_frame,nearest_range,228.6,23,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.0026140987647928888,0.0009588776559065895,0.8000399920015997,True,True,1.0,False
utility_v5_frame,nearest_range,239.4,24,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.0027174364770272443,0.000990769085528715,0.7894421115776845,True,True,1.0,False
utility_v5_frame,nearest_range,251.8,25,ae128__uint4__roi0.0,831,12,0.2539109506618532,0.9221004733875536,0.9213482223432488,-0.000752251044304931,-0.0026778400083763343,0.0009504764549796975,0.7948410317936413,True,True,1.0,False
utility_v5_frame,nearest_range,260.9,26,ae128__uint6__roi0.0,831,12,0.42839951865222625,0.9210004171129105,0.920621082615455,-0.00037933449745542315,-0.002359411818023085,0.001913710791360126,0.6442711457708459,True,True,1.0,False
utility_v5_frame,nearest_range,267.7,27,ae128__uint6__roi0.0,831,12,0.42839951865222625,0.9210004171129105,0.920621082615455,-0.00037933449745542315,-0.0023895096564763344,0.001860451552676917,0.6526694661067787,True,True,1.0,False
utility_v5_frame,nearest_range,289.0,28,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238869347214437,0.0028865176085331595,0.00031331578092361667,0.0059773785155162965,0.014597080583883223,True,True,0.46710657868426314,False
utility_v5_frame,nearest_range,341.0,29,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238869347214437,0.0028865176085331595,0.0002291576970999328,0.0058962829346664225,0.015796840631873626,True,True,0.47730453909218157,False
utility_v5_frame,nearest_range,392.0,30,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.00022088183053296364,0.005942453087514554,0.016596680663867228,True,True,0.47730453909218157,False
utility_v5_frame,nearest_range,452.2,31,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.0002137608146172366,0.005849685902975278,0.015396920615876825,True,True,0.47730453909218157,False
utility_v5_frame,nearest_range,565.6,32,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.0003202372658891967,0.005949385392594413,0.011397720455908818,True,True,0.3919216156768646,False
utility_v5_frame,nearest_range,598.1,33,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.00033446154063280765,0.0058837823826935805,0.01279744051189762,True,True,0.42231553689262147,False
utility_v5_frame,nearest_range,759.7,34,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.00035528571818936095,0.005848333777389887,0.011197760447910418,True,True,0.3919216156768646,False
utility_v5_frame,nearest_range,784.8,35,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.00019429167487411913,0.005722373175560935,0.01879624075184963,True,True,0.50749850029994,False
utility_v5_frame,nearest_range,1050.3,36,ae128__uint6__roi0.0,831,12,0.6799037304452467,0.9210004171129105,0.9238758507439014,0.0028754336309909276,0.00025045303583779777,0.0059086211998001514,0.016396720655868825,True,True,0.47730453909218157,False
utility_v5_frame,vulnerable_present,49.4,1,ae32__uint4__roi0.5,831,12,0.0,0.893373215746533,0.893373215746533,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,61.3,2,ae64__uint4__roi0.5,831,12,0.0,0.8955972999817036,0.8955972999817036,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,64.1,3,ae64__uint4__roi0.5,831,12,0.3910950661853189,0.8955972999817036,0.9037653953196493,0.008168095337945566,0.0014096759418901663,0.015412465838783185,0.00599880023995201,True,True,0.21595680863827235,False
utility_v5_frame,vulnerable_present,75.2,4,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,79.2,5,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,90.0,6,ae32__uint4__roi0.0,831,12,0.6089049338146811,0.9213433248863576,0.9135240386922019,-0.00781928619415553,-0.013622142553426572,-0.0026495747557274732,0.999000199960008,True,True,1.0,False
utility_v5_frame,vulnerable_present,94.2,7,ae32__uint4__roi0.0,831,12,0.6089049338146811,0.9213433248863576,0.9135240386922019,-0.00781928619415553,-0.013554546531715004,-0.0025931800620327124,0.9976004799040192,True,True,1.0,False
utility_v5_frame,vulnerable_present,96.4,8,ae32__uint4__roi0.0,831,12,0.6089049338146811,0.9213433248863576,0.9121985366504645,-0.009144788235892962,-0.01597430710749782,-0.0014307548806538639,0.9876024795040992,True,True,1.0,False
utility_v5_frame,vulnerable_present,101.1,9,ae64__uint4__roi0.0,831,12,0.3910950661853189,0.9160334303902621,0.9185649023964424,0.002531472006180311,-0.0006166813069954205,0.006544714846171134,0.07358528294341132,True,True,1.0,False
utility_v5_frame,vulnerable_present,117.9,10,ae64__uint4__roi0.0,831,12,0.3910950661853189,0.9160334303902621,0.9185649023964424,0.002531472006180311,-0.0007286926793285883,0.00653580114493149,0.07378524295140972,True,True,1.0,False
utility_v5_frame,vulnerable_present,122.7,11,ae64__uint4__roi0.0,831,12,0.3910950661853189,0.9160334303902621,0.9185649023964424,0.002531472006180311,-0.0007288482151985171,0.006571457201870141,0.07998400319936012,True,True,1.0,False
utility_v5_frame,vulnerable_present,124.4,12,ae64__uint4__roi0.0,831,12,0.3910950661853189,0.9160334303902621,0.9185649023964424,0.002531472006180311,-0.0007169309147421115,0.0065605583273051155,0.06858628274345131,True,True,1.0,False
utility_v5_frame,vulnerable_present,129.2,13,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,148.6,14,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,153.9,15,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,154.6,16,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,163.4,17,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,174.7,18,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,192.8,19,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,195.7,20,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,200.6,21,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,203.1,22,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,228.6,23,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,239.4,24,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,251.8,25,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,260.9,26,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,267.7,27,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,289.0,28,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,vulnerable_present,341.0,29,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9209632970740385,-3.7120038872107895e-05,-7.828538810366661e-05,-6.338562214991637e-06,0.9958008398320336,True,True,1.0,False
utility_v5_frame,vulnerable_present,392.0,30,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9231321540062479,0.0021317368933374955,-0.0018908168757573,0.006345634242142319,0.15116976604679064,True,True,1.0,False
utility_v5_frame,vulnerable_present,452.2,31,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9231321540062479,0.0021317368933374955,-0.0018348985465314123,0.0061910111338435445,0.14997000599880023,True,True,1.0,False
utility_v5_frame,vulnerable_present,565.6,32,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9231321540062479,0.0021317368933374955,-0.001805510530294479,0.006204518064546971,0.14297140571885622,True,True,1.0,False
utility_v5_frame,vulnerable_present,598.1,33,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9231321540062479,0.0021317368933374955,-0.001963281057394363,0.006237364112169551,0.15176964607078583,True,True,1.0,False
utility_v5_frame,vulnerable_present,759.7,34,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9231321540062479,0.0021317368933374955,-0.0019314126394268862,0.006180404858927767,0.14977004599080185,True,True,1.0,False
utility_v5_frame,vulnerable_present,784.8,35,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9231082847259032,0.0021078676129926924,-0.00111736440179109,0.006180839947484498,0.11317736452709458,True,True,1.0,False
utility_v5_frame,vulnerable_present,1050.3,36,ae128__uint6__roi0.0,831,12,0.3910950661853189,0.9210004171129105,0.9226314508634011,0.001631033750490518,-0.0016431117313875305,0.005569915115716925,0.17816436712657469,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,49.4,1,ae32__uint4__roi0.5,831,12,0.0,0.893373215746533,0.893373215746533,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,61.3,2,ae64__uint4__roi0.5,831,12,0.0,0.8955972999817036,0.8955972999817036,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,64.1,3,ae64__uint4__roi0.5,831,12,0.45126353790613716,0.8955972999817036,0.9010697627660563,0.005472462784352905,0.0008827599718576176,0.009899520822535018,0.010197960407918417,True,True,0.2957408518296341,False
utility_v5_frame,reference_low_confidence_or_miss,75.2,4,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,79.2,5,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,90.0,6,ae32__uint4__roi0.0,831,12,0.0,0.9213433248863576,0.9213433248863576,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,94.2,7,ae32__uint4__roi0.0,831,12,0.0,0.9213433248863576,0.9213433248863576,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,96.4,8,ae32__uint4__roi0.0,831,12,0.0,0.9213433248863576,0.9213433248863576,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,101.1,9,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,117.9,10,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,122.7,11,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,124.4,12,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,129.2,13,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.0027396396368800213,0.0011829904284652952,0.7786442711457708,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,148.6,14,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.0027515882438258745,0.0011542276145008244,0.7936412717456509,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,153.9,15,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.0027714932301779343,0.0011338190597136976,0.7810437912417516,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,154.6,16,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.0027543983388246566,0.001077907727877132,0.785242951409718,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,163.4,17,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.0028056529378920935,0.0010655104936489277,0.7856428714257149,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,174.7,18,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.00278115696483416,0.0011179687500206608,0.7748450309938012,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,192.8,19,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.002737351186388906,0.0011638251036071496,0.7770445910817837,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,195.7,20,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.0027264173579745177,0.0010929501538023052,0.7936412717456509,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,200.6,21,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9213304900281827,-0.0007699833593709968,-0.002867203998243156,0.0011395097376608182,0.7868426314737053,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,203.1,22,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9215650484540587,-0.000535424933495013,-0.0024983381738698414,0.0013865257117859889,0.6984603079384123,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,228.6,23,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9215650484540587,-0.000535424933495013,-0.002563337993330825,0.001302440633239731,0.7016596680663867,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,239.4,24,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9215650484540587,-0.000535424933495013,-0.002521606280121943,0.0013309264937436305,0.7012597480503899,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,251.8,25,ae128__uint4__roi0.0,831,12,0.45126353790613716,0.9221004733875536,0.9215650484540587,-0.000535424933495013,-0.0025351112879067224,0.0013911451978807594,0.6970605878824235,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,260.9,26,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9201728778393765,-0.000827539273534023,-0.002607685948231641,0.0009570083123952881,0.8144371125774845,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,267.7,27,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9201944181964207,-0.0008059989164898468,-0.002667072305123839,0.0009944947740457538,0.8040391921615677,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,289.0,28,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9201944181964207,-0.0008059989164898468,-0.002692393779129328,0.0009380579454359747,0.8040391921615677,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,341.0,29,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9201944181964207,-0.0008059989164898468,-0.002678842712677732,0.0009500259411442238,0.8074385122975405,True,True,1.0,False
utility_v5_frame,reference_low_confidence_or_miss,392.0,30,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9249742438863111,0.003973826773400579,0.0015212180986757878,0.006183993678657328,0.0009998000399920016,True,True,0.03199360127974405,False
utility_v5_frame,reference_low_confidence_or_miss,452.2,31,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9249742438863111,0.003973826773400579,0.0015228178393629469,0.006165196106578337,0.0005998800239952009,True,True,0.02039592081583683,False
utility_v5_frame,reference_low_confidence_or_miss,565.6,32,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9249742438863111,0.003973826773400579,0.0014926654936377735,0.0062325671571511745,0.001799640071985603,True,True,0.05578884223155369,False
utility_v5_frame,reference_low_confidence_or_miss,598.1,33,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9249742438863111,0.003973826773400579,0.0015303132475405583,0.006142464732844647,0.0007998400319936012,True,True,0.026394721055788842,False
utility_v5_frame,reference_low_confidence_or_miss,759.7,34,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9249742438863111,0.003973826773400579,0.0014926217044587602,0.006184676177677556,0.001799640071985603,True,True,0.05578884223155369,False
utility_v5_frame,reference_low_confidence_or_miss,784.8,35,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9277778466574101,0.00677742954449958,0.005214704934983572,0.008445470776193406,0.0001999600079984003,True,True,0.007198560287942411,False
utility_v5_frame,reference_low_confidence_or_miss,1050.3,36,ae128__uint6__roi0.0,831,12,0.45126353790613716,0.9210004171129105,0.9283354089478214,0.007334991834910823,0.006022452230952035,0.008685769988622222,0.0001999600079984003,True,True,0.007198560287942411,False
utility_v5_frame,small_object_present,49.4,1,ae32__uint4__roi0.5,831,12,0.0,0.893373215746533,0.893373215746533,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,61.3,2,ae64__uint4__roi0.5,831,12,0.0,0.8955972999817036,0.8955972999817036,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,64.1,3,ae64__uint4__roi0.5,831,12,0.0,0.8955972999817036,0.8955972999817036,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,75.2,4,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,79.2,5,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,90.0,6,ae32__uint4__roi0.0,831,12,0.516245487364621,0.9213433248863576,0.9159017003344232,-0.005441624551934183,-0.00955253046257702,-0.0012481590432293205,0.9948010397920416,True,True,1.0,False
utility_v5_frame,small_object_present,94.2,7,ae32__uint4__roi0.0,831,12,0.516245487364621,0.9213433248863576,0.9159017003344232,-0.005441624551934183,-0.009538541765142938,-0.0011689706355791742,0.9942011597680463,True,True,1.0,False
utility_v5_frame,small_object_present,96.4,8,ae32__uint4__roi0.0,831,12,0.516245487364621,0.9213433248863576,0.9086193164803132,-0.012724008406044252,-0.01637020052555198,-0.008847260927910019,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,101.1,9,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,117.9,10,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,122.7,11,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,124.4,12,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,129.2,13,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,148.6,14,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,153.9,15,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,154.6,16,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,163.4,17,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,174.7,18,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,192.8,19,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,195.7,20,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,200.6,21,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,203.1,22,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,228.6,23,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,239.4,24,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,251.8,25,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,260.9,26,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,267.7,27,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
