time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:50:40.696248,0,840,0,-2147483648,-183,-93,-90,3,-93,4
20:50:40.696396,0,840,0,-2147483648,-183,-93,-90,3,-93,4
20:50:41.727109,0,940,0,-2147483648,-183,-95,-90,5,-95,4
20:50:41.727404,0,940,0,-2147483648,-183,-95,-90,5,-95,4
20:50:42.749365,0,16,0,-2147483648,-183,-95,-90,5,-95,4
20:50:42.749628,0,16,0,-2147483648,-183,-95,-90,5,-95,4
20:50:43.830024,0,116,0,-2147483648,-183,-93,-90,3,-93,4
20:50:43.830244,0,116,0,-2147483648,-183,-93,-90,3,-93,4
20:50:44.986310,0,216,0,-2147483648,-183,-96,-90,6,-96,4
20:50:44.986442,0,216,0,-2147483648,-183,-96,-90,6,-96,4
20:50:46.255204,0,316,0,-2147483648,-183,-96,-90,6,-96,4
20:50:46.255258,0,316,0,-2147483648,-183,-95,-90,5,-95,4
20:50:47.532636,0,416,0,-2147483648,-183,-95,-90,5,-95,4
20:50:47.532766,0,416,0,-2147483648,-183,-95,-90,5,-95,4
20:50:48.707841,0,516,0,-2147483648,-183,-96,-90,6,-96,4
20:50:48.707849,0,516,0,-2147483648,-183,-96,-90,6,-96,4
20:50:49.932552,0,616,0,-2147483648,-183,-93,-90,3,-93,4
20:50:49.932702,0,616,0,-2147483648,-183,-93,-90,3,-93,4
20:50:51.119115,0,716,0,-2147483648,-183,-90,-90,0,-90,4
20:50:51.119512,0,716,0,-2147483648,-183,-90,-90,0,-90,4
20:50:52.260684,0,816,0,-2147483648,-183,-93,-90,3,-93,4
20:50:52.260824,0,816,0,-2147483648,-183,-95,-90,5,-95,4
20:50:53.424380,0,916,0,-2147483648,-183,-93,-90,3,-93,4
20:50:53.424670,0,916,0,-2147483648,-183,-95,-90,5,-95,4
20:50:54.651887,0,1016,0,-2147483648,-183,-95,-90,5,-95,4
20:50:54.652123,0,1016,0,-2147483648,-183,-93,-90,3,-93,4
20:50:55.818088,0,92,0,-2147483648,-183,-95,-90,5,-95,4
20:50:55.818378,0,92,0,-2147483648,-183,-93,-90,3,-93,4
20:50:56.122674,0,114,0,-2147483648,-183,-95,-90,5,-95,4
20:50:56.184085,0,115,0,-2147483648,-183,-95,-90,5,-95,4
20:50:57.078137,0,192,0,-2147483648,-183,-95,-90,5,-95,4
20:50:57.078464,0,192,0,-2147483648,-183,-95,-90,5,-95,4
20:50:58.307326,0,292,0,-2147483648,-183,-95,-90,5,-95,4
20:50:58.307612,0,292,0,-2147483648,-183,-95,-90,5,-95,4
20:50:59.458001,0,392,0,-2147483648,-183,-95,-90,5,-95,4
20:50:59.458195,0,392,0,-2147483648,-183,-95,-90,5,-95,4
20:51:00.598496,0,492,0,-2147483648,-183,-93,-90,3,-93,4
20:51:00.598806,0,492,0,-2147483648,-183,-93,-90,3,-93,4
20:51:01.734333,0,592,0,-2147483648,-183,-95,-90,5,-95,4
20:51:01.734758,0,592,0,-2147483648,-183,-95,-90,5,-95,4
20:51:02.798236,0,692,0,-2147483648,-183,-93,-90,3,-93,4
20:51:02.798561,0,692,0,-2147483648,-183,-93,-90,3,-93,4
20:51:03.400090,0,743,0,-2147483648,-183,-95,-90,5,-95,4
20:51:04.003557,0,792,0,-2147483648,-183,-95,-90,5,-95,4
20:51:04.003695,0,792,0,-2147483648,-183,-95,-90,5,-95,4
20:51:05.214049,0,892,0,-2147483648,-183,-93,-90,3,-93,4
20:51:05.214141,0,892,0,-2147483648,-183,-95,-90,5,-95,4
20:51:05.650611,0,922,0,-2147483648,-183,-93,-90,3,-93,4
20:51:06.460799,0,992,0,-2147483648,-183,-95,-90,5,-95,4
20:51:06.461153,0,992,0,-2147483648,-183,-93,-90,3,-93,4
20:51:07.763667,0,68,0,-2147483648,-183,-90,-90,0,-90,4
20:51:07.763735,0,68,0,-2147483648,-183,-93,-90,3,-93,4
20:51:08.926365,0,168,0,-2147483648,-183,-95,-90,5,-95,4
20:51:08.926560,0,168,0,-2147483648,-183,-95,-90,5,-95,4
20:51:10.118270,0,268,0,-2147483648,-183,-93,-90,3,-93,4
20:51:10.118507,0,268,0,-2147483648,-183,-93,-90,3,-93,4
20:51:11.339072,0,368,0,-2147483648,-183,-93,-90,3,-93,4
20:51:11.339187,0,368,0,-2147483648,-183,-93,-90,3,-93,4
20:51:12.539701,0,468,0,-2147483648,-183,-93,-90,3,-93,4
20:51:12.539706,0,468,0,-2147483648,-183,-93,-90,3,-93,4
20:51:13.707770,0,568,0,-2147483648,-183,-93,-90,3,-93,4
20:51:13.708250,0,568,0,-2147483648,-183,-93,-90,3,-93,4
20:51:14.901701,0,668,0,-2147483648,-183,-93,-90,3,-93,4
20:51:14.901907,0,668,0,-2147483648,-183,-93,-90,3,-93,4
20:51:16.092842,0,768,0,-2147483648,-183,-90,-90,0,-90,4
20:51:16.093081,0,768,0,-2147483648,-183,-90,-90,0,-90,4
20:51:17.301730,0,868,0,-2147483648,-183,-95,-90,5,-95,4
20:51:17.301983,0,868,0,-2147483648,-183,-95,-90,5,-95,4
20:51:18.473185,0,968,0,-2147483648,-183,-93,-90,3,-93,4
20:51:18.473562,0,968,0,-2147483648,-183,-93,-90,3,-93,4
20:51:19.695807,0,44,0,-2147483648,-183,-90,-90,0,-90,4
20:51:19.696100,0,44,0,-2147483648,-183,-90,-90,0,-90,4
20:51:21.027802,0,144,0,-2147483648,-183,-93,-90,3,-93,4
20:51:21.028098,0,144,0,-2147483648,-183,-93,-90,3,-93,4
20:51:22.274429,0,244,0,-2147483648,-183,-93,-90,3,-93,4
20:51:22.274699,0,244,0,-2147483648,-183,-93,-90,3,-93,4
20:51:23.444286,0,344,0,-2147483648,-183,-93,-90,3,-93,4
20:51:23.444697,0,344,0,-2147483648,-183,-93,-90,3,-93,4
20:51:24.517720,0,438,0,-2147483648,-183,-93,-90,3,-93,4
20:51:24.530827,0,439,0,-2147483648,-183,-90,-90,0,-90,4
20:51:24.588205,0,444,0,-2147483648,-183,-95,-90,5,-95,4
20:51:24.588434,0,444,0,-2147483648,-183,-93,-90,3,-93,4
20:51:25.703827,0,544,0,-2147483648,-183,-93,-90,3,-93,4
20:51:25.703988,0,544,0,-2147483648,-183,-93,-90,3,-93,4
20:51:26.944492,0,644,0,-2147483648,-183,-95,-90,5,-95,4
20:51:26.944796,0,644,0,-2147483648,-183,-95,-90,5,-95,4
20:51:28.224517,0,744,0,-2147483648,-183,-95,-90,5,-95,4
20:51:28.224843,0,744,0,-2147483648,-183,-95,-90,5,-95,4
20:51:29.393193,0,844,0,-2147483648,-183,-96,-90,6,-96,4
20:51:29.393797,0,844,0,-2147483648,-183,-95,-90,5,-95,4
20:51:30.622412,0,944,0,-2147483648,-183,-95,-90,5,-95,4
20:51:30.622716,0,944,0,-2147483648,-183,-95,-90,5,-95,4
20:51:31.857441,0,20,0,-2147483648,-183,-93,-90,3,-93,4
20:51:31.857742,0,20,0,-2147483648,-183,-93,-90,3,-93,4
20:51:33.129577,0,120,0,-2147483648,-183,-93,-90,3,-93,4
20:51:33.129971,0,120,0,-2147483648,-183,-93,-90,3,-93,4
20:51:34.357925,0,220,0,-2147483648,-183,-95,-90,5,-95,4
20:51:34.358374,0,220,0,-2147483648,-183,-93,-90,3,-93,4
20:51:35.521569,0,320,0,-2147483648,-183,-93,-90,3,-93,4
20:51:35.521988,0,320,0,-2147483648,-183,-90,-90,0,-90,4
20:51:36.629491,0,420,0,-2147483648,-183,-93,-90,3,-93,4
20:51:36.629779,0,420,0,-2147483648,-183,-93,-90,3,-93,4
20:51:37.650888,0,520,0,-2147483648,-183,-93,-90,3,-93,4
20:51:37.651867,0,520,0,-2147483648,-183,-93,-90,3,-93,4
20:51:38.791879,0,620,0,-2147483648,-183,-95,-90,5,-95,4
20:51:38.792585,0,620,0,-2147483648,-183,-95,-90,5,-95,4
20:51:39.814190,0,720,0,-2147483648,-183,-95,-90,5,-95,4
20:51:39.814464,0,720,0,-2147483648,-183,-95,-90,5,-95,4
20:51:41.039042,0,820,0,-2147483648,-183,-95,-90,5,-95,4
20:51:41.039322,0,820,0,-2147483648,-183,-93,-90,3,-93,4
20:51:41.376796,0,846,0,-2147483648,-183,-95,-90,5,-95,4
20:51:41.377113,0,846,0,-2147483648,-183,-95,-90,5,-95,4
20:51:42.242863,0,920,0,-2147483648,-183,-93,-90,3,-93,4
20:51:42.243189,0,920,0,-2147483648,-183,-93,-90,3,-93,4
20:51:43.458207,0,1020,0,-2147483648,-183,-90,-90,0,-90,4
20:51:43.458517,0,1020,0,-2147483648,-183,-90,-90,0,-90,4
20:51:44.651330,0,96,0,-2147483648,-183,-93,-90,3,-93,4
20:51:44.651466,0,96,0,-2147483648,-183,-95,-90,5,-95,4
20:51:45.893033,0,196,0,-2147483648,-183,-90,-90,0,-90,4
20:51:45.893397,0,196,0,-2147483648,-183,-93,-90,3,-93,4
20:51:47.063193,0,296,0,-2147483648,-183,-95,-90,5,-95,4
20:51:47.063270,0,296,0,-2147483648,-183,-95,-90,5,-95,4
20:51:48.228399,0,396,0,-2147483648,-183,-95,-90,5,-95,4
20:51:48.228811,0,396,0,-2147483648,-183,-95,-90,5,-95,4
20:51:48.856242,0,447,0,-2147483648,-183,-93,-90,3,-93,4
20:51:49.413267,0,496,0,-2147483648,-183,-95,-90,5,-95,4
20:51:49.413324,0,496,0,-2147483648,-183,-90,-90,0,-90,4
20:51:50.576124,0,596,0,-2147483648,-183,-93,-90,3,-93,4
20:51:50.576398,0,596,0,-2147483648,-183,-93,-90,3,-93,4
20:51:51.113896,0,634,0,-2147483648,-183,-93,-90,3,-93,4
20:51:51.831739,0,696,0,-2147483648,-183,-93,-90,3,-93,4
20:51:51.831982,0,696,0,-2147483648,-183,-95,-90,5,-95,4
20:51:53.036589,0,796,0,-2147483648,-183,-93,-90,3,-93,4
20:51:53.037065,0,796,0,-2147483648,-183,-93,-90,3,-93,4
20:51:54.216576,0,896,0,-2147483648,-183,-95,-90,5,-95,4
20:51:54.216730,0,896,0,-2147483648,-183,-95,-90,5,-95,4
20:51:55.392668,0,996,0,-2147483648,-183,-93,-90,3,-93,4
20:51:55.393135,0,996,0,-2147483648,-183,-93,-90,3,-93,4
20:51:56.580718,0,72,0,-2147483648,-183,-95,-90,5,-95,4
20:51:56.580922,0,72,0,-2147483648,-183,-95,-90,5,-95,4
20:51:57.782601,0,172,0,-2147483648,-183,-93,-90,3,-93,4
