time,mono_sec,mono_nsec,ue_id,rb_id,sdu_bytes
20:50:51.069250,894096,132794555,1,1,1504
20:50:51.069263,894096,132808039,1,1,1504
20:50:51.069271,894096,132816062,1,1,1504
20:50:51.069272,894096,132817412,1,1,1504
20:50:51.069273,894096,132818215,1,1,1504
20:50:51.069274,894096,132818925,1,1,1504
20:50:51.069274,894096,132819408,1,1,1504
20:50:51.069275,894096,132819963,1,1,1504
20:50:51.069275,894096,132820638,1,1,1504
20:50:51.069276,894096,132821241,1,1,1504
20:50:51.069276,894096,132821816,1,1,1504
20:50:51.069277,894096,132822413,1,1,1504
20:50:51.069277,894096,132822843,1,1,1504
20:50:51.069278,894096,132823510,1,1,1504
20:50:51.069279,894096,132824067,1,1,1504
20:50:51.069280,894096,132824967,1,1,1504
20:50:51.069280,894096,132825537,1,1,1504
20:50:51.069281,894096,132826467,1,1,1504
20:50:51.069281,894096,132826835,1,1,1504
20:50:51.069283,894096,132828016,1,1,1504
20:50:51.069285,894096,132829911,1,1,1504
20:50:51.069286,894096,132830870,1,1,1504
20:50:51.069288,894096,132833413,1,1,1504
20:50:51.069289,894096,132834400,1,1,1504
20:50:51.069291,894096,132836443,1,1,1504
20:50:51.069293,894096,132838453,1,1,1504
20:50:51.069295,894096,132840716,1,1,1504
20:50:51.069297,894096,132842752,1,1,1504
20:50:51.069299,894096,132844394,1,1,1504
20:50:51.069300,894096,132845558,1,1,1504
20:50:51.069302,894096,132847042,1,1,1504
20:50:51.069304,894096,132849627,1,1,1504
20:50:51.069306,894096,132850920,1,1,1504
20:50:51.069309,894096,132853940,1,1,1504
20:50:51.069309,894096,132854569,1,1,1504
20:50:51.069310,894096,132855791,1,1,1504
20:50:51.069312,894096,132856886,1,1,1504
20:50:51.069312,894096,132857581,1,1,1504
20:50:51.069313,894096,132858678,1,1,1504
20:50:51.069314,894096,132859494,1,1,1504
20:50:51.069315,894096,132860085,1,1,832
20:50:51.069316,894096,132861052,1,1,1504
20:50:51.069319,894096,132864675,1,1,1504
20:50:51.069320,894096,132865459,1,1,1504
20:50:51.069321,894096,132866202,1,1,1504
20:50:51.069322,894096,132866900,1,1,1504
20:50:51.069322,894096,132867449,1,1,1504
20:50:51.069323,894096,132868310,1,1,1504
20:50:51.069324,894096,132869583,1,1,1504
20:50:51.069325,894096,132870195,1,1,1504
20:50:51.069326,894096,132870959,1,1,1504
20:50:51.069326,894096,132871530,1,1,1504
20:50:51.069331,894096,132876403,1,1,1504
20:50:51.069332,894096,132877047,1,1,1504
20:50:51.069333,894096,132877861,1,1,1504
20:50:51.069334,894096,132878851,1,1,1504
20:50:51.069334,894096,132879348,1,1,1504
20:50:51.069335,894096,132880410,1,1,1504
20:50:51.069336,894096,132880885,1,1,1504
20:50:51.069337,894096,132881777,1,1,1504
20:50:51.069337,894096,132882646,1,1,1504
20:50:51.069341,894096,132885782,1,1,1504
20:50:51.069341,894096,132886473,1,1,1504
