recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
879858578850502,1786665222027773283,127.0.0.1,1,736870912,0,7,60000,60028,0
879858578959720,1786665222027842867,127.0.0.1,1,736870912,1,7,60000,60028,0
879858579009829,1786665222027891321,127.0.0.1,1,736870912,2,7,60000,60028,0
879858579050626,1786665222027931901,127.0.0.1,1,736870912,3,7,60000,60028,0
879858579087573,1786665222027968637,127.0.0.1,1,736870912,4,7,60000,60028,0
879858579127891,1786665222028009137,127.0.0.1,1,736870912,5,7,60000,60028,0
879858579195025,1786665222028076121,127.0.0.1,1,736870912,6,7,49656,49684,0
879858828468966,1786665222277369641,127.0.0.1,0,368435456,0,7,60000,60028,0
879858828535621,1786665222277424542,127.0.0.1,0,368435456,1,7,60000,60028,0
879858828648926,1786665222277533616,127.0.0.1,0,368435456,2,7,60000,60028,0
879858828680023,1786665222277563986,127.0.0.1,0,368435456,3,7,60000,60028,0
879858828709448,1786665222277593355,127.0.0.1,0,368435456,4,7,60000,60028,0
879858828738270,1786665222277622091,127.0.0.1,0,368435456,5,7,60000,60028,0
879858828759288,1786665222277642946,127.0.0.1,0,368435456,6,7,49656,49684,0
879859078535414,1786665222527443011,127.0.0.1,1,736870913,0,7,60000,60028,0
879859078601574,1786665222527492919,127.0.0.1,1,736870913,1,7,60000,60028,0
879859078627030,1786665222527513743,127.0.0.1,1,736870913,2,7,60000,60028,0
879859078646700,1786665222527533209,127.0.0.1,1,736870913,3,7,60000,60028,0
879859078667622,1786665222527554020,127.0.0.1,1,736870913,4,7,60000,60028,0
879859078684980,1786665222527571471,127.0.0.1,1,736870913,5,7,60000,60028,0
879859078740102,1786665222527628972,127.0.0.1,1,736870913,6,7,49656,49684,0
879859328465634,1786665222777369900,127.0.0.1,0,368435457,0,7,60000,60028,0
879859328513450,1786665222777406273,127.0.0.1,0,368435457,1,7,60000,60028,0
879859328527759,1786665222777417177,127.0.0.1,0,368435457,2,7,60000,60028,0
879859328537138,1786665222777426260,127.0.0.1,0,368435457,3,7,60000,60028,0
879859328681853,1786665222777571290,127.0.0.1,0,368435457,4,7,60000,60028,0
879859328689211,1786665222777578371,127.0.0.1,0,368435457,5,7,60000,60028,0
879859328697468,1786665222777587876,127.0.0.1,0,368435457,6,7,49656,49684,0
879859578512966,1786665223027438188,127.0.0.1,1,736870914,0,7,60000,60028,0
879859578584094,1786665223027479732,127.0.0.1,1,736870914,1,7,60000,60028,0
879859578608841,1786665223027501066,127.0.0.1,1,736870914,2,7,60000,60028,0
879859578628682,1786665223027520551,127.0.0.1,1,736870914,3,7,60000,60028,0
879859578647259,1786665223027538987,127.0.0.1,1,736870914,4,7,60000,60028,0
879859578664897,1786665223027556891,127.0.0.1,1,736870914,5,7,60000,60028,0
879859578702439,1786665223027594093,127.0.0.1,1,736870914,6,7,49656,49684,0
879859828608658,1786665223277517637,127.0.0.1,0,368435458,0,7,60000,60028,0
879859828652549,1786665223277550688,127.0.0.1,0,368435458,1,7,60000,60028,0
879859828682028,1786665223277576754,127.0.0.1,0,368435458,2,7,60000,60028,0
879859828691390,1786665223277585847,127.0.0.1,0,368435458,3,7,60000,60028,0
879859828699819,1786665223277594145,127.0.0.1,0,368435458,4,7,60000,60028,0
879859828706579,1786665223277601083,127.0.0.1,0,368435458,5,7,60000,60028,0
879859828716056,1786665223277612118,127.0.0.1,0,368435458,6,7,49656,49684,0
879860028686053,1786665223477604443,127.0.0.1,1,736870915,0,7,60000,60028,0
879860028750894,1786665223477649797,127.0.0.1,1,736870915,1,7,60000,60028,0
879860028764077,1786665223477660853,127.0.0.1,1,736870915,2,7,60000,60028,0
879860028773603,1786665223477670208,127.0.0.1,1,736870915,3,7,60000,60028,0
879860028805249,1786665223477701843,127.0.0.1,1,736870915,4,7,60000,60028,0
879860028813478,1786665223477710231,127.0.0.1,1,736870915,5,7,60000,60028,0
879860028822269,1786665223477720567,127.0.0.1,1,736870915,6,7,49656,49684,0
879860278509744,1786665223727426335,127.0.0.1,0,368435459,0,7,60000,60028,0
879860278569979,1786665223727474064,127.0.0.1,0,368435459,1,7,60000,60028,0
879860278589039,1786665223727488936,127.0.0.1,0,368435459,2,7,60000,60028,0
879860278600153,1786665223727499452,127.0.0.1,0,368435459,3,7,60000,60028,0
879860278607897,1786665223727507039,127.0.0.1,0,368435459,4,7,60000,60028,0
879860278617119,1786665223727516369,127.0.0.1,0,368435459,5,7,60000,60028,0
879860278627035,1786665223727528468,127.0.0.1,0,368435459,6,7,49656,49684,0
879860528591773,1786665223977510683,127.0.0.1,1,736870916,0,7,60000,60028,0
879860528640098,1786665223977547235,127.0.0.1,1,736870916,1,7,60000,60028,0
879860528657635,1786665223977559621,127.0.0.1,1,736870916,2,7,60000,60028,0
879860528667736,1786665223977569480,127.0.0.1,1,736870916,3,7,60000,60028,0
879860528677224,1786665223977578818,127.0.0.1,1,736870916,4,7,60000,60028,0
879860528685866,1786665223977587651,127.0.0.1,1,736870916,5,7,60000,60028,0
879860528693123,1786665223977597137,127.0.0.1,1,736870916,6,7,49656,49684,0
879860778531243,1786665224227460903,127.0.0.1,0,368435460,0,7,60000,60028,0
879860778598437,1786665224227507843,127.0.0.1,0,368435460,1,7,60000,60028,0
879860778624842,1786665224227529651,127.0.0.1,0,368435460,2,7,60000,60028,0
879860778644618,1786665224227549095,127.0.0.1,0,368435460,3,7,60000,60028,0
