model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,26060,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,8650,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,94026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,66797,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,50773,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,33638,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,16095,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,6077,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,234332,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,166818,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,124323,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,78016,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,31891,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,11263,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,179376,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,127083,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,94872,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,60020,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,25304,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,9903,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,94187,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,66255,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,50268,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,32948,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,15355,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,6750,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,233588,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,166620,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,125197,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,80006,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,33343,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,10845,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,178993,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,127565,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,97156,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,62259,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,27276,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,9114,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,92695,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,65996,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,51058,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,33927,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,16388,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,6709,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,234585,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,168546,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,128821,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,82835,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,36835,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,12223,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,179168,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,128995,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,99487,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,64760,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,29838,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,10847,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,93156,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,67649,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,52677,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,35558,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,18037,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,7523,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,235221,2,1,1,0,1,1,0,0,0,0,0.7153365236353613,0.5117063420467237,0.7153365236353613,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,169232,2,1,1,0,1,1,0,0,0,0,1.0476046829810557,1.0974755718038383,1.0476046829810557,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,130230,2,1,1,0,1,1,0,0,0,0,0.791102710794161,0.6258434990258699,0.791102710794161,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,84381,2,1,1,0,1,1,0,0,0,0,0.7863628239605203,0.6183664909071642,0.7863628239605203,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,36905,1,1,0,0,1,0,0,0,0,0,0.7232923677455824,0.5231518492390107,0.7232923677455824,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,10872,2,1,1,0,1,1,0,0,0,0,1.2111543995851581,1.466894979634485,1.2111543995851581,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,178879,2,1,1,0,1,1,0,0,0,0,1.072033564444137,1.1492559632948016,1.072033564444137,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,129010,2,1,1,0,1,1,0,0,0,0,0.7272680124010015,0.5289187618617033,0.7272680124010015,0.0
ae32,32,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,100079,2,1,1,0,1,1,0,0,0,0,0.7829421125495287,0.6129983516035189,0.7829421125495287,0.0
ae32,32,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,65611,2,1,1,0,1,1,0,0,0,0,0.787675038294898,0.6204319659528691,0.787675038294898,0.0
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,30867,1,1,0,0,1,0,0,0,0,0,0.7166262432749977,0.5135531725504362,0.7166262432749977,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,9713,2,1,1,0,1,1,0,0,0,0,1.2106931672072305,1.465777945122275,1.2106931672072305,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,92422,2,1,1,0,1,1,0,0,0,0,0.699999792528667,0.4899997095401768,0.699999792528667,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,66929,2,1,1,0,1,1,0,0,0,0,0.6096501980849129,0.3716733640249736,0.6096501980849129,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,52864,1,1,0,0,1,0,0,0,0,0,0.709904607481509,0.5039645517234753,0.709904607481509,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,36252,1,1,0,0,1,0,0,0,0,0,0.7117024517796733,0.5065203798691982,0.7117024517796733,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,18537,1,1,0,0,1,0,0,0,0,0,0.7452119100095494,0.5553407908200808,0.7452119100095494,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,6551,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,235116,2,1,1,0,1,1,0,0,0,0,1.2001548751538493,1.4403717243555516,1.2001548751538493,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,169220,2,1,1,0,1,1,0,0,0,0,1.1994655493939463,1.4387176041829215,1.1994655493939463,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,129466,2,1,1,0,1,1,0,0,0,0,1.101898100932784,1.2141794248392757,1.101898100932784,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,83438,2,1,1,0,1,1,0,0,0,0,1.100802000370127,1.2117650440188732,1.100802000370127,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,36528,2,1,1,0,1,1,0,0,0,0,1.2346819472576953,1.5244395108840543,1.2346819472576953,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,10951,2,1,1,0,1,1,0,0,0,0,1.0333375357730703,1.0677864628375613,1.0333375357730703,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,178890,2,1,1,0,1,1,0,0,0,0,1.199792672634025,1.4395024573062964,1.199792672634025,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,129185,2,1,1,0,1,1,0,0,0,0,1.176188516163918,1.3834194255558794,1.176188516163918,0.0
ae32,32,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,99582,2,1,1,0,1,1,0,0,0,0,1.0990325230057587,1.2078724866244035,1.0990325230057587,0.0
ae32,32,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,64855,2,1,1,0,1,1,0,0,0,0,1.0980063900613974,1.2056180326156616,1.0980063900613974,0.0
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,30426,2,1,1,0,1,1,0,0,0,0,1.1833347865651516,1.4002812170951928,1.1833347865651516,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,9898,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,92109,2,1,1,0,1,1,0,0,0,0,1.1188513544165533,1.2518283532797556,1.1188513544165533,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,66849,2,1,1,0,1,1,0,0,0,0,0.9973306503024906,0.9946684260327887,0.9973306503024906,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,52312,2,1,1,0,1,1,0,0,0,0,0.9871957609481355,0.9745554704339684,0.9871957609481355,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,35689,2,1,1,0,1,1,0,0,0,0,0.9809707750613614,0.9623036615244882,0.9809707750613614,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,18357,2,1,1,0,1,1,0,0,0,0,1.231494569953079,1.5165788758239191,1.231494569953079,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,6827,2,1,1,0,1,1,0,0,0,0,0.8382382988687301,0.7026434456903425,0.8382382988687301,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,234224,7,3,4,0,3,4,0,0,0,0,2.1544492923100442,1.5836046669882564,2.1544492923100442,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,168882,7,3,4,0,3,4,0,0,0,0,2.1460284767566584,1.5770461868304957,2.1460284767566584,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,127873,7,3,4,0,3,4,0,0,0,0,2.390382970834999,2.1500047940671068,2.390382970834999,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,82556,7,3,4,0,3,4,0,0,0,0,2.4464204477670135,2.164848744510886,2.4464204477670135,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,35967,7,3,4,0,3,4,0,0,0,0,2.522885993869716,2.215390997366011,2.522885993869716,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,11679,3,2,1,1,2,1,1,0,0,0,3.4542083121108886,6.437568526398635,3.4542083121108886,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,178744,7,3,4,0,3,4,0,0,0,0,1.9711432862010008,1.3209080963650344,1.9711432862010008,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,129010,7,3,4,0,3,4,0,0,0,0,3.132413212433801,4.343213723946003,3.132413212433801,0.0
ae32,32,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,98556,7,3,4,0,3,4,0,0,0,0,2.5567243691775685,2.391675198838655,2.5567243691775685,0.0
ae32,32,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,64265,7,3,4,0,3,4,0,0,0,0,2.3830343544186983,2.067715459531018,2.3830343544186983,0.0
ae32,32,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,29636,7,3,4,0,3,4,0,0,0,0,2.476964348869404,2.181997118423607,2.476964348869404,0.0
ae32,32,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,10584,3,2,1,1,2,1,1,0,0,0,3.5695327917510227,6.990152296097158,3.5695327917510227,0.0
ae32,32,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,91381,7,3,4,0,3,4,0,0,0,0,2.5160423938809435,2.548075566297598,2.5160423938809435,0.0
ae32,32,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,66665,7,3,4,0,3,4,0,0,0,0,3.142926236185613,4.908654064021267,3.142926236185613,0.0
ae32,32,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,51416,7,3,4,0,3,4,0,0,0,0,2.345614372845783,2.2146888437795167,2.345614372845783,0.0
ae32,32,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,35025,6,3,3,0,3,3,0,0,0,0,1.9508113292405926,1.3621222586734518,1.9508113292405926,0.0
ae32,32,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,17588,7,3,4,0,3,4,0,0,0,0,2.5021650200915753,2.1512197791581156,2.5021650200915753,0.0
ae32,32,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,7654,3,2,1,1,2,1,1,0,0,0,3.193012537623093,5.2991948953400145,3.193012537623093,0.0
ae32,32,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,234503,5,3,2,0,3,2,0,0,0,0,4.561381841994889,7.745409348768841,4.561381841994889,0.0
ae32,32,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,168969,5,3,2,0,3,2,0,0,0,0,4.5598959708674105,7.779155004227625,4.5598959708674105,0.0
ae32,32,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,127117,6,3,3,0,3,3,0,0,0,0,3.9702069728540517,5.378233747237967,3.9702069728540517,0.0
ae32,32,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,82050,6,3,3,0,3,3,0,0,0,0,3.9246388621262547,5.2150652732971885,3.9246388621262547,0.0
ae32,32,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,35003,5,3,2,0,3,2,0,0,0,0,4.028320718312742,5.448521901846631,4.028320718312742,0.0
ae32,32,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,11410,3,2,1,1,2,1,1,0,0,0,2.7654436380735317,4.136216571288509,2.7654436380735317,0.0
ae32,32,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,178077,5,3,2,0,3,2,0,0,0,0,4.491330299190203,7.504064157909136,4.491330299190203,0.0
ae32,32,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,128993,5,3,2,0,3,2,0,0,0,0,4.475515816568258,7.502594217526896,4.475515816568258,0.0
