model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped,conf_00,conf_01,conf_02,conf_10,conf_11,conf_12,conf_20,conf_21,conf_22
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,627229,2,1,1,1,1,1,0,0,0,1,1.3050106809051611,1.7030528772765523,1.3050106809051611,0.0,919747,311,2,357,794,0,389,0,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,434586,2,1,1,1,1,1,0,0,0,1,1.3111545182404811,1.7191261707024281,1.3111545182404811,0.0,919753,306,1,362,789,0,389,0,0
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,180509,2,1,1,1,1,1,0,0,0,1,1.5872069508592626,2.5192259048559573,1.5872069508592626,0.0,919779,274,7,445,706,0,389,0,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,68679,6,2,4,0,1,1,0,1,3,0,3.3864518323885826,5.740811879084056,1.7514662481819347,1.6349855842066479,919840,219,1,586,565,0,389,0,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,812375,4,2,2,0,1,1,0,1,1,0,1.658560686142109,1.6870179238559606,1.2239993247832779,0.43456136135883094,919784,276,0,333,818,0,389,0,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,589746,4,2,2,0,1,1,0,1,1,0,1.6872524575939591,1.6875010586618935,1.2070066292270702,0.4802458283668888,919770,290,0,321,830,0,389,0,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,470491,2,1,1,1,1,1,0,0,0,1,1.3390378436793755,1.7930223468055118,1.3390378436793755,0.0,919746,308,6,365,786,0,389,0,0
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,339947,2,1,1,1,1,1,0,0,0,1,1.3570215216045818,1.8415074100980144,1.3570215216045818,0.0,919751,305,4,362,789,0,389,0,0
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,153503,2,1,1,1,1,1,0,0,0,1,1.6378148828265284,2.682437590408075,1.6378148828265284,0.0,919769,281,10,435,716,0,389,0,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,63419,4,2,2,0,1,1,0,1,1,0,3.728302126293775,6.9994363886259165,1.707119193511177,2.0211829327825983,919840,220,0,585,566,0,389,0,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,407342,4,2,2,0,1,1,0,1,1,0,1.0792041024259187,0.7388132373790718,0.25989462368143545,0.8193094787444832,919767,293,0,331,820,0,389,0,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,300120,4,2,2,0,1,1,0,1,1,0,0.9685849756952554,0.5105929288901212,0.34021871973068013,0.6283662559645753,919697,363,0,260,891,0,386,3,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,245988,3,2,1,0,1,1,0,1,0,0,0.9919439177621004,0.5084814005474683,0.5868153200992918,0.4051285976628086,919681,368,11,315,836,0,389,0,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,189677,4,2,2,0,1,1,0,1,1,0,0.829513057208021,0.34664538029548286,0.4508080490725297,0.37870500813549135,919727,329,4,346,805,0,389,0,0
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,96092,2,1,1,1,1,1,0,0,0,1,1.1414564181032227,1.3029227544290392,1.1414564181032227,0.0,919745,303,12,425,726,0,389,0,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,2,1,1,46630,6,2,4,0,1,1,0,1,3,0,3.253280338612564,5.329722473687723,1.4891520009313546,1.7641283376812091,919754,298,8,573,578,0,389,0,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,1072436,2,2,0,0,1,0,0,1,0,0,0.9665089271251601,0.5546513775991444,0.2739919197416297,0.6925170073835305,916907,982,98,363,2614,8,628,0,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,775908,2,2,0,0,1,0,0,1,0,0,0.9619079142245099,0.5519594063886224,0.26961774551477585,0.692290168709734,916844,1032,111,347,2628,10,628,0,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,618017,2,2,0,0,1,0,0,1,0,0,1.2554202371970824,0.9481510458202915,0.9106509780005567,0.3447692591965257,916508,1198,281,351,2616,18,587,0,41
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,419442,2,2,0,0,1,0,0,1,0,0,1.25461132160089,0.9338788923883197,0.8982799291763865,0.3563313924245036,916503,1220,264,339,2628,18,599,0,29
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,174841,3,2,1,0,1,0,0,1,1,0,1.9076090908366603,2.018205807354968,1.269018429656979,0.6385906611796811,916484,1415,88,373,2599,13,628,0,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,63395,2,2,0,0,1,0,0,1,0,0,1.3572202857133415,1.28081585396956,0.2544684200836938,1.1027518656296478,917912,75,0,2053,932,0,628,0,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,798941,2,2,0,0,1,0,0,1,0,0,1.0659253912168696,0.6546806320093184,0.3248976070076556,0.741027784209214,916872,998,117,363,2612,10,628,0,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,576269,2,2,0,0,1,0,0,1,0,0,1.0282652524993794,0.5864374614804925,0.3441727093108918,0.6840925431884877,916797,1052,138,332,2643,10,628,0,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,469213,2,2,0,0,1,0,0,1,0,0,1.2282497704691446,0.8899113105281191,0.8745212765300028,0.35372849393914185,916497,1203,287,337,2629,19,572,0,56
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,327989,2,2,0,0,1,0,0,1,0,0,1.2439482458043574,0.9287402020168777,0.9003951915167941,0.3435530542875631,916543,1203,241,339,2628,18,595,0,33
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,145628,3,2,1,0,1,0,0,1,1,0,2.052200897132984,2.2812733375877126,1.3223343734392186,0.7298665236937655,916425,1472,90,355,2616,14,628,0,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,57345,2,2,0,0,1,0,0,1,0,0,1.6065330473820831,1.5783461969794228,0.4238775538895716,1.1826554934925115,917917,70,0,2073,912,0,628,0,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,396948,2,2,0,0,1,0,0,1,0,0,1.416008058587257,1.297122439492261,0.3242182632077598,1.0917897953794973,916796,1015,176,345,2631,9,627,0,1
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,290748,2,2,0,0,1,0,0,1,0,0,1.4908502066368752,1.5301451316050447,0.28780737950824786,1.2030428271286273,916793,1052,142,339,2638,8,626,0,2
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,244829,2,2,0,0,1,0,0,1,0,0,1.6206502265892064,1.6081871886113022,0.4263110444511043,1.1943391821381022,915785,1698,504,235,2728,22,533,0,95
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,186089,2,2,0,0,1,0,0,1,0,0,1.547395563222047,1.359784567373619,0.48859424530010637,1.0588013179219407,916028,1580,379,263,2702,20,594,0,34
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,92273,2,2,0,0,1,0,0,1,0,0,2.7197133370712763,3.811291178136753,1.1222952446732344,1.5974180923980417,916104,1803,80,287,2685,13,628,0,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,2,1,1,42254,2,2,0,0,1,0,0,1,0,0,1.9558193899525298,1.9192870800977508,0.9201501198366909,1.0356692701158388,917951,36,0,2231,754,0,628,0,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,1072725,2,2,0,0,1,0,0,1,0,0,0.5925706765896263,0.19173029721452958,0.20639570085649142,0.38617497573313486,916878,974,0,430,2655,0,663,0,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,780507,2,2,0,0,1,0,0,1,0,0,0.6037956326662381,0.2033608928478763,0.19924230056688064,0.40455333209935757,916838,1014,0,383,2702,0,663,0,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,625214,2,2,0,0,1,0,0,1,0,0,1.896196397183453,1.9212765611200666,0.6996065762235741,1.1965898209598789,916714,1138,0,576,2509,0,663,0,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,421005,2,2,0,0,1,0,0,1,0,0,1.8927066253112912,1.9155945433416228,0.6969286160105511,1.19577800930074,916667,1185,0,522,2563,0,663,0,0
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,180093,1,1,0,1,1,0,0,0,0,1,0.7835472623972572,0.6139463124102363,0.7835472623972572,0.0,916932,902,18,589,2496,0,663,0,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,67250,1,1,0,1,1,0,0,0,0,1,0.38930213879363623,0.1515561552692996,0.38930213879363623,0.0,917666,186,0,1984,1101,0,663,0,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,798987,2,2,0,0,1,0,0,1,0,0,0.4852301631576474,0.1487138001569705,0.11813688160394463,0.36709328155370274,916868,984,0,417,2668,0,663,0,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,578235,2,2,0,0,1,0,0,1,0,0,0.48336717280932295,0.13358465447514187,0.15013375680268207,0.33323341600664086,916809,1043,0,374,2711,0,663,0,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,473178,2,2,0,0,1,0,0,1,0,0,1.9409292989263562,1.959114649107592,0.7761564183042616,1.1647728806220945,916706,1146,0,553,2532,0,663,0,0
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,333253,2,2,0,0,1,0,0,1,0,0,1.895068398686048,1.8688451291799026,0.7562189995670375,1.1388493991190105,916669,1183,0,525,2560,0,663,0,0
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,150126,1,1,0,1,1,0,0,0,0,1,0.7702454476764092,0.5932780496662321,0.7702454476764092,0.0,916874,953,25,542,2543,0,663,0,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,61042,1,1,0,1,1,0,0,0,0,1,0.4434028917818408,0.1966061244404988,0.4434028917818408,0.0,917646,206,0,1946,1139,0,663,0,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,396573,2,2,0,0,1,0,0,1,0,0,1.0914267277906506,0.7501307036666269,0.26775243804537474,0.8236742897452759,916966,886,0,479,2606,0,663,0,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,292995,2,2,0,0,1,0,0,1,0,0,0.6860387012418114,0.25982301730708435,0.23234309411954812,0.45369560712226337,916925,927,0,431,2654,0,663,0,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,249565,2,2,0,0,1,0,0,1,0,0,1.6676052397346461,1.5258072176368849,0.5736549696360924,1.0939502700985537,916662,1190,0,501,2584,0,663,0,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,188450,2,2,0,0,1,0,0,1,0,0,1.633011721545918,1.5020338521251262,0.5261007895603982,1.1069109319855197,916611,1241,0,458,2627,0,663,0,0
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,94946,1,1,0,1,1,0,0,0,0,1,0.9312154121505767,0.8671621438267684,0.9312154121505767,0.0,916840,980,32,549,2536,0,663,0,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,2,1,1,44019,1,1,0,1,1,0,0,0,0,1,0.37186564581684456,0.13828405853877887,0.37186564581684456,0.0,917466,386,0,1854,1231,0,663,0,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,1073287,1,1,0,1,1,0,0,0,0,1,0.1145915913337466,0.01313123280440039,0.1145915913337466,0.0,916458,1225,0,402,2817,0,698,0,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,777670,1,1,0,1,1,0,0,0,0,1,0.12054476908729377,0.014531041354308974,0.12054476908729377,0.0,916414,1269,0,388,2831,0,698,0,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,619362,1,1,0,1,1,0,0,0,0,1,0.7543791977076528,0.569087973934042,0.7543791977076528,0.0,916273,1410,0,441,2778,0,698,0,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,422981,1,1,0,1,1,0,0,0,0,1,0.7475630988078305,0.5588505866991661,0.7475630988078305,0.0,916242,1441,0,414,2805,0,698,0,0
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,192321,1,1,0,1,1,0,0,0,0,1,0.827201274366994,0.6842619483143788,0.827201274366994,0.0,915991,1625,67,304,2915,0,698,0,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,62395,1,1,0,1,1,0,0,0,0,1,0.31285638069965677,0.09787911494448856,0.31285638069965677,0.0,917262,421,0,1825,1394,0,698,0,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,800681,1,1,0,1,1,0,0,0,0,1,0.15493303248852702,0.02400424455609097,0.15493303248852702,0.0,916489,1194,0,407,2812,0,698,0,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,577073,1,1,0,1,1,0,0,0,0,1,0.1477452821400148,0.02182866839463258,0.1477452821400148,0.0,916427,1256,0,390,2829,0,698,0,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,468582,1,1,0,1,1,0,0,0,0,1,0.7432959055181042,0.5524888031599785,0.7432959055181042,0.0,916278,1405,0,440,2779,0,698,0,0
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,333258,1,1,0,1,1,0,0,0,0,1,0.743393190512898,0.5526334357009458,0.743393190512898,0.0,916244,1439,0,417,2802,0,698,0,0
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,164202,1,1,0,1,1,0,0,0,0,1,0.807919145118549,0.6527333450490871,0.807919145118549,0.0,916110,1527,46,346,2873,0,698,0,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,56283,1,1,0,1,1,0,0,0,0,1,0.34905177763921175,0.12183714347309373,0.34905177763921175,0.0,917267,416,0,1812,1407,0,698,0,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,402860,1,1,0,1,1,0,0,0,0,1,0.33668212556359933,0.11335485367402327,0.33668212556359933,0.0,916546,1137,0,479,2740,0,698,0,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,292420,1,1,0,1,1,0,0,0,0,1,0.35829118555564043,0.12837257364686636,0.35829118555564043,0.0,916495,1188,0,442,2777,0,698,0,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,247261,1,1,0,1,1,0,0,0,0,1,0.5933959126474482,0.35211870914669796,0.5933959126474482,0.0,916190,1493,0,468,2751,0,698,0,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,190513,1,1,0,1,1,0,0,0,0,1,0.6310266795636151,0.3981946703210814,0.6310266795636151,0.0,916259,1424,0,468,2751,0,698,0,0
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,103317,1,1,0,1,1,0,0,0,0,1,0.6158147290590834,0.37922778052611233,0.6158147290590834,0.0,915715,1931,37,250,2969,0,698,0,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,2,1,1,41151,1,1,0,1,1,0,0,0,0,1,0.28714096239580417,0.08244993228558863,0.28714096239580417,0.0,917245,438,0,1771,1448,0,698,0,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,1075100,3,3,0,0,1,0,0,2,0,0,4.522742874063886,11.116413058929034,0.057092352373408664,4.465650521690478,904792,2260,449,1849,10602,3,373,123,1149
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,766974,3,3,0,0,1,0,0,2,0,0,4.520602427565901,11.099687127950776,0.053482817009095206,4.467119610556806,904653,2355,493,1740,10706,8,355,128,1162
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,609168,3,3,0,0,1,0,0,2,0,0,5.096948162148669,13.296651206945961,0.0656372851837642,5.031310876964905,901941,4857,703,808,11566,80,310,142,1193
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,423113,3,3,0,0,1,0,0,2,0,0,5.092967606977082,13.309426140973988,0.06454919517901997,5.028418411798062,902090,4700,711,863,11516,75,288,142,1215
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,185173,3,2,1,1,1,0,0,1,1,1,2.282104473503221,3.52326909589379,0.46308885945823397,1.8190156140449871,902983,4013,505,2067,10318,69,596,137,912
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,69897,5,3,2,0,1,1,0,2,1,0,2.9856334257443446,3.161342432620418,0.822669697386897,2.1629637283574477,907293,131,77,10405,2049,0,1028,0,617
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,800193,3,3,0,0,1,0,0,2,0,0,4.601193896952222,11.537299892877414,0.07296128706613055,4.528232609886092,904723,2283,495,1822,10624,8,370,128,1147
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,566885,3,3,0,0,1,0,0,2,0,0,4.549439715152637,11.2481672170747,0.08502968485414297,4.464410030298494,904582,2400,519,1713,10726,15,358,130,1157
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,459570,3,3,0,0,1,0,0,2,0,0,5.171471541803815,13.665937960162827,0.08400583109664786,5.087465710707168,901911,4885,705,773,11592,89,325,142,1178
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,331320,3,3,0,0,1,0,0,2,0,0,5.174649729693113,13.710590741243088,0.08059211535544801,5.094057614337665,902166,4628,707,865,11510,79,299,142,1204
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,156728,4,2,2,1,1,0,0,1,2,1,2.4374073800592018,4.16960770639168,0.4443877537968027,1.993019626262399,902883,3987,631,2039,10322,93,543,138,964
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,62207,6,3,3,0,1,1,0,2,2,0,3.1276968453214726,3.517979643769183,0.8643271331349734,2.2633697121864995,907274,148,79,10352,2102,0,1022,0,623
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,396075,4,3,1,0,1,0,0,2,1,0,3.8200260480953743,8.844825051077919,0.2179971577994936,3.602028890295881,904949,2103,449,2060,10394,0,367,123,1155
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,284434,4,3,1,0,1,0,0,2,1,0,3.9509259754074275,9.262203590785115,0.1845415108837533,3.766384464523674,904804,2216,481,1934,10520,0,348,129,1168
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,240063,4,3,1,0,1,0,0,2,1,0,5.265207177779482,15.829348529437858,0.2686358673149301,4.996571310464551,900231,6304,966,613,11742,99,218,143,1284
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,188532,4,3,1,0,1,0,0,2,1,0,5.05755784139,15.432390139919958,0.2822323718247804,4.775325469565219,900907,5624,970,720,11632,102,205,143,1297
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,98650,4,3,1,0,1,0,0,2,1,0,3.2578361558799505,5.074506330886736,0.6339337884569383,2.623902367423012,901701,5021,779,1668,10667,119,375,137,1133
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,3,1,2,44264,5,2,3,1,1,1,0,1,2,1,2.842474508075501,4.3733775233187835,1.0128582274036366,1.8296162806718645,907422,45,34,10933,1521,0,1230,0,415
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,1073586,3,3,0,0,1,0,0,2,0,0,4.619979771588076,11.187149634701445,0.1139959497476158,4.505983821840459,904810,2251,446,1849,10606,0,511,119,1008
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,765833,3,3,0,0,1,0,0,2,0,0,4.601878675339967,11.062622269482869,0.122626837381064,4.479251837958904,904683,2353,471,1758,10697,0,487,122,1029
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,611844,4,3,1,0,1,0,0,2,1,0,4.684655981632783,10.935902084234248,0.09448870892990323,4.59016727270288,901809,5002,696,808,11593,54,410,138,1090
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,425133,4,3,1,0,1,0,0,2,1,0,4.696622461159777,10.961285315528803,0.09978205022270666,4.59684041093707,901991,4810,706,870,11532,53,391,139,1108
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,186112,6,3,3,0,1,0,0,2,3,0,2.7692096454024657,3.2901358243299406,0.561482617342699,2.207727028059767,903082,3982,443,2048,10360,47,697,131,810
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,70692,3,3,0,0,1,0,0,2,0,0,2.432449010560872,2.3269830716171627,0.3245967966525161,2.1078522139083558,907257,165,85,9408,3047,0,1134,0,504
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,799404,3,3,0,0,1,0,0,2,0,0,4.464333351730661,11.06213284547729,0.09670595328801546,4.367627398442646,904807,2211,489,1878,10577,0,500,115,1023
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,566067,3,3,0,0,1,0,0,2,0,0,4.490881810365327,11.104294214253997,0.12237209126827545,4.368509719097052,904693,2313,501,1798,10654,3,480,121,1037
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,460451,4,3,1,0,1,0,0,2,1,0,4.623432664044476,11.173270574579869,0.08398432294842444,4.539448341096051,901814,5019,674,804,11597,54,434,138,1066
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,333180,5,3,2,0,1,0,0,2,2,0,4.4595843302878055,10.153183498719718,0.08643941313171327,4.373144917156093,902082,4751,674,875,11532,48,419,137,1082
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,158120,5,2,3,1,1,0,0,1,3,1,1.9819023474479884,2.433307569800095,0.5065241346406187,1.4753782128073696,903212,3853,442,2116,10289,50,711,128,799
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,63293,3,3,0,0,1,0,0,2,0,0,2.413097194853245,2.2625375230578904,0.34913764237188294,2.0639595524813625,907267,152,88,9471,2984,0,1131,0,507
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,396135,5,3,2,0,1,0,0,2,2,0,3.5168660476254505,7.854824636125902,0.15825776146277337,3.358608286162677,904698,2209,600,1976,10479,0,547,118,973
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,284218,4,3,1,0,1,0,0,2,1,0,4.794074350502646,14.77306464945666,0.2682335119227567,4.525840838579889,904612,2304,591,1875,10580,0,527,124,987
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,3,1,2,240942,5,3,2,0,1,0,0,2,2,0,4.974115655870839,15.251606093329093,0.29144636140110347,4.6826692944697355,900890,5708,909,714,11638,103,348,136,1154
