time,rnti,frame,slot,snrx10,tpc,rssi
20:45:50.694591,49395,194,7,100,1,937
20:45:52.980539,49395,393,7,100,1,937
20:45:54.147203,49395,486,17,100,1,937
20:45:54.164980,49395,488,7,100,1,937
20:45:54.217687,49395,492,17,100,1,937
20:45:54.495720,61809,516,17,100,1,937
20:45:54.826841,61809,545,17,100,1,937
20:45:55.396100,49395,593,7,100,1,937
20:45:55.424562,49395,595,17,100,1,929
20:45:55.504147,49395,602,17,100,1,937
20:45:55.828948,61809,631,7,100,1,937
20:45:56.171769,61809,660,7,100,1,937
20:45:56.556323,61809,694,7,100,1,937
20:45:57.448027,61809,770,7,100,1,929
20:45:58.250291,49395,837,17,100,1,937
20:45:59.230122,61809,920,17,100,1,937
20:45:59.235985,61809,921,7,100,1,937
20:46:00.954249,49395,33,7,100,1,937
20:46:02.259894,61809,138,7,100,1,937
20:46:03.738254,61809,266,7,100,1,937
20:46:04.074575,49395,293,7,100,1,937
20:46:04.396992,49395,321,17,100,1,937
20:46:04.932861,61809,365,7,100,1,937
20:46:05.915379,49395,451,17,100,1,937
20:46:06.475282,61809,497,17,100,1,937
20:46:06.566063,61809,505,17,100,1,937
20:46:07.124141,49395,548,7,100,1,937
20:46:07.256836,49395,559,17,100,1,937
20:46:07.464774,49395,577,17,100,1,937
20:46:08.121601,61809,634,17,100,1,937
20:46:08.248075,61809,645,17,100,1,937
20:46:09.168295,61809,719,7,100,1,937
20:46:09.556251,61809,753,7,100,1,937
20:46:10.287727,49395,813,17,100,1,937
20:46:10.293330,49395,814,7,100,1,937
20:46:10.857054,61809,863,17,100,1,929
20:46:14.011195,61809,126,17,100,1,937
20:46:14.526462,49395,172,17,100,1,929
20:46:14.532299,49395,173,7,100,1,929
20:46:14.600450,49395,179,7,100,1,937
20:46:15.142103,61809,227,7,100,1,937
20:46:16.894363,61809,373,17,100,1,937
20:46:17.785929,49395,449,7,100,1,937
20:46:18.851635,49395,535,17,100,1,937
20:46:18.981636,49395,546,17,100,1,937
20:46:19.923793,61809,623,17,100,1,929
20:46:20.807848,49395,697,17,100,1,937
20:46:22.115393,49395,808,7,100,1,937
20:46:22.238552,49395,818,17,100,1,929
20:46:23.578854,49395,924,7,100,1,937
20:46:23.729402,49395,937,7,100,1,937
20:46:24.436196,61809,996,7,100,1,937
20:46:24.593268,61809,1001,19,100,1,937
20:46:25.009003,49395,12,17,100,1,937
20:46:25.168854,49395,26,7,100,1,937
20:46:25.204272,49395,29,7,100,1,937
20:46:25.909384,61809,86,17,100,1,937
20:46:25.967251,61809,91,17,100,1,937
20:46:26.531342,49395,140,7,100,1,929
20:46:26.572991,49395,143,17,100,1,937
20:46:26.619860,49395,147,17,100,1,937
20:46:27.257076,61809,199,7,100,1,937
20:46:28.656811,49395,321,7,100,1,937
20:46:28.843669,61809,337,17,100,1,937
20:46:28.960319,61809,345,17,100,1,937
20:46:29.658919,49395,402,7,100,1,937
20:46:30.030897,61809,434,7,100,1,937
20:46:30.850213,49395,497,17,100,1,937
20:46:31.818815,61809,572,7,100,1,937
20:46:32.044040,61809,591,17,100,1,937
20:46:32.677445,49395,637,17,100,1,937
20:46:33.395424,61809,699,7,100,1,937
20:46:34.229019,49395,763,17,100,1,937
20:46:34.234751,49395,764,7,100,1,937
20:46:34.274091,49395,767,17,100,1,937
20:46:34.822834,61809,807,7,100,1,937
20:46:34.869100,61809,811,7,100,1,937
20:46:35.308601,49395,849,7,100,1,937
20:46:36.199296,61809,922,17,100,1,937
20:46:36.205175,61809,923,7,100,1,937
20:46:37.384758,49395,1021,7,100,1,937
20:46:37.432990,61809,1,7,100,1,937
20:46:37.988042,61809,40,7,100,1,937
20:46:38.266218,49395,63,17,100,1,937
20:46:38.366334,49395,72,7,100,1,937
20:46:38.701569,49395,100,17,100,1,937
20:46:39.071666,61809,131,7,100,1,937
20:46:39.216638,61809,143,17,100,1,929
20:46:39.256758,61809,147,7,100,1,929
20:46:39.314415,61809,152,7,100,1,937
20:46:39.975052,49395,201,7,100,1,937
20:46:41.333675,49395,310,17,100,1,929
20:46:41.479060,49395,323,7,100,1,937
20:46:42.074665,61809,366,17,100,1,937
20:46:43.521778,61809,497,7,100,1,929
20:46:43.521779,49395,497,7,100,1,937
20:46:43.609116,61809,505,17,100,1,937
20:46:44.242290,49395,567,7,100,1,937
20:46:44.536992,61809,596,7,100,1,937
20:46:45.201117,61809,651,7,100,1,937
20:46:45.317813,61809,662,17,100,1,937
20:46:46.119617,49395,731,7,100,1,937
20:46:46.652699,61809,783,7,100,1,937
20:46:47.421959,49395,850,17,100,1,937
20:46:48.918973,49395,980,7,100,1,937
20:46:49.013959,49395,986,7,100,1,937
20:46:49.169635,49395,996,7,100,1,937
20:46:49.554374,61809,5,17,100,1,937
20:46:49.803920,61809,27,7,100,1,937
20:46:50.619394,49395,89,17,100,1,937
20:46:51.235151,61809,135,7,100,1,929
20:46:51.333090,61809,143,17,100,1,937
20:46:51.816194,49395,185,7,100,1,929
20:46:52.612094,61809,255,7,100,1,929
20:46:52.683193,61809,262,7,100,1,944
20:46:53.219963,49395,315,7,100,1,937
20:46:53.868820,49395,375,7,100,1,937
20:46:57.293490,49395,672,7,100,1,937
20:46:58.401831,49395,774,7,100,1,937
