time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:25:46.568932,0,636,0,-2147483648,-183,-93,-90,3,-93,5
21:25:46.594145,0,638,0,-2147483648,-183,-93,-90,3,-93,5
21:25:47.938984,0,736,0,-2147483648,-183,-93,-90,3,-93,5
21:25:47.964262,0,738,0,-2147483648,-183,-93,-90,3,-93,5
21:25:49.204716,0,836,0,-2147483648,-183,-93,-90,3,-93,5
21:25:49.227443,0,838,0,-2147483648,-183,-95,-90,5,-95,5
21:25:50.371904,0,936,0,-2147483648,-183,-95,-90,5,-95,5
21:25:50.395566,0,938,0,-2147483648,-183,-93,-90,3,-93,5
21:25:51.549197,0,12,0,-2147483648,-183,-93,-90,3,-93,5
21:25:51.572608,0,14,0,-2147483648,-183,-93,-90,3,-93,5
21:25:52.804083,0,112,0,-2147483648,-183,-93,-90,3,-93,5
21:25:52.827991,0,114,0,-2147483648,-183,-93,-90,3,-93,5
21:25:54.072048,0,212,0,-2147483648,-183,-93,-90,3,-93,5
21:25:54.094783,0,214,0,-2147483648,-183,-95,-90,5,-95,5
21:25:55.343902,0,312,0,-2147483648,-183,-95,-90,5,-95,5
21:25:55.366920,0,314,0,-2147483648,-183,-93,-90,3,-93,5
21:25:56.618741,0,412,0,-2147483648,-183,-93,-90,3,-93,5
21:25:56.642957,0,414,0,-2147483648,-183,-90,-90,0,-90,5
21:25:57.857219,0,512,0,-2147483648,-183,-93,-90,3,-93,5
21:25:57.880680,0,514,0,-2147483648,-183,-95,-90,5,-95,5
21:25:59.197774,0,612,0,-2147483648,-183,-93,-90,3,-93,5
21:25:59.220790,0,614,0,-2147483648,-183,-93,-90,3,-93,5
21:26:00.322505,0,712,0,-2147483648,-183,-93,-90,3,-93,5
21:26:00.345795,0,714,0,-2147483648,-183,-93,-90,3,-93,5
21:26:01.476523,0,812,0,-2147483648,-183,-95,-90,5,-95,5
21:26:01.498386,0,814,0,-2147483648,-183,-95,-90,5,-95,5
21:26:02.582811,0,912,0,-2147483648,-183,-95,-90,5,-95,5
21:26:02.605689,0,914,0,-2147483648,-183,-93,-90,3,-93,5
21:26:03.800983,0,1012,0,-2147483648,-183,-93,-90,3,-93,5
21:26:03.824378,0,1014,0,-2147483648,-183,-90,-90,0,-90,5
21:26:04.992809,0,88,0,-2147483648,-183,-93,-90,3,-93,5
21:26:05.016237,0,90,0,-2147483648,-183,-93,-90,3,-93,5
21:26:06.262780,0,188,0,-2147483648,-183,-93,-90,3,-93,5
21:26:06.286269,0,190,0,-2147483648,-183,-93,-90,3,-93,5
21:26:07.374473,0,288,0,-2147483648,-183,-95,-90,5,-95,5
21:26:07.398353,0,290,0,-2147483648,-183,-90,-90,0,-90,5
21:26:08.605114,0,388,0,-2147483648,-183,-93,-90,3,-93,5
21:26:08.628562,0,390,0,-2147483648,-183,-93,-90,3,-93,5
21:26:09.871949,0,488,0,-2147483648,-183,-93,-90,3,-93,5
21:26:09.895803,0,490,0,-2147483648,-183,-90,-90,0,-90,5
21:26:11.136929,0,588,0,-2147483648,-183,-95,-90,5,-95,5
21:26:11.162908,0,590,0,-2147483648,-183,-93,-90,3,-93,5
21:26:12.333460,0,688,0,-2147483648,-183,-93,-90,3,-93,5
21:26:12.356917,0,690,0,-2147483648,-183,-93,-90,3,-93,5
21:26:13.697531,0,788,0,-2147483648,-183,-95,-90,5,-95,5
21:26:13.721092,0,790,0,-2147483648,-183,-93,-90,3,-93,5
21:26:14.856326,0,888,0,-2147483648,-183,-95,-90,5,-95,5
21:26:14.879318,0,890,0,-2147483648,-183,-95,-90,5,-95,5
21:26:16.083426,0,988,0,-2147483648,-183,-95,-90,5,-95,5
21:26:16.107298,0,990,0,-2147483648,-183,-95,-90,5,-95,5
21:26:17.300999,0,64,0,-2147483648,-183,-93,-90,3,-93,5
21:26:17.325113,0,66,0,-2147483648,-183,-95,-90,5,-95,5
21:26:18.597550,0,164,0,-2147483648,-183,-95,-90,5,-95,5
21:26:18.670275,0,166,0,-2147483648,-183,-93,-90,3,-93,5
21:26:19.946232,0,264,0,-2147483648,-183,-93,-90,3,-93,5
21:26:19.969444,0,266,0,-2147483648,-183,-93,-90,3,-93,5
21:26:21.173307,0,364,0,-2147483648,-183,-93,-90,3,-93,5
21:26:21.196505,0,366,0,-2147483648,-183,-95,-90,5,-95,5
