time,rnti,frame,slot,snrx10,tpc,rssi
21:24:26.405520,960,85,7,100,1,937
21:24:30.024254,960,385,7,100,1,937
21:24:34.272507,3836,760,7,100,1,937
21:24:34.861183,3836,811,17,100,1,937
21:24:35.105551,3836,827,17,100,1,937
21:24:35.304403,960,844,17,100,1,929
21:24:35.537140,3836,865,7,100,1,929
21:24:35.542944,3836,865,17,100,1,929
21:24:36.606181,3836,953,17,100,1,937
21:24:36.852486,3836,975,7,100,1,937
21:24:36.886922,960,978,7,100,1,937
21:24:37.025576,960,984,7,100,1,929
21:24:37.257336,960,1000,7,100,1,937
21:24:37.360052,3836,1009,7,100,1,929
21:24:37.512190,960,1023,7,100,1,937
21:24:38.218862,3836,57,17,100,1,937
21:24:38.619037,960,93,7,100,1,937
21:24:39.246221,960,149,7,100,1,937
21:24:39.434839,3836,165,17,100,1,937
21:24:39.735089,960,192,7,100,1,937
21:24:39.975590,3836,213,7,100,1,937
21:24:40.078187,960,222,7,100,1,937
21:24:40.346325,960,239,17,100,1,937
21:24:40.460134,3836,249,17,100,1,937
21:24:40.534797,3836,256,7,100,1,929
21:24:40.586110,960,260,17,100,1,929
21:24:40.591752,960,261,7,100,1,929
21:24:40.608704,3836,262,17,100,1,937
21:24:40.875955,3836,286,7,100,1,937
21:24:40.955962,960,293,7,100,1,937
21:24:41.411481,3836,332,17,100,1,937
21:24:41.809960,3836,367,7,100,1,929
21:24:42.050233,960,386,7,100,1,937
21:24:42.841390,3836,447,7,110,1,937
21:24:43.228749,3836,480,17,100,1,937
21:24:43.317610,3836,488,7,100,1,937
21:24:43.765836,960,527,7,100,1,937
21:24:44.017731,960,549,7,100,1,937
21:24:44.142695,3836,560,7,100,1,937
21:24:44.699837,960,600,7,100,1,937
21:24:44.939433,960,620,17,100,1,937
21:24:45.208259,3836,644,7,100,1,929
21:24:45.838666,3836,694,17,100,1,937
21:24:46.902684,960,788,17,100,1,937
21:24:47.132152,960,806,7,100,1,937
21:24:48.102984,3836,883,7,100,1,929
21:24:48.318577,3836,901,17,100,1,937
21:24:49.526774,960,996,17,100,1,937
21:24:49.812023,960,1012,17,100,1,937
21:24:49.880031,960,1018,17,100,1,929
21:24:49.942867,3836,0,7,100,1,937
21:24:50.011576,960,6,7,100,1,937
21:24:50.336706,960,34,17,100,1,937
21:24:50.468047,960,46,7,100,1,937
21:24:50.565477,960,54,17,100,1,937
21:24:51.333916,3836,111,7,100,1,937
21:24:51.467633,3836,122,17,100,1,937
21:24:51.554206,960,130,7,100,1,937
21:24:52.389007,960,193,7,100,1,937
21:24:52.617848,3836,212,17,100,1,937
21:24:53.670194,960,300,7,100,1,929
21:24:53.687632,3836,301,17,100,1,937
21:24:53.739236,960,306,7,100,1,937
21:24:55.310097,960,430,7,100,1,937
21:24:55.379801,960,436,7,100,1,937
21:24:55.438373,3836,441,7,100,1,937
21:24:55.606909,960,455,17,100,1,937
21:24:56.040107,3836,490,17,100,1,937
21:24:56.269677,960,509,7,100,1,937
21:24:56.692121,960,545,7,100,1,937
21:24:57.684271,3836,628,17,100,1,937
21:24:57.932330,3836,650,7,100,1,937
21:24:58.144632,3836,667,17,100,1,937
21:24:58.380756,960,687,17,100,1,937
21:24:58.605522,3836,707,7,100,1,937
21:24:58.896220,960,732,7,100,1,937
21:24:59.295414,960,758,7,100,1,937
21:24:59.607492,960,784,7,100,1,929
21:25:00.886059,960,884,17,100,1,937
21:25:01.349453,3836,922,17,110,1,937
21:25:01.755839,3836,957,17,100,1,937
21:25:02.125539,960,989,17,100,1,929
21:25:02.470602,960,1022,7,100,1,937
21:25:02.644504,960,14,17,100,1,937
21:25:03.348119,3836,71,7,100,1,937
21:25:03.684706,960,102,17,100,1,937
21:25:03.986730,960,129,7,100,1,937
21:25:04.296922,960,156,7,100,1,937
21:25:04.412111,960,166,7,100,1,937
21:25:04.457971,3836,170,7,100,1,937
21:25:04.463666,3836,170,17,100,1,937
21:25:04.630734,3836,185,7,100,1,937
21:25:04.915787,960,210,7,100,1,937
21:25:05.027161,960,217,17,100,1,929
21:25:05.648013,960,264,7,100,1,937
21:25:05.825103,960,279,17,100,1,937
21:25:06.893001,960,363,17,100,1,937
21:25:07.247338,960,394,7,100,1,937
21:25:07.952391,960,446,7,100,1,937
21:25:07.969836,3836,447,17,100,1,937
21:25:08.184653,960,466,7,100,1,937
21:25:09.316903,3836,556,7,100,1,929
21:25:09.584730,3836,571,7,100,1,937
21:25:10.902275,3836,683,7,100,1,937
21:25:11.013629,3836,692,17,100,1,937
21:25:11.118302,960,701,17,100,1,937
21:25:11.688524,960,745,7,100,1,929
21:25:11.700209,3836,746,7,100,1,937
21:25:12.203361,3836,789,7,100,1,937
21:25:12.667231,960,821,17,100,1,937
21:25:12.835085,960,836,7,100,1,937
21:25:12.869430,960,839,7,100,1,937
21:25:12.909248,960,842,17,100,1,929
21:25:13.819929,3836,911,7,100,1,937
21:25:13.855975,960,914,17,110,1,937
21:25:14.067476,960,935,7,100,1,937
21:25:14.181112,960,946,7,100,1,937
21:25:14.272397,960,955,7,100,1,937
21:25:14.282510,3836,956,7,100,1,937
21:25:14.369817,960,964,17,100,1,937
21:25:14.374830,3836,965,7,100,1,937
