time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
21:24:34.103238,3836,745,15,1,0,0
21:24:34.103240,3836,745,15,4,3,0
21:24:34.160345,3836,750,16,1,0,0
21:24:34.160346,3836,750,16,4,3,0
21:24:34.222069,3836,756,4,1,0,0
21:24:34.222070,3836,756,4,4,3,0
21:24:34.250340,3836,758,14,1,0,0
21:24:34.250342,3836,758,14,4,3,0
21:24:34.307816,3836,763,15,1,0,0
21:24:34.307817,3836,763,15,4,3,0
21:24:34.376655,960,769,15,1,0,0
21:24:34.376657,960,769,15,4,3,0
21:24:34.427391,3836,774,4,1,0,0
21:24:34.427393,3836,774,4,4,3,0
21:24:34.445672,960,775,16,1,0,0
21:24:34.445674,960,775,16,4,3,0
21:24:34.456744,3836,776,15,1,0,0
21:24:34.456746,3836,776,15,4,3,0
21:24:34.473681,960,778,5,1,0,0
21:24:34.473683,960,778,5,4,3,0
21:24:34.576120,3836,787,5,1,0,0
21:24:34.576122,3836,787,5,4,3,0
21:24:34.592781,960,788,14,1,0,0
21:24:34.592783,960,788,14,4,3,0
21:24:34.696825,3836,797,15,1,0,0
21:24:34.696827,3836,797,15,4,3,0
21:24:34.713329,960,799,4,1,0,0
21:24:34.713330,960,799,4,4,3,0
21:24:34.811637,3836,807,16,1,0,0
21:24:34.811639,3836,807,16,4,3,0
21:24:34.828075,960,809,5,1,0,0
21:24:34.828077,960,809,5,4,3,0
21:24:34.838910,3836,810,4,1,0,0
21:24:34.838911,3836,810,4,4,3,0
21:24:34.856669,960,811,15,1,0,0
21:24:34.856671,960,811,15,4,3,0
21:24:35.014621,3836,820,5,1,0,0
21:24:35.014623,3836,820,5,4,3,0
21:24:35.032213,960,821,16,1,0,0
21:24:35.032215,960,821,16,4,3,0
21:24:35.042536,3836,822,14,1,0,0
21:24:35.042537,3836,822,14,4,3,0
21:24:35.059888,960,824,4,1,0,0
21:24:35.059890,960,824,4,4,3,0
21:24:35.071348,3836,825,4,1,0,0
21:24:35.071349,3836,825,4,4,3,0
21:24:35.089114,960,826,15,1,0,0
21:24:35.089116,960,826,15,4,3,0
21:24:35.186367,3836,835,5,1,0,0
21:24:35.186369,3836,835,5,4,3,0
21:24:35.204189,960,836,16,1,0,0
21:24:35.204190,960,836,16,4,3,0
21:24:35.215013,3836,837,15,1,0,0
21:24:35.215014,3836,837,15,4,3,0
21:24:35.231440,960,839,4,1,0,0
21:24:35.231441,960,839,4,4,3,0
21:24:35.261851,960,841,14,1,0,0
21:24:35.261852,960,841,14,4,3,0
21:24:35.293272,960,844,4,1,0,0
21:24:35.293273,960,844,4,4,3,0
21:24:35.334232,3836,847,16,1,0,0
21:24:35.334234,3836,847,16,4,3,0
21:24:35.361733,3836,850,4,1,0,0
21:24:35.361735,3836,850,4,4,3,0
21:24:35.390863,3836,852,15,1,0,0
21:24:35.390866,3836,852,15,4,3,0
21:24:35.408034,960,854,5,1,0,0
21:24:35.408035,960,854,5,4,3,0
21:24:35.504725,3836,862,16,1,0,0
21:24:35.504727,3836,862,16,4,3,0
21:24:35.527275,960,864,16,1,0,0
21:24:35.527276,960,864,16,4,3,0
21:24:35.531838,3836,865,4,1,0,0
21:24:35.531839,3836,865,4,4,3,0
21:24:35.560278,3836,867,14,1,0,0
21:24:35.560279,3836,867,14,4,3,0
21:24:35.648284,960,875,6,1,0,0
21:24:35.648286,960,875,6,4,3,0
21:24:35.682349,3836,878,4,1,0,0
21:24:35.682350,3836,878,4,4,3,0
21:24:35.711979,3836,880,15,1,0,0
21:24:35.711981,3836,880,15,4,3,0
21:24:35.769643,960,885,14,1,0,0
21:24:35.769644,960,885,14,4,3,0
21:24:35.828911,3836,890,16,1,0,0
21:24:35.828912,3836,890,16,4,3,0
21:24:35.856624,3836,893,4,1,0,0
21:24:35.856625,3836,893,4,4,3,0
21:24:35.931435,3836,895,14,1,0,0
21:24:35.931437,3836,895,14,4,3,0
21:24:35.937243,960,896,4,1,0,0
21:24:35.937244,960,896,4,4,3,0
21:24:35.966491,960,898,15,1,0,0
21:24:35.966492,960,898,15,4,3,0
21:24:36.051294,3836,906,4,1,0,0
21:24:36.051296,3836,906,4,4,3,0
21:24:36.080503,3836,908,15,1,0,0
21:24:36.080504,3836,908,15,4,3,0
21:24:36.081044,960,908,16,1,0,0
21:24:36.081045,960,908,16,4,3,0
21:24:36.108480,960,911,4,1,0,0
21:24:36.108481,960,911,4,4,3,0
21:24:36.200710,3836,919,5,1,0,0
21:24:36.200712,3836,919,5,4,3,0
21:24:36.223488,960,921,5,1,0,0
21:24:36.223489,960,921,5,4,3,0
21:24:36.252502,960,923,15,1,0,0
21:24:36.252503,960,923,15,4,3,0
21:24:36.321789,3836,929,15,1,0,0
21:24:36.321790,3836,929,15,4,3,0
21:24:36.368515,960,933,16,1,0,0
21:24:36.368517,960,933,16,4,3,0
21:24:36.396435,960,936,4,1,0,0
21:24:36.396436,960,936,4,4,3,0
21:24:36.426273,960,938,15,1,0,0
21:24:36.426274,960,938,15,4,3,0
21:24:36.443486,3836,940,5,1,0,0
21:24:36.443487,3836,940,5,4,3,0
21:24:36.543462,960,948,16,1,0,0
21:24:36.543464,960,948,16,4,3,0
21:24:36.565402,3836,950,14,1,0,0
21:24:36.565403,3836,950,14,4,3,0
21:24:36.571176,960,951,4,1,0,0
21:24:36.571177,960,951,4,4,3,0
21:24:36.595120,3836,953,4,1,0,0
21:24:36.595122,3836,953,4,4,3,0
21:24:36.600889,960,953,14,1,0,0
21:24:36.600890,960,953,14,4,3,0
21:24:36.629799,960,956,4,1,0,0
21:24:36.629800,960,956,4,4,3,0
21:24:36.710485,3836,963,5,1,0,0
21:24:36.710487,3836,963,5,4,3,0
21:24:36.744842,960,966,5,1,0,0
21:24:36.744843,960,966,5,4,3,0
21:24:36.830319,3836,973,15,1,0,0
21:24:36.830321,3836,973,15,4,3,0
21:24:36.865369,960,976,16,1,0,0
21:24:36.865370,960,976,16,4,3,0
21:24:36.967603,3836,983,16,1,0,0
21:24:36.967604,3836,983,16,4,3,0
21:24:37.088627,3836,986,4,1,0,0
21:24:37.088629,3836,986,4,4,3,0
21:24:37.101733,960,987,6,1,0,0
21:24:37.101735,960,987,6,4,3,0
21:24:37.206361,3836,996,5,1,0,0
21:24:37.206363,3836,996,5,4,3,0
21:24:37.223191,960,997,14,1,0,0
21:24:37.223192,960,997,14,4,3,0
21:24:37.251849,960,1000,4,1,0,0
21:24:37.251850,960,1000,4,4,3,0
21:24:37.281017,960,1002,15,1,0,0
21:24:37.281018,960,1002,15,4,3,0
21:24:37.327667,3836,1006,16,1,0,0
21:24:37.327669,3836,1006,16,4,3,0
21:24:37.396271,960,1012,16,1,0,0
21:24:37.396273,960,1012,16,4,3,0
21:24:37.423892,960,1015,4,1,0,0
21:24:37.423894,960,1015,4,4,3,0
21:24:37.447768,3836,1017,6,1,0,0
21:24:37.447769,3836,1017,6,4,3,0
21:24:37.451782,960,1017,14,1,0,0
21:24:37.451783,960,1017,14,4,3,0
21:24:37.476968,960,1020,4,1,0,0
