time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
21:24:23.473075,3836,863,2,863,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.518074,960,867,2,867,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.586348,3836,873,2,873,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.631669,960,877,2,877,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.700675,3836,883,2,883,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.746193,960,887,2,887,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.814346,3836,893,2,893,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.859909,960,897,2,897,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.928130,3836,903,2,903,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:23.998039,960,907,2,907,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.065812,3836,913,2,913,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.111141,960,917,2,917,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.179431,3836,923,2,923,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.225129,960,927,2,927,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.293153,3836,933,2,933,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.339148,960,937,2,937,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.409164,3836,943,2,943,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.455177,960,947,2,947,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.523561,3836,953,2,953,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.568890,960,957,2,957,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.637381,3836,963,2,963,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.682883,960,967,2,967,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.751829,3836,973,2,973,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.797648,960,977,2,977,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.866118,3836,983,2,983,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.911494,960,987,2,987,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:24.999273,3836,993,2,993,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.044662,960,997,2,997,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.113153,3836,1003,2,1003,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.159301,960,1007,2,1007,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.228686,3836,1013,2,1013,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.273383,960,1017,2,1017,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.343823,3836,1023,2,1023,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.390185,960,3,2,3,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.463016,3836,9,2,9,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:24:25.509886,960,13,2,13,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
