time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
21:24:23.412295,896108,475840183,960,857,8,101
21:24:23.480200,896108,543745213,3836,863,8,101
21:24:23.525384,896108,588929647,960,867,8,101
21:24:23.593966,896108,657511626,3836,873,8,101
21:24:23.638796,896108,702341145,960,877,8,101
21:24:23.707913,896108,771458322,3836,883,8,101
21:24:23.753434,896108,816979711,960,887,8,101
21:24:23.821711,896108,885256090,3836,893,8,101
21:24:23.866902,896108,930446879,960,897,8,101
21:24:23.959710,896109,23255082,3836,903,8,101
21:24:24.005000,896109,68545022,960,907,8,101
21:24:24.072941,896109,136486209,3836,913,8,101
21:24:24.118136,896109,181681508,960,917,8,101
21:24:24.186453,896109,249997786,3836,923,8,101
21:24:24.232169,896109,295714243,960,927,8,101
21:24:24.300724,896109,364269308,3836,933,8,101
21:24:24.346753,896109,410298620,960,937,8,101
21:24:24.416309,896109,479854166,3836,943,8,101
21:24:24.462501,896109,526046039,960,947,8,101
21:24:24.531048,896109,594592983,3836,953,8,101
21:24:24.576220,896109,639765330,960,957,8,101
21:24:24.644379,896109,707924207,3836,963,8,101
21:24:24.690291,896109,753836101,960,967,8,101
21:24:24.758816,896109,822361797,3836,973,8,101
21:24:24.804812,896109,868357392,960,977,8,101
21:24:24.873053,896109,936598673,3836,983,8,101
21:24:24.918708,896109,982253694,960,987,8,101
21:24:25.006259,896110,69803987,3836,993,8,101
21:24:25.051735,896110,115280537,960,997,8,101
21:24:25.120248,896110,183792974,3836,1003,8,101
21:24:25.167261,896110,230806403,960,1007,8,101
21:24:25.235661,896110,299206423,3836,1013,8,101
21:24:25.281261,896110,344806011,960,1017,8,101
21:24:25.351361,896110,414906734,3836,1023,8,101
21:24:25.397249,896110,460793989,960,3,8,101
21:24:25.470248,896110,533793453,3836,9,8,101
21:24:25.517354,896110,580899230,960,13,8,101
21:24:25.636161,896110,699706618,3836,19,8,101
21:24:25.687097,896110,750642149,960,23,8,101
21:24:25.757386,896110,820931386,3836,29,8,101
21:24:25.802888,896110,866433658,960,33,8,101
21:24:25.871106,896110,934651016,3836,39,8,101
21:24:25.917274,896110,980819073,960,43,8,101
21:24:25.987005,896111,50550400,3836,49,8,101
21:24:26.034417,896111,97962097,960,53,8,101
21:24:26.104148,896111,167693493,3836,59,8,101
21:24:26.150707,896111,214252549,960,63,8,101
21:24:26.220475,896111,284020115,3836,69,8,101
21:24:26.266763,896111,330308415,960,73,8,101
21:24:26.336982,896111,400527139,3836,79,8,101
21:24:26.383391,896111,446936168,960,83,8,101
21:24:26.453569,896111,517113989,3836,89,8,101
21:24:26.499727,896111,563272781,960,93,8,101
21:24:26.571283,896111,634828233,3836,99,8,101
21:24:26.664754,896111,728299405,960,103,8,101
21:24:26.735289,896111,798834160,3836,109,8,101
21:24:26.781050,896111,844595330,960,113,8,101
21:24:26.851142,896111,914687153,3836,119,8,101
21:24:26.897445,896111,960990558,960,123,8,101
21:24:26.968361,896112,31906186,3836,129,8,101
21:24:27.014974,896112,78519457,960,133,8,101
21:24:27.084126,896112,147671289,3836,139,8,101
21:24:27.130286,896112,193831392,960,143,8,101
21:24:27.199437,896112,262982517,3836,149,8,101
21:24:27.245310,896112,308854912,960,153,8,101
21:24:27.314387,896112,377932840,3836,159,8,101
21:24:27.360336,896112,423881646,960,163,8,101
21:24:27.428905,896112,492450742,3836,169,8,101
21:24:27.474471,896112,538016044,960,173,8,101
21:24:27.542667,896112,606211762,3836,179,8,101
21:24:27.587898,896112,651442913,960,183,8,101
21:24:27.656675,896112,720219927,3836,189,8,101
21:24:27.702602,896112,766147696,960,193,8,101
21:24:27.773149,896112,836694287,3836,199,8,101
21:24:27.821050,896112,884594724,960,203,8,101
21:24:27.890918,896112,954462895,3836,209,8,101
21:24:27.963432,896113,26977493,960,213,8,101
21:24:28.033294,896113,96839131,3836,219,8,101
21:24:28.079758,896113,143303452,960,223,8,101
21:24:28.149115,896113,212660822,3836,229,8,101
21:24:28.193949,896113,257494684,960,233,8,101
21:24:28.262214,896113,325759105,3836,239,8,101
21:24:28.308031,896113,371576298,960,243,8,101
21:24:28.376624,896113,440168877,3836,249,8,101
21:24:28.422057,896113,485601850,960,253,8,101
21:24:28.489918,896113,553463584,3836,259,8,101
21:24:28.535354,896113,598899127,960,263,8,101
21:24:28.603708,896113,667252957,3836,269,8,101
21:24:28.650291,896113,713835884,960,273,8,101
21:24:28.719505,896113,783050432,3836,279,8,101
21:24:28.765948,896113,829493786,960,283,8,101
21:24:28.834851,896113,898395870,3836,289,8,101
21:24:28.880483,896113,944028782,960,293,8,101
21:24:28.970882,896114,34427029,3836,299,8,101
21:24:29.017437,896114,80981971,960,303,8,101
21:24:29.086934,896114,150479752,3836,309,8,101
21:24:29.132700,896114,196245600,960,313,8,101
21:24:29.201308,896114,264853202,3836,319,8,101
21:24:29.246784,896114,310329158,960,323,8,101
21:24:29.315363,896114,378907986,3836,329,8,101
21:24:29.361283,896114,424827887,960,333,8,101
21:24:29.429680,896114,493225016,3836,339,8,101
21:24:29.475656,896114,539201513,960,343,8,101
21:24:29.545246,896114,608791631,3836,349,8,101
21:24:29.591308,896114,654853629,960,353,8,101
21:24:29.660501,896114,724046442,3836,359,8,101
21:24:29.706874,896114,770419284,960,363,8,101
21:24:29.863632,896114,927177195,3836,369,8,101
21:24:29.903797,896114,967342653,960,373,8,101
21:24:29.964707,896115,28252613,3836,379,8,101
21:24:30.004665,896115,68210608,960,383,8,101
21:24:30.065767,896115,129312278,3836,389,8,101
21:24:30.106169,896115,169713895,960,393,8,101
21:24:30.166930,896115,230475482,3836,399,8,101
21:24:30.207387,896115,270931850,960,403,8,101
21:24:30.268018,896115,331563015,3836,409,8,101
21:24:30.308344,896115,371889688,960,413,8,101
21:24:30.368847,896115,432392551,3836,419,8,101
21:24:30.409066,896115,472611116,960,423,8,101
21:24:30.469633,896115,533177979,3836,429,8,101
21:24:30.509568,896115,573113324,960,433,8,101
21:24:30.570336,896115,633880788,3836,439,8,101
21:24:30.610538,896115,674083233,960,443,8,101
21:24:30.671260,896115,734805748,3836,449,8,101
21:24:30.714834,896115,778379826,960,453,8,101
21:24:30.776017,896115,839561997,3836,459,8,101
21:24:30.863518,896115,927063458,960,463,8,101
21:24:30.924681,896115,988225808,3836,469,8,101
21:24:30.965487,896116,29032768,960,473,8,101
21:24:31.025721,896116,89266634,3836,479,8,101
21:24:31.065940,896116,129485622,960,483,8,101
21:24:31.126719,896116,190264520,3836,489,8,101
21:24:31.166972,896116,230517317,960,493,8,101
21:24:31.227715,896116,291260078,3836,499,8,101
21:24:31.268428,896116,331973790,960,503,8,101
21:24:31.329151,896116,392696546,3836,509,8,101
21:24:31.369713,896116,433258505,960,513,8,101
21:24:31.430377,896116,493922218,3836,519,8,101
21:24:31.470690,896116,534235469,960,523,8,101
21:24:31.531104,896116,594649788,3836,529,8,101
21:24:31.571612,896116,635157741,960,533,8,101
21:24:31.631972,896116,695517619,3836,539,8,101
21:24:31.672167,896116,735712172,960,543,8,101
21:24:31.732790,896116,796335342,3836,549,8,101
21:24:31.782548,896116,846092861,960,553,8,101
21:24:31.891132,896116,954677193,3836,559,8,101
21:24:31.976789,896117,40334061,960,563,8,101
21:24:32.037264,896117,100809280,3836,569,8,101
21:24:32.077206,896117,140751070,960,573,8,101
21:24:32.137632,896117,201177506,3836,579,8,101
21:24:32.178475,896117,242020230,960,583,8,101
21:24:32.238520,896117,302065811,3836,589,8,101
21:24:32.278432,896117,341977292,960,593,8,101
21:24:32.338859,896117,402404716,3836,599,8,101
21:24:32.378824,896117,442368888,960,603,8,101
21:24:32.438996,896117,502541584,3836,609,8,101
21:24:32.478644,896117,542188903,960,613,8,101
21:24:32.538875,896117,602420596,3836,619,8,101
21:24:32.578987,896117,642531858,960,623,8,101
21:24:32.639096,896117,702641097,3836,629,8,101
21:24:32.678979,896117,742523932,960,633,8,101
21:24:32.738913,896117,802458794,3836,639,8,101
21:24:32.778957,896117,842502702,960,643,8,101
21:24:32.895245,896117,958790075,3836,649,8,101
21:24:32.968058,896118,31603533,960,653,8,101
21:24:33.031364,896118,94909467,3836,659,8,101
21:24:33.077605,896118,141149929,960,663,8,101
21:24:33.146182,896118,209727271,3836,669,8,101
21:24:33.191888,896118,255433459,960,673,8,101
21:24:33.259661,896118,323206762,3836,679,8,101
21:24:33.304853,896118,368398073,960,683,8,101
21:24:33.372886,896118,436431037,3836,689,8,101
21:24:33.418059,896118,481604432,960,693,8,101
21:24:33.485986,896118,549531197,3836,699,8,101
21:24:33.531290,896118,594835739,960,703,8,101
21:24:33.599261,896118,662806247,3836,709,8,101
21:24:33.645090,896118,708634998,960,713,8,101
21:24:33.713032,896118,776577068,3836,719,8,101
21:24:33.758283,896118,821828831,960,723,8,101
21:24:33.826089,896118,889634431,3836,729,8,101
21:24:33.966077,896119,29622123,960,733,8,101
21:24:34.034335,896119,97880620,3836,739,8,101
21:24:34.045430,896119,108975260,3836,740,7,469
21:24:34.046192,896119,109736854,3836,740,8,2178
21:24:34.046501,896119,110046465,3836,740,9,2178
21:24:34.050976,896119,114521336,3836,740,17,469
21:24:34.051678,896119,115223704,3836,740,18,2178
21:24:34.052267,896119,115811767,3836,740,19,2178
21:24:34.056617,896119,120162367,3836,741,7,469
21:24:34.057386,896119,120931811,3836,741,8,2178
21:24:34.057940,896119,121485789,3836,741,9,2178
21:24:34.062479,896119,126024204,3836,741,17,469
21:24:34.063168,896119,126713792,3836,741,18,2178
21:24:34.063773,896119,127318133,3836,741,19,1889
21:24:34.068269,896119,131814008,3836,742,7,469
21:24:34.069134,896119,132679034,3836,742,8,2178
21:24:34.069498,896119,133043066,3836,742,9,2178
