time,rnti,frame,slot,lcid,data_size
21:24:34.034338,3836,739,8,4,752
21:24:34.045432,3836,740,7,4,3712
21:24:34.046193,3836,740,8,4,7672
21:24:34.046193,3836,740,8,4,9664
21:24:34.046502,3836,740,9,4,2432
21:24:34.046503,3836,740,9,4,12056
21:24:34.046503,3836,740,9,4,2848
21:24:34.050977,3836,740,17,4,3712
21:24:34.051679,3836,740,18,4,5576
21:24:34.051679,3836,740,18,4,11784
21:24:34.052267,3836,740,19,4,312
21:24:34.052268,3836,740,19,4,12056
21:24:34.052268,3836,740,19,4,4968
21:24:34.056618,3836,741,7,4,3712
21:24:34.057387,3836,741,8,4,3456
21:24:34.057388,3836,741,8,4,12056
21:24:34.057388,3836,741,8,4,1808
21:24:34.057941,3836,741,9,4,10288
21:24:34.057942,3836,741,9,4,7072
21:24:34.062480,3836,741,17,4,3712
21:24:34.063170,3836,741,18,4,1352
21:24:34.063170,3836,741,18,4,12056
21:24:34.063170,3836,741,18,4,3928
21:24:34.063774,3836,741,19,4,8168
21:24:34.063774,3836,741,19,4,6880
21:24:34.068270,3836,742,7,4,3712
21:24:34.069135,3836,742,8,4,1544
21:24:34.069135,3836,742,8,4,12056
21:24:34.069135,3836,742,8,4,3712
21:24:34.069499,3836,742,9,4,8384
21:24:34.069499,3836,742,9,4,8976
21:24:34.074016,3836,742,17,4,3120
21:24:34.074016,3836,742,17,4,576
21:24:34.074533,3836,742,18,4,11520
21:24:34.074534,3836,742,18,4,5840
21:24:34.075026,3836,742,19,4,6256
21:24:34.075026,3836,742,19,4,11104
21:24:34.079745,3836,743,7,4,992
21:24:34.079745,3836,743,7,4,2696
21:24:34.080350,3836,743,8,4,9400
21:24:34.080350,3836,743,8,4,6904
21:24:34.081265,3836,743,9,4,5192
21:24:34.081266,3836,743,9,4,12056
21:24:34.081266,3836,743,9,4,96
21:24:34.085323,3836,743,17,4,3712
21:24:34.085874,3836,743,18,4,8328
21:24:34.085874,3836,743,18,4,9032
21:24:34.086577,3836,743,19,4,3064
21:24:34.086577,3836,743,19,4,11984
21:24:34.091074,3836,744,7,4,112
21:24:34.091074,3836,744,7,4,3576
21:24:34.091757,3836,744,8,4,8520
21:24:34.091758,3836,744,8,4,7016
21:24:34.092222,3836,744,9,4,5080
21:24:34.092222,3836,744,9,4,10480
21:24:34.096562,3836,744,17,4,1616
21:24:34.096562,3836,744,17,4,2072
21:24:34.097427,3836,744,18,4,10024
21:24:34.097427,3836,744,18,4,7336
21:24:34.098047,3836,744,19,4,4760
21:24:34.098047,3836,744,19,4,12056
21:24:34.098047,3836,744,19,4,528
21:24:34.102229,3836,745,7,4,3712
21:24:34.103050,3836,745,8,4,7896
21:24:34.103050,3836,745,8,4,9440
21:24:34.103608,3836,745,9,4,2656
21:24:34.103608,3836,745,9,4,12056
21:24:34.103608,3836,745,9,4,2624
21:24:34.108232,3836,745,17,4,3712
21:24:34.108874,3836,745,18,4,5800
21:24:34.108874,3836,745,18,4,11560
21:24:34.109392,3836,745,19,4,536
21:24:34.109393,3836,745,19,4,12056
21:24:34.109393,3836,745,19,4,2432
21:24:34.114297,3836,746,7,4,3712
21:24:34.114572,3836,746,8,4,5992
21:24:34.114572,3836,746,8,4,11344
21:24:34.115350,3836,746,9,4,752
21:24:34.115350,3836,746,9,4,12056
21:24:34.115350,3836,746,9,4,4528
21:24:34.119360,3836,746,17,4,2192
21:24:34.119360,3836,746,17,4,1504
21:24:34.120180,3836,746,18,4,10592
21:24:34.120180,3836,746,18,4,6768
21:24:34.120981,3836,746,19,4,5328
21:24:34.120981,3836,746,19,4,12032
21:24:34.124857,3836,747,7,4,64
21:24:34.124857,3836,747,7,4,3624
21:24:34.125512,3836,747,8,4,8472
21:24:34.125513,3836,747,8,4,8864
21:24:34.126472,3836,747,9,4,3232
21:24:34.126473,3836,747,9,4,12056
21:24:34.126473,3836,747,9,4,2048
21:24:34.130553,3836,747,17,4,3712
21:24:34.131099,3836,747,18,4,6376
21:24:34.131099,3836,747,18,4,10984
21:24:34.131871,3836,747,19,4,1112
21:24:34.131871,3836,747,19,4,12056
21:24:34.131871,3836,747,19,4,1864
21:24:34.136158,3836,748,7,4,3712
21:24:34.136892,3836,748,8,4,6560
21:24:34.136892,3836,748,8,4,10776
21:24:34.137388,3836,748,9,4,1320
21:24:34.137388,3836,748,9,4,12056
21:24:34.137388,3836,748,9,4,3960
21:24:34.141893,3836,748,17,4,3712
21:24:34.142563,3836,748,18,4,4464
21:24:34.142564,3836,748,18,4,12056
21:24:34.142564,3836,748,18,4,824
21:24:34.143312,3836,748,19,4,11272
21:24:34.143312,3836,748,19,4,6088
21:24:34.147542,3836,749,7,4,3712
21:24:34.148207,3836,749,8,4,2336
21:24:34.148207,3836,749,8,4,12056
21:24:34.148207,3836,749,8,4,2920
21:24:34.148780,3836,749,9,4,9176
21:24:34.148780,3836,749,9,4,8184
21:24:34.153263,3836,749,17,4,3712
21:24:34.154239,3836,749,18,4,240
21:24:34.154240,3836,749,18,4,12056
21:24:34.154240,3836,749,18,4,5040
21:24:34.154540,3836,749,19,4,7056
21:24:34.154540,3836,749,19,4,7992
21:24:34.158985,3836,750,7,4,3712
