time,rnti,frame,slot,mcs,tbs
21:24:23.473076,3836,863,2,8,101
21:24:23.518075,960,867,2,8,101
21:24:23.586349,3836,873,2,8,101
21:24:23.631670,960,877,2,8,101
21:24:23.700676,3836,883,2,8,101
21:24:23.746193,960,887,2,8,101
21:24:23.814346,3836,893,2,8,101
21:24:23.859909,960,897,2,8,101
21:24:23.928130,3836,903,2,8,101
21:24:23.998040,960,907,2,8,101
21:24:24.065812,3836,913,2,8,101
21:24:24.111142,960,917,2,8,101
21:24:24.179431,3836,923,2,8,101
21:24:24.225130,960,927,2,8,101
21:24:24.293153,3836,933,2,8,101
21:24:24.339149,960,937,2,8,101
21:24:24.409165,3836,943,2,8,101
21:24:24.455178,960,947,2,8,101
21:24:24.523562,3836,953,2,8,101
21:24:24.568890,960,957,2,8,101
21:24:24.637382,3836,963,2,8,101
21:24:24.682884,960,967,2,8,101
21:24:24.751830,3836,973,2,8,101
21:24:24.797648,960,977,2,8,101
21:24:24.866118,3836,983,2,8,101
21:24:24.911494,960,987,2,8,101
21:24:24.999274,3836,993,2,8,101
21:24:25.044663,960,997,2,8,101
21:24:25.113153,3836,1003,2,8,101
21:24:25.159302,960,1007,2,8,101
21:24:25.228686,3836,1013,2,8,101
21:24:25.273383,960,1017,2,8,101
21:24:25.343823,3836,1023,2,8,101
21:24:25.390186,960,3,2,8,101
21:24:25.463017,3836,9,2,8,101
21:24:25.509887,960,13,2,8,101
21:24:25.626889,3836,19,2,8,101
21:24:25.679201,960,23,2,8,101
21:24:25.750205,3836,29,2,8,101
21:24:25.796000,960,33,2,8,101
21:24:25.864033,3836,39,2,8,101
21:24:25.909873,960,43,2,8,101
21:24:25.979755,3836,49,2,8,101
21:24:26.027288,960,53,2,8,101
21:24:26.096909,3836,59,2,8,101
21:24:26.143465,960,63,2,8,101
21:24:26.213359,3836,69,2,8,101
21:24:26.259737,960,73,2,8,101
21:24:26.329486,3836,79,2,8,101
21:24:26.376026,960,83,2,8,101
21:24:26.446815,3836,89,2,8,101
21:24:26.492445,960,93,2,8,101
21:24:26.563395,3836,99,2,8,101
21:24:26.657157,960,103,2,8,101
21:24:26.727799,3836,109,2,8,101
21:24:26.774088,960,113,2,8,101
21:24:26.843476,3836,119,2,8,101
21:24:26.890064,960,123,2,8,101
21:24:26.960659,3836,129,2,8,101
21:24:27.008136,960,133,2,8,101
21:24:27.076995,3836,139,2,8,101
21:24:27.123078,960,143,2,8,101
21:24:27.192185,3836,149,2,8,101
21:24:27.238011,960,153,2,8,101
21:24:27.307299,3836,159,2,8,101
21:24:27.353203,960,163,2,8,101
21:24:27.421929,3836,169,2,8,101
21:24:27.467494,960,173,2,8,101
21:24:27.535300,3836,179,2,8,101
21:24:27.580942,960,183,2,8,101
21:24:27.649512,3836,189,2,8,101
21:24:27.695561,960,193,2,8,101
21:24:27.765636,3836,199,2,8,101
21:24:27.813148,960,203,2,8,101
21:24:27.883939,3836,209,2,8,101
21:24:27.930304,960,213,2,8,101
21:24:28.026043,3836,219,2,8,101
21:24:28.072612,960,223,2,8,101
21:24:28.142090,3836,229,2,8,101
21:24:28.186989,960,233,2,8,101
21:24:28.255144,3836,239,2,8,101
21:24:28.300555,960,243,2,8,101
21:24:28.369683,3836,249,2,8,101
21:24:28.414764,960,253,2,8,101
21:24:28.482874,3836,259,2,8,101
21:24:28.528253,960,263,2,8,101
21:24:28.596695,3836,269,2,8,101
21:24:28.643193,960,273,2,8,101
21:24:28.712430,3836,279,2,8,101
21:24:28.758807,960,283,2,8,101
21:24:28.827663,3836,289,2,8,101
21:24:28.873375,960,293,2,8,101
21:24:28.963572,3836,299,2,8,101
21:24:29.010135,960,303,2,8,101
21:24:29.079612,3836,309,2,8,101
21:24:29.125569,960,313,2,8,101
21:24:29.194231,3836,319,2,8,101
21:24:29.239774,960,323,2,8,101
21:24:29.308171,3836,329,2,8,101
21:24:29.354042,960,333,2,8,101
21:24:29.422714,3836,339,2,8,101
21:24:29.468561,960,343,2,8,101
21:24:29.538159,3836,349,2,8,101
21:24:29.584144,960,353,2,8,101
21:24:29.653392,3836,359,2,8,101
21:24:29.699816,960,363,2,8,101
21:24:29.857532,3836,369,2,8,101
21:24:29.897514,960,373,2,8,101
21:24:29.958198,3836,379,2,8,101
21:24:29.998366,960,383,2,8,101
21:24:30.059284,3836,389,2,8,101
21:24:30.099799,960,393,2,8,101
21:24:30.160564,3836,399,2,8,101
21:24:30.200887,960,403,2,8,101
21:24:30.261706,3836,409,2,8,101
21:24:30.302211,960,413,2,8,101
21:24:30.362780,3836,419,2,8,101
21:24:30.402770,960,423,2,8,101
21:24:30.463400,3836,429,2,8,101
21:24:30.503391,960,433,2,8,101
21:24:30.563986,3836,439,2,8,101
21:24:30.604344,960,443,2,8,101
21:24:30.664911,3836,449,2,8,101
21:24:30.707606,960,453,2,8,101
21:24:30.769459,3836,459,2,8,101
21:24:30.810054,960,463,2,8,101
21:24:30.918341,3836,469,2,8,101
21:24:30.958881,960,473,2,8,101
21:24:31.019460,3836,479,2,8,101
21:24:31.059585,960,483,2,8,101
21:24:31.120054,3836,489,2,8,101
21:24:31.160356,960,493,2,8,101
21:24:31.221345,3836,499,2,8,101
21:24:31.262057,960,503,2,8,101
21:24:31.322842,3836,509,2,8,101
21:24:31.363395,960,513,2,8,101
21:24:31.423993,3836,519,2,8,101
21:24:31.464512,960,523,2,8,101
21:24:31.524790,3836,529,2,8,101
21:24:31.565220,960,533,2,8,101
21:24:31.625588,3836,539,2,8,101
21:24:31.665972,960,543,2,8,101
21:24:31.726503,3836,549,2,8,101
21:24:31.775732,960,553,2,8,101
21:24:31.837747,3836,559,2,8,101
21:24:31.970086,960,563,2,8,101
21:24:32.030785,3836,569,2,8,101
21:24:32.071023,960,573,2,8,101
21:24:32.131447,3836,579,2,8,101
21:24:32.171993,960,583,2,8,101
21:24:32.232242,3836,589,2,8,101
21:24:32.272306,960,593,2,8,101
21:24:32.332658,3836,599,2,8,101
21:24:32.372518,960,603,2,8,101
21:24:32.432658,3836,609,2,8,101
21:24:32.472552,960,613,2,8,101
21:24:32.532684,3836,619,2,8,101
21:24:32.572880,960,623,2,8,101
21:24:32.632960,3836,629,2,8,101
21:24:32.672804,960,633,2,8,101
21:24:32.732664,3836,639,2,8,101
21:24:32.772918,960,643,2,8,101
21:24:32.838605,3836,649,2,8,101
21:24:32.961599,960,653,2,8,101
21:24:33.024343,3836,659,2,8,101
21:24:33.070512,960,663,2,8,101
21:24:33.139192,3836,669,2,8,101
21:24:33.184543,960,673,2,8,101
21:24:33.252740,3836,679,2,8,101
21:24:33.297938,960,683,2,8,101
21:24:33.365734,3836,689,2,8,101
21:24:33.410766,960,693,2,8,101
21:24:33.478973,3836,699,2,8,101
21:24:33.524339,960,703,2,8,101
21:24:33.592109,3836,709,2,8,101
21:24:33.638011,960,713,2,8,101
21:24:33.706096,3836,719,2,8,101
21:24:33.751289,960,723,2,8,101
21:24:33.818927,3836,729,2,8,101
21:24:33.913936,960,733,2,8,101
21:24:34.027333,3836,739,2,8,101
21:24:34.038176,3836,740,1,8,469
21:24:34.038727,3836,740,2,8,2178
21:24:34.039317,3836,740,3,8,2178
21:24:34.043886,3836,740,11,8,469
21:24:34.044437,3836,740,12,8,2178
21:24:34.045037,3836,740,13,8,2178
21:24:34.049542,3836,741,1,8,469
21:24:34.050087,3836,741,2,8,2178
21:24:34.050783,3836,741,3,8,2178
21:24:34.055326,3836,741,11,8,469
21:24:34.055875,3836,741,12,8,2178
21:24:34.056447,3836,741,13,8,1889
21:24:34.061047,3836,742,1,8,469
21:24:34.061617,3836,742,2,8,2178
21:24:34.062197,3836,742,3,8,2178
21:24:34.066994,3836,742,11,8,469
21:24:34.067398,3836,742,12,8,2178
21:24:34.067982,3836,742,13,8,2178
21:24:34.072680,3836,743,1,8,469
21:24:34.073253,960,743,2,8,101
21:24:34.073255,3836,743,2,8,2049
21:24:34.073792,3836,743,3,8,2178
21:24:34.078195,3836,743,11,8,469
21:24:34.078753,3836,743,12,8,2178
21:24:34.079334,3836,743,13,8,1889
21:24:34.083830,3836,744,1,8,469
21:24:34.084395,3836,744,2,8,1953
21:24:34.085036,3836,744,3,8,1953
21:24:34.089597,3836,744,11,8,469
21:24:34.090149,3836,744,12,8,2178
21:24:34.090730,3836,744,13,8,2178
21:24:34.095249,3836,745,1,8,469
21:24:34.095924,3836,745,2,8,2178
21:24:34.096380,3836,745,3,8,2178
21:24:34.100880,3836,745,11,8,469
21:24:34.101420,3836,745,12,8,2178
21:24:34.102039,3836,745,13,8,1889
21:24:34.106709,3836,746,1,8,469
21:24:34.107150,3836,746,2,8,2178
21:24:34.107739,3836,746,3,8,2178
21:24:34.112311,3836,746,11,8,469
21:24:34.112842,3836,746,12,8,2178
21:24:34.113428,3836,746,13,8,2178
21:24:34.117932,3836,747,1,8,469
21:24:34.118476,3836,747,2,8,2178
21:24:34.119048,3836,747,3,8,2178
21:24:34.123709,3836,747,11,8,469
21:24:34.124026,3836,747,12,8,2178
21:24:34.124701,3836,747,13,8,1889
21:24:34.129056,3836,748,1,8,469
21:24:34.129600,3836,748,2,8,2178
21:24:34.130240,3836,748,3,8,2178
21:24:34.134794,3836,748,11,8,469
21:24:34.135355,3836,748,12,8,2178
21:24:34.135936,3836,748,13,8,2178
21:24:34.140497,3836,749,1,8,469
21:24:34.141050,3836,749,2,8,2178
21:24:34.141688,3836,749,3,8,2178
21:24:34.146181,3836,749,11,8,469
21:24:34.146844,3836,749,12,8,2178
21:24:34.147293,3836,749,13,8,1889
21:24:34.151796,3836,750,1,8,469
21:24:34.152342,3836,750,2,8,2178
21:24:34.152919,3836,750,3,8,2178
21:24:34.157675,3836,750,11,8,469
21:24:34.158052,3836,750,12,8,2178
21:24:34.158729,3836,750,13,8,2178
21:24:34.163131,3836,751,1,8,469
21:24:34.163679,3836,751,2,8,2178
21:24:34.164291,3836,751,3,8,2178
21:24:34.168865,3836,751,11,8,469
21:24:34.169424,3836,751,12,8,2178
21:24:34.170028,3836,751,13,8,1889
21:24:34.174615,3836,752,1,8,469
21:24:34.175190,3836,752,2,8,1953
21:24:34.175774,3836,752,3,8,1953
21:24:34.180416,3836,752,11,8,469
21:24:34.180989,3836,752,12,8,2178
21:24:34.181698,3836,752,13,8,2178
21:24:34.186216,3836,753,1,8,469
21:24:34.186779,960,753,2,8,101
21:24:34.186780,3836,753,2,8,2049
21:24:34.187361,3836,753,3,8,2178
21:24:34.191919,3836,753,11,8,469
21:24:34.192462,3836,753,12,8,2178
21:24:34.193033,3836,753,13,8,1889
21:24:34.197492,3836,754,1,8,469
21:24:34.198051,3836,754,2,8,2178
21:24:34.198636,3836,754,3,8,2178
21:24:34.203231,3836,754,11,8,469
21:24:34.203798,3836,754,12,8,2178
21:24:34.204380,3836,754,13,8,2178
21:24:34.209083,3836,755,1,8,469
21:24:34.209688,3836,755,2,8,2178
21:24:34.210118,3836,755,3,8,2178
21:24:34.214693,3836,755,11,8,469
21:24:34.215250,3836,755,12,8,2178
21:24:34.215832,3836,755,13,8,1889
21:24:34.220297,3836,756,1,8,469
21:24:34.220839,3836,756,2,8,2178
21:24:34.221489,3836,756,3,8,2178
21:24:34.226073,3836,756,11,8,469
21:24:34.226626,3836,756,12,8,2178
21:24:34.227209,3836,756,13,8,2178
21:24:34.231681,3836,757,1,8,469
21:24:34.232225,3836,757,2,8,2178
21:24:34.232861,3836,757,3,8,2178
21:24:34.237348,3836,757,11,8,469
21:24:34.237898,3836,757,12,8,2178
21:24:34.238475,3836,757,13,8,1889
21:24:34.242963,3836,758,1,8,469
21:24:34.243511,3836,758,2,8,2178
21:24:34.244096,3836,758,3,8,2178
21:24:34.248619,3836,758,11,8,469
21:24:34.249163,3836,758,12,8,2178
21:24:34.249765,3836,758,13,8,2178
21:24:34.254263,3836,759,1,8,469
21:24:34.254926,3836,759,2,8,2178
21:24:34.255388,3836,759,3,8,2178
21:24:34.259876,3836,759,11,8,469
21:24:34.260425,3836,759,12,8,2178
21:24:34.261016,3836,759,13,8,1889
21:24:34.265513,3836,760,1,8,469
21:24:34.266074,3836,760,2,8,1953
21:24:34.266661,3836,760,3,8,1953
21:24:34.271192,3836,760,11,8,469
21:24:34.271741,3836,760,12,8,2178
21:24:34.272341,3836,760,13,8,2178
21:24:34.276959,3836,761,1,8,469
21:24:34.277510,3836,761,2,8,2178
21:24:34.278094,3836,761,3,8,2178
21:24:34.282769,3836,761,11,8,469
21:24:34.283188,3836,761,12,8,2178
21:24:34.283863,3836,761,13,8,1889
21:24:34.288236,3836,762,1,8,469
21:24:34.288901,3836,762,2,8,2178
21:24:34.289389,3836,762,3,8,2178
21:24:34.293982,3836,762,11,8,469
21:24:34.294706,3836,762,12,8,2178
21:24:34.295157,3836,762,13,8,2178
21:24:34.299889,3836,763,1,8,469
21:24:34.300314,960,763,2,8,101
21:24:34.300317,3836,763,2,8,2049
21:24:34.300889,3836,763,3,8,2178
21:24:34.305428,3836,763,11,8,469
21:24:34.305991,3836,763,12,8,2178
21:24:34.306583,3836,763,13,8,1889
21:24:34.311218,960,764,1,8,469
21:24:34.311796,960,764,2,8,2178
21:24:34.312449,960,764,3,8,2178
21:24:34.317125,960,764,11,8,469
21:24:34.317699,960,764,12,8,2178
21:24:34.318284,960,764,13,8,2178
21:24:34.322766,960,765,1,8,469
21:24:34.323318,960,765,2,8,2178
21:24:34.323920,960,765,3,8,2178
21:24:34.328494,960,765,11,8,469
21:24:34.329095,960,765,12,8,2178
21:24:34.329700,960,765,13,8,1889
21:24:34.334162,960,766,1,8,469
21:24:34.334725,960,766,2,8,2178
21:24:34.335316,960,766,3,8,2178
21:24:34.339870,960,766,11,8,469
21:24:34.340437,960,766,12,8,2178
21:24:34.341031,960,766,13,8,2178
21:24:34.345627,960,767,1,8,469
21:24:34.346178,960,767,2,8,2178
21:24:34.346780,960,767,3,8,2178
21:24:34.351322,960,767,11,8,469
21:24:34.351888,960,767,12,8,2178
21:24:34.352490,960,767,13,8,1889
21:24:34.357135,960,768,1,8,469
21:24:34.357705,960,768,2,8,1953
21:24:34.358280,960,768,3,8,1953
21:24:34.362822,960,768,11,8,469
21:24:34.363369,960,768,12,8,2178
21:24:34.363984,960,768,13,8,2178
21:24:34.368562,960,769,1,8,469
21:24:34.369116,960,769,2,8,2178
21:24:34.369702,960,769,3,8,2178
