experiment_id,trial_id,frame_id,sim_time_s,elapsed_s,sim_delta_s,tick_wall_s,pacing_sleep_s,pacing_lateness_s,future_decision_slot,ego_x,ego_y,ego_z,ego_yaw_deg,ego_speed_mps,route_index,route_target_index,unwrapped_progress_m,lap_count,wrap_count,cross_track_m,heading_error_deg,return_position_error_m,return_heading_error_deg,throttle,steer,brake,collision_count,stall_s,divergence_s,lap_armed
ue_route_qualification_v1,trial_01,20533,6.880886498838663,0.7500000111758709,0.05000000074505806,0.0009673319291323423,0.04776450991630554,6.421911530196667e-05,0,-3.261439561843872,28.096961975097656,-0.09437970072031021,0.1790524572134018,2.056588380982811,0,1,0.0,0,0,0.07801080033049754,0.4019412723493872,0.7124650188088744,0.019854456186294556,0.75,0.008932028274430827,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20534,6.930886499583721,0.800000011920929,0.05000000074505806,0.0015219480264931917,0.04862012411467731,6.437394767999649e-05,1,-3.1543095111846924,28.097362518310547,-0.09667164087295532,0.17996251583099365,2.205908353019859,0,1,0.0,0,0,0.07790792831875114,0.4043934264978714,0.8195867957674272,0.020764514803886414,0.75,0.008986520588841586,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20535,6.980886500328779,0.850000012665987,0.05000000074505806,0.0014833370223641396,0.048115757992491126,0.0017760568298399448,0,-3.0397133827209473,28.097816467285156,-0.09810610115528107,0.18081693351268768,2.355089536500904,0,1,0.0,0,0,0.07777239586255158,0.40727629163278606,0.9341761896048959,0.021618932485580444,0.75,0.009050584258506357,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20536,7.030886501073837,0.9000000134110451,0.05000000074505806,0.0015755461063235998,0.04553596908226609,9.463680908083916e-05,1,-2.9176411628723145,28.098323822021484,-0.09861288219690323,0.18171371519565582,2.504263025131505,0,1,0.0,0,0,0.07760423078545649,0.4104247538237456,1.0562429245003817,0.022515714168548584,0.75,0.009120550084972125,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20537,7.080886501818895,0.9500000141561031,0.05000000074505806,0.0029210487846285105,0.04791711224243045,0.00012793485075235367,0,-2.7880899906158447,28.0988826751709,-0.09834246337413788,0.1827143132686615,2.6533787023255444,0,1,0.0,0,0,0.07740534837832187,0.413757272071513,1.1857896563895072,0.02351631224155426,0.75,0.009194606046033622,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20538,7.130886502563953,1.0000000149011612,0.05000000074505806,0.0008954550139605999,0.04635060112923384,6.590085104107857e-05,1,-2.6510658264160156,28.099489212036133,-0.09753108769655228,0.18383978307247162,2.8023567331491472,0,1,0.0,0,0,0.07717954676205147,0.41724109154290884,1.3228102721583952,0.02464178204536438,0.75,0.009272024256509085,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20539,7.1808865033090115,1.0500000156462193,0.05000000074505806,0.0020478470250964165,0.04834797722287476,6.581982597708702e-05,0,-2.5065805912017822,28.100139617919922,-0.09641055017709732,0.18507540225982666,2.9511522248532023,0,1,0.0,0,0,0.07693060749589917,0.42089694020105217,1.4672927249914167,0.02587740123271942,0.75,0.00935326533780116,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20540,7.2308865040540695,1.1000000163912773,0.05000000074505806,0.0016815389972180128,0.04734922619536519,7.622060365974903e-05,1,-2.354649543762207,28.100828170776367,-0.09516102820634842,0.1863897740840912,3.0997546449556803,0,1,0.0,0,0,0.07666421020588,0.42478457923364676,1.6192216543572977,0.027191773056983948,0.75,0.009439657316303262,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20541,7.280886504799128,1.1500000171363354,0.05000000074505806,0.0024860911071300507,0.04720893525518477,6.608455441892147e-05,0,-2.1952881813049316,28.101552963256836,-0.09389678388834,0.1877557635307312,3.2481682115363983,0,1,0.0,0,0,0.07638221917299261,0.4289957779870019,1.7785814665881285,0.028557762503623962,0.75,0.009533239510822264,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20542,7.330886505544186,1.2000000178813934,0.05000000074505806,0.002838718006387353,0.04579639248549938,6.692670285701752e-05,1,-2.0285098552703857,28.10230827331543,-0.09266524016857147,0.1890966296195984,3.3963389345543495,0,1,0.0,0,0,0.07609031932297622,0.43360059196156464,1.9453587345708567,0.02989862859249115,0.75,0.009635568710256993,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20543,7.380886506289244,1.2500000186264515,0.05000000074505806,0.0010558438953012228,0.0468112223315984,6.204657256603241e-05,0,-1.8543049097061157,28.103092193603516,-0.09146983176469803,0.1904335767030716,3.545639280386952,0,1,0.0,0,0,0.07579044482695318,0.43874728787763284,2.119563042818714,0.031235575675964355,0.75,0.009749939730614063,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20544,7.430886507034302,1.3000000193715096,0.05000000074505806,0.001138885971158743,0.04674551752395928,6.353063508868217e-05,1,-1.6726998090744019,28.103906631469727,-0.09029774367809296,0.19177785515785217,3.6929571071176786,0,1,0.0,0,0,0.07548061480997725,0.444471439017324,2.3011678664709394,0.032579854130744934,0.7318635014937412,0.009877143089273867,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20545,7.48088650777936,1.3500000201165676,0.05000000074505806,0.0021258799824863672,0.04362521041184664,6.322143599390984e-05,0,-1.484112024307251,28.104772567749023,-0.08911249786615372,0.19298246502876282,3.8275354930416743,0,1,0.0,0,0,0.07513868854075768,0.4507987645443273,2.489755692786149,0.03378446400165558,0.6876048802192533,0.010017750323207274,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20546,7.530886508524418,1.4000000208616257,0.05000000074505806,0.0026989642065018415,0.046803562669083476,6.823637522757053e-05,1,-1.2890894412994385,28.10585594177246,-0.08768503367900848,0.19346065819263458,3.9508292398279057,0,1,0.0,0,0,0.0745972049828047,0.4577654205896954,2.6847787145943,0.034262657165527344,0.6471616978816007,0.01017256490199323,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20547,7.580886509269476,1.4500000216066837,0.05000000074505806,0.0014348861295729876,0.0443898206576705,6.168335676193237e-05,0,-1.0881978273391724,28.107006072998047,-0.08611946552991867,0.19409964978694916,4.063898486970995,0,1,0.0,0,0,0.07400527206550676,0.4648587898277241,2.8856711766480356,0.03490164875984192,0.6101026401533509,0.01033019532950498,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20548,7.630886510014534,1.5000000223517418,0.05000000074505806,0.0010650430340319872,0.048004155745729804,7.028528489172459e-05,1,-0.8819411396980286,28.10810661315918,-0.0844922736287117,0.19481991231441498,4.167522914465595,0,1,0.0,0,0,0.0734778373196159,0.47215448243031455,3.0919289633828573,0.03562191128730774,0.5761089090843983,0.010492321831784768,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20549,7.680886510759592,1.5500000230967999,0.05000000074505806,0.0014568751212209463,0.04788594879209995,6.510433740913868e-05,0,-0.6708003878593445,28.109159469604492,-0.08278751373291016,0.19543084502220154,4.262419851971987,0,1,0.0,0,0,0.07301165687945582,0.48055156192906434,3.303070966777311,0.0362328439950943,0.5449376100410309,0.010678923598423653,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20550,7.73088651150465,1.600000023841858,0.05000000074505806,0.0011722228955477476,0.047190179815515876,7.108226418495178e-05,1,-0.45515167713165283,28.110183715820312,-0.08103948831558228,0.1956576704978943,4.35028646479241,1,2,7.247940978987757,0,0,0.07258661229280301,0.31398137329795955,3.518721038906878,0.03645966947078705,0.5181342306754244,0.0069773638510657685,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20551,7.780886512249708,1.650000024586916,0.05000000074505806,0.003458576975390315,0.047814341727644205,7.563130930066109e-05,0,-0.2353360503911972,28.1112003326416,-0.07928338646888733,0.19572071731090546,4.430889574340116,1,2,7.247940978987757,0,0,0.07218077519001048,0.3181170689897323,3.7385381291823188,0.03652271628379822,0.4917328898723795,0.0070692681997718285,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20552,7.830886512994766,1.700000025331974,0.05000000074505806,0.00117461197078228,0.04549168981611729,6.619514897465706e-05,1,-0.011688767932355404,28.11222267150879,-0.07753483206033707,0.19574886560440063,4.504824477223738,1,2,7.247940978987757,0,0,0.07177986263389724,0.3228055798438225,3.962186977464047,0.036550864577293396,0.46750507189952684,0.0071734573298627225,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20553,7.880886513739824,1.750000026077032,0.05000000074505806,0.0010849370155483484,0.04783031181432307,6.455020047724247e-05,0,0.21548515558242798,28.113258361816406,-0.07580173015594482,0.19579383730888367,4.572785205435393,1,2,7.247940978987757,0,0,0.07137539775105665,0.3278626855459912,4.189362569772035,0.03659583628177643,0.4452740299774189,0.007285837456577582,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20554,7.930886514484882,1.8000000268220901,0.05000000074505806,0.0021535679697990417,0.04818735597655177,6.456812843680382e-05,1,0.44590896368026733,28.114316940307617,-0.07407119870185852,0.19597195088863373,4.635236975713101,1,2,7.247940978987757,0,0,0.07095707484452857,0.33320807790897716,4.419788161654485,0.03677394986152649,0.42483235759029236,0.007404623953532826,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20555,7.98088651522994,1.8500000275671482,0.05000000074505806,0.0018519291188567877,0.04712057299911976,6.325403228402138e-05,0,0.67931067943573,28.115402221679688,-0.07249905169010162,0.1960563212633133,4.6945089353648966,1,2,7.247940978987757,0,0,0.07052032352151617,0.3386857831791187,4.653191780941144,0.036858320236206055,0.4060420494542783,0.007526350737313748,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20556,8.030886515974998,1.9000000283122063,0.05000000074505806,0.0016940990462899208,0.04614343913272023,6.826594471931458e-05,1,0.9154325127601624,28.116479873657227,-0.0714578852057457,0.19555945694446564,4.750022438394901,1,2,7.247940978987757,0,0,0.0700987596339204,0.3445107057114727,4.8893155492745475,0.0363614559173584,0.38820221233341634,0.007655793460254949,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20557,8.080886516720057,1.9500000290572643,0.05000000074505806,0.004278592066839337,0.04783293418586254,6.12668227404356e-05,0,1.154110312461853,28.117557525634766,-0.07082129269838333,0.19458706676959991,4.801431054158499,1,2,7.247940978987757,0,0,0.06968429770907858,0.3513688473315149,5.127995323625134,0.035389065742492676,0.3714795800082145,0.007808196607366998,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20558,8.130886517465115,2.0000000298023224,0.05000000074505806,0.002992809982970357,0.045361981028690934,0.00015881983563303947,1,1.3951963186264038,28.118648529052734,-0.07043122500181198,0.19338829815387726,4.84902525458479,1,2,7.247940978987757,0,0,0.06926317579502762,0.35913909107898273,5.369083372379057,0.03419029712677002,0.35597929284166047,0.007980868690644061,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20559,8.180886518210173,2.0500000305473804,0.05000000074505806,0.0018997211009263992,0.04562403913587332,7.627182640135288e-05,0,1.63848078250885,28.119909286499023,-0.06992200016975403,0.1922953724861145,4.892990736752523,1,2,7.247940978987757,0,0,0.06867840910349926,0.3675233875865454,5.612370379160198,0.03309737145900726,0.34161718974869776,0.00816718639081212,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20560,8.23088651895523,2.1000000312924385,0.05000000074505806,0.0008614060934633017,0.047771968180313706,6.617582403123379e-05,1,1.8838359117507935,28.121244430541992,-0.06922710686922073,0.1914067417383194,4.9337364093544815,1,2,7.247940978987757,0,0,0.06802500961641303,0.3752816833734127,5.85772831854712,0.03220874071121216,0.328349962140509,0.008339592963853617,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20561,8.280886519700289,2.1500000320374966,0.05000000074505806,0.0014689499512314796,0.04844337631948292,0.00013058562763035297,0,2.1311614513397217,28.122522354125977,-0.06842949986457825,0.19073906540870667,4.971612500159247,1,2,7.247940978987757,0,0,0.0674343053145999,0.3828538291771808,6.1050565536497094,0.031541064381599426,0.3160505389018838,0.008507862870604017,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20562,8.330886520445347,2.2000000327825546,0.05000000074505806,0.00207889499142766,0.04690236737951636,6.716279312968254e-05,1,2.380342960357666,28.123727798461914,-0.06759977340698242,0.19027073681354523,5.006839147746403,1,2,7.247940978987757,0,0,0.06692123694471627,0.3910474758955004,6.3542405735713166,0.03107273578643799,0.3046057751932708,0.008689943908788897,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20563,8.380886521190405,2.2500000335276127,0.05000000074505806,0.0011220909655094147,0.047524764435365796,0.00016922573558986187,0,2.631251335144043,28.12488555908203,-0.06677587330341339,0.18994925916194916,5.039545240119432,1,2,7.247940978987757,0,0,0.0664606503451153,0.40005021192859713,6.605151331924652,0.03075125813484192,0.29394775355679315,0.00889000470952438,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20564,8.430886521935463,2.3000000342726707,0.05000000074505806,0.004271007841452956,0.047691714484244585,6.287870928645134e-05,1,2.8837547302246094,28.126012802124023,-0.06599324196577072,0.18963681161403656,5.070165769085025,1,2,7.247940978987757,0,0,0.06603501310087738,0.4098339257841534,6.857657026467562,0.03043881058692932,0.2840380887063288,0.009107420572981187,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20565,8.480886522680521,2.350000035017729,0.05000000074505806,0.0022140908986330032,0.04309577355161309,6.253458559513092e-05,0,3.1377296447753906,28.127119064331055,-0.06530781835317612,0.18925371766090393,5.0988355682283455,1,2,7.247940978987757,0,0,0.06563444534846137,0.42049871204862227,7.111634180623106,0.030055716633796692,0.2747452821540062,0.009344415823302718,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20566,8.530886523425579,2.400000035762787,0.05000000074505806,0.0014876059722155333,0.04704690142534673,6.542354822158813e-05,1,3.393073797225952,28.128250122070312,-0.0647086352109909,0.18873287737369537,5.1259501688734534,1,2,7.247940978987757,0,0,0.06521290646883908,0.4321366175122962,7.36698065796161,0.029534876346588135,0.2660279633563734,0.009603035944717692,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20567,8.580886524170637,2.450000036507845,0.05000000074505806,0.001026444835588336,0.0475876135751605,7.643550634384155e-05,0,3.6499242782592773,28.12942123413086,-0.06472879648208618,0.18836486339569092,5.153816657914571,2,3,11.247943421911263,0,0,0.06475552176791556,0.2849535658053603,7.623833600064441,0.02916686236858368,0.25936541367991045,0.006332301462341339,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20568,8.630886524915695,2.500000037252903,0.05000000074505806,0.0008256600704044104,0.04227968747727573,6.847735494375229e-05,1,3.9082388877868652,28.130619049072266,-0.0653856098651886,0.18851253390312195,5.179977889457071,2,3,11.247943421911263,0,0,0.06427550273379432,0.29001586431943993,7.88215076547392,0.02931453287601471,0.25095484398243434,0.0064447969848764435,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20569,8.680886525660753,2.550000037997961,0.05000000074505806,0.002694082213565707,0.043723692651838064,5.85352536290884e-05,0,4.167881011962891,28.131834030151367,-0.06643582135438919,0.18903179466724396,5.204565171476907,2,3,11.247943421911263,0,0,0.06378200645732979,0.2947022669696525,8.141795510157065,0.02983379364013672,0.24305961049318225,0.006548939265992279,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20570,8.730886526405811,2.600000038743019,0.05000000074505806,0.0016219899989664555,0.046580352587625384,6.710924208164215e-05,1,4.428730487823486,28.133060455322266,-0.0676567479968071,0.1896783709526062,5.2276617864979364,2,3,11.247943421911263,0,0,0.06328042105969704,0.29921172555843023,8.402647652427122,0.030480369925498962,0.23563833130134357,0.006649149456854005,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20571,8.78088652715087,2.650000039488077,0.05000000074505806,0.0011050370521843433,0.04761841078288853,6.211618892848492e-05,0,4.690691947937012,28.13429069519043,-0.06889583170413971,0.19033250212669373,5.24939039867698,2,3,11.247943421911263,0,0,0.06277811090387804,0.30382910173292393,8.664611798541229,0.031134501099586487,0.22866317303328998,0.006751757816287198,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20572,8.830886527895927,2.7000000402331352,0.05000000074505806,0.00389683386310935,0.048260954674333334,0.0001563732512295246,1,4.953691005706787,28.135520935058594,-0.07007026672363281,0.19056294858455658,5.26981229732182,2,3,11.247943421911263,0,0,0.06227868397078697,0.30873015596686715,8.927613547831587,0.03136494755744934,0.2220955788372371,0.006860670132597048,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20573,8.880886528640985,2.7500000409781933,0.05000000074505806,0.009117851965129375,0.04557199077680707,8.266023360192776e-05,0,5.217662334442139,28.13669204711914,-0.07118657976388931,0.18629324436187744,5.289564671411189,2,3,11.247943421911263,0,0,0.06184108631333225,0.31438763802132935,9.19158736352634,0.027095243334770203,0.21591243442324073,0.006986391956029542,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20574,8.930886529386044,2.8000000417232513,0.05000000074505806,0.0011395248584449291,0.039691810961812735,6.350921466946602e-05,1,5.482542037963867,28.1378231048584,-0.07241157442331314,0.1811939924955368,5.308589403687576,2,3,11.247943421911263,0,0,0.061446066967423524,0.32523948052146695,9.456469412011748,0.021995991468429565,0.20987820377142857,0.007227544011588155,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20575,8.980886530131102,2.8500000424683094,0.05000000074505806,0.000869781943038106,0.04659532988443971,6.1762984842062e-05,0,5.748312473297119,28.138891220092773,-0.0737556517124176,0.17578822374343872,5.326762698325674,2,3,11.247943421911263,0,0,0.06111646500290389,0.3375581958851642,9.722241965734101,0.016590222716331482,0.20404759693487548,0.007501293241892538,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20576,9.03088653087616,2.9000000432133675,0.05000000074505806,0.0010550469160079956,0.04828021302819252,6.340513937175274e-05,1,6.014972686767578,28.139930725097656,-0.07524436712265015,0.17174430191516876,5.3440811752959325,2,3,11.247943421911263,0,0,0.06081794562690648,0.35101266761250877,9.988904191047643,0.012546300888061523,0.19846106382617287,0.007800281502500195,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20577,9.080886531621218,2.9500000439584255,0.05000000074505806,0.0011977758258581161,0.046906159026548266,6.332388147711754e-05,0,6.282491207122803,28.141014099121094,-0.07683244347572327,0.17142236232757568,5.360591361422955,2,3,11.247943421911263,0,0,0.06047794242052433,0.3637957655566329,10.256424875777777,0.012224361300468445,0.19313768975565396,0.008084350345702953,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20578,9.130886532366276,3.0000000447034836,0.05000000074505806,0.00187308294698596,0.048164159059524536,7.304688915610313e-05,1,6.550845146179199,28.14212989807129,-0.0785219669342041,0.17172276973724365,5.376386988909616,2,3,11.247943421911263,0,0,0.060107835830863425,0.373147648975749,10.524781092043582,0.012524768710136414,0.1880911150833559,0.008292169977238866,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20579,9.180886533111334,3.0500000454485416,0.05000000074505806,0.001168831018730998,0.047517164144665,9.602494537830353e-05,0,6.819985389709473,28.143278121948242,-0.08025972545146942,0.17215818166732788,5.3913950334620155,2,3,11.247943421911263,0,0,0.05970748938185133,0.3822710787807359,10.793923727050402,0.012960180640220642,0.18326119253930803,0.008494912861794131,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20580,9.230886533856392,3.1000000461935997,0.05000000074505806,0.0012942980974912643,0.044938411097973585,0.00019808881916105747,1,7.089867115020752,28.14443588256836,-0.08198302239179611,0.17255271971225739,5.4055173941992605,2,3,11.247943421911263,0,0,0.05929966661773267,0.3916904247740867,11.063807876419139,0.013354718685150146,0.17866458571365432,0.008704231661646371,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20581,9.28088653460145,3.1500000469386578,0.05000000074505806,0.0021983031183481216,0.04713895311579108,6.100069731473923e-05,0,7.360450267791748,28.14558219909668,-0.08363470435142517,0.1729426234960556,5.418668819602565,2,3,11.247943421911263,0,0,0.058905215500555254,0.40178399783817065,11.334393409622718,0.013744622468948364,0.17432694176184,0.00892853328529268,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20582,9.330886535346508,3.200000047683716,0.05000000074505806,0.00146232801489532,0.04018783522769809,6.034970283508301e-05,1,7.631726264953613,28.146709442138672,-0.084954634308815,0.17357417941093445,5.430112333779922,3,4,15.247943862063863,0,0,0.05853171708493729,0.269544186050553,11.605671714941193,0.01437617838382721,0.1717039122587251,0.005989870801123401,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20583,9.380886536091566,3.250000048428774,0.05000000074505806,0.01383153791539371,0.047518845181912184,7.207761518657207e-05,0,7.903637409210205,28.147798538208008,-0.08588797599077225,0.17682728171348572,5.44089130802032,3,4,15.247943862063863,0,0,0.058198130250737244,0.2736754296654429,11.87758502458255,0.01762928068637848,0.16822954556936878,0.006081676214787619,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,20584,9.430886536836624,3.300000049173832,0.05000000074505806,0.00402795197442174,0.03528998023830354,0.0037798676639795303,1,8.176178932189941,28.148874282836914,-0.08670419454574585,0.18273703753948212,5.452054056459951,3,4,15.247943862063863,0,0,0.05787964631251764,0.2756298523947377,12.15012866030761,0.023539036512374878,0.1649763090699566,0.006125107830994171,0.0,0,0.0,0.0,0
