wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-15T21:51:23.823,5.966321479994804,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341236,90171.20209449448,True,837.2301600174978,6.7348090233281255,41.504534892737865,34.76972586940974,878.7346949102357,1136097,2903040,19,3925,1,True,3,0,nan,nan,nan,nan,0,0,3,457,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:23.964,6.106517628068104,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341237,90171.30209449597,True,51.36559298262,6.285075098276138,40.298811974935234,34.013736876659095,91.66440495755523,1131289,2903040,19,4347,1,True,3,0,nan,nan,nan,nan,0,0,5,454,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.119,6.263252252014354,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341238,90171.40209449746,True,45.34248902928084,9.087849990464747,42.88205597549677,33.79420598503202,88.22454500477761,1123969,2903040,19,4948,1,True,3,0,nan,nan,nan,nan,0,0,8,459,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.266,6.410309182014316,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341239,90171.50209449895,True,47.07505402620882,17.244164017029107,50.14250194653869,32.89833792950958,97.2175559727475,1123195,2903040,19,4212,1,True,3,0,nan,nan,nan,nan,0,0,4,463,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.402,6.546073582023382,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341240,90171.60209450044,True,48.13523206394166,7.318601012229919,41.96983890142292,34.651237889193,90.10507096536458,1117818,2903040,19,4606,1,True,3,0,nan,nan,nan,nan,0,0,6,449,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.540,6.683852180023678,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341241,90171.70209450193,True,49.042987055145204,8.046022965572774,40.31850805040449,32.272485084831715,89.3614951055497,1111116,2903040,19,4284,1,True,3,0,nan,nan,nan,nan,0,0,5,451,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.684,6.827750063035637,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341242,90171.80209450342,True,49.24466006923467,7.220954052172601,42.40801790729165,35.18706385511905,91.65267797652632,1107759,2903040,19,4434,1,True,3,0,nan,nan,nan,nan,0,0,5,437,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.817,6.961229976033792,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341243,90171.90209450491,True,44.8033690918237,6.435010931454599,39.06196996103972,32.62695902958512,83.86533905286342,1107391,2903040,19,4412,1,True,3,0,nan,nan,nan,nan,0,0,5,451,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:24.947,7.090516322059557,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341244,90172.0020945064,True,41.253995965234935,6.568067008629441,39.46642193477601,32.89835492614657,80.72041790001094,1102035,2903040,19,4458,1,True,3,0,nan,nan,nan,nan,0,0,5,460,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T21:51:25.074,7.217773549025878,20260715_215117_front_fusion_ego_1753,speedsweep_fast,fusion_ego_1753,front,front,6341245,90172.10209450789,True,46.66708596050739,6.48568500764668,38.65166998002678,32.1659849723801,85.31875594053417,1106602,2903040,19,4660,1,True,3,0,nan,nan,nan,nan,0,0,6,457,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
