time,eNB_ID,rnti,rb_id,length
21:44:08.298749,0,35021,4,94
21:44:08.308709,0,35021,4,464
21:44:08.309330,0,35021,4,959
21:44:08.309330,0,35021,4,1208
21:44:08.309911,0,35021,4,304
21:44:08.309911,0,35021,4,1507
21:44:08.309911,0,35021,4,356
21:44:08.314157,0,35021,4,464
21:44:08.315100,0,35021,4,697
21:44:08.315100,0,35021,4,1473
21:44:08.315607,0,35021,4,39
21:44:08.315607,0,35021,4,1507
21:44:08.315608,0,35021,4,621
21:44:08.319517,0,35021,4,464
21:44:08.320181,0,35021,4,432
21:44:08.320181,0,35021,4,1507
21:44:08.320181,0,35021,4,97
21:44:08.320606,0,35021,4,1415
21:44:08.320606,0,35021,4,755
21:44:08.324528,0,35021,4,464
21:44:08.325247,0,35021,4,298
21:44:08.325248,0,35021,4,1507
21:44:08.325248,0,35021,4,362
21:44:08.325974,0,35021,4,1150
21:44:08.325974,0,35021,4,731
21:44:08.329863,0,35021,4,464
21:44:08.330706,0,35021,4,322
21:44:08.330706,0,35021,4,1507
21:44:08.330706,0,35021,4,111
21:44:08.331170,0,35021,4,1401
21:44:08.331170,0,35021,4,544
21:44:08.335116,0,35021,4,464
21:44:08.335737,0,35021,4,509
21:44:08.335737,0,35021,4,1507
21:44:08.335737,0,35021,4,152
21:44:08.336268,0,35021,4,1360
21:44:08.336268,0,35021,4,810
21:44:08.340634,0,35021,4,464
21:44:08.341238,0,35021,4,243
21:44:08.341239,0,35021,4,1507
21:44:08.341239,0,35021,4,414
21:44:08.341814,0,35021,4,1098
21:44:08.341814,0,35021,4,1072
21:44:08.345978,0,35021,4,440
21:44:08.345978,0,35021,4,22
21:44:08.346633,0,35021,4,1490
21:44:08.346633,0,35021,4,680
21:44:08.347215,0,35021,4,832
21:44:08.347215,0,35021,4,1049
21:44:08.351631,0,35021,4,463
21:44:08.352286,0,35021,4,1507
21:44:08.352286,0,35021,4,660
21:44:08.352761,0,35021,4,852
21:44:08.352762,0,35021,4,1318
21:44:08.356886,0,35021,4,194
21:44:08.356886,0,35021,4,267
21:44:08.357727,0,35021,4,1245
21:44:08.357727,0,35021,4,925
21:44:08.358054,0,35021,4,587
21:44:08.358054,0,35021,4,1507
21:44:08.358054,0,35021,4,74
21:44:08.362677,0,35021,4,464
21:44:08.363308,0,35021,4,979
21:44:08.363308,0,35021,4,1188
21:44:08.363936,0,35021,4,324
21:44:08.363936,0,35021,4,1507
21:44:08.363936,0,35021,4,336
21:44:08.367869,0,35021,4,464
21:44:08.368532,0,35021,4,717
21:44:08.368532,0,35021,4,1453
21:44:08.369177,0,35021,4,59
21:44:08.369178,0,35021,4,1507
21:44:08.369178,0,35021,4,312
21:44:08.373416,0,35021,4,464
21:44:08.374105,0,35021,4,741
21:44:08.374105,0,35021,4,1426
21:44:08.374753,0,35021,4,86
21:44:08.374753,0,35021,4,1507
21:44:08.374753,0,35021,4,574
21:44:08.378898,0,35021,4,266
