time,rnti,frame,slot,snrx10,tpc,rssi
21:44:01.771301,35021,109,7,100,1,937
21:44:02.905268,35021,209,7,100,1,937
21:44:08.373415,35021,684,7,100,1,937
21:44:08.455611,35021,691,17,100,1,937
21:44:09.449834,45239,782,7,100,1,937
21:44:09.621832,45239,797,7,100,1,937
21:44:09.675917,45239,801,17,100,1,937
21:44:10.630433,45239,880,7,100,1,929
21:44:10.687140,45239,885,7,100,1,937
21:44:13.337143,45239,90,7,100,1,937
21:44:18.175706,35021,487,7,100,1,937
21:44:24.445851,45239,993,7,100,1,937
21:44:35.250292,35021,860,7,100,1,937
21:44:36.065030,35021,923,7,100,1,937
21:44:36.323203,35021,945,17,100,1,929
21:45:02.521128,45239,196,7,100,1,937
21:45:04.830897,45239,397,7,100,1,937
21:45:07.058851,35021,589,7,100,1,937
21:45:08.242841,35021,689,7,100,1,937
21:45:10.716103,45239,897,7,100,1,937
21:45:15.613369,35021,265,7,100,1,937
