time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:40:52.159097,0,492,0,-2147483648,-183,-90,-90,0,-90,4
21:40:52.229226,0,498,0,-2147483648,-183,-96,-90,6,-96,5
21:40:53.401467,0,592,0,-2147483648,-183,-90,-90,0,-90,4
21:40:53.469669,0,598,0,-2147483648,-183,-93,-90,3,-93,5
21:40:54.609913,0,692,0,-2147483648,-183,-93,-90,3,-93,4
21:40:54.678074,0,698,0,-2147483648,-183,-93,-90,3,-93,5
21:40:55.767246,0,792,0,-2147483648,-183,-95,-90,5,-95,4
21:40:55.835575,0,798,0,-2147483648,-183,-93,-90,3,-93,5
21:40:56.972542,0,892,0,-2147483648,-183,-96,-90,6,-96,4
21:40:57.042358,0,898,0,-2147483648,-183,-93,-90,3,-93,5
21:40:58.135750,0,992,0,-2147483648,-183,-96,-90,6,-96,4
21:40:58.204216,0,998,0,-2147483648,-183,-95,-90,5,-95,5
21:40:59.324471,0,68,0,-2147483648,-183,-96,-90,6,-96,4
21:40:59.394010,0,74,0,-2147483648,-183,-95,-90,5,-95,5
21:41:00.503270,0,168,0,-2147483648,-183,-96,-90,6,-96,4
21:41:00.571407,0,174,0,-2147483648,-183,-93,-90,3,-93,5
21:41:01.667608,0,268,0,-2147483648,-183,-93,-90,3,-93,4
21:41:01.737059,0,274,0,-2147483648,-183,-95,-90,5,-95,5
21:41:02.385689,0,320,0,-2147483648,-183,-93,-90,3,-93,5
21:41:02.940858,0,368,0,-2147483648,-183,-93,-90,3,-93,4
21:41:03.012085,0,374,0,-2147483648,-183,-93,-90,3,-93,5
21:41:04.184904,0,468,0,-2147483648,-183,-90,-90,0,-90,4
21:41:04.253779,0,474,0,-2147483648,-183,-93,-90,3,-93,5
21:41:05.383509,0,568,0,-2147483648,-183,-95,-90,5,-95,4
21:41:05.494907,0,574,0,-2147483648,-183,-93,-90,3,-93,5
21:41:05.911576,0,610,0,-2147483648,-183,-93,-90,3,-93,4
21:41:06.677642,0,668,0,-2147483648,-183,-95,-90,5,-95,4
21:41:06.746927,0,674,0,-2147483648,-183,-96,-90,6,-96,5
21:41:07.920768,0,768,0,-2147483648,-183,-95,-90,5,-95,4
21:41:07.989525,0,774,0,-2147483648,-183,-95,-90,5,-95,5
21:41:09.201630,0,868,0,-2147483648,-183,-95,-90,5,-95,4
21:41:09.269397,0,874,0,-2147483648,-183,-95,-90,5,-95,5
21:41:10.366609,0,968,0,-2147483648,-183,-96,-90,6,-96,4
21:41:10.426896,0,974,0,-2147483648,-183,-95,-90,5,-95,5
21:41:11.460715,0,41,0,-2147483648,-183,-95,-90,5,-95,4
21:41:11.502521,0,44,0,-2147483648,-183,-93,-90,3,-93,4
21:41:11.577832,0,50,0,-2147483648,-183,-95,-90,5,-95,5
21:41:12.802616,0,144,0,-2147483648,-183,-93,-90,3,-93,4
21:41:12.872020,0,150,0,-2147483648,-183,-95,-90,5,-95,5
21:41:13.982316,0,244,0,-2147483648,-183,-93,-90,3,-93,4
21:41:14.050659,0,250,0,-2147483648,-183,-90,-90,0,-90,5
21:41:15.159199,0,344,0,-2147483648,-183,-95,-90,5,-95,4
21:41:15.227883,0,350,0,-2147483648,-183,-93,-90,3,-93,5
21:41:16.352796,0,444,0,-2147483648,-183,-96,-90,6,-96,4
21:41:16.417593,0,450,0,-2147483648,-183,-95,-90,5,-95,5
21:41:17.454463,0,544,0,-2147483648,-183,-93,-90,3,-93,4
21:41:17.517697,0,550,0,-2147483648,-183,-93,-90,3,-93,5
21:41:18.590068,0,644,0,-2147483648,-183,-93,-90,3,-93,4
21:41:18.655109,0,650,0,-2147483648,-183,-93,-90,3,-93,5
21:41:19.711389,0,744,0,-2147483648,-183,-93,-90,3,-93,4
21:41:19.771252,0,750,0,-2147483648,-183,-95,-90,5,-95,5
21:41:20.818706,0,844,0,-2147483648,-183,-95,-90,5,-95,4
21:41:20.878856,0,850,0,-2147483648,-183,-93,-90,3,-93,5
21:41:21.881596,0,944,0,-2147483648,-183,-95,-90,5,-95,4
21:41:22.037508,0,950,0,-2147483648,-183,-93,-90,3,-93,5
21:41:23.213796,0,20,0,-2147483648,-183,-93,-90,3,-93,4
21:41:23.282662,0,26,0,-2147483648,-183,-93,-90,3,-93,5
21:41:24.453688,0,120,0,-2147483648,-183,-95,-90,5,-95,4
21:41:24.521357,0,126,0,-2147483648,-183,-95,-90,5,-95,5
21:41:25.687341,0,220,0,-2147483648,-183,-93,-90,3,-93,4
21:41:25.755039,0,226,0,-2147483648,-183,-95,-90,5,-95,5
21:41:26.000237,0,243,0,-2147483648,-183,-95,-90,5,-95,5
21:41:26.919222,0,320,0,-2147483648,-183,-93,-90,3,-93,4
21:41:26.988188,0,326,0,-2147483648,-183,-95,-90,5,-95,5
21:41:28.097814,0,420,0,-2147483648,-183,-93,-90,3,-93,4
21:41:28.187192,0,426,0,-2147483648,-183,-95,-90,5,-95,5
21:41:29.357549,0,520,0,-2147483648,-183,-93,-90,3,-93,4
21:41:29.419464,0,526,0,-2147483648,-183,-93,-90,3,-93,5
21:41:30.541794,0,620,0,-2147483648,-183,-93,-90,3,-93,4
21:41:30.610451,0,626,0,-2147483648,-183,-93,-90,3,-93,5
21:41:31.713032,0,720,0,-2147483648,-183,-93,-90,3,-93,4
21:41:31.781530,0,726,0,-2147483648,-183,-95,-90,5,-95,5
21:41:32.295791,0,762,0,-2147483648,-183,-93,-90,3,-93,4
21:41:32.988257,0,820,0,-2147483648,-183,-95,-90,5,-95,4
21:41:33.059871,0,826,0,-2147483648,-183,-95,-90,5,-95,5
21:41:34.109139,0,920,0,-2147483648,-183,-90,-90,0,-90,4
21:41:34.168882,0,926,0,-2147483648,-183,-95,-90,5,-95,5
21:41:35.152091,0,1020,0,-2147483648,-183,-93,-90,3,-93,4
21:41:35.211920,0,2,0,-2147483648,-183,-95,-90,5,-95,5
21:41:36.267250,0,96,0,-2147483648,-183,-93,-90,3,-93,4
21:41:36.329075,0,102,0,-2147483648,-183,-95,-90,5,-95,5
21:41:37.306191,0,196,0,-2147483648,-183,-93,-90,3,-93,4
21:41:37.366264,0,202,0,-2147483648,-183,-93,-90,3,-93,5
21:41:37.376279,0,203,0,-2147483648,-183,-93,-90,3,-93,5
21:41:38.367045,0,296,0,-2147483648,-183,-95,-90,5,-95,4
21:41:38.431270,0,302,0,-2147483648,-183,-95,-90,5,-95,5
21:41:39.402792,0,396,0,-2147483648,-183,-95,-90,5,-95,4
21:41:39.463676,0,402,0,-2147483648,-183,-95,-90,5,-95,5
21:41:40.528986,0,496,0,-2147483648,-183,-93,-90,3,-93,4
21:41:40.670777,0,502,0,-2147483648,-183,-95,-90,5,-95,5
21:41:41.798602,0,596,0,-2147483648,-183,-95,-90,5,-95,4
21:41:41.867332,0,602,0,-2147483648,-183,-93,-90,3,-93,5
