rung_index,commanded_noise_power_db,candidate_application_index,candidate_application_attempted_once,attempt_started_monotonic_ns,attempt_started_wall_time_ns,status,ran_epoch_id,control_session_id,send_monotonic_ns,send_wall_time_ns,response_received_monotonic_ns,response_received_wall_time_ns,handler_bracket_ms,response_sha256,post_apply_state_sha256,candidate_applied_once
0,-2.5,0,True,1582415840160792,1787367770776616130,ACK_AND_POST_STATE_VALIDATED_ONCE,2271a4a8-6add-4956-81a3-59960d6cb330,5cc05409-56b7-4c54-8747-a28a5c0ed9b5,1582415840163476,1787367770776618687,1582415840881212,1787367770777336422,0.717736,925ece52eb5b2941e21dda8b88ee4923303a28aff81a20a8464390ac5f5fb56f,c6f0ee4425b2d41425a7179a4617cb20f65f2a9cbe9582afaeae1abcbaccb4f4,True
