time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:05:05.461023,1,7,0,749,1021,2,1021,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,2,2
20:05:05.497340,1,7,0,28730,0,2,0,8,8,0,0,5,0,12,92,14,1,0,0,2,6020,1,14,2
20:05:05.582881,1,7,0,749,7,2,7,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,2,2
20:05:05.619434,1,7,0,28730,10,2,10,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:05:05.666865,0,1,0,28730,14,0,14,0,0,0,0,5,1,13,168,2,1,0,0,2,1200,2,12,2
20:05:05.675299,0,1,0,28730,14,14,14,14,0,0,0,5,1,13,168,2,0,2,1,2,1200,2,10,2
20:05:05.687578,0,1,0,28730,15,14,15,14,0,0,0,5,1,13,168,2,0,3,2,2,1200,2,10,2
20:05:05.691410,0,1,0,749,16,0,16,0,0,0,0,5,1,12,152,14,1,0,0,2,1200,2,12,2
20:05:05.699748,0,1,0,28730,16,14,16,14,0,0,0,5,1,13,168,2,0,1,3,2,1200,2,10,2
20:05:05.699987,0,1,0,749,16,14,16,14,0,0,5,5,1,12,152,14,0,2,1,2,1200,2,8,2
20:05:05.704761,1,7,0,749,17,2,17,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,2,2
20:05:05.711988,0,1,0,749,17,14,17,14,0,0,0,5,1,12,152,14,0,3,2,2,1200,2,8,2
20:05:05.724221,0,1,0,749,18,14,18,14,0,0,0,5,1,12,152,14,0,1,3,2,1200,2,8,2
20:05:05.740887,1,7,0,28730,20,2,20,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,14,2
20:05:05.826010,1,7,0,749,27,2,27,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,2,2
20:05:05.862371,1,7,0,28730,30,2,30,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:05:05.971306,1,7,0,749,37,2,37,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,2,2
20:05:06.007461,1,7,0,28730,40,2,40,8,8,0,0,5,0,12,92,2,1,0,0,2,6020,2,14,2
20:05:06.092879,1,7,0,749,47,2,47,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,2,2
20:05:06.129007,1,7,0,28730,50,2,50,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,14,2
20:05:06.214329,1,7,0,749,57,2,57,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,2,2,2
20:05:06.250534,1,7,0,28730,60,2,60,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,14,2
20:05:06.335716,1,7,0,749,67,2,67,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,2,2
20:05:06.371942,1,7,0,28730,70,2,70,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,14,2
20:05:06.458019,1,7,0,749,77,2,77,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,2,2
20:05:06.494870,1,7,0,28730,80,2,80,8,8,0,0,5,0,12,92,7,1,0,0,2,6020,1,14,2
20:05:06.580896,1,7,0,749,87,2,87,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,2,2
20:05:06.617197,1,7,0,28730,90,2,90,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,2,14,2
20:05:06.702884,1,7,0,749,97,2,97,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,2,2
20:05:06.739242,1,7,0,28730,100,2,100,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,14,2
20:05:06.870681,1,7,0,749,107,2,107,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,2,2
20:05:06.906417,1,7,0,28730,110,2,110,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,14,2
20:05:06.953815,0,1,0,28730,114,0,114,0,0,0,0,5,1,13,168,3,1,0,0,2,1200,2,12,2
20:05:06.962384,0,1,0,28730,114,14,114,14,0,0,0,5,1,13,168,3,0,2,1,2,1200,2,10,2
20:05:06.974537,0,1,0,28730,115,14,115,14,0,0,0,5,1,13,168,3,0,3,2,2,1200,2,10,2
20:05:06.978412,0,1,0,749,116,0,116,0,0,0,0,5,1,13,168,7,1,0,0,2,1200,1,12,2
20:05:06.987010,0,1,0,28730,116,14,116,14,0,0,0,5,1,13,168,3,0,1,3,2,1200,2,10,2
20:05:06.987244,0,1,0,749,116,14,116,14,0,0,5,5,1,13,168,7,0,2,1,2,1200,2,8,2
20:05:06.992289,1,7,0,749,117,2,117,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,2,2
20:05:06.999888,0,1,0,749,117,14,117,14,0,0,0,5,1,13,168,7,0,3,2,2,1200,2,8,2
20:05:07.012276,0,1,0,749,118,14,118,14,0,0,0,5,1,13,168,7,0,1,3,2,1200,2,8,2
20:05:07.029600,1,7,0,28730,120,2,120,8,8,0,0,5,0,12,92,10,1,0,0,2,6020,1,14,2
20:05:07.116368,1,7,0,749,127,2,127,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,2,2
20:05:07.153052,1,7,0,28730,130,2,130,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,14,2
20:05:07.238878,1,7,0,749,137,2,137,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,2,2
20:05:07.276023,1,7,0,28730,140,2,140,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,14,2
20:05:07.362350,1,7,0,749,147,2,147,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,2,2
20:05:07.398878,1,7,0,28730,150,2,150,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:05:07.484609,1,7,0,749,157,2,157,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,2,2
20:05:07.521688,1,7,0,28730,160,2,160,8,8,0,0,5,0,12,92,14,1,0,0,2,6020,1,14,2
20:05:07.608228,1,7,0,749,167,2,167,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,2,2
20:05:07.645190,1,7,0,28730,170,2,170,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:05:07.732213,1,7,0,749,177,2,177,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,2,2
20:05:07.768735,1,7,0,28730,180,2,180,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,14,2
20:05:07.856510,1,7,0,749,187,2,187,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,2,2
