time,rnti,frame,slot,mcs,tbs
20:39:08.352729,49395,838,2,8,101
20:39:08.424720,61809,845,2,8,101
20:39:08.455236,49395,848,2,8,92
20:39:08.528492,61809,855,2,8,101
20:39:08.559157,49395,858,2,8,101
20:39:08.631390,61809,865,2,8,101
20:39:08.661733,49395,868,2,8,101
20:39:08.731950,61809,875,2,8,101
20:39:08.762534,49395,878,2,8,101
20:39:08.833141,61809,885,2,8,101
20:39:08.863959,49395,888,2,8,92
20:39:08.934966,61809,895,2,8,101
20:39:08.980410,49395,898,2,8,101
20:39:09.050565,61809,905,2,8,101
20:39:09.080569,49395,908,2,8,101
20:39:09.150952,61809,915,2,8,101
20:39:09.181560,49395,918,2,8,101
20:39:09.251729,61809,925,2,8,101
20:39:09.281646,49395,928,2,8,92
20:39:09.351724,61809,935,2,8,101
20:39:09.381902,49395,938,2,8,101
20:39:09.452422,61809,945,2,8,101
20:39:09.482383,49395,948,2,8,101
20:39:09.552468,61809,955,2,8,101
20:39:09.582439,49395,958,2,8,101
20:39:09.655047,61809,965,2,8,101
20:39:09.686292,49395,968,2,8,92
20:39:09.757110,61809,975,2,8,101
20:39:09.833811,49395,978,2,8,101
20:39:09.911996,61809,985,2,8,101
20:39:09.946389,49395,988,2,8,101
20:39:10.026568,61809,995,2,8,101
20:39:10.061349,49395,998,2,8,101
20:39:10.141737,61809,1005,2,8,101
20:39:10.176800,49395,1008,2,8,92
20:39:10.256129,61809,1015,2,8,101
20:39:10.290408,49395,1018,2,8,101
20:39:10.370135,61809,1,2,8,101
20:39:10.404090,49395,4,2,8,101
20:39:10.483750,61809,11,2,8,101
20:39:10.518361,49395,14,2,8,101
20:39:10.598381,61809,21,2,8,101
20:39:10.608981,61809,22,1,8,101
20:39:10.632538,49395,24,2,8,92
20:39:10.724097,61809,32,2,8,92
20:39:10.746879,49395,34,2,8,101
20:39:10.839240,61809,42,2,8,101
20:39:10.862303,49395,44,2,8,101
20:39:10.976215,61809,52,2,8,101
20:39:10.999837,49395,54,2,8,101
20:39:11.090972,61809,62,2,8,101
20:39:11.113069,49395,64,2,8,92
20:39:11.203107,61809,72,2,8,92
20:39:11.225535,49395,74,2,8,101
20:39:11.315572,61809,82,2,8,101
20:39:11.338155,49395,84,2,8,101
20:39:11.429132,61809,92,2,8,101
20:39:11.451843,49395,94,2,8,101
