time,eNB_ID,rnti,rb_id,length
20:39:08.359371,0,49395,4,3
20:39:08.462685,0,49395,4,3
20:39:18.974316,0,49395,4,94
20:39:18.985703,0,49395,4,464
20:39:18.986317,0,49395,4,959
20:39:18.986318,0,49395,4,1208
20:39:18.986764,0,49395,4,304
20:39:18.986764,0,49395,4,1507
20:39:18.986764,0,49395,4,356
20:39:18.990778,0,49395,4,464
20:39:18.991369,0,49395,4,697
20:39:18.991369,0,49395,4,1473
20:39:18.991919,0,49395,4,39
20:39:18.991919,0,49395,4,1507
20:39:18.991919,0,49395,4,332
20:39:18.996394,0,49395,4,464
20:39:18.997051,0,49395,4,721
20:39:18.997051,0,49395,4,1446
20:39:18.997628,0,49395,4,66
20:39:18.997629,0,49395,4,1507
20:39:18.997629,0,49395,4,594
20:39:19.001854,0,49395,4,464
20:39:19.002642,0,49395,4,459
20:39:19.002643,0,49395,4,1507
20:39:19.002643,0,49395,4,202
20:39:19.003107,0,49395,4,1310
20:39:19.003107,0,49395,4,860
20:39:19.007636,0,49395,4,464
20:39:19.008215,0,49395,4,193
20:39:19.008215,0,49395,4,1507
20:39:19.008216,0,49395,4,464
20:39:19.008861,0,49395,4,1048
20:39:19.008861,0,49395,4,1122
20:39:19.013075,0,49395,4,390
20:39:19.013075,0,49395,4,72
20:39:19.013709,0,49395,4,1440
20:39:19.013709,0,49395,4,730
20:39:19.014477,0,49395,4,782
20:39:19.014477,0,49395,4,1099
20:39:19.018823,0,49395,4,413
20:39:19.018823,0,49395,4,49
20:39:19.019504,0,49395,4,1463
20:39:19.019504,0,49395,4,479
20:39:19.020050,0,49395,4,1033
20:39:19.020051,0,49395,4,912
20:39:19.024619,0,49395,4,464
20:39:19.025156,0,49395,4,141
20:39:19.025156,0,49395,4,1507
20:39:19.025156,0,49395,4,519
20:39:19.025607,0,49395,4,993
20:39:19.025607,0,49395,4,1177
20:39:19.029979,0,49395,4,335
20:39:19.029979,0,49395,4,127
20:39:19.030698,0,49395,4,1385
20:39:19.030698,0,49395,4,782
20:39:19.031246,0,49395,4,730
20:39:19.031246,0,49395,4,1440
20:39:19.035548,0,49395,4,72
20:39:19.035549,0,49395,4,389
20:39:19.036140,0,49395,4,1123
20:39:19.036140,0,49395,4,1047
20:39:19.036981,0,49395,4,465
20:39:19.036982,0,49395,4,1416
20:39:19.041281,0,49395,4,96
20:39:19.041281,0,49395,4,365
20:39:19.042004,0,49395,4,1147
20:39:19.042004,0,49395,4,1020
20:39:19.042433,0,49395,4,492
20:39:19.042433,0,49395,4,1507
20:39:19.042433,0,49395,4,169
20:39:19.046830,0,49395,4,464
20:39:19.047520,0,49395,4,884
20:39:19.047520,0,49395,4,1286
20:39:19.048049,0,49395,4,226
20:39:19.048049,0,49395,4,1507
20:39:19.048049,0,49395,4,434
20:39:19.052391,0,49395,4,464
20:39:19.053126,0,49395,4,619
20:39:19.053126,0,49395,4,1507
20:39:19.053126,0,49395,4,39
20:39:19.053583,0,49395,4,1473
20:39:19.053583,0,49395,4,697
20:39:19.057889,0,49395,4,143
20:39:19.057889,0,49395,4,318
20:39:19.058550,0,49395,4,1194
20:39:19.058551,0,49395,4,976
20:39:19.059282,0,49395,4,536
20:39:19.059282,0,49395,4,1345
20:39:19.063973,0,49395,4,167
20:39:19.063973,0,49395,4,294
20:39:19.064475,0,49395,4,1218
20:39:19.064475,0,49395,4,820
20:39:19.064841,0,49395,4,692
20:39:19.064841,0,49395,4,1478
20:39:19.069379,0,49395,4,34
20:39:19.069379,0,49395,4,427
20:39:19.070052,0,49395,4,1085
20:39:19.070052,0,49395,4,1085
20:39:19.070609,0,49395,4,427
20:39:19.070609,0,49395,4,1507
20:39:19.070609,0,49395,4,234
20:39:19.121344,0,49395,4,464
