time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:39:08.328402,61809,835,8,60,48,2,101,0,5,8,890
20:39:08.359366,49395,838,8,60,48,1,101,0,5,8,890
20:39:08.431231,61809,845,8,60,48,1,101,0,5,8,890
20:39:08.462680,49395,848,8,55,48,1,92,0,5,8,890
20:39:08.535631,61809,855,8,60,48,1,101,0,5,8,890
20:39:08.565854,49395,858,8,60,48,1,101,0,5,8,890
20:39:08.637701,61809,865,8,60,48,1,101,0,5,8,890
20:39:08.668287,49395,868,8,60,48,2,101,0,5,8,890
20:39:08.738457,61809,875,8,60,48,1,101,0,5,8,890
20:39:08.768800,49395,878,8,60,48,1,101,0,5,8,890
20:39:08.839549,61809,885,8,60,48,2,101,0,5,8,890
20:39:08.870269,49395,888,8,60,48,1,92,0,5,8,890
20:39:08.941200,61809,895,8,60,48,1,101,0,5,8,890
20:39:08.986632,49395,898,8,60,48,1,101,0,5,8,890
20:39:09.056975,61809,905,8,60,48,1,101,0,5,8,890
20:39:09.086754,49395,908,8,60,48,1,101,0,5,8,890
20:39:09.157663,61809,915,8,60,48,1,101,0,5,8,890
20:39:09.187752,49395,918,8,60,48,2,101,0,5,8,890
20:39:09.257888,61809,925,8,60,48,1,101,0,5,8,890
20:39:09.288067,49395,928,8,60,48,1,92,0,5,8,890
20:39:09.357999,61809,935,8,60,48,2,101,0,5,8,890
20:39:09.388042,49395,938,8,60,48,1,101,0,5,8,890
20:39:09.458583,61809,945,8,60,48,1,101,0,5,8,890
20:39:09.488525,49395,948,8,60,48,1,101,0,5,8,890
20:39:09.558834,61809,955,8,60,48,1,101,0,5,8,890
20:39:09.589272,49395,958,8,60,48,1,101,0,5,8,890
20:39:09.662490,61809,965,8,60,48,1,101,0,5,8,890
20:39:09.692581,49395,968,8,60,48,2,92,0,5,8,890
20:39:09.807923,61809,975,8,60,48,2,101,0,5,8,890
20:39:09.840816,49395,978,8,60,48,1,101,0,5,8,890
20:39:09.919082,61809,985,8,60,48,1,101,0,5,8,890
20:39:09.953494,49395,988,8,60,48,1,101,0,5,8,890
20:39:10.033918,61809,995,8,60,48,1,101,0,5,8,890
20:39:10.068530,49395,998,8,60,48,1,101,0,5,8,890
20:39:10.148844,61809,1005,8,60,48,1,101,0,5,8,890
20:39:10.184287,49395,1008,8,60,48,2,92,0,5,8,890
20:39:10.263187,61809,1015,8,60,48,1,101,0,5,8,890
20:39:10.297767,49395,1018,8,60,48,1,101,0,5,8,890
20:39:10.377137,61809,1,8,65,48,2,101,0,5,8,890
20:39:10.412144,49395,4,8,60,48,1,101,0,5,8,890
20:39:10.490814,61809,11,8,60,48,1,101,0,5,8,890
20:39:10.525583,49395,14,8,60,48,1,101,0,5,8,890
20:39:10.605318,61809,21,8,60,48,1,101,0,5,8,890
20:39:10.616277,61809,22,7,60,48,1,101,0,23,8,890
20:39:10.639879,49395,24,8,60,48,1,92,0,5,8,890
20:39:10.731297,61809,32,8,60,55,1,92,0,5,8,890
20:39:10.753918,49395,34,8,60,48,2,101,0,5,8,890
20:39:10.846700,61809,42,8,60,48,2,101,0,5,8,890
20:39:10.869453,49395,44,8,60,48,1,101,0,5,8,890
20:39:10.983646,61809,52,8,60,48,1,101,0,5,8,890
20:39:11.006850,49395,54,8,60,48,1,101,0,5,8,890
20:39:11.098089,61809,62,8,60,48,1,101,0,5,8,890
20:39:11.119900,49395,64,8,60,48,1,92,0,5,8,890
20:39:11.209951,61809,72,8,60,48,1,92,0,5,8,890
20:39:11.232655,49395,74,8,60,48,1,101,0,5,8,890
20:39:11.322716,61809,82,8,60,48,1,101,0,5,8,890
20:39:11.345394,49395,84,8,60,48,2,101,0,5,8,890
20:39:11.436150,61809,92,8,60,48,2,101,0,5,8,890
20:39:11.458879,49395,94,8,60,48,1,101,0,5,8,890
20:39:11.549545,61809,102,8,60,48,1,101,0,5,8,890
20:39:11.572237,49395,104,8,60,48,1,92,0,5,8,890
20:39:11.663016,61809,112,8,60,48,1,92,0,5,8,890
20:39:11.686208,49395,114,8,60,48,1,101,0,5,8,890
20:39:11.776578,61809,122,8,60,48,1,101,0,5,8,890
20:39:11.799372,49395,124,8,60,48,1,101,0,5,8,890
20:39:11.889816,61809,132,8,60,48,2,101,0,5,8,890
20:39:11.912406,49395,134,8,55,48,2,101,0,5,8,890
20:39:12.032405,61809,142,8,60,48,1,101,0,5,8,890
20:39:12.055100,49395,144,8,60,48,1,92,0,5,8,890
20:39:12.144404,61809,152,8,60,48,1,92,0,5,8,890
20:39:12.167058,49395,154,8,60,48,1,101,0,5,8,890
20:39:12.257426,61809,162,8,60,48,1,101,0,5,8,890
20:39:12.280116,49395,164,8,60,48,1,101,0,5,8,890
20:39:12.369811,61809,172,8,60,48,1,101,0,5,8,890
20:39:12.392341,49395,174,8,60,48,2,101,0,5,8,890
20:39:12.482229,61809,182,8,60,48,2,101,0,5,8,890
20:39:12.504858,49395,184,8,60,48,1,92,0,5,8,890
20:39:12.594578,61809,192,8,60,48,1,92,0,5,8,890
20:39:12.617285,49395,194,8,55,48,1,101,0,5,8,890
20:39:12.706211,61809,202,8,60,48,1,101,0,5,8,890
20:39:12.728291,49395,204,8,60,48,1,101,0,5,8,890
20:39:12.818858,61809,212,8,60,48,1,101,0,5,8,890
20:39:12.841135,49395,214,8,55,48,1,101,0,5,8,890
