time,rnti,frame,slot,lcid,data_size
20:39:08.359369,49395,838,8,4,24
20:39:08.462683,49395,848,8,4,24
20:39:18.974315,49395,724,8,4,752
20:39:18.985702,49395,725,7,4,3712
20:39:18.986317,49395,725,8,4,7672
20:39:18.986317,49395,725,8,4,9664
20:39:18.986763,49395,725,9,4,2432
20:39:18.986763,49395,725,9,4,12056
20:39:18.986764,49395,725,9,4,2848
20:39:18.990778,49395,725,17,4,3712
20:39:18.991368,49395,725,18,4,5576
20:39:18.991369,49395,725,18,4,11784
20:39:18.991918,49395,725,19,4,312
20:39:18.991918,49395,725,19,4,12056
20:39:18.991919,49395,725,19,4,2656
20:39:18.996394,49395,726,7,4,3712
20:39:18.997051,49395,726,8,4,5768
20:39:18.997051,49395,726,8,4,11568
20:39:18.997628,49395,726,9,4,528
20:39:18.997628,49395,726,9,4,12056
20:39:18.997628,49395,726,9,4,4752
20:39:19.001854,49395,726,17,4,3712
20:39:19.002642,49395,726,18,4,3672
20:39:19.002642,49395,726,18,4,12056
20:39:19.002642,49395,726,18,4,1616
20:39:19.003106,49395,726,19,4,10480
20:39:19.003106,49395,726,19,4,6880
20:39:19.007636,49395,727,7,4,3712
20:39:19.008215,49395,727,8,4,1544
20:39:19.008215,49395,727,8,4,12056
20:39:19.008215,49395,727,8,4,3712
20:39:19.008861,49395,727,9,4,8384
20:39:19.008861,49395,727,9,4,8976
20:39:19.013075,49395,727,17,4,3120
20:39:19.013075,49395,727,17,4,576
20:39:19.013709,49395,727,18,4,11520
20:39:19.013709,49395,727,18,4,5840
20:39:19.014476,49395,727,19,4,6256
20:39:19.014477,49395,727,19,4,8792
20:39:19.018823,49395,728,7,4,3304
20:39:19.018823,49395,728,7,4,392
20:39:19.019503,49395,728,8,4,11704
20:39:19.019503,49395,728,8,4,3832
20:39:19.020050,49395,728,9,4,8264
20:39:19.020050,49395,728,9,4,7296
20:39:19.024619,49395,728,17,4,3712
20:39:19.025155,49395,728,18,4,1128
20:39:19.025156,49395,728,18,4,12056
20:39:19.025156,49395,728,18,4,4152
20:39:19.025606,49395,728,19,4,7944
20:39:19.025607,49395,728,19,4,9416
20:39:19.029978,49395,729,7,4,2680
20:39:19.029978,49395,729,7,4,1016
20:39:19.030697,49395,729,8,4,11080
20:39:19.030697,49395,729,8,4,6256
20:39:19.031246,49395,729,9,4,5840
20:39:19.031246,49395,729,9,4,11520
20:39:19.035548,49395,729,17,4,576
20:39:19.035548,49395,729,17,4,3112
20:39:19.036140,49395,729,18,4,8984
20:39:19.036140,49395,729,18,4,8376
20:39:19.036981,49395,729,19,4,3720
20:39:19.036981,49395,729,19,4,11328
20:39:19.041280,49395,730,7,4,768
20:39:19.041280,49395,730,7,4,2920
20:39:19.042004,49395,730,8,4,9176
20:39:19.042004,49395,730,8,4,8160
20:39:19.042432,49395,730,9,4,3936
20:39:19.042432,49395,730,9,4,12056
20:39:19.042433,49395,730,9,4,1352
20:39:19.046830,49395,730,17,4,3712
20:39:19.047519,49395,730,18,4,7072
20:39:19.047519,49395,730,18,4,10288
20:39:19.048048,49395,730,19,4,1808
20:39:19.048048,49395,730,19,4,12056
20:39:19.048048,49395,730,19,4,3472
20:39:19.052391,49395,731,7,4,3712
20:39:19.053125,49395,731,8,4,4952
20:39:19.053126,49395,731,8,4,12056
20:39:19.053126,49395,731,8,4,312
20:39:19.053582,49395,731,9,4,11784
20:39:19.053582,49395,731,9,4,5576
20:39:19.057889,49395,731,17,4,1144
20:39:19.057889,49395,731,17,4,2544
20:39:19.058550,49395,731,18,4,9552
20:39:19.058550,49395,731,18,4,7808
20:39:19.059282,49395,731,19,4,4288
20:39:19.059282,49395,731,19,4,10760
20:39:19.063972,49395,732,7,4,1336
20:39:19.063972,49395,732,7,4,2352
20:39:19.064474,49395,732,8,4,9744
20:39:19.064474,49395,732,8,4,6560
20:39:19.064841,49395,732,9,4,5536
20:39:19.064841,49395,732,9,4,11824
20:39:19.069379,49395,732,17,4,272
20:39:19.069379,49395,732,17,4,3416
20:39:19.070052,49395,732,18,4,8680
20:39:19.070052,49395,732,18,4,8680
20:39:19.070608,49395,732,19,4,3416
20:39:19.070608,49395,732,19,4,12056
20:39:19.070608,49395,732,19,4,1872
20:39:19.121344,49395,733,7,4,3712
20:39:19.121780,49395,733,8,4,6552
