time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:39:08.353821,49395,838,4,1,0,0
20:39:08.353823,49395,838,4,4,91,88
20:39:19.042127,49395,730,15,1,0,0
20:39:19.042128,49395,730,15,4,3,0
20:39:19.191252,49395,735,14,1,0,0
20:39:19.191253,49395,735,14,4,3,0
20:39:19.452394,61809,758,15,1,0,0
20:39:19.452395,61809,758,15,4,3,0
20:39:19.509535,61809,763,14,1,0,0
20:39:19.509537,61809,763,14,4,3,0
20:39:19.718963,49395,781,15,1,0,0
20:39:19.718964,49395,781,15,4,3,0
20:39:19.777090,49395,786,15,1,0,0
20:39:19.777092,49395,786,15,4,3,0
20:39:20.166389,61809,819,15,1,0,0
20:39:20.166391,61809,819,15,4,3,0
20:39:20.310375,61809,824,14,1,0,0
20:39:20.310376,61809,824,14,4,3,0
20:39:20.525055,49395,842,15,1,0,0
20:39:20.525057,49395,842,15,4,3,0
20:39:20.581752,49395,847,14,1,0,0
20:39:20.581754,49395,847,14,4,3,0
20:39:20.844666,61809,870,14,1,0,0
20:39:20.844667,61809,870,14,4,3,0
20:39:20.873097,61809,873,4,1,0,0
20:39:20.873098,61809,873,4,4,3,0
20:39:20.901675,61809,875,14,1,0,0
20:39:20.901676,61809,875,14,4,3,0
20:39:21.219793,49395,903,15,1,0,0
20:39:21.219795,49395,903,15,4,3,0
20:39:21.306037,49395,908,14,1,0,0
20:39:21.306039,49395,908,14,4,3,0
20:39:21.568887,61809,931,15,1,0,0
20:39:21.568889,61809,931,15,4,3,0
20:39:21.625130,61809,936,14,1,0,0
20:39:21.625131,61809,936,14,4,3,0
20:39:21.829159,49395,954,15,1,0,0
20:39:21.829161,49395,954,15,4,3,0
20:39:21.884921,49395,959,14,1,0,0
20:39:21.884924,49395,959,14,4,3,0
20:39:22.255272,61809,992,15,1,0,0
20:39:22.255273,61809,992,15,4,3,0
20:39:22.310794,61809,997,14,1,0,0
20:39:22.310796,61809,997,14,4,3,0
20:39:22.516177,49395,1015,15,1,0,0
20:39:22.516179,49395,1015,15,4,3,0
20:39:22.572076,49395,1020,14,1,0,0
20:39:22.572077,49395,1020,14,4,3,0
20:39:22.912391,61809,26,15,1,0,0
20:39:22.912393,61809,26,15,4,3,0
20:39:22.968278,61809,31,14,1,0,0
20:39:22.968279,61809,31,14,4,3,0
20:39:23.318787,49395,62,15,1,0,0
20:39:23.318789,49395,62,15,4,3,0
20:39:23.385459,49395,67,14,1,0,0
20:39:23.385461,49395,67,14,4,3,0
20:39:23.615104,61809,87,15,1,0,0
20:39:23.615106,61809,87,15,4,3,0
20:39:23.671778,61809,92,14,1,0,0
20:39:23.671780,61809,92,14,4,3,0
20:39:24.040193,49395,123,15,1,0,0
20:39:24.040195,49395,123,15,4,3,0
20:39:24.095658,49395,128,14,1,0,0
