time,rnti,frame,slot,mcs,tbs
20:39:08.353823,49395,838,4,0,106
20:39:09.079623,61809,908,0,0,21
20:39:09.079625,49395,908,0,0,21
20:39:10.175708,61809,1008,0,0,19
20:39:10.175710,49395,1008,0,0,19
20:39:11.337059,61809,84,0,0,21
20:39:11.337062,49395,84,0,0,21
20:39:12.496458,61809,184,0,0,19
20:39:12.496460,49395,184,0,0,19
20:39:13.653964,61809,284,0,0,21
20:39:13.653966,49395,284,0,0,21
20:39:14.834412,61809,384,0,0,19
20:39:14.834414,49395,384,0,0,19
20:39:16.021304,61809,484,0,0,21
20:39:16.021306,49395,484,0,0,21
20:39:17.276865,61809,584,0,0,19
20:39:17.276867,49395,584,0,0,19
20:39:18.514063,61809,684,0,0,21
20:39:18.514065,49395,684,0,0,21
20:39:19.042129,49395,730,15,0,21
20:39:19.191253,49395,735,14,0,21
20:39:19.452395,61809,758,15,0,21
20:39:19.509537,61809,763,14,0,21
20:39:19.718965,49395,781,15,0,21
20:39:19.744927,61809,784,0,0,19
20:39:19.744928,49395,784,0,0,19
20:39:19.777092,49395,786,15,0,21
20:39:20.166391,61809,819,15,0,21
20:39:20.310377,61809,824,14,0,21
20:39:20.525057,49395,842,15,0,21
20:39:20.581754,49395,847,14,0,21
20:39:20.844668,61809,870,14,0,21
20:39:20.873098,61809,873,4,0,21
20:39:20.901676,61809,875,14,0,21
20:39:20.994741,49395,884,0,0,21
20:39:20.994743,61809,884,0,0,21
20:39:21.219795,49395,903,15,0,21
20:39:21.306039,49395,908,14,0,21
20:39:21.568889,61809,931,15,0,21
20:39:21.625132,61809,936,14,0,21
20:39:21.829161,49395,954,15,0,21
20:39:21.884924,49395,959,14,0,21
20:39:22.156942,61809,984,0,0,19
20:39:22.156944,49395,984,0,0,19
20:39:22.255274,61809,992,15,0,21
20:39:22.310796,61809,997,14,0,21
20:39:22.516179,49395,1015,15,0,21
20:39:22.572077,49395,1020,14,0,21
20:39:22.912393,61809,26,15,0,21
20:39:22.968280,61809,31,14,0,21
20:39:23.287127,49395,60,0,0,21
20:39:23.287129,61809,60,0,0,21
20:39:23.318789,49395,62,15,0,21
20:39:23.385461,49395,67,14,0,21
20:39:23.615106,61809,87,15,0,21
20:39:23.671780,61809,92,14,0,21
20:39:24.040195,49395,123,15,0,21
20:39:24.095660,49395,128,14,0,21
20:39:24.322500,61809,148,15,0,21
20:39:24.379603,61809,153,15,0,21
20:39:24.451217,49395,160,0,0,19
20:39:24.451219,61809,160,0,0,19
20:39:24.708522,49395,182,5,0,21
20:39:24.764320,49395,187,4,0,21
20:39:25.095742,61809,219,15,0,21
20:39:25.120067,61809,222,4,0,21
20:39:25.145047,61809,224,14,0,21
20:39:25.437792,49395,253,15,0,21
20:39:25.488770,49395,258,15,0,21
20:39:25.501325,61809,260,0,0,21
20:39:25.501326,49395,260,0,0,21
20:39:25.744756,61809,280,15,0,21
20:39:25.800348,61809,285,14,0,21
20:39:26.127280,49395,314,15,0,21
20:39:26.183114,49395,319,14,0,21
20:39:26.432381,61809,341,15,0,21
20:39:26.460434,61809,344,4,0,21
20:39:26.489271,61809,346,14,0,21
20:39:26.507797,61809,348,6,0,21
20:39:26.641840,49395,360,0,0,19
20:39:26.641842,61809,360,0,0,19
20:39:26.821441,49395,375,15,0,21
20:39:26.877295,49395,380,14,0,21
20:39:27.264988,61809,412,15,0,21
20:39:27.292773,61809,415,4,0,21
20:39:27.321778,61809,417,15,0,21
20:39:27.578838,49395,436,16,0,21
20:39:27.605959,49395,439,4,0,21
20:39:27.634108,49395,441,14,0,21
20:39:27.651704,49395,443,5,0,21
20:39:27.841909,61809,460,0,0,21
20:39:27.841911,49395,460,0,0,21
20:39:27.884774,61809,463,15,0,21
20:39:27.935389,61809,468,14,0,21
20:39:28.229341,49395,497,15,0,21
20:39:28.285935,49395,502,14,0,21
20:39:28.645375,61809,534,15,0,21
20:39:28.700981,61809,539,14,0,21
20:39:28.915939,49395,558,15,0,21
20:39:28.930443,61809,560,0,0,19
20:39:28.930445,49395,560,0,0,19
20:39:28.973306,49395,563,14,0,21
20:39:29.333349,61809,594,15,0,21
20:39:29.390505,61809,599,14,0,21
20:39:29.714793,49395,619,15,0,21
20:39:29.771638,49395,624,14,0,21
20:39:29.997333,61809,645,15,0,21
20:39:30.049507,61809,650,15,0,21
20:39:30.145374,49395,660,0,0,21
20:39:30.145378,61809,660,0,0,21
20:39:30.360562,49395,680,15,0,21
20:39:30.412623,49395,685,14,0,21
20:39:30.756211,61809,715,15,0,21
20:39:30.812859,61809,720,14,0,21
20:39:31.166220,49395,751,15,0,21
20:39:31.222882,49395,756,14,0,21
20:39:31.260535,61809,760,0,0,19
20:39:31.260536,49395,760,0,0,19
20:39:31.451009,61809,776,15,0,21
20:39:31.508251,61809,781,14,0,21
20:39:31.848011,49395,802,15,0,21
20:39:31.905934,49395,807,14,0,21
20:39:32.139041,61809,827,15,0,21
20:39:32.195709,61809,832,14,0,21
20:39:32.503631,49395,860,0,0,21
20:39:32.503633,61809,860,0,0,21
20:39:32.545957,49395,863,15,0,21
20:39:32.602355,49395,868,15,0,21
20:39:32.839153,61809,888,15,0,21
20:39:32.895100,61809,893,14,0,21
20:39:33.255207,49395,924,16,0,21
20:39:33.311726,49395,929,15,0,21
20:39:33.538973,61809,949,15,0,21
20:39:33.595871,61809,954,15,0,21
20:39:33.655407,49395,960,0,0,19
20:39:33.655409,61809,960,0,0,19
20:39:33.978241,49395,985,15,0,21
20:39:34.034653,49395,990,14,0,21
20:39:34.377332,61809,1020,15,0,21
20:39:34.435095,61809,1,16,0,21
20:39:34.672486,49395,22,15,0,21
20:39:34.728229,49395,27,14,0,21
20:39:34.923273,61809,36,0,0,21
20:39:34.923275,49395,36,0,0,21
20:39:35.058850,61809,47,15,0,21
20:39:35.118728,61809,52,14,0,21
20:39:35.365343,49395,73,15,0,21
20:39:35.422651,49395,78,14,0,21
20:39:35.775980,61809,109,2,0,21
20:39:35.929881,61809,113,15,0,21
20:39:36.056980,49395,124,15,0,21
20:39:36.121947,49395,130,0,0,21
20:39:36.192176,61809,136,0,0,19
20:39:36.192177,49395,136,0,0,19
20:39:36.464106,61809,159,15,0,21
20:39:36.521288,61809,164,14,0,21
20:39:36.759479,49395,185,15,0,21
20:39:36.816121,49395,190,14,0,21
20:39:37.134624,61809,210,15,0,21
20:39:37.197910,61809,215,14,0,21
20:39:37.433884,49395,236,0,0,21
20:39:37.433886,61809,236,0,0,21
20:39:37.442351,49395,236,15,0,21
20:39:37.498952,49395,241,15,0,21
20:39:37.839349,61809,271,15,0,21
20:39:37.991682,61809,276,15,0,21
20:39:38.239580,49395,297,15,0,21
20:39:38.296632,49395,302,14,0,21
20:39:38.525817,61809,322,15,0,21
20:39:38.582488,61809,327,14,0,21
20:39:38.676736,49395,336,0,0,19
20:39:38.676738,61809,336,0,0,19
20:39:39.006305,49395,357,5,0,21
20:39:39.064331,49395,362,5,0,21
20:39:39.910090,61809,436,0,0,21
20:39:39.910092,49395,436,0,0,21
20:39:41.094557,61809,536,0,0,19
20:39:41.094558,49395,536,0,0,19
20:39:42.285591,61809,636,0,0,21
20:39:42.285594,49395,636,0,0,21
20:39:43.504630,61809,736,0,0,19
20:39:43.504631,49395,736,0,0,19
20:39:44.660284,61809,836,0,0,21
20:39:44.660286,49395,836,0,0,21
20:39:45.677632,61809,936,0,0,19
20:39:45.677634,49395,936,0,0,19
20:39:46.804115,61809,12,0,0,21
20:39:46.804117,49395,12,0,0,21
20:39:47.931312,61809,112,0,0,19
20:39:47.931315,49395,112,0,0,19
20:39:49.285650,61809,212,0,0,21
20:39:49.285653,49395,212,0,0,21
