wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,ego_speed_mps,tracked_target_actor_id,tracked_target_speed_mps,tracked_gap_m,diagnostic_target_actor_id,diagnostic_target_forward_m,diagnostic_target_lateral_m,diagnostic_target_radar_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-16T21:48:48.723,8.828417100012302,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56264,824.3184074608143,True,42.14732605032623,6.783398101106286,38.408730062656105,31.62533196154982,80.55605611298233,1102129,2903040,19,4734,1,True,3,0,nan,nan,nan,nan,0,0,6,18769,3.3230721633462816,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:48.983,9.08742173796054,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56265,824.4184074623045,True,44.66379398945719,6.271519931033254,42.26987308356911,35.998353152535856,86.9336670730263,1098696,2903040,19,4937,1,True,3,0,nan,nan,nan,nan,0,0,7,18842,3.3260533702684483,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:49.246,9.351185492007062,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56266,824.5184074637946,True,37.42617298848927,6.9465190172195435,39.439089014194906,32.49256999697536,76.86526200268418,1102331,2903040,19,4570,1,True,3,0,nan,nan,nan,nan,0,0,6,18813,3.3288489033858633,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:49.516,9.620415535988286,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56267,824.6184074652847,True,52.032053004950285,6.453349022194743,42.582849971950054,36.12950094975531,94.61490297690034,1111842,2903040,19,4812,1,True,3,0,nan,nan,nan,nan,0,0,6,18872,3.331372749775772,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:49.780,9.885247098980471,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56268,824.7184074667748,True,44.03424693737179,6.228749989531934,44.33060495648533,38.1018549669534,88.36485189385712,1119088,2903040,19,4343,1,True,2,0,nan,nan,nan,nan,0,0,5,18839,3.333623369467349,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:50.093,10.197739886003546,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56269,824.8184074682649,True,47.76823706924915,6.214821012690663,41.03037202730775,34.815551014617085,88.7986090965569,1115082,2903040,19,4592,1,True,3,0,nan,nan,nan,nan,0,0,6,18827,3.3159151437314214,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:50.359,10.46411886496935,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56270,824.918407469755,True,46.911853016354144,6.693694042041898,39.227252011187375,32.53355796914548,86.13910502754152,1114016,2903040,19,4397,1,True,3,0,nan,nan,nan,nan,0,0,5,18876,3.3208480179020956,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:50.640,10.744250098010525,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56271,825.0184074712452,True,45.80126306973398,7.069400046020746,39.266349049285054,32.19694900326431,85.06761211901903,1111908,2903040,19,4722,1,True,3,0,nan,nan,nan,nan,0,0,6,18937,3.324453909101055,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:50.895,10.999574666959234,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56272,825.1184074727353,True,52.61599493678659,6.718170014210045,41.359590948559344,34.6414209343493,93.97558588534594,1113900,2903040,19,4617,1,True,3,0,nan,nan,nan,nan,0,0,6,18826,3.3287531044508416,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:51.183,11.288233096944168,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56273,825.2184074742254,True,47.735959058627486,6.519933929666877,38.71623799204826,32.19630406238139,86.45219705067575,1110544,2903040,19,4702,1,True,3,0,nan,nan,nan,nan,0,0,6,18888,3.332157065500401,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:51.446,11.550434616976418,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56274,825.3184074757155,True,47.859968966804445,6.508763995952904,38.226822041906416,31.718058045953512,86.08679100871086,1112849,2903040,19,4802,1,True,3,0,nan,nan,nan,nan,0,0,6,18945,3.3351905684975724,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:51.700,11.80468340497464,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56275,825.4184074772056,True,43.80154504906386,8.190233958885074,40.53728107828647,32.347047119401395,84.33882612735033,1112468,2903040,19,4722,1,True,3,0,nan,nan,nan,nan,0,0,6,18886,3.3144439306570925,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:51.976,12.080832637962885,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56276,825.5184074786957,True,54.27033104933798,8.049948024563491,41.75887105520815,33.708923030644655,96.02920210454613,1111314,2903040,19,5087,1,True,3,0,nan,nan,nan,nan,0,0,6,18835,3.32060666747471,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:52.232,12.336876896908507,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56277,825.6184074801859,True,45.28217692859471,6.235007080249488,38.85209804866463,32.61709096841514,84.13427497725934,1112012,2903040,19,4683,1,True,3,0,nan,nan,nan,nan,0,0,5,18911,3.3251022591414205,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:52.498,12.602861033985391,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56278,825.718407481676,True,45.98247504327446,6.43375504296273,38.974752998910844,32.540997955948114,84.9572280421853,1112064,2903040,19,4009,1,True,3,0,nan,nan,nan,nan,0,0,3,18812,3.328996289509186,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:52.762,12.86685170698911,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56279,825.8184074831661,True,43.58133999630809,6.382604013197124,38.75531500671059,32.372710993513465,82.33665500301868,1114365,2903040,19,4714,1,True,3,0,nan,nan,nan,nan,0,0,5,18848,3.3324041336247285,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:53.017,13.122247701976448,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56280,825.9184074846562,True,48.00332593731582,6.413992960005999,40.226134005934,33.812141045928,88.22945994324982,1102872,2903040,19,5673,1,True,3,0,nan,nan,nan,nan,0,0,4,18797,3.3353058052812457,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:53.269,13.374010592000559,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56281,826.0184074861463,True,42.72094706539065,6.346421898342669,38.603459019213915,32.257037120871246,81.32440608460456,1100164,2903040,19,5827,1,True,2,0,nan,nan,nan,nan,0,0,4,18789,3.3137440237336104,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:53.528,13.633100325008854,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56282,826.1184074876364,True,48.43234701547772,6.451303954236209,41.178805055096745,34.727501100860536,89.61115207057446,1100317,2903040,19,5885,1,True,2,0,nan,nan,nan,nan,0,0,5,18791,3.31941657347945,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:53.783,13.887872188002802,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56283,826.2184074891265,True,47.25566494744271,6.450009066611528,40.26011796668172,33.81010890007019,87.51578291412443,1100816,2903040,19,5770,1,True,2,0,nan,nan,nan,nan,0,0,5,18794,3.323192435746069,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:54.052,14.157287460984662,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56284,826.3184074906167,True,50.036859000101686,8.921410073526204,43.54620899539441,34.624798921868205,93.5830679954961,1101824,2903040,19,6299,1,True,2,0,nan,nan,nan,nan,0,0,6,18797,3.32632055861813,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:54.313,14.417403555009514,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56285,826.4184074921068,True,52.8062159428373,6.937782978639007,41.297990013845265,34.36020703520626,94.10420595668256,1101969,2903040,19,6519,1,True,3,0,nan,nan,nan,nan,0,0,8,18761,3.329547774432569,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:54.578,14.683280083001591,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56286,826.5184074935969,True,47.1948878839612,6.713032023981214,38.746467093005776,32.03343506902456,85.94135497696698,1103074,2903040,19,6249,1,True,2,0,nan,nan,nan,nan,0,0,5,18797,3.3333879044737396,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:54.826,14.930908161913976,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56287,826.618407495087,True,37.96816896647215,8.845428936183453,40.940861916169524,32.09543297998607,78.90903088264167,1102518,2903040,19,5893,1,True,2,0,nan,nan,nan,nan,0,0,3,18781,3.3174598657242917,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:55.113,15.217446043970995,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56288,826.7184074965771,True,40.406603016890585,7.533678086474538,39.499043952673674,31.965365866199136,79.90564696956426,1107183,2903040,19,6346,1,True,3,0,nan,nan,nan,nan,0,0,6,18762,3.322274351085431,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:55.354,15.459172402974218,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56289,826.8184074980672,True,38.489634986035526,6.3392899464815855,38.20111893583089,31.861828989349306,76.69075392186642,1106035,2903040,19,5916,1,True,2,0,nan,nan,nan,nan,0,0,5,18786,3.3255840564788355,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:55.640,15.745124075911008,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56290,826.9184074995574,True,45.07463797926903,6.0963890282437205,38.09741302393377,32.00102399569005,83.1720510032028,1105976,2903040,19,4751,1,True,3,0,nan,nan,nan,nan,0,0,1,18790,3.328226460825365,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:55.902,16.00731477001682,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56291,827.0184075010475,True,48.93594700843096,6.478584953583777,41.01892199832946,34.540337044745684,89.95486900676042,1098884,2903040,19,5037,1,True,2,0,nan,nan,nan,nan,0,0,4,18791,3.330603478864956,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:56.159,16.263774061924778,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56292,827.1184075025376,True,52.03139199875295,6.430898094549775,38.23260799981654,31.801709905266762,90.26399999856949,1100973,2903040,19,4878,1,True,2,0,nan,nan,nan,nan,0,0,4,18757,3.3319720301260936,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:56.407,16.51221071393229,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56293,827.2184075040277,True,37.94791304972023,6.354067008942366,38.66000904235989,32.30594203341752,76.60792209208012,1103156,2903040,19,4779,1,True,2,0,nan,nan,nan,nan,0,0,3,18753,3.333318602708388,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:56.664,16.76928275998216,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56294,827.3184075055178,True,38.99814793840051,6.2680538976565,39.68353208620101,33.41547818854451,78.68168002460152,1105789,2903040,19,5342,1,True,3,0,nan,nan,nan,nan,0,0,4,18729,3.3161272746180024,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:56.911,17.016313929925673,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56295,827.4184075070079,True,40.265216026455164,6.23822002671659,38.313866942189634,32.075646915473044,78.5790829686448,1102654,2903040,19,5032,1,True,2,0,nan,nan,nan,nan,0,0,3,18802,3.320455023121191,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:57.182,17.287218758952804,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56296,827.5184075084981,True,51.36408703401685,7.079267990775406,38.8391159940511,31.759848003275692,90.20320302806795,1106477,2903040,19,5024,1,True,3,0,nan,nan,nan,nan,0,0,3,18783,3.3231713537172554,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:57.441,17.545942476950586,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56297,827.6184075099882,True,40.690604015253484,6.8730179918929935,38.977753021754324,32.10473502986133,79.66835703700781,1107045,2903040,19,5424,1,True,2,0,nan,nan,nan,nan,0,0,5,18813,3.3248159132410526,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:57.695,17.800154712982476,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56298,827.7184075114783,True,45.38999905344099,6.421655998565257,39.33111496735364,32.909458968788385,84.72111402079463,1106081,2903040,19,5336,1,True,2,0,nan,nan,nan,nan,0,0,4,18794,3.326220887046004,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:57.945,18.04960378597025,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56299,827.8184075129684,True,40.50856200046837,6.74390303902328,39.30280194617808,32.5588989071548,79.81136394664645,1103550,2903040,19,5627,1,True,3,0,nan,nan,nan,nan,0,0,5,18762,3.3274191725016635,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:58.197,18.30199523700867,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56300,827.9184075144585,True,47.00500797480345,7.493055076338351,39.940493064932525,32.447437988594174,86.94550103973597,1106978,2903040,19,5405,1,True,3,0,nan,nan,nan,nan,0,0,3,18769,3.327373218142661,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:58.463,18.567428359994665,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56301,828.0184075159486,True,37.878565955907106,6.389238988049328,38.647094974294305,32.25785598624498,76.52566093020141,1109471,2903040,19,5297,1,True,3,0,nan,nan,nan,nan,0,0,3,18768,3.326759340220089,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:58.714,18.818772798986174,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56302,828.1184075174388,True,40.37024395074695,6.409295019693673,38.87751407455653,32.46821905486286,79.24775802530348,1107942,2903040,19,5398,1,True,3,0,nan,nan,nan,nan,0,0,4,18819,3.3260156712243365,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:58.960,19.064698350965045,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56303,828.2184075189289,True,43.55988302268088,6.663274951279163,38.78086991608143,32.117594964802265,82.34075293876231,1109430,2903040,19,5211,1,True,3,0,nan,nan,nan,nan,0,0,4,18694,3.325166557457342,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:59.217,19.32145900395699,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56304,828.318407520419,True,44.41628709901124,6.446823012083769,38.34688302595168,31.900060013867915,82.76317012496293,1112201,2903040,19,5394,1,True,3,0,nan,nan,nan,nan,0,0,5,18791,3.3240540557970926,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:59.458,19.56259270699229,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56305,828.4184075219091,True,39.12475903052837,6.527881952933967,38.56928902678192,32.04140707384795,77.69404805731028,1109603,2903040,19,5238,1,True,3,0,nan,nan,nan,nan,0,0,5,18759,3.3231015790594327,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:59.710,19.814986628014594,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56306,828.5184075233992,True,40.53159605246037,7.536840043030679,40.03748798277229,32.50064793974161,80.56908403523266,1112669,2903040,19,5254,1,True,3,0,nan,nan,nan,nan,0,0,5,18723,3.3227077508649545,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-16T21:48:59.956,20.061339678009972,20260716_214839_front_fusion_ego_117,ctrl_obeylight_200k,fusion_ego_117,front,front,56307,828.6184075248893,True,49.69963198527694,6.3102439744398,38.33545802626759,32.02521405182779,88.03509001154453,1112073,2903040,19,5003,1,True,2,0,nan,nan,nan,nan,0,0,4,18743,3.3231132311252405,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
