wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,ego_speed_mps,tracked_target_actor_id,tracked_target_speed_mps,tracked_gap_m,diagnostic_target_actor_id,diagnostic_target_forward_m,diagnostic_target_lateral_m,diagnostic_target_radar_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-16T21:03:27.018,6.21093928697519,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56543,566.1350556992693,True,821.969180018641,191.93446496501565,229.16260792408139,37.228142959065735,1051.1317879427224,1125081,2903040,19,7578,1,True,3,0,nan,nan,nan,nan,0,0,4,18877,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1935,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:27.282,6.472387372981757,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56544,566.2350557007594,True,37.5760659808293,20.02227900084108,56.86330795288086,36.84102895203978,94.43937393371016,1123381,2903040,19,7756,1,True,3,0,nan,nan,nan,nan,0,0,4,18845,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1879,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:27.560,6.753414046950638,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56545,566.3350557022495,True,35.737967933528125,7.571741938591003,41.44658299628645,33.87484105769545,77.18455092981458,1118695,2903040,19,5960,1,True,2,0,nan,nan,nan,nan,0,0,4,18852,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1808,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:27.820,7.013607652042992,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56546,566.4350557037396,True,38.012534962035716,9.119446971453726,47.62422991916537,38.50478294771165,85.63676488120109,1119044,2903040,19,5946,1,True,2,0,nan,nan,nan,nan,0,0,4,18920,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1915,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:28.109,7.305933124036528,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56547,566.5350557052298,True,38.797991001047194,6.5542979864403605,45.2443880494684,38.69009006302804,84.04237905051559,1118516,2903040,19,5993,1,True,2,0,nan,nan,nan,nan,0,0,4,18891,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1828,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:28.381,7.577592859975994,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56548,566.6350557067199,True,40.28011707123369,6.529382080771029,41.092733037658036,34.56335095688701,81.37285010889173,1118153,2903040,19,5951,1,True,3,0,nan,nan,nan,nan,0,0,4,18888,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1861,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:28.609,7.80554223805666,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56549,566.73505570821,True,38.81621302571148,6.956211989745498,41.403044015169144,34.446832025423646,80.21925704088062,1118505,2903040,19,5968,1,True,3,0,nan,nan,nan,nan,0,0,4,18822,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1859,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:28.832,8.026073878980242,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56550,566.8350557097001,True,38.028524024412036,6.714500021189451,40.40003102272749,33.68553100153804,78.42855504713953,1118083,2903040,19,5984,1,True,3,0,nan,nan,nan,nan,0,0,4,18838,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1806,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:29.062,8.258814819040708,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56551,566.9350557111902,True,38.708773092366755,6.730868946760893,43.19127998314798,36.460411036387086,81.90005307551473,1117941,2903040,19,6018,1,True,3,0,nan,nan,nan,nan,0,0,4,18810,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1987,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
2026-07-16T21:03:29.321,8.516986430971883,experiment3_centered_200k_15m_v1,experiment3_vehicle_lateral,fusion_ego_33,loopback_u8_zlib_roi0,loopback,56552,567.0350557126803,True,39.96902401559055,6.581869092769921,40.77518393751234,34.19331484474242,80.74420795310289,1118401,2903040,19,6054,1,True,3,0,nan,nan,nan,nan,0,0,4,18847,0.0,,nan,nan,34,14.999889728998124,-0.00022843332694755247,1883,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,1280,720,768,432,per_channel_uint8,zlib
