run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
CONTROLLED_PATH_GATE_A,oaitun_ue1,ue0,29,28.0007,0.474632,3.32246,3.3225,0,0,0,1661248,0,1120,0,0,0,0,0,0,,,
CONTROLLED_PATH_GATE_A,oaitun_ue2,ue1,29,28.0007,0.474651,3.32253,3.32314,0,0,0,1661248,0,1120,0,0,0,0,0,0,,,
