time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
21:38:55.547945,0,35021,432,100,0,0,28,28,0,28,1,1,1000000,6461,105814,50000,150000,3,1
21:38:55.645845,0,45239,438,100,0,0,28,28,0,28,1,1,1000000,3433,103090,50000,150000,3,1
21:38:56.593418,0,35021,532,100,0,0,28,28,0,28,1,1,1000000,105814,195233,50000,150000,3,1
21:38:56.654238,0,45239,538,100,0,0,28,28,0,28,1,1,1000000,103090,192781,50000,150000,3,1
21:38:57.634044,0,35021,632,100,0,0,28,28,0,28,1,1,1000000,195233,275710,50000,150000,3,1
21:38:57.791875,0,45239,638,100,0,0,28,28,0,28,1,1,1000000,192781,273503,50000,150000,3,1
21:38:58.844577,0,35021,732,100,0,0,28,28,0,28,1,1,1000000,275710,348139,50000,150000,3,1
21:38:58.904907,0,45239,738,100,0,0,28,28,0,28,1,1,1000000,273503,346152,50000,150000,3,1
21:38:59.966854,0,35021,832,100,0,0,28,28,0,28,1,1,1000000,348139,413325,50000,150000,3,1
21:39:00.028474,0,45239,838,100,0,0,28,28,0,28,1,1,1000000,346152,411537,50000,150000,3,1
21:39:01.095442,0,35021,932,100,0,0,28,28,0,28,1,1,1000000,413325,471992,50000,150000,3,1
21:39:01.157416,0,45239,938,100,0,0,28,28,0,28,1,1,1000000,411537,470383,50000,150000,3,1
21:39:02.269489,0,35021,8,100,0,0,28,28,0,28,1,1,1000000,471992,524793,50000,150000,3,1
21:39:02.338416,0,45239,14,100,0,0,28,28,0,28,1,1,1000000,470383,523345,50000,150000,3,1
21:39:03.461287,0,35021,108,100,0,0,28,28,0,28,1,1,1000000,524793,572314,50000,150000,3,1
21:39:03.520569,0,45239,114,100,0,0,28,28,0,28,1,1,1000000,523345,571011,50000,150000,3,1
21:39:04.574889,0,35021,208,100,0,0,28,28,0,28,1,1,1000000,572314,615082,50000,150000,3,1
21:39:04.641038,0,45239,214,100,0,0,28,28,0,28,1,1,1000000,571011,613909,50000,150000,3,1
21:39:05.463919,0,45239,285,71,0,0,28,28,0,28,1,1,1000000,613909,652518,50000,150000,3,1
21:39:05.522617,0,45239,290,5,0,0,28,28,0,28,-1,-1,-1,652518,652518,50000,150000,0,0
21:39:05.550039,0,45239,293,8,0,0,28,28,0,28,-1,-1,-1,652518,652518,50000,150000,0,0
21:39:05.578388,0,45239,295,10,0,0,28,28,0,28,3,3,1000000,652518,687267,50000,150000,3,1
21:39:05.606824,0,45239,298,3,0,0,28,28,0,28,-1,-1,-1,687267,687267,50000,150000,0,0
21:39:05.664266,0,45239,303,8,0,0,28,28,0,28,-1,-1,-1,687267,687267,50000,150000,0,0
21:39:05.718684,0,35021,308,100,0,0,28,28,0,28,1,1,1000000,615082,653574,50000,150000,3,1
21:39:05.722189,0,45239,308,13,0,0,28,28,0,28,3,3,1000000,687267,718540,50000,150000,3,1
21:39:05.749737,0,45239,310,2,0,0,28,28,0,28,-1,-1,-1,718540,718540,50000,150000,0,0
21:39:05.778333,0,45239,313,5,0,0,28,28,0,28,-1,-1,-1,718540,718540,50000,150000,0,0
21:39:05.787488,0,45239,314,6,0,0,28,28,0,28,-1,-1,-1,718540,718540,50000,150000,0,0
21:39:05.807408,0,45239,315,7,0,0,28,28,0,28,-1,-1,-1,718540,718540,50000,150000,0,0
21:39:05.864706,0,45239,320,12,0,0,28,28,0,28,5,5,1000000,718540,746686,50000,150000,2,1
21:39:05.892383,0,45239,323,3,0,0,28,28,0,28,-1,-1,-1,746686,746686,50000,150000,0,0
21:39:05.911224,0,45239,324,4,0,0,28,28,0,28,-1,-1,-1,746686,746686,50000,150000,0,0
21:39:06.348070,0,35021,357,49,0,0,28,28,0,28,1,1,1000000,653574,688217,50000,150000,3,1
21:39:06.375800,0,35021,359,2,0,0,28,28,0,28,-1,-1,-1,688217,688217,50000,150000,0,0
21:39:06.433332,0,35021,364,7,0,0,28,28,0,28,-1,-1,-1,688217,688217,50000,150000,0,0
21:39:06.461372,0,35021,367,10,0,0,28,28,0,28,3,3,1000000,688217,719395,50000,150000,3,1
21:39:06.490008,0,35021,369,2,0,0,28,28,0,28,-1,-1,-1,719395,719395,50000,150000,0,0
21:39:06.518757,0,35021,372,5,0,0,28,28,0,28,-1,-1,-1,719395,719395,50000,150000,0,0
21:39:06.547543,0,35021,374,7,0,0,28,28,0,28,-1,-1,-1,719395,719395,50000,150000,0,0
21:39:06.575988,0,35021,377,10,0,0,28,28,0,28,4,3,750000,719395,722455,50000,150000,2,1
21:39:06.633487,0,35021,382,5,0,0,28,28,0,28,-1,-1,-1,722455,722455,50000,150000,0,0
21:39:06.691782,0,35021,387,10,0,0,28,28,0,28,2,2,1000000,722455,750210,50000,150000,3,1
21:39:06.753525,0,35021,392,5,0,0,28,28,0,28,-1,-1,-1,750210,750210,50000,150000,0,0
21:39:06.781951,0,35021,395,8,0,0,28,28,0,28,-1,-1,-1,750210,750210,50000,150000,0,0
21:39:06.800027,0,35021,396,9,0,0,28,28,0,28,-1,-1,-1,750210,750210,50000,150000,0,0
21:39:06.926934,0,35021,408,21,0,0,28,28,0,28,4,4,1000000,750210,775189,50000,150000,2,1
21:39:06.994454,0,45239,414,94,0,0,28,28,0,28,3,3,1000000,746686,772017,50000,150000,3,1
21:39:07.070907,0,45239,420,6,0,0,28,28,0,28,-1,-1,-1,772017,772017,50000,150000,0,0
21:39:07.156912,0,45239,425,11,0,0,28,28,0,28,2,2,1000000,772017,794815,50000,150000,3,1
21:39:07.184266,0,45239,428,3,0,0,28,28,0,28,-1,-1,-1,794815,794815,50000,150000,0,0
21:39:07.242255,0,45239,433,8,0,0,28,28,0,28,-1,-1,-1,794815,794815,50000,150000,0,0
21:39:07.299978,0,45239,438,13,0,0,28,28,0,28,3,3,1000000,794815,815334,50000,150000,3,1
21:39:07.327139,0,45239,440,2,0,0,28,28,0,28,-1,-1,-1,815334,815334,50000,150000,0,0
21:39:07.356326,0,45239,443,5,0,0,28,28,0,28,-1,-1,-1,815334,815334,50000,150000,0,0
21:39:07.385104,0,45239,445,7,0,0,28,28,0,28,-1,-1,-1,815334,815334,50000,150000,0,0
21:39:07.413434,0,45239,448,10,0,0,28,28,0,28,4,3,750000,815334,808800,50000,150000,2,1
