time,rnti,frame,slot,mcs,tbs
21:38:55.547953,35021,432,0,0,19
21:38:55.645852,45239,438,0,0,21
21:38:56.593424,35021,532,0,0,21
21:38:56.654242,45239,538,0,0,21
21:38:57.634050,35021,632,0,0,19
21:38:57.791880,45239,638,0,0,21
21:38:58.844583,35021,732,0,0,21
21:38:58.904912,45239,738,0,0,21
21:38:59.966860,35021,832,0,0,19
21:39:00.028478,45239,838,0,0,21
21:39:01.095447,35021,932,0,0,21
21:39:01.157420,45239,938,0,0,21
21:39:02.269495,35021,8,0,0,19
21:39:02.338421,45239,14,0,0,21
21:39:03.461293,35021,108,0,0,21
21:39:03.520572,45239,114,0,0,21
21:39:04.574900,35021,208,0,0,19
21:39:04.641047,45239,214,0,0,21
21:39:05.463932,45239,285,15,0,21
21:39:05.522626,45239,290,16,0,21
21:39:05.550045,45239,293,4,0,21
21:39:05.578400,45239,295,14,0,21
21:39:05.606830,45239,298,4,0,21
21:39:05.664273,45239,303,5,0,21
21:39:05.718689,35021,308,0,0,21
21:39:05.722196,45239,308,6,0,21
21:39:05.749741,45239,310,14,0,21
21:39:05.778337,45239,313,4,0,21
21:39:05.787490,45239,314,0,0,21
21:39:05.807412,45239,315,15,0,21
21:39:05.864714,45239,320,15,0,21
21:39:05.892388,45239,323,4,0,21
21:39:05.911229,45239,324,17,0,15
21:39:06.348083,35021,357,6,0,21
21:39:06.375807,35021,359,14,0,21
21:39:06.433340,35021,364,15,0,21
21:39:06.461379,35021,367,4,0,21
21:39:06.490014,35021,369,14,0,21
21:39:06.518768,35021,372,4,0,21
21:39:06.547550,35021,374,14,0,21
21:39:06.575995,35021,377,4,0,21
21:39:06.633495,35021,382,5,0,21
21:39:06.691795,35021,387,6,0,21
21:39:06.753534,35021,392,14,0,21
21:39:06.781958,35021,395,4,0,21
21:39:06.800033,35021,396,16,0,21
21:39:06.926942,35021,408,0,0,19
21:39:06.994462,45239,414,0,0,21
21:39:07.070917,45239,420,15,0,21
21:39:07.156926,45239,425,16,0,21
21:39:07.184273,45239,428,4,0,21
21:39:07.242266,45239,433,5,0,21
21:39:07.299988,45239,438,6,0,21
21:39:07.327146,45239,440,14,0,21
21:39:07.356334,45239,443,4,0,21
21:39:07.385115,45239,445,14,0,21
21:39:07.413442,45239,448,4,0,21
21:39:07.438769,45239,450,14,0,21
21:39:07.464137,45239,453,4,0,21
21:39:07.517085,45239,458,5,0,21
21:39:07.539134,45239,460,5,0,21
21:39:07.869123,35021,492,15,0,21
21:39:07.893966,35021,495,4,0,21
21:39:07.945114,35021,500,5,0,21
21:39:07.969560,35021,502,14,0,21
21:39:08.020432,35021,507,15,0,21
21:39:08.022982,35021,508,0,0,21
21:39:08.045049,35021,510,4,0,21
21:39:08.115844,35021,512,14,0,21
21:39:08.130283,45239,514,0,0,21
21:39:08.143189,35021,515,5,0,21
21:39:08.168502,35021,517,14,0,21
21:39:08.194338,35021,520,4,0,21
21:39:08.247301,35021,525,7,0,15
21:39:08.271097,35021,527,14,0,21
21:39:08.296493,35021,530,4,0,21
21:39:08.317618,35021,532,5,0,21
21:39:08.662437,45239,566,15,0,21
21:39:08.712975,45239,571,16,0,21
21:39:08.767635,45239,577,4,0,21
21:39:08.793228,45239,579,14,0,21
21:39:08.843790,45239,584,15,0,21
21:39:08.868342,45239,587,4,0,21
21:39:08.893812,45239,589,15,0,21
21:39:08.944100,45239,594,15,0,21
21:39:08.968594,45239,597,4,0,21
21:39:09.019408,45239,602,5,0,21
21:39:09.044273,45239,604,14,0,21
21:39:09.060147,45239,606,6,0,21
21:39:09.077070,35021,608,0,0,19
21:39:09.170350,45239,614,0,0,21
21:39:09.419585,35021,638,15,0,21
21:39:09.470825,35021,643,16,0,21
21:39:09.495952,35021,646,5,0,21
21:39:09.520823,35021,648,14,0,21
21:39:09.546022,35021,651,4,0,21
21:39:09.571061,35021,653,14,0,21
21:39:09.596342,35021,656,4,0,21
21:39:09.621652,35021,658,14,0,21
21:39:09.646713,35021,661,4,0,21
21:39:09.671962,35021,663,14,0,21
21:39:09.697242,35021,666,4,0,21
21:39:09.722569,35021,668,14,0,21
21:39:09.747858,35021,671,4,0,21
21:39:09.773006,35021,673,14,0,21
21:39:09.798346,35021,676,4,0,21
21:39:09.819045,35021,678,5,0,21
21:39:10.118980,35021,708,0,0,21
21:39:10.184150,45239,712,17,0,15
21:39:10.195915,45239,714,0,0,21
21:39:10.234890,45239,717,16,0,21
21:39:10.289970,45239,723,5,0,21
21:39:10.340730,45239,728,6,0,21
21:39:10.395124,45239,733,14,0,21
21:39:10.420099,45239,736,4,0,21
21:39:10.445045,45239,738,14,0,21
21:39:10.470173,45239,741,4,0,21
21:39:10.495387,45239,743,14,0,21
21:39:10.546473,45239,748,16,0,21
21:39:10.581320,45239,752,5,0,21
21:39:11.015491,35021,794,15,0,21
21:39:11.066112,35021,799,16,0,21
21:39:11.090109,35021,802,4,0,21
21:39:11.115305,35021,804,14,0,21
21:39:11.148912,35021,808,0,0,19
21:39:11.190932,35021,809,16,0,21
21:39:11.215459,35021,812,4,0,21
21:39:11.234118,45239,814,0,0,21
21:39:11.241217,35021,814,14,0,21
21:39:11.266725,35021,817,4,0,21
21:39:11.292116,35021,819,14,0,21
21:39:11.317943,35021,822,4,0,21
21:39:11.369872,35021,827,5,0,21
21:39:11.395146,35021,829,14,0,21
21:39:11.420804,35021,832,4,0,21
21:39:11.441905,35021,834,5,0,21
21:39:11.791880,45239,868,15,0,21
21:39:11.842968,45239,873,16,0,21
21:39:11.867250,45239,876,4,0,21
21:39:11.917988,45239,881,5,0,21
21:39:11.969253,45239,886,6,0,21
21:39:11.993882,45239,888,14,0,21
21:39:12.020145,45239,891,5,0,21
21:39:12.071621,45239,896,5,0,21
21:39:12.096106,45239,898,14,0,21
21:39:12.218482,45239,901,4,0,21
21:39:12.269796,45239,906,5,0,21
21:39:12.287364,35021,908,0,0,21
21:39:12.289952,45239,908,5,0,21
21:39:12.348758,45239,914,0,0,21
21:39:12.628920,35021,941,15,0,21
21:39:12.679931,35021,946,16,0,21
21:39:12.734678,35021,952,4,0,21
21:39:12.759916,35021,954,14,0,21
21:39:12.785424,35021,957,4,0,21
21:39:12.811170,35021,959,14,0,21
21:39:12.836690,35021,962,4,0,21
21:39:12.862004,35021,964,14,0,21
21:39:12.888097,35021,967,5,0,21
21:39:12.912852,35021,969,14,0,21
21:39:12.964276,35021,974,15,0,21
21:39:12.989257,35021,977,4,0,21
21:39:13.030178,35021,981,5,0,21
21:39:13.361185,45239,1004,16,0,21
21:39:13.392671,35021,1008,0,0,19
21:39:13.410602,45239,1009,16,0,21
